seconds,mean_intensity
-20,12.387
-10,10.413
0,4.821
10,5.06
20,6.46
30,6.945
40,7.787
50,7.821
60,7.626
70,9.191
80,9.426
90,8.353
100,7.779
110,8.643
120,8.14
130,9.421
140,8.311
150,8.566
160,8.498
170,7.238
180,7.706
190,8.149
200,7.464
210,6.77
220,8.336
230,7.238
240,8.711
250,8.383
260,8.63
270,8.813
280,7.353
290,7.562
300,6.94
310,7.366
320,6.732
330,7.06
340,7.145
350,8.817
360,7.855
370,8.587
380,9.068
390,9.391
400,9.374
410,8.685
420,8.523
430,8.574
440,9.264
450,9.872
460,8.728
470,8.843
