seconds,mean_intensity
-20,17.196
-10,17.85
0,4.285
10,5.142
20,6.092
30,7.562
40,7.2
50,7.7
60,8.446
70,8.838
80,9.035
90,9.604
100,11.2
110,9.442
120,10.796
130,11.019
140,10.562
150,12.023
160,10.819
170,12.965
180,11.75
190,11.558
200,12.069
210,11.354
220,12.531
230,11.004
240,10.935
250,9.992
260,12.188
270,13.062
280,11.815
290,12.688
300,11.804
310,11.465
320,12.512
330,12.6
340,12.281
350,13.165
360,12.288
370,13.458
380,13.196
390,10.908
400,14.508
410,14.346
420,16.765
430,17.812
440,18.312
450,17.242
460,15.55
470,13.9
