seconds,mean_intensity
-20,18.961
-10,16.282
0,18.564
10,17.923
20,17.061
30,16.105
40,15.635
50,16.818
60,16.547
70,16.564
80,16.812
90,17.674
100,15.939
110,14.989
120,14.768
130,15.663
140,14.856
150,16.326
160,14.635
170,15.735
180,15.387
190,15.652
200,14.685
210,13.989
220,14.74
230,15.729
240,15.785
250,16.464
260,16.32
270,16.083
280,14.497
290,16.193
300,15.961
310,15.116
320,15.138
330,14.983
340,14.304
350,13.11
360,13.768
370,14.028
380,15.282
390,13.961
400,16.448
410,16.105
420,14.094
430,13.215
440,14.094
450,14.304
460,14.387
470,14.961
