seconds,mean_intensity
-20,13.377
-10,11.678
0,14.004
10,14.493
20,14.935
30,13.732
40,14.605
50,13.728
60,13.525
70,13
80,12.721
90,13.475
100,13.301
110,12.457
120,12.699
130,12.014
140,10.243
150,11.757
160,10.388
170,10.902
180,13.043
190,12.899
200,13.134
210,15.438
220,14.616
230,15.062
240,15.13
250,14.391
260,14.141
270,14.406
280,15.576
290,13.971
300,13.17
310,13.254
320,15.913
330,14.486
340,14.355
350,14.159
360,14.975
370,15.938
380,15.239
390,17.373
400,15.25
410,15.344
420,15.17
430,14.743
440,13.971
450,14.217
460,13.159
470,12.417
