seconds,mean_intensity
-20,19.61
-10,17.944
0,17.685
10,16.122
20,17.474
30,18.146
40,18.761
50,17.859
60,17.568
70,18.779
80,18.183
90,18.606
100,19.521
110,18.451
120,17.972
130,19.765
140,21.3
150,22.188
160,19.357
170,19.915
180,19.333
190,18.315
200,18.347
210,17.915
220,15.662
230,15.089
240,13.587
250,15.643
260,14.3
270,15.385
280,17.216
290,17.103
300,18.183
310,16.817
320,17.413
330,16.948
340,15.62
350,17.056
360,15.559
370,14.77
380,16.573
390,14.254
400,12.751
410,14.516
420,14.052
430,16.183
440,15.915
450,13.535
460,14.207
470,14.995
