seconds,mean_intensity
-20,7.765
-10,7.965
0,7.14
10,8.68
20,8.555
30,7.575
40,9.16
50,8.47
60,7.345
70,7.95
80,7.98
90,7.74
100,7.11
110,6.735
120,6.43
130,6.83
140,7.3
150,6.505
160,7.15
170,6.38
180,6.19
190,6.36
200,5.975
210,5.695
220,6.225
230,7.145
240,5.515
250,5.525
260,4.85
270,6.035
280,6.14
290,4.68
300,4.815
310,5.455
320,5.605
330,4.85
340,5.445
350,5.045
360,5.95
370,6.06
380,5.955
390,6.435
400,6.275
410,6.475
420,7.03
430,6.765
440,4.99
450,6.25
460,4.855
470,6.345
