seconds,mean_intensity
-20,14.781
-10,14.753
0,14.194
10,15.75
20,14.75
30,15.014
40,14.333
50,14.59
60,14.253
70,14.688
80,14.323
90,13.507
100,13.795
110,15.552
120,14.521
130,13.139
140,14.615
150,14.031
160,14.851
170,14.788
180,13.615
190,15.111
200,14.611
210,13.875
220,13.847
230,14.75
240,13.882
250,13.392
260,14.819
270,14.08
280,13.094
290,13.212
300,12.92
310,14.08
320,12.049
330,13.257
340,14.747
350,14.375
360,14.576
370,13.851
380,13.052
390,12.538
400,14.292
410,14.208
420,13.368
430,12.802
440,11.778
450,12.764
460,12.389
470,14.028
