seconds,mean_intensity
-20,16.189
-10,14.525
0,15.77
10,14.361
20,14.096
30,13.548
40,13.404
50,14.109
60,13.429
70,14.078
80,14.442
90,15.24
100,14.899
110,15.217
120,15.77
130,15.477
140,15.576
150,14.482
160,15.412
170,14.846
180,13.308
190,14.316
200,14.763
210,14.167
220,15.068
230,14.826
240,14.389
250,13.374
260,13.434
270,14.586
280,14.851
290,14.457
300,13.624
310,13.879
320,15.197
330,12.745
340,13.015
350,13.758
360,12.581
370,12.593
380,13.848
390,13.677
400,13.275
410,12.475
420,12.364
430,11.995
440,12.583
450,12.364
460,11.823
470,12.492
