seconds,mean_intensity
-20,16.595
-10,18.653
0,4.893
10,7.008
20,9.293
30,10.872
40,9.244
50,8.645
60,10.074
70,8.533
80,10.165
90,10.269
100,10
110,10.322
120,10.099
130,10.343
140,9.682
150,9.079
160,10.562
170,10.632
180,8.455
190,10.558
200,11.112
210,11.24
220,9.789
230,10.079
240,10.938
250,10.116
260,9.872
270,12.231
280,11.252
290,13.041
300,9.661
310,10.661
320,11.579
330,13.145
340,10.745
350,12.346
360,11.749
370,8.368
380,9.892
390,11.502
400,9.26
410,9.459
420,9.199
430,9.706
440,9.948
450,10.087
460,9.827
470,9.459
