seconds,mean_intensity
-20,15.303
-10,14.611
0,5.314
10,6.177
20,8.057
30,9.046
40,11
50,10.897
60,9.726
70,10.434
80,11
90,10.463
100,10.143
110,12.651
120,10.12
130,12.28
140,11.971
150,10.771
160,12.366
170,10.474
180,9.794
190,10.171
200,10.526
210,10.183
220,10.463
230,10.091
240,10.56
250,11.749
260,10.086
270,9.794
280,11.349
290,11.32
300,12.646
310,11.429
320,12.566
330,12.469
340,12.406
350,12
360,12.28
370,14.086
380,12.36
390,12.754
400,12.074
410,11.371
420,11.263
430,11.56
440,11.88
450,10.263
460,10.069
470,10.657
