seconds,mean_intensity
-20,17.1
-10,15.647
0,14.9
10,15.224
20,17.1
30,16.047
40,16.606
50,15.1
60,15.265
70,15.418
80,15.812
90,15
100,15.588
110,15.865
120,18.112
130,13.8
140,16.888
150,16.759
160,16.076
170,16.482
180,15.088
190,18.582
200,16.324
210,13.912
220,16.553
230,16.553
240,14.806
250,14.594
260,15.135
270,14.718
280,15.729
290,14.453
300,13.653
310,12.912
320,13.2
330,14.865
340,13.259
350,12.994
360,13.035
370,14.588
380,13.665
390,13.3
400,12.594
410,15.594
420,15.1
430,14.653
440,15.153
450,14.018
460,15.024
470,13.653
