,position (um),Fat2 intensity,Abi intensity
0,0.0,18.0153,1.9837
1,0.0689,24.5711,2.42384
2,0.1378,21.345,2.76038
3,0.2067,19.6832,2.68338
4,0.2756,18.021,2.25694
5,0.3445,15.6168,1.76367
6,0.4134,15.5877,2.12517
7,0.4823,12.5292,2.21529
8,0.5512,8.4996,1.82446
9,0.6201,9.2688,1.89681
10,0.6889,7.9315,1.15941
11,0.7578,7.0726,1.29609
12,0.8267,7.2794,1.25539
13,0.8956,7.1056,1.28552
14,0.9645,6.5963,1.4758
15,1.0334,4.6635,0.97614
16,1.1023,4.1934,0.76341
17,1.1712,5.4606,0.92127
18,1.2401,7.3293,1.149
19,1.309,7.1691,1.42147
20,1.3779,4.906,1.68896
21,1.4468,4.346,1.91576
22,1.5157,6.2053,1.1619
23,1.5846,4.3371,1.00561
24,1.6535,5.3282,0.6441
25,1.7224,5.5636,0.96466
26,1.7913,4.0614,0.82803
27,1.8602,4.3509,0.74482
28,1.929,6.8656,0.61282
29,1.9979,4.9118,0.34226
30,2.0668,3.9087,0.45023
31,2.1357,3.6617,0.99978
32,2.2046,3.4505,0.81148
33,2.2735,4.7722,1.05881
34,2.3424,5.5636,1.49302
35,2.4113,6.0506,1.61787
36,2.4802,6.6692,1.57948
37,2.5491,9.1455,1.83778
38,2.618,11.3507,1.91528
39,2.6869,12.2404,1.5831
40,2.7558,11.4312,1.47355
41,2.8247,12.4839,2.02003
42,2.8936,13.6884,2.10754
43,2.9625,13.4953,2.15646
44,3.0314,12.2721,2.11424
45,3.1003,10.2566,2.05495
46,3.1691,9.3706,2.78377
47,3.238,13.8376,2.15025
48,3.3069,16.6487,2.57072
49,3.3758,14.9769,2.52661
50,3.4447,15.7643,2.86497
51,3.5136,18.8327,3.15808
52,3.5825,25.546,3.08066
53,3.6514,35.0849,2.94968
54,3.7203,41.1437,3.21999
55,3.7892,41.7844,3.2157
56,3.8581,42.2202,3.81598
57,3.927,38.8425,3.32277
58,3.9959,36.5688,4.15266
59,4.0648,41.7018,4.55893
60,4.1337,43.6772,5.67416
61,4.2026,38.7423,5.22103
62,4.2715,34.3471,4.68218
63,4.3404,28.3941,4.71242
64,4.4092,22.834,3.77676
65,4.4781,18.1861,2.6954
66,4.547,17.213,1.51604
67,4.6159,23.1115,1.90394
68,4.6848,28.0806,2.78862
69,4.7537,24.5525,2.25897
70,4.8226,18.9491,1.74236
71,4.8915,12.4344,1.76462
72,4.9604,9.167,1.17024
73,5.0293,6.8218,1.44563
74,5.0982,5.6881,1.17138
75,5.1671,5.1877,0.90911
76,5.236,5.0949,0.85151
77,5.3049,7.0685,0.78604
78,5.3738,6.6291,0.9484
79,5.4427,9.0256,0.61828
80,5.5116,9.7476,1.16076
81,5.5805,7.9412,0.89267
82,5.6493,5.6097,0.75566
83,5.7182,4.7572,0.77032
84,5.7871,6.7196,0.95327
85,5.856,6.5763,1.26688
86,5.9249,7.1774,1.60008
87,5.9938,10.4331,1.96405
88,6.0627,10.8563,2.59458
89,6.1316,11.6927,2.39717
90,6.2005,16.3819,1.9074
91,6.2694,19.3573,2.4248
92,6.3383,25.7854,2.00793
93,6.4072,27.701,2.52654
94,6.4761,26.508,2.02883
95,6.545,22.2564,1.55478
96,6.6139,19.5883,0.98338
97,6.6828,15.5017,1.04968
98,6.7517,12.6896,0.9139
99,6.8206,10.059,0.99484
100,6.8894,7.0101,1.41303
101,6.9583,6.9039,1.02098
102,7.0272,7.0271,1.05096
103,7.0961,7.2015,0.96059
104,7.165,5.7745,1.04738
105,7.2339,7.0361,1.48824
106,7.3028,6.4958,1.22898
107,7.3717,5.9298,1.55991
108,7.4406,4.9831,1.10613
109,7.5095,3.7919,1.21639
110,7.5784,3.8195,1.55719
111,7.6473,3.9132,1.39475
112,7.7162,3.7206,1.10595
113,7.7851,4.3788,1.06932
114,7.854,4.2955,1.61351
115,7.9229,4.8006,1.72001
116,7.9918,4.8546,2.77756
117,8.0607,6.1563,2.89258
