,position (um),Fat2 intensity,Abi intensity
0,0.0,7.3356,2.46665
1,0.0689,6.7936,1.66007
2,0.1378,9.6042,1.08961
3,0.2067,11.8664,1.55493
4,0.2756,15.0643,2.63901
5,0.3445,15.7172,1.97259
6,0.4134,13.0146,1.3571
7,0.4823,10.2693,0.8092
8,0.5512,8.7378,1.16378
9,0.6201,7.8939,0.89271
10,0.6889,7.1172,0.71598
11,0.7578,4.5467,0.52716
12,0.8267,4.4655,1.02605
13,0.8956,4.0178,1.31526
14,0.9645,4.6523,1.27333
15,1.0334,3.0636,0.92029
16,1.1023,2.7994,1.05088
17,1.1712,4.2762,1.06906
18,1.2401,7.2642,0.9273
19,1.309,7.7328,0.79593
20,1.3779,7.1835,1.14822
21,1.4468,7.4858,1.12285
22,1.5157,5.9132,1.14992
23,1.5846,7.4546,1.92729
24,1.6535,8.8504,1.95261
25,1.7224,8.6075,2.19271
26,1.7913,6.6397,1.88557
27,1.8602,5.8521,1.32489
28,1.929,5.9747,1.57263
29,1.9979,7.1244,1.36477
30,2.0668,9.8272,1.20158
31,2.1357,12.2986,1.52494
32,2.2046,11.8116,1.21006
33,2.2735,10.5216,1.05341
34,2.3424,10.1599,1.24496
35,2.4113,9.2083,1.2925
36,2.4802,7.6361,1.28223
37,2.5491,5.0979,1.55526
38,2.618,5.2865,0.85724
39,2.6869,4.6602,1.18395
40,2.7558,4.9002,1.12697
41,2.8247,5.4965,1.17662
42,2.8936,6.1593,1.38524
43,2.9625,7.9859,1.01732
44,3.0314,8.4335,1.41565
45,3.1003,6.5761,1.01687
46,3.1691,6.7434,0.72574
47,3.238,8.0312,1.20313
48,3.3069,6.6231,1.07705
49,3.3758,6.9006,0.93361
50,3.4447,7.1934,1.18304
51,3.5136,8.2731,1.25625
52,3.5825,7.3033,1.00193
53,3.6514,5.4763,0.60678
54,3.7203,4.5738,0.71175
55,3.7892,6.6802,0.83772
56,3.8581,9.3045,0.42812
57,3.927,12.6624,0.78859
58,3.9959,16.7653,1.50117
59,4.0648,14.3468,1.76012
60,4.1337,15.1314,0.9228
61,4.2026,14.5973,1.1703
62,4.2715,14.0759,2.12642
63,4.3404,10.0846,1.14907
64,4.4092,11.4731,1.79672
65,4.4781,14.4063,1.33724
66,4.547,18.4542,1.52154
67,4.6159,13.1973,1.23622
68,4.6848,10.5547,1.21031
69,4.7537,10.187,1.25451
70,4.8226,9.3033,1.47442
71,4.8915,11.2248,1.58976
72,4.9604,10.8563,2.25545
73,5.0293,8.538,2.02433
74,5.0982,7.199,2.14227
75,5.1671,6.2072,1.85516
76,5.236,7.0245,2.28041
77,5.3049,7.5434,2.13844
78,5.3738,8.2429,1.85862
79,5.4427,9.7239,1.64453
80,5.5116,14.3215,2.05131
81,5.5805,16.5382,1.75617
82,5.6493,13.0675,1.38787
83,5.7182,9.0841,1.42208
84,5.7871,7.4692,1.88914
85,5.856,5.8481,1.73108
86,5.9249,7.6738,1.50711
87,5.9938,6.0836,1.87812
88,6.0627,5.8938,1.90244
89,6.1316,7.4082,1.75601
90,6.2005,8.4172,1.58253
91,6.2694,7.7955,1.65885
92,6.3383,6.8185,0.93581
93,6.4072,6.7733,0.80629
94,6.4761,7.6389,0.76599
95,6.545,10.5522,0.65137
96,6.6139,12.3186,0.73039
97,6.6828,11.5977,1.00655
98,6.7517,11.3557,0.98738
99,6.8206,8.6481,1.01371
100,6.8894,5.5804,1.35752
101,6.9583,5.0311,1.18331
102,7.0272,6.0644,0.76835
103,7.0961,7.3319,0.82741
104,7.165,7.8132,0.83029
105,7.2339,6.1984,1.18077
106,7.3028,4.8457,1.66409
107,7.3717,7.128,1.05965
108,7.4406,10.8276,1.05759
109,7.5095,9.8262,1.71423
110,7.5784,11.4287,2.00816
111,7.6473,11.5345,2.27727
112,7.7162,11.8189,1.80809
113,7.7851,11.7742,1.80137
114,7.854,12.0262,1.76808
115,7.9229,8.6228,1.8845
116,7.9918,6.3888,1.04498
117,8.0607,5.5106,1.12147
118,8.1296,6.2936,1.20587
119,8.1984,8.9768,1.02909
120,8.2673,12.1584,1.31262
121,8.3362,18.6251,2.26966
122,8.4051,26.2389,2.65101
123,8.474,39.7743,3.33055
124,8.5429,47.8929,4.6513
125,8.6118,56.5892,5.6058
126,8.6807,66.0594,5.34212
127,8.7496,67.8271,5.21826
128,8.8185,65.7051,4.5395
129,8.8874,63.7341,4.56462
130,8.9563,69.5149,4.36498
131,9.0252,61.9697,3.08306
132,9.0941,47.4606,2.33201
133,9.163,28.098,1.60736
134,9.2319,18.03,0.80703
135,9.3008,12.6047,0.60656
136,9.3697,10.5384,0.32104
137,9.4385,6.0191,0.21459
138,9.5074,7.4334,0.1584
139,9.5763,8.483,0.83836
140,9.6452,8.9702,0.85291
141,9.7141,9.233,0.67817
142,9.783,11.0647,0.68866
143,9.8519,11.1988,0.70132
144,9.9208,11.6685,0.78441
145,9.9897,11.0986,0.69657
146,10.0586,10.1685,0.82327
147,10.1275,7.218,0.6482
148,10.1964,8.2846,0.51165
149,10.2653,10.9235,0.76016
150,10.3342,12.4803,0.6546
151,10.4031,12.3973,1.09114
152,10.472,11.6058,1.17559
153,10.5409,13.1147,1.0152
154,10.6098,16.217,1.30966
155,10.6786,17.9789,0.90883
156,10.7475,18.8045,0.98536
157,10.8164,13.3288,1.11001
158,10.8853,11.2793,0.84968
159,10.9542,14.4525,0.58078
160,11.0231,17.9483,0.98977
161,11.092,19.2307,1.35601
162,11.1609,20.1481,1.35657
163,11.2298,24.0717,1.3819
164,11.2987,22.343,1.47024
165,11.3676,14.9143,0.8007
166,11.4365,11.0162,0.78949
167,11.5054,8.8359,1.21525
168,11.5743,7.8122,0.56496
169,11.6432,8.3463,0.74694
170,11.7121,6.545,0.62692
171,11.781,6.3247,0.86994
172,11.8499,10.1841,0.4779
173,11.9187,12.9115,0.8388
174,11.9876,15.3393,0.82431
175,12.0565,13.8815,1.088
176,12.1254,13.2359,0.69774
177,12.1943,12.9448,1.17319
178,12.2632,13.3158,0.91069
179,12.3321,17.9531,1.1237
180,12.401,20.2491,1.15902
181,12.4699,18.9757,1.13626
182,12.5388,13.3702,0.60638
183,12.6077,8.8409,0.8934
184,12.6766,7.6136,0.89574
185,12.7455,6.2777,0.7996
186,12.8144,9.0103,0.9746
187,12.8833,9.0152,0.85076
188,12.9522,10.4752,0.74464
189,13.0211,7.0214,0.94096
190,13.09,5.2512,1.01156
191,13.1588,5.999,1.23245
192,13.2277,7.3208,0.76631
193,13.2966,9.8476,1.43627
194,13.3655,13.9973,1.22597
195,13.4344,17.6128,1.15124
196,13.5033,18.4234,0.89096
197,13.5722,17.277,0.90984
198,13.6411,12.2361,1.08409
199,13.71,9.3742,1.11419
200,13.7789,7.8771,0.77527
201,13.8478,9.6551,0.46905
202,13.9167,7.2703,0.89419
203,13.9856,7.1219,1.1942
204,14.0545,4.9285,1.13821
205,14.1234,4.6261,1.06196
206,14.1923,3.2021,0.39789
207,14.2612,3.3818,0.54711
208,14.3301,3.7426,0.75946
209,14.3989,3.0811,0.79717
210,14.4678,3.1759,0.52363
211,14.5367,4.6594,1.14504
212,14.6056,7.8759,1.03392
213,14.6745,8.5488,1.88793
214,14.7434,14.9588,1.4808
215,14.8123,20.949,1.58126
216,14.8812,23.8804,1.68399
217,14.9501,19.484,1.84745
218,15.019,13.9224,1.57623
219,15.0879,15.3112,1.03643
220,15.1568,20.7089,1.51904
221,15.2257,21.3072,1.66199
222,15.2946,19.0788,2.05464
223,15.3635,13.8674,2.38126
224,15.4324,9.1451,2.08412
225,15.5013,8.2782,1.48054
226,15.5702,6.4499,1.1992
227,15.6391,6.5227,1.16294
228,15.7079,9.3587,1.58053
229,15.7768,13.524,1.48268
230,15.8457,15.2426,1.48494
231,15.9146,13.3432,1.35566
