,position (um),Fat2 intensity,Abi intensity
0,0.0,65.7084,4.52309
1,0.0689,59.0772,4.22183
2,0.1378,51.0808,3.33681
3,0.2067,34.2516,2.59677
4,0.2756,26.4621,1.80781
5,0.3445,24.8399,2.54905
6,0.4134,37.1987,2.61881
7,0.4823,46.1235,2.9548
8,0.5512,45.9779,3.68042
9,0.6201,36.6607,3.22854
10,0.6889,25.2334,2.46564
11,0.7578,21.9849,1.76386
12,0.8267,14.0812,1.52844
13,0.8956,12.7695,1.11363
14,0.9645,11.598,1.54055
15,1.0334,10.4164,1.52635
16,1.1023,8.0933,1.24276
17,1.1712,9.0141,1.20368
18,1.2401,9.0375,1.07993
19,1.309,9.3821,1.41906
20,1.3779,8.7595,1.33246
21,1.4468,8.7226,1.65973
22,1.5157,8.4139,1.6708
23,1.5846,8.5738,1.00575
24,1.6535,9.0599,1.10617
25,1.7224,10.0294,1.53132
26,1.7913,10.2459,1.49821
27,1.8602,9.9231,1.12854
28,1.929,10.7243,1.13858
29,1.9979,11.226,1.39632
30,2.0668,12.1129,1.15598
31,2.1357,9.9977,1.62478
32,2.2046,10.0869,1.67491
33,2.2735,11.2384,1.60804
34,2.3424,10.3885,1.45965
35,2.4113,10.4035,1.60398
36,2.4802,10.735,0.86349
37,2.5491,9.6996,1.41508
38,2.618,10.5111,1.34973
39,2.6869,8.4648,1.34455
40,2.7558,8.7756,1.19022
41,2.8247,8.5024,0.86626
42,2.8936,9.9684,1.13846
43,2.9625,8.314,1.32495
44,3.0314,8.3523,1.31638
45,3.1003,7.7271,1.33097
46,3.1691,5.9304,1.51902
47,3.238,7.5962,1.43427
48,3.3069,6.8349,1.07313
49,3.3758,5.7208,1.47306
50,3.4447,7.5186,1.21032
51,3.5136,6.8395,1.05354
52,3.5825,6.608,1.38408
53,3.6514,7.3707,1.03771
54,3.7203,7.0767,1.77107
55,3.7892,7.1089,1.65549
56,3.8581,7.7065,1.54292
57,3.927,7.7068,1.84172
58,3.9959,7.9678,1.74483
