,position (um),Fat2 intensity,Abi intensity
0,0.0,10.2472,1.04165
1,0.0689,6.506,1.03243
2,0.1378,6.6144,1.07105
3,0.2067,10.258,1.47667
4,0.2756,15.09,1.71472
5,0.3445,17.7251,1.25786
6,0.4134,23.6951,1.57649
7,0.4823,26.0501,1.4651
8,0.5512,22.5732,1.12963
9,0.6201,19.6003,1.32673
10,0.6889,12.7849,1.55816
11,0.7578,8.0119,2.07
12,0.8267,5.3151,1.2935
13,0.8956,6.4758,1.35655
14,0.9645,5.7302,1.56593
15,1.0334,6.7,1.18938
16,1.1023,6.4669,1.07512
17,1.1712,5.1699,1.37272
18,1.2401,3.6499,0.96336
19,1.309,2.4265,0.80184
20,1.3779,3.2459,0.85178
21,1.4468,3.2177,0.66804
22,1.5157,2.9414,0.54632
23,1.5846,3.5305,0.29981
24,1.6535,3.5191,0.60512
25,1.7224,3.781,1.04764
26,1.7913,3.8036,1.23046
27,1.8602,3.0103,1.42033
28,1.929,4.9251,0.75625
29,1.9979,5.3566,0.88456
30,2.0668,3.6908,0.8428
31,2.1357,3.9264,1.15761
32,2.2046,4.0633,0.96886
33,2.2735,4.866,1.28606
34,2.3424,4.2984,1.56063
35,2.4113,3.2844,1.05374
36,2.4802,4.3106,1.21044
37,2.5491,4.9724,0.57101
38,2.618,6.4183,1.13232
39,2.6869,6.1657,0.75803
40,2.7558,4.8703,0.46817
41,2.8247,6.1045,0.8149
42,2.8936,8.3059,1.02271
43,2.9625,10.3433,0.60176
44,3.0314,12.1883,0.66483
45,3.1003,13.4926,1.28888
46,3.1691,18.9894,1.3161
47,3.238,24.8111,1.54221
48,3.3069,37.1483,1.60933
49,3.3758,44.1632,1.72038
50,3.4447,40.6522,1.82102
51,3.5136,24.5988,2.70152
52,3.5825,14.2586,2.43873
53,3.6514,12.0908,1.49646
54,3.7203,9.8085,2.0227
55,3.7892,11.4004,2.20282
56,3.8581,10.8092,1.55628
57,3.927,11.836,1.31745
58,3.9959,12.7604,1.26297
59,4.0648,11.9006,1.68709
60,4.1337,10.5312,1.19565
61,4.2026,9.7941,1.46588
62,4.2715,9.3011,1.40079
63,4.3404,7.9981,1.36524
64,4.4092,5.1344,1.04912
65,4.4781,7.3595,1.20521
66,4.547,5.4884,1.39098
67,4.6159,4.9101,1.23284
68,4.6848,4.5045,0.71074
69,4.7537,2.7006,0.69518
70,4.8226,3.5715,0.64031
71,4.8915,3.0638,0.69704
72,4.9604,4.3114,0.57238
73,5.0293,5.0306,0.44074
74,5.0982,5.9377,0.33348
75,5.1671,5.1338,0.93041
76,5.236,4.8002,0.8283
77,5.3049,5.7925,0.56827
