,position (um),Fat2 intensity,Abi intensity
0,0.0,10.2628,0.92065
1,0.0689,17.8202,1.5927
2,0.1378,24.8257,1.45485
3,0.2067,32.7489,1.68111
4,0.2756,44.9482,1.97929
5,0.3445,56.0432,2.46165
6,0.4134,66.9787,2.55518
7,0.4823,55.5284,2.43891
8,0.5512,42.8616,2.19284
9,0.6201,29.7901,1.91472
10,0.6889,17.2148,1.69189
11,0.7578,13.0959,2.06773
12,0.8267,10.9945,1.56843
13,0.8956,8.2241,1.15455
14,0.9645,7.0996,0.73007
15,1.0334,6.8088,1.02896
16,1.1023,6.6412,0.89922
17,1.1712,6.8148,0.91404
18,1.2401,6.4921,1.583
19,1.309,6.0687,1.19528
20,1.3779,8.344,1.23997
21,1.4468,7.7484,0.9836
22,1.5157,5.9175,0.97102
23,1.5846,6.7765,1.32855
24,1.6535,5.9933,1.33401
25,1.7224,6.9489,0.67957
26,1.7913,4.3782,0.77779
27,1.8602,3.7272,0.79015
28,1.929,4.4343,0.76945
29,1.9979,6.3718,1.00041
30,2.0668,9.2793,1.0556
31,2.1357,15.1425,0.66145
32,2.2046,21.6947,0.79448
33,2.2735,27.851,1.35534
34,2.3424,32.6999,1.90462
35,2.4113,33.1427,2.28692
36,2.4802,28.0347,2.18777
37,2.5491,24.2578,1.76498
38,2.618,17.2403,1.72984
39,2.6869,13.5772,1.32854
40,2.7558,13.024,1.36331
41,2.8247,14.1964,1.55585
42,2.8936,14.9372,2.34068
43,2.9625,13.5746,1.90192
44,3.0314,9.6531,1.67966
45,3.1003,8.2821,1.74846
46,3.1691,11.5766,1.87887
47,3.238,17.3951,1.51994
48,3.3069,15.577,1.25302
49,3.3758,18.8738,1.77441
50,3.4447,16.2754,2.08717
51,3.5136,15.2306,2.14749
52,3.5825,15.5636,2.28538
53,3.6514,19.3445,1.31691
54,3.7203,21.2421,1.48777
55,3.7892,19.5103,1.9724
56,3.8581,22.9884,1.59006
57,3.927,27.76,1.6935
58,3.9959,33.8895,2.17228
59,4.0648,36.2105,2.20912
60,4.1337,31.3743,1.43198
61,4.2026,25.4115,1.52151
62,4.2715,22.8265,1.50187
63,4.3404,20.5719,1.16799
64,4.4092,15.5719,1.47428
65,4.4781,12.3529,1.81209
66,4.547,18.9979,1.19113
67,4.6159,24.0897,1.02738
68,4.6848,28.9833,1.37965
69,4.7537,31.4227,2.15721
70,4.8226,27.5094,1.7027
71,4.8915,26.0309,1.7137
72,4.9604,24.9821,1.23324
73,5.0293,21.0912,1.43276
74,5.0982,15.247,1.51809
75,5.1671,12.0942,0.94093
76,5.236,14.1849,1.16753
77,5.3049,13.3005,1.54916
78,5.3738,10.03,2.14166
79,5.4427,10.4788,2.36864
80,5.5116,9.1071,2.57873
81,5.5805,9.1145,2.00656
82,5.6493,12.3181,1.68712
83,5.7182,17.8592,2.51353
