,position (um),Fat2 intensity,Abi intensity
0,0.0,6.2411,1.58018
1,0.0689,7.3712,1.80259
2,0.1378,12.1712,2.15375
3,0.2067,13.1133,2.49944
4,0.2756,16.0461,3.37776
5,0.3445,15.7432,4.14737
6,0.4134,20.9296,4.05464
7,0.4823,23.1878,5.80964
8,0.5512,26.4816,5.97957
9,0.6201,28.6624,4.82155
10,0.6889,32.4038,5.27651
11,0.7578,34.7142,5.33761
12,0.8267,29.2006,4.17244
13,0.8956,26.3699,2.86065
14,0.9645,19.6199,2.73572
15,1.0334,15.1052,2.87532
16,1.1023,10.3155,1.76325
17,1.1712,8.6368,0.66789
18,1.2401,5.1967,0.89315
19,1.309,4.7244,0.99938
20,1.3779,4.8301,1.3126
21,1.4468,6.7952,1.0796
22,1.5157,3.8867,0.64682
23,1.5846,4.7567,0.33061
24,1.6535,5.9637,1.11826
25,1.7224,5.2822,1.28987
26,1.7913,6.1315,1.30847
27,1.8602,6.1761,0.97763
28,1.929,6.5695,0.58093
29,1.9979,5.2797,1.21216
30,2.0668,7.7499,1.21062
31,2.1357,9.0621,1.54736
32,2.2046,11.9805,1.26075
33,2.2735,20.3826,1.25406
34,2.3424,26.0468,0.77487
35,2.4113,33.8648,1.10282
36,2.4802,37.6132,1.46543
37,2.5491,35.0421,1.62994
38,2.618,31.0824,1.97109
39,2.6869,25.5643,2.29365
40,2.7558,18.4339,2.2625
41,2.8247,15.6873,1.74665
42,2.8936,12.9516,1.66626
43,2.9625,9.1684,1.20554
44,3.0314,7.9499,1.43895
45,3.1003,7.3851,1.10716
46,3.1691,6.1275,1.27035
47,3.238,4.7977,0.92509
48,3.3069,6.0964,1.07828
49,3.3758,6.906,1.55176
50,3.4447,6.2128,2.02648
51,3.5136,9.9945,2.35885
52,3.5825,14.3259,2.34381
53,3.6514,17.9867,1.92892
54,3.7203,15.1949,2.68092
55,3.7892,14.7461,2.60083
56,3.8581,18.4219,2.77178
57,3.927,20.0985,2.0897
58,3.9959,16.5109,1.90172
59,4.0648,12.4308,1.98197
60,4.1337,12.5189,1.40208
61,4.2026,11.7063,1.32986
62,4.2715,8.362,1.53388
63,4.3404,6.4284,1.24651
64,4.4092,4.9613,1.21003
65,4.4781,4.8992,1.34646
66,4.547,4.9039,1.08067
67,4.6159,4.5257,1.53214
68,4.6848,4.7915,1.61718
69,4.7537,4.0075,1.8644
70,4.8226,5.1519,1.40033
71,4.8915,5.3594,1.22611
72,4.9604,6.0384,1.23793
73,5.0293,4.3141,1.07601
74,5.0982,4.4798,0.81424
75,5.1671,5.1131,1.33278
76,5.236,4.2213,1.31056
77,5.3049,5.7728,1.90225
78,5.3738,8.0368,1.39823
79,5.4427,13.0392,1.68813
80,5.5116,20.92,2.23799
81,5.5805,28.9116,2.16061
82,5.6493,32.4887,1.65028
83,5.7182,36.1663,1.89113
84,5.7871,36.9465,2.25178
85,5.856,26.6885,2.71717
86,5.9249,20.3923,2.42508
87,5.9938,16.9593,1.92546
88,6.0627,12.8516,1.784
89,6.1316,12.0076,2.54853
90,6.2005,12.6476,2.53753
91,6.2694,14.0153,2.25157
92,6.3383,13.8971,2.17641
93,6.4072,16.7541,2.42159
94,6.4761,15.8654,2.21717
95,6.545,14.1249,2.13756
96,6.6139,13.9371,2.02867
97,6.6828,10.0527,2.02724
98,6.7517,11.1574,1.63264
99,6.8206,13.7401,1.87808
100,6.8894,18.118,1.60952
101,6.9583,21.7597,2.03003
102,7.0272,20.3288,2.3495
103,7.0961,25.2392,2.05179
104,7.165,32.7417,2.15571
105,7.2339,45.1011,3.15933
106,7.3028,46.3953,4.41961
107,7.3717,39.6651,5.26154
108,7.4406,22.1189,4.15518
109,7.5095,12.438,3.22478
110,7.5784,7.8254,3.07734
111,7.6473,6.9869,2.86467
112,7.7162,6.396,1.86892
113,7.7851,6.0859,1.76959
114,7.854,7.0541,1.84838
115,7.9229,7.2985,1.63114
116,7.9918,5.3162,1.35593
117,8.0607,4.6231,1.6486
118,8.1296,5.0761,1.84417
119,8.1984,5.0802,1.76517
120,8.2673,5.7327,1.22078
121,8.3362,5.3329,1.56011
122,8.4051,6.4959,1.65072
123,8.474,7.5773,1.85889
124,8.5429,5.4324,2.01312
125,8.6118,5.9595,2.29546
126,8.6807,6.7662,1.39647
127,8.7496,8.3968,2.08084
128,8.8185,8.8343,1.75431
129,8.8874,11.9351,1.78054
130,8.9563,11.9084,2.01909
131,9.0252,11.9549,1.42025
132,9.0941,12.6762,2.07226
133,9.163,16.0571,1.77168
134,9.2319,20.519,1.77415
135,9.3008,20.6924,2.14369
136,9.3697,19.7964,2.45142
137,9.4385,15.7939,2.74774
138,9.5074,13.508,2.45232
139,9.5763,10.8291,1.21395
140,9.6452,8.9236,1.12503
141,9.7141,5.082,1.41181
142,9.783,4.2944,1.03567
143,9.8519,4.5177,1.04792
144,9.9208,4.5226,1.10524
145,9.9897,5.3297,1.00861
146,10.0586,5.514,1.02487
147,10.1275,5.9622,0.84524
148,10.1964,9.2599,0.83079
149,10.2653,12.8751,1.31975
150,10.3342,16.8029,1.80449
151,10.4031,24.1142,2.20219
152,10.472,28.5134,1.92503
153,10.5409,25.2604,1.8257
154,10.6098,20.3152,1.67517
155,10.6786,16.0316,1.07202
156,10.7475,17.5737,1.16089
157,10.8164,23.2227,1.56113
158,10.8853,30.4231,2.56225
159,10.9542,37.2987,3.62624
160,11.0231,43.1117,4.02425
161,11.092,42.6472,5.08705
162,11.1609,33.8444,4.9525
163,11.2298,18.9821,3.51932
164,11.2987,13.7458,2.64548
165,11.3676,11.3014,2.73338
166,11.4365,10.8888,2.20214
167,11.5054,8.5812,1.84336
168,11.5743,9.2618,1.93646
169,11.6432,7.9992,1.6187
170,11.7121,7.2671,0.84008
171,11.781,7.9441,0.95721
172,11.8499,8.6437,1.02697
173,11.9187,7.3061,0.62366
174,11.9876,5.6811,1.28068
175,12.0565,4.6916,1.25996
176,12.1254,4.8839,1.15853
177,12.1943,4.0108,1.12968
178,12.2632,4.7781,0.69534
179,12.3321,4.7243,0.6886
180,12.401,4.2154,0.92111
181,12.4699,6.2427,0.65705
182,12.5388,6.5586,1.12416
183,12.6077,7.0575,1.03242
184,12.6766,9.294,1.18706
185,12.7455,11.0127,1.07327
186,12.8144,14.3389,1.38448
187,12.8833,18.0639,1.40376
188,12.9522,16.0889,1.64242
189,13.0211,12.5509,1.51488
190,13.09,9.5994,1.57545
191,13.1588,8.4948,1.73111
192,13.2277,8.4384,1.51736
193,13.2966,9.363,1.8901
194,13.3655,8.5276,2.42352
195,13.4344,9.4196,1.96608
196,13.5033,12.8195,3.20135
197,13.5722,14.931,3.36996
198,13.6411,15.5053,3.12941
199,13.71,15.3769,2.26841
200,13.7789,12.549,2.25222
201,13.8478,11.9663,1.91937
202,13.9167,9.201,1.92853
203,13.9856,9.858,1.46317
204,14.0545,6.7099,1.29362
205,14.1234,5.7184,1.19984
206,14.1923,4.9313,0.65106
207,14.2612,3.9163,0.54528
208,14.3301,3.7071,0.77171
209,14.3989,4.361,0.75948
210,14.4678,4.4238,0.81729
211,14.5367,4.9487,1.07891
212,14.6056,4.5449,0.60132
213,14.6745,4.4766,0.7795
214,14.7434,5.2026,1.38036
215,14.8123,5.758,1.19374
216,14.8812,6.4263,1.22904
217,14.9501,5.2905,0.90817
218,15.019,4.9358,0.50433
219,15.0879,4.9222,0.48671
220,15.1568,5.1075,0.55116
221,15.2257,5.9063,0.68728
222,15.2946,4.2893,0.68015
223,15.3635,7.249,1.14575
224,15.4324,9.4538,1.0232
225,15.5013,12.3816,1.10243
226,15.5702,13.7281,1.12182
227,15.6391,17.8659,1.74038
228,15.7079,22.0676,2.31153
229,15.7768,32.949,2.63211
230,15.8457,45.3285,3.02479
231,15.9146,54.5124,3.47508
232,15.9835,64.7558,4.39734
233,16.0524,68.9633,4.96398
234,16.1213,73.2866,5.4129
235,16.1902,77.646,5.7457
236,16.2591,57.5394,5.50199
237,16.328,42.7277,3.97266
238,16.3969,32.0359,4.14428
239,16.4658,28.9888,4.08981
240,16.5347,31.4819,3.21246
241,16.6036,21.902,2.63128
242,16.6725,16.0427,2.62476
243,16.7414,13.6255,2.59049
244,16.8103,10.7308,2.47766
245,16.8792,9.5973,2.14614
246,16.948,9.0985,1.39617
247,17.0169,8.3722,1.38902
