,position (um),Fat2 intensity,Abi intensity
0,0.0,17.3731,2.55381
1,0.0689,20.8031,3.5111
2,0.1378,20.8235,3.50331
3,0.2067,15.9771,4.91177
4,0.2756,16.8282,5.16678
5,0.3445,14.1245,4.6329
6,0.4134,11.8651,4.67243
7,0.4823,13.5944,4.4962
8,0.5512,17.0686,4.08065
9,0.6201,20.0317,2.94837
10,0.6889,20.0625,2.75621
11,0.7578,13.0421,2.26909
12,0.8267,8.8763,1.69107
13,0.8956,10.6665,1.50126
14,0.9645,9.4575,1.62958
15,1.0334,10.5293,1.05995
16,1.1023,10.9454,1.89233
17,1.1712,11.295,1.76942
18,1.2401,9.2947,1.22286
19,1.309,10.0784,1.29529
20,1.3779,9.0452,1.60504
21,1.4468,7.023,1.71309
22,1.5157,7.6737,1.5626
23,1.5846,7.9959,1.32068
24,1.6535,6.4394,1.73558
25,1.7224,6.3948,1.54609
26,1.7913,7.9542,1.0573
27,1.8602,8.6671,0.92919
28,1.929,6.6303,1.21557
29,1.9979,5.5706,0.86957
30,2.0668,5.8603,0.73112
31,2.1357,7.2519,1.44489
32,2.2046,7.4918,1.52045
33,2.2735,8.7524,1.46803
34,2.3424,10.575,2.00861
35,2.4113,8.9929,1.92458
36,2.4802,8.5401,1.82244
37,2.5491,7.9531,1.33784
38,2.618,5.4926,1.20361
39,2.6869,6.1944,1.05169
40,2.7558,6.4986,1.71357
41,2.8247,5.5616,1.22065
42,2.8936,4.5426,1.23961
43,2.9625,4.2954,1.24786
44,3.0314,5.4471,1.20161
45,3.1003,4.1037,1.4982
46,3.1691,4.6122,0.99022
47,3.238,5.405,1.29588
48,3.3069,5.9447,0.90102
49,3.3758,6.7069,0.8964
50,3.4447,7.8725,1.04722
51,3.5136,8.2383,1.03949
52,3.5825,11.4147,1.24837
53,3.6514,10.4709,1.79245
54,3.7203,10.4483,2.32033
55,3.7892,8.9667,2.28339
56,3.8581,9.1015,2.36361
57,3.927,9.7207,2.09278
58,3.9959,13.7697,1.84596
59,4.0648,21.7032,1.563
60,4.1337,28.9695,1.7805
61,4.2026,37.158,2.8288
62,4.2715,32.6507,4.43058
63,4.3404,23.3144,3.52776
64,4.4092,14.6765,3.69633
65,4.4781,9.5961,2.19553
66,4.547,8.1528,1.82216
67,4.6159,8.3624,1.77971
68,4.6848,7.1682,1.40612
69,4.7537,7.0096,1.46579
70,4.8226,5.8057,1.78672
71,4.8915,6.0445,1.51314
72,4.9604,5.0214,1.6988
73,5.0293,4.9218,1.5458
74,5.0982,5.1148,1.56107
75,5.1671,4.9694,1.67147
76,5.236,6.5368,1.2607
77,5.3049,6.5108,1.12733
78,5.3738,6.6121,0.84074
79,5.4427,4.7269,0.70767
80,5.5116,6.7329,0.46071
81,5.5805,10.4285,1.02565
82,5.6493,10.3689,0.71792
83,5.7182,11.1154,0.91789
84,5.7871,9.6999,0.76514
85,5.856,7.877,1.20256
86,5.9249,7.45,1.40823
87,5.9938,6.9823,1.0757
88,6.0627,6.249,1.1531
89,6.1316,6.8314,0.96764
90,6.2005,7.7528,0.83109
91,6.2694,8.4609,0.92642
92,6.3383,9.9805,1.45151
93,6.4072,11.3555,1.45149
94,6.4761,12.1745,1.55013
95,6.545,12.3298,1.97882
96,6.6139,9.8575,1.70602
97,6.6828,9.1137,1.67388
98,6.7517,12.7587,1.92186
99,6.8206,15.3505,2.13434
100,6.8894,16.9384,1.58611
101,6.9583,15.38,1.48309
102,7.0272,15.1303,1.79121
103,7.0961,12.7139,1.25407
104,7.165,12.461,1.52267
105,7.2339,11.8431,1.60146
106,7.3028,14.9091,2.16669
107,7.3717,20.4618,2.54717
108,7.4406,28.177,2.33229
109,7.5095,35.0486,2.02754
110,7.5784,40.321,3.02539
111,7.6473,41.0756,3.38069
112,7.7162,36.7485,3.34568
113,7.7851,31.0485,3.71269
114,7.854,23.0033,3.13889
115,7.9229,21.8208,3.07407
