,position (um),Fat2 intensity,Abi intensity
0,0.0,26.6458,2.2308
1,0.0689,39.2855,2.6061
2,0.1378,46.3207,2.8142
3,0.2067,37.607,2.5741
4,0.2756,28.4862,1.8702
5,0.3445,18.2101,1.5565
6,0.4134,14.8705,0.938
7,0.4823,16.3931,1.7164
8,0.5512,20.3278,2.0001
9,0.6201,21.655,2.1023
10,0.6889,21.3501,1.8962
11,0.7578,21.9729,2.5108
12,0.8267,19.7178,3.2478
13,0.8956,16.9501,3.4674
14,0.9645,12.7172,2.8619
15,1.0334,9.3293,3.081
16,1.1023,6.0102,2.7776
17,1.1712,6.7565,2.359
18,1.2401,5.2,2.4146
19,1.309,4.394,1.6556
20,1.3779,5.2597,1.9491
21,1.4468,4.9543,2.3732
22,1.5157,5.2249,1.8306
23,1.5846,9.9011,1.8163
24,1.6535,12.3748,1.7686
25,1.7224,15.7482,2.0206
26,1.7913,19.3614,2.8128
27,1.8602,22.678,2.5185
28,1.929,22.6674,1.8218
29,1.9979,19.5783,2.3157
30,2.0668,18.1098,1.9872
31,2.1357,22.9242,2.5509
32,2.2046,19.8522,2.0308
33,2.2735,18.3273,1.7277
34,2.3424,14.892,2.2129
35,2.4113,12.9076,1.9543
36,2.4802,9.7441,2.1886
37,2.5491,9.5638,2.2022
38,2.618,10.7468,1.9587
39,2.6869,11.832,1.8018
40,2.7558,11.5376,1.9653
41,2.8247,10.3636,2.0499
42,2.8936,9.0126,2.1637
43,2.9625,9.4935,2.1988
44,3.0314,13.1382,2.5117
45,3.1003,13.2694,2.688
46,3.1691,14.6011,2.8997
47,3.238,15.1667,2.705
48,3.3069,13.7521,1.901
49,3.3758,12.845,2.1356
50,3.4447,9.4729,2.7017
51,3.5136,7.2116,2.1887
52,3.5825,7.8068,1.99
53,3.6514,11.1351,1.5827
54,3.7203,14.9593,1.2797
55,3.7892,17.8764,1.595
56,3.8581,20.5426,1.4967
57,3.927,16.147,1.8455
58,3.9959,11.8389,1.7131
59,4.0648,9.7821,1.7569
60,4.1337,6.4074,1.724
61,4.2026,6.3217,1.7001
62,4.2715,4.7946,1.7729
63,4.3404,4.7076,1.3331
64,4.4092,3.795,1.4313
65,4.4781,3.8213,1.5433
66,4.547,4.8997,1.7668
67,4.6159,4.9586,1.4934
68,4.6848,6.2783,1.627
69,4.7537,7.2645,1.974
70,4.8226,12.3399,2.3342
71,4.8915,17.6626,1.9446
72,4.9604,19.5043,2.091
73,5.0293,17.7163,2.4039
74,5.0982,18.2289,2.8593
75,5.1671,17.2603,2.7924
76,5.236,17.6583,2.865
77,5.3049,16.9994,3.265
78,5.3738,15.7487,3.6851
79,5.4427,12.9332,3.2853
80,5.5116,11.5199,3.4684
81,5.5805,13.7184,4.1646
82,5.6493,18.0592,4.6624
83,5.7182,27.8334,6.6089
84,5.7871,30.7351,6.7273
85,5.856,33.165,5.7291
86,5.9249,31.5032,5.4942
87,5.9938,26.4776,4.9202
88,6.0627,17.2937,4.0159
89,6.1316,15.8989,3.1185
90,6.2005,21.2765,3.3194
91,6.2694,25.4211,4.0573
92,6.3383,29.0062,3.8282
93,6.4072,31.7574,4.9779
94,6.4761,32.6712,4.664
95,6.545,29.3692,4.3336
96,6.6139,22.3313,3.6239
97,6.6828,20.8182,3.2815
98,6.7517,19.5822,3.3448
99,6.8206,16.0737,2.7907
100,6.8894,11.492,2.0497
101,6.9583,7.2404,1.7981
102,7.0272,4.8374,1.6903
103,7.0961,4.7875,2.1906
104,7.165,5.434,2.1126
105,7.2339,7.5582,1.8376
106,7.3028,6.6321,1.9114
107,7.3717,7.0892,1.1433
108,7.4406,5.7732,1.7578
109,7.5095,5.0006,1.4151
110,7.5784,8.1806,1.3418
111,7.6473,9.2975,1.2435
112,7.7162,9.4805,1.2712
113,7.7851,6.0901,1.6951
114,7.854,6.0524,1.3802
115,7.9229,3.4018,1.4189
116,7.9918,3.1195,1.0247
117,8.0607,5.7251,1.3194
118,8.1296,4.6854,1.7834
119,8.1984,6.8118,1.9238
120,8.2673,6.5233,2.3937
121,8.3362,6.7863,2.029
122,8.4051,6.3137,2.6457
123,8.474,6.9214,3.0904
124,8.5429,6.142,2.6217
125,8.6118,5.6144,2.0476
126,8.6807,7.4706,2.2475
127,8.7496,8.9167,2.4926
128,8.8185,9.0258,2.5996
129,8.8874,7.7175,2.5989
130,8.9563,6.682,2.0304
131,9.0252,7.3927,2.9327
132,9.0941,8.451,2.7599
133,9.163,7.9432,2.5145
134,9.2319,5.1649,2.3722
135,9.3008,4.2684,1.9797
136,9.3697,3.3782,1.5295
137,9.4385,3.5389,1.534
138,9.5074,2.9539,1.7381
139,9.5763,3.5761,1.631
140,9.6452,4.6104,1.7485
141,9.7141,3.8065,1.4668
142,9.783,4.395,1.7553
143,9.8519,6.3307,1.994
144,9.9208,5.3513,2.0323
145,9.9897,5.0561,1.8178
146,10.0586,5.5958,1.8094
147,10.1275,7.2587,1.7928
148,10.1964,10.0586,1.9153
149,10.2653,12.3217,1.71
150,10.3342,10.4884,2.1261
