,hj_area_px2,tip_coords,base_coords,prot_len_px,prot_angle_rad,prot_angle_deg,edge_len_nonstrt_px,edge_len_strt_px,edge_angle_rad,edge_angle_deg,endpoint_1_coords,endpoint_2_coords,cell_s_lab,cell_r_lab,cell_r_area_px,cell_s_area_px,t_step,um_per_px,prot_len_um
0,53.0,"(335, 285)","(337, 285)",1.520044357036758,-1.5707963267948966,-90.0,43.10186820901072,42.720018726587654,2.573068105858753,147.4259428654275,"(322.0, 308.0)","(345.0, 272.0)",17.0,9.0,4076.0,3392.0,0,0.08846580217295011,0.13447194338372298
1,40.0,"(339, 262)","(341, 262)",1.5338556619767658,-1.5707963267948966,-90.0,33.599011574837185,34.17601498127012,0.35877067027057225,20.556045219583467,"(333.0, 241.0)","(345.0, 273.0)",19.0,9.0,4076.0,3802.0,0,0.08846580217295011,0.135693771554296
2,85.0,"(363, 407)","(363, 404)",2.4029214097879055,0.0,0.0,55.65800078165745,56.18051263561058,1.2912741745112564,73.98456039373433,"(320.0, 392.0)","(374.0, 407.5)",15.0,14.0,2841.0,3361.0,0,0.08846580217295011,0.21257637007544322
3,60.0,"(352, 446)","(352, 449)",2.4211159493233483,3.141592653589793,180.0,38.693792470339275,38.8329756778952,2.173083672929861,124.50852298766841,"(343.0, 454.0)","(375.0, 432.0)",23.0,14.0,2841.0,2933.0,0,0.08846580217295011,0.21418596461061362
4,35.0,"(372, 410)","(374, 410)",1.5555555555555556,-1.5707963267948966,-90.0,25.352581802902776,26.076809620810597,0.07677189126977804,4.398705354995532,"(373.0, 407.0)","(375.0, 433.0)",27.0,14.0,2841.0,3073.0,0,0.08846580217295011,0.1376134700468113
5,134.0,"(343, 395)","(342, 398)",2.803713082596357,2.819842099193151,161.565051177078,55.65800078165745,56.18051263561058,1.2912741745112564,73.98456039373433,"(320.0, 392.0)","(374.0, 407.5)",14.0,15.0,3361.0,2841.0,0,0.08846580217295011,0.24803272691468145
6,113.0,"(338, 342)","(339, 340)",1.780861522988341,-0.4636476090008061,-26.56505117707799,75.24999211552914,75.37406715840667,0.8276265655104502,47.41950921665634,"(335.5, 337.0)","(391.0, 388.0)",20.0,15.0,3361.0,3482.0,0,0.08846580217295011,0.1575453431901052
7,46.0,"(387, 389)","(390, 389)",2.3666901462940455,-1.5707963267948966,-90.0,27.24643970423719,27.65863337187866,2.432966381462123,139.39870535499554,"(373.0, 408.0)","(391.0, 387.0)",27.0,15.0,3361.0,3073.0,0,0.08846580217295011,0.20937114228671938
8,53.0,"(356, 480)","(356, 478)",1.520044357036758,0.0,0.0,40.94231678058707,41.93149174546501,1.0324218134486665,59.153412587851406,"(346.0, 473.0)","(382.0, 494.5)",23.0,16.0,2699.0,2933.0,0,0.08846580217295011,0.13447194338372298
9,48.0,"(375, 522)","(377, 523)",2.101128771611972,-2.0344439357957027,-116.56505117707799,37.26411216972165,37.48332962798263,2.9808299129639586,170.78897345918335,"(375.0, 531.0)","(381.0, 494.0)",28.0,16.0,2699.0,2187.0,0,0.08846580217295011,0.1858780422493184
10,94.0,"(332, 296)","(329, 295)",2.840382149318853,1.2490457723982544,71.56505117707799,43.10186820901072,42.720018726587654,2.573068105858753,147.4259428654275,"(322.0, 308.0)","(345.0, 272.0)",9.0,17.0,3392.0,4076.0,0,0.08846580217295011,0.25127668531722047
11,72.0,"(364, 279)","(364, 276)",2.5185185185185177,0.0,0.0,46.89860771637534,48.507731342539614,1.4259838285559576,81.70285503016314,"(344.0, 272.5)","(392.0, 279.5)",19.0,17.0,3392.0,3802.0,0,0.08846580217295011,0.22280276102817057
