,hj_area_px2,tip_coords,base_coords,prot_len_px,prot_angle_rad,prot_angle_deg,edge_len_nonstrt_px,edge_len_strt_px,edge_angle_rad,edge_angle_deg,endpoint_1_coords,endpoint_2_coords,cell_s_lab,cell_r_lab,cell_r_area_px,cell_s_area_px,t_step,um_per_px,prot_len_um
0,43.0,"(252, 357)","(249, 359)",3.1456778941922483,2.158798930342464,123.69006752597979,28.56215371453962,29.34706118165838,1.1681416732430239,66.92958775017536,"(227.0, 349.5)","(254.0, 361.0)",9.0,8.0,2890.0,2197.0,0,0.08846580217295011,0.27828491828743374
1,29.0,"(261, 308)","(261, 305)",2.5036189845039547,0.0,0.0,22.511143034107953,23.648467180770936,1.3360737143096995,76.55138494831348,"(241.0, 301.0)","(264.0, 306.5)",17.0,8.0,2890.0,3537.0,0,0.08846580217295011,0.2214846617995691
2,30.0,"(253, 360)","(254, 361)",1.6632817455632258,-2.356194490192345,-135.0,21.55117403352203,22.14158982548453,2.014244663214635,115.40771810894849,"(253.0, 361.0)","(273.0, 351.5)",19.0,8.0,2890.0,3595.0,0,0.08846580217295011,0.14714355386087546
3,64.0,"(261, 312)","(265, 312)",3.5054081953858995,-1.5707963267948966,-90.0,31.292644752942678,30.805843601498726,0.6240230529767569,35.75388725443675,"(263.0, 306.0)","(281.0, 331.0)",22.0,8.0,2890.0,2992.0,0,0.08846580217295011,0.310108747948447
4,45.0,"(271, 345)","(274, 347)",3.2860827204929217,-2.158798930342464,-123.69006752597979,22.810330155555427,23.58495283014151,2.7728967509317433,158.8752808539275,"(272.0, 352.0)","(280.5, 330.0)",25.0,8.0,2890.0,2385.0,0,0.08846580217295011,0.29070594387507653
5,85.0,"(246, 363)","(250, 359)",5.278073307620242,-0.7853981633974483,-45.0,28.56215371453962,29.34706118165838,1.1681416732430239,66.92958775017536,"(227.0, 349.5)","(254.0, 361.0)",8.0,9.0,2197.0,2890.0,0,0.08846580217295011,0.4669289890862608
6,32.0,"(246, 404)","(247, 406)",1.780861522988341,-2.677945044588987,-153.434948822922,21.961969927917558,22.638462845343543,2.1036402144142854,120.52970589993411,"(244.5, 409.0)","(264.0, 397.5)",16.0,9.0,2197.0,2988.0,0,0.08846580217295011,0.1575453431901052
7,65.0,"(251, 365)","(254, 364)",2.8037130825946375,-1.2490457723982544,-71.56505117707799,40.42754098816834,39.16950344336777,0.24497866312686414,14.036243467926479,"(253.5, 360.0)","(263.0, 398.0)",19.0,9.0,2197.0,3595.0,0,0.08846580217295011,0.24803272691452932
8,72.0,"(258, 245)","(259, 247)",1.780861522988341,-2.677945044588987,-153.434948822922,47.69346893823723,48.106652346634974,2.2309279188698232,127.822754149145,"(247.0, 253.0)","(285.0, 223.5)",17.0,13.0,2509.0,3537.0,0,0.08846580217295011,0.1575453431901052
9,53.0,"(282, 224)","(283, 221)",2.6745007367025417,-0.3217505543966422,-18.43494882292201,37.44594557609225,35.9339672176619,0.5571243901593956,31.920876219933184,"(265.0, 194.0)","(284.0, 224.5)",23.0,13.0,2509.0,2261.0,0,0.08846580217295011,0.23660185308453638
10,62.0,"(281, 507)","(282, 505)",2.101128771611972,-0.4636476090008061,-26.56505117707799,44.675950904050474,44.598206241955516,1.2277723863741932,70.3461759419467,"(255.0, 497.0)","(297.0, 512.0)",18.0,15.0,3047.0,3147.0,0,0.08846580217295011,0.1858780422493184
11,24.0,"(287, 559)","(287, 561)",1.520044357036758,3.141592653589793,180.0,20.718253244836486,21.400934559032695,2.223642957895671,127.40535663140857,"(284.0, 564.0)","(301.0, 551.0)",24.0,15.0,3047.0,3821.0,0,0.08846580217295011,0.13447194338372298
12,74.0,"(295, 538)","(299, 538)",3.506172839506172,-1.5707963267948966,-90.0,41.83865169300622,41.246211947280685,0.10931853388790005,6.26349061433454,"(296.5, 511.0)","(301.0, 552.0)",27.0,15.0,3047.0,2798.0,0,0.08846580217295011,0.3101763928039238
13,43.0,"(261, 400)","(260, 398)",1.9606425301795758,0.4636476090008061,26.56505117707799,21.961969927917558,22.638462845343543,2.1036402144142854,120.52970589993411,"(244.5, 409.0)","(264.0, 397.5)",9.0,16.0,2988.0,2197.0,0,0.08846580217295011,0.17344981420673872
14,57.0,"(301, 449)","(301, 451)",1.5347661707689966,3.141592653589793,180.0,46.26434907096969,46.650294747193186,1.875599351385134,107.46392689184285,"(261.0, 464.0)","(305.5, 450.0)",18.0,16.0,2988.0,3147.0,0,0.08846580217295011,0.13577432044498622
15,60.0,"(302, 420)","(302, 418)",1.5555555555555556,0.0,0.0,46.06482946799278,46.52956049652737,1.0783105609229717,61.78264414527071,"(263.0, 397.0)","(304.0, 419.0)",19.0,16.0,2988.0,3595.0,0,0.08846580217295011,0.1376134700468113
16,69.0,"(296, 434)","(300, 434)",3.506172839506172,-1.5707963267948966,-90.0,34.14866401786743,32.00390601161052,0.015623728620476831,0.8951737102110744,"(303.5, 418.0)","(304.0, 450.0)",28.0,16.0,2988.0,3005.0,0,0.08846580217295011,0.3101763928039238
