seconds,mean_intensity
-20,6.349
-10,6.641
0,6.169
10,6.118
20,6.451
30,6.554
40,6.262
50,7.846
60,6.169
70,6.205
80,5.61
90,6.056
100,5.595
110,5.103
120,5.154
130,5.313
140,5.067
150,4.887
160,4.528
170,5.815
180,5.908
190,5.949
200,5.944
210,5.615
220,5.908
230,4.99
240,4.795
250,4.959
260,4.503
270,5.282
280,4.754
290,5.154
300,5.805
310,5.467
320,5.99
330,5.174
340,5.185
350,4.913
360,5.385
370,4.754
380,4.005
390,4.59
400,5.262
410,4.128
420,3.882
430,4.221
440,4.369
450,4.492
460,4.374
470,4.615
