seconds,mean_intensity
-20,5.784
-10,6.527
0,1.973
10,2.588
20,2.689
30,3.232
40,3.988
50,4.338
60,4.015
70,4.534
80,4.509
90,5.101
100,5.061
110,4.832
120,4.75
130,4.451
140,4.765
150,5.174
160,4.963
170,4.738
180,4.942
190,4.692
200,4.348
210,3.802
220,4.284
230,4.363
240,4.607
250,5.131
260,5.04
270,4.625
280,4.567
290,4.723
300,5.64
310,4.851
320,4.771
330,4.881
340,4.476
350,4.341
360,5.027
370,4.903
380,4.851
390,5.114
400,5.393
410,5.662
420,5.909
430,5.841
440,5.318
450,5.286
460,4.886
470,4.76
