seconds,mean_intensity
-20,8.178
-10,9.545
0,2.017
10,3.141
20,3.811
30,3.168
40,4.205
50,4.798
60,4.212
70,4.495
80,4.556
90,4.98
100,4.926
110,4.586
120,4.316
130,4.074
140,4.653
150,4.576
160,4.357
170,4.822
180,5.808
190,5.572
200,5.471
210,6.185
220,5.522
230,5.256
240,5.37
250,5.152
260,4.798
270,4.279
280,4.673
290,4.104
300,4.731
310,4.529
320,4.522
330,4.764
340,5.37
350,5.855
360,5.882
370,5.636
380,5.923
390,5.283
400,5.189
410,4.781
420,4.96
430,4.394
440,4.943
450,4.963
460,4.104
470,4.421
