,position (um),Sema5c intensity,Abi intensity
70,4.8226,9.3277,3.887
71,4.8915,10.0884,4.0146
72,4.9604,14.2508,4.1692
73,5.0293,17.2159,5.2525
74,5.0982,25.1514,7.8998
75,5.1671,27.892,9.5822
76,5.236,24.641,9.8396
77,5.3049,18.3434,9.9708
78,5.3738,13.401,8.6775
79,5.4427,10.861,7.5133
80,5.5116,9.6368,5.8203
81,5.5805,9.0282,5.5024
82,5.6493,10.9344,5.9526
83,5.7182,10.8617,5.8158
84,5.7871,6.601,5.6
85,5.856,4.5413,4.4668
86,5.9249,3.8289,3.7146
87,5.9938,2.7418,4.2728
88,6.0627,3.6271,3.1406
89,6.1316,6.1092,1.9637
90,6.2005,5.8248,1.6055
91,6.2694,6.786,1.1061
92,6.3383,5.9096,0.7539
93,6.4072,5.2169,0.7921
94,6.4761,3.8577,0.9072
95,6.545,2.8145,1.3383
96,6.6139,1.629,1.5203
97,6.6828,1.4431,1.8219
98,6.7517,1.8435,1.0969
99,6.8206,1.3597,1.8421
100,6.8894,1.2063,2.2093
101,6.9583,1.765,1.6726
102,7.0272,2.9906,1.1549
103,7.0961,3.7551,1.7585
104,7.165,4.9211,2.3371
105,7.2339,6.5792,3.3698
106,7.3028,4.5781,3.5155
107,7.3717,3.6429,3.3356
108,7.4406,3.4011,3.8377
109,7.5095,3.5743,2.9873
110,7.5784,3.6807,3.4189
111,7.6473,4.4292,2.1977
112,7.7162,5.4053,2.5158
113,7.7851,3.4505,1.9019
114,7.854,3.8816,2.0188
115,7.9229,3.5637,1.921
116,7.9918,3.6682,2.9191
117,8.0607,4.7788,3.8362
118,8.1296,5.2325,4.2536
119,8.1984,3.5863,3.2914
120,8.2673,3.0035,3.1195
121,8.3362,2.8808,3.4016
122,8.4051,2.2506,4.2711
123,8.474,2.4334,3.8373
124,8.5429,2.1766,4.5615
125,8.6118,2.7529,4.1246
126,8.6807,2.6388,3.2361
127,8.7496,2.1802,3.244
128,8.8185,2.3537,2.1866
129,8.8874,3.5168,1.7438
130,8.9563,3.2724,1.5844
131,9.0252,4.205,1.4492
132,9.0941,4.8879,1.9011
133,9.163,4.1685,2.2037
134,9.2319,4.4124,2.2468
135,9.3008,4.7668,2.7234
136,9.3697,5.8253,3.1008
137,9.4385,3.5453,3.5755
138,9.5074,2.6323,3.2331
139,9.5763,3.0861,3.1838
140,9.6452,2.8783,3.0185
141,9.7141,1.605,2.7794
142,9.783,2.6369,2.3014
143,9.8519,2.6268,2.9053
144,9.9208,1.3318,2.9745
145,9.9897,1.6745,3.0338
146,10.0586,2.7761,3.1557
147,10.1275,2.1991,3.0864
148,10.1964,3.2365,2.9573
149,10.2653,4.6088,2.5528
150,10.3342,5.9002,2.8991
151,10.4031,6.0955,2.6102
152,10.472,6.1011,2.4832
153,10.5409,5.2557,2.9949
154,10.6098,4.7472,3.1575
155,10.6786,5.3172,3.148
156,10.7475,5.3478,3.2318
157,10.8164,5.427,3.1351
158,10.8853,5.0152,3.2863
159,10.9542,3.4018,3.4675
160,11.0231,2.306,3.8654
161,11.092,1.7078,2.3159
162,11.1609,3.7,3.7901
163,11.2298,6.2479,3.2166
164,11.2987,11.0247,4.9609
165,11.3676,17.5616,5.7432
166,11.4365,17.1365,5.4892
167,11.5054,15.088,5.8632
168,11.5743,9.1488,5.3853
169,11.6432,6.372,4.0908
170,11.7121,3.2632,2.6675
171,11.781,3.1246,2.9324
172,11.8499,3.6081,2.0425
173,11.9187,5.5125,2.3839
174,11.9876,4.7082,2.2786
175,12.0565,6.9419,2.6124
176,12.1254,6.089,2.8301
177,12.1943,5.988,2.103
178,12.2632,2.9639,1.496
179,12.3321,3.4234,1.4712
180,12.401,3.8655,2.3004
181,12.4699,4.4135,2.0429
182,12.5388,4.0529,2.6978
183,12.6077,5.217,3.0317
184,12.6766,4.8617,3.333
185,12.7455,6.1936,3.6539
186,12.8144,7.3182,3.7411
187,12.8833,8.9605,3.6609
188,12.9522,8.8596,3.3815
189,13.0211,7.6871,2.6228
190,13.09,6.8824,4.238
191,13.1588,5.8282,4.4254
192,13.2277,3.905,3.949
193,13.2966,5.0908,3.577
194,13.3655,4.1828,3.5446
195,13.4344,3.9748,4.8555
196,13.5033,4.6796,3.9038
197,13.5722,5.5891,4.8453
198,13.6411,6.9418,6.2376
199,13.71,7.5258,5.3057
200,13.7789,10.1575,4.8238
201,13.8478,8.8367,4.4893
202,13.9167,6.8805,3.9097
203,13.9856,6.2592,4.606
204,14.0545,5.2194,4.3669
205,14.1234,3.9808,3.7955
206,14.1923,4.6563,3.0041
207,14.2612,5.6108,3.7176
208,14.3301,5.1065,4.3308
209,14.3989,6.3767,4.3859
210,14.4678,7.0031,4.3522
211,14.5367,8.7687,5.3587
212,14.6056,8.0829,6.6147
213,14.6745,9.3902,7.2071
214,14.7434,9.5462,6.9329
215,14.8123,12.1179,7.2091
216,14.8812,12.7012,6.4087
217,14.9501,8.1926,6.2332
218,15.019,5.9833,5.6957
219,15.0879,4.4545,5.3358
220,15.1568,4.9358,4.8726
221,15.2257,6.4682,4.1754
222,15.2946,7.1201,3.2574
223,15.3635,6.7853,2.9726
224,15.4324,8.2294,3.465
225,15.5013,7.9766,3.9347
226,15.5702,10.9949,4.061
227,15.6391,14.8874,3.8834
228,15.7079,17.0783,3.4208
229,15.7768,14.7956,4.0615
230,15.8457,13.2662,4.047
231,15.9146,11.341,3.9607
232,15.9835,12.6807,5.8489
233,16.0524,18.5408,6.6141
234,16.1213,20.0278,8.4743
235,16.1902,17.4748,10.4795
236,16.2591,18.1248,9.0153
237,16.328,23.1876,7.9772
238,16.3969,28.6494,7.4758
239,16.4658,29.3463,7.358
240,16.5347,26.7069,7.7464
241,16.6036,23.5675,6.3439
242,16.6725,22.2596,5.6789
243,16.7414,14.4217,5.7183
244,16.8103,9.2309,4.8822
245,16.8792,7.1675,3.5545
246,16.948,5.6469,3.313
247,17.0169,3.9273,4.1687
248,17.0858,2.3834,4.3705
249,17.1547,2.0635,4.7361
250,17.2236,2.768,4.2774
251,17.2925,3.2605,3.9
252,17.3614,4.0534,3.1304
253,17.4303,4.1346,3.0473
254,17.4992,5.4511,3.1701
255,17.5681,6.066,4.2251
256,17.637,5.7823,4.0796
257,17.7059,5.8955,5.3993
258,17.7748,4.7652,4.5283
259,17.8437,4.4563,5.6276
260,17.9126,5.4132,3.9099
261,17.9815,9.0261,3.994
262,18.0504,10.0743,4.3913
263,18.1193,9.7078,5.4834
264,18.1881,10.5866,5.7666
265,18.257,11.1928,5.3441
266,18.3259,8.0818,4.678
267,18.3948,4.9279,4.6073
268,18.4637,5.0415,3.0724
269,18.5326,4.837,2.687
270,18.6015,3.3999,3.1812
271,18.6704,3.7715,2.9913
272,18.7393,3.2942,2.3535
273,18.8082,3.565,2.5765
274,18.8771,5.0465,2.4657
275,18.946,4.7994,2.4289
276,19.0149,5.3793,2.8211
277,19.0838,5.8023,3.0349
278,19.1527,5.8404,3.0243
279,19.2216,9.432,3.4795
280,19.2905,14.5211,3.2067
281,19.3594,19.7709,4.136
282,19.4282,22.9558,5.812
283,19.4971,21.8642,6.3051
284,19.566,19.2591,6.298
285,19.6349,23.9985,5.8158
286,19.7038,27.8287,7.1676
287,19.7727,26.5293,6.4728
288,19.8416,24.8421,6.521
289,19.9105,21.8804,4.2758
290,19.9794,20.0316,3.8859
291,20.0483,16.0153,4.0675
292,20.1172,12.8305,3.7824
293,20.1861,10.2853,4.979
294,20.255,9.0167,5.1278
295,20.3239,6.3904,3.9603
296,20.3928,5.5948,4.2007
297,20.4617,3.8505,3.2339
298,20.5306,5.3874,3.0508
299,20.5995,8.3806,4.5489
300,20.6683,9.242,5.0634
301,20.7372,7.6175,4.1471
302,20.8061,8.0175,5.0194
303,20.875,7.835,5.65
304,20.9439,9.1832,5.8805
305,21.0128,10.6074,6.6126
306,21.0817,13.4138,6.0126
307,21.1506,12.8881,5.9816
308,21.2195,11.4094,5.5557
309,21.2884,10.7456,4.9676
310,21.3573,8.753,4.7476
311,21.4262,5.157,4.1205
312,21.4951,2.8502,4.3564
313,21.564,5.3134,4.4737
314,21.6329,4.6521,4.0145
315,21.7018,6.4614,4.3425
316,21.7707,6.7737,4.1926
317,21.8396,7.1809,3.1093
318,21.9084,7.3086,3.896
319,21.9773,6.7992,3.1278
320,22.0462,5.3014,2.2428
321,22.1151,4.8397,2.6532
322,22.184,5.3505,1.907
323,22.2529,5.5232,2.1774
324,22.3218,5.4422,2.528
325,22.3907,6.2657,1.9666
326,22.4596,6.0496,2.6357
327,22.5285,5.8253,3.2251
328,22.5974,3.9223,2.5306
329,22.6663,4.3788,2.4503
330,22.7352,3.9479,3.4379
331,22.8041,4.5365,3.2237
332,22.873,6.1716,3.2767
333,22.9419,8.6902,2.8147
334,23.0108,7.3765,3.2474
335,23.0797,8.2347,4.2433
336,23.1486,11.2881,4.5825
337,23.2174,13.0569,5.3885
338,23.2863,14.4989,5.9572
339,23.3552,11.3522,7.1368
340,23.4241,11.0186,6.2958
341,23.493,11.9023,6.0706
342,23.5619,10.096,6.6509
343,23.6308,11.0464,7.1311
344,23.6997,15.8562,6.8012
345,23.7686,19.4849,8.8439
346,23.8375,25.4142,9.6723
347,23.9064,33.0308,11.694
348,23.9753,33.3283,12.4977
349,24.0442,35.0431,12.1592
350,24.1131,31.2215,8.9201
351,24.182,27.419,8.2842
352,24.2509,23.5644,7.1362
353,24.3198,16.9108,6.3342
354,24.3887,16.6924,6.2113
355,24.4575,18.543,6.9408
356,24.5264,19.4632,7.4598
357,24.5953,19.9782,7.3344
358,24.6642,17.9215,7.3581
359,24.7331,14.4715,8.3739
360,24.802,12.3822,8.043
361,24.8709,13.5381,5.7564
362,24.9398,12.3144,5.2056
363,25.0087,12.6004,4.4355
364,25.0776,8.7438,4.1847
365,25.1465,8.185,3.6058
366,25.2154,8.0944,3.699
367,25.2843,10.2737,4.2808
368,25.3532,11.1945,4.2473
369,25.4221,10.8181,4.8578
370,25.491,12.0815,5.7498
371,25.5599,13.4585,5.7155
372,25.6288,14.2166,6.1809
373,25.6976,17.0839,5.3892
374,25.7665,22.2382,6.2176
375,25.8354,20.9482,5.9387
376,25.9043,14.7044,5.2796
377,25.9732,9.8576,3.9894
378,26.0421,6.7754,3.1625
379,26.111,5.7318,2.7044
380,26.1799,3.1139,3.372
381,26.2488,4.3805,4.2919
382,26.3177,8.5738,5.2299
383,26.3866,9.6365,5.6545
384,26.4555,11.5076,5.0194
385,26.5244,11.699,4.1694
386,26.5933,11.4215,4.2497
387,26.6622,10.7711,4.3931
388,26.7311,8.3602,3.4329
389,26.8,8.5042,3.1906
390,26.8689,7.4533,3.4194
391,26.9377,6.6012,3.6349
392,27.0066,8.256,4.3962
393,27.0755,10.6633,4.7445
394,27.1444,12.8123,3.9692
395,27.2133,10.8201,3.8459
396,27.2822,10.3362,4.5801
397,27.3511,9.2859,3.768
398,27.42,5.9018,3.4699
399,27.4889,5.5304,2.5389
400,27.5578,8.7002,2.5654
401,27.6267,9.3174,2.304
402,27.6956,7.19,2.0496
403,27.7645,4.3048,2.4198
404,27.8334,4.3899,2.1809
405,27.9023,4.8791,1.9411
406,27.9712,4.9467,1.8407
407,28.0401,4.7254,2.0407
408,28.109,5.381,2.4172
409,28.1778,6.6711,2.6105
410,28.2467,11.7272,3.8052
411,28.3156,19.3398,4.7349
412,28.3845,24.5817,5.144
413,28.4534,25.8432,6.4924
414,28.5223,27.77,7.3259
415,28.5912,27.4708,6.2827
416,28.6601,27.2201,6.4455
417,28.729,23.8141,5.2414
418,28.7979,17.5711,5.4445
419,28.8668,15.9622,4.8242
420,28.9357,15.5424,6.0334
421,29.0046,13.3798,5.7486
422,29.0735,12.6566,6.2398
423,29.1424,12.0189,7.2203
424,29.2113,11.9528,6.2845
425,29.2802,10.8943,6.7296
426,29.3491,8.4391,5.0167
427,29.4179,8.5991,3.5148
428,29.4868,8.7481,3.6196
429,29.5557,6.9321,4.7756
430,29.6246,7.4731,4.4792
431,29.6935,9.7814,4.4315
432,29.7624,11.1531,5.2075
433,29.8313,11.2199,4.6876
434,29.9002,13.5912,4.7355
435,29.9691,12.9474,4.5328
436,30.038,9.3139,4.3018
437,30.1069,8.3072,4.7565
438,30.1758,7.7001,5.3767
439,30.2447,7.0507,4.871
440,30.3136,9.6463,3.5919
441,30.3825,13.9506,3.5734
442,30.4514,13.9647,4.0433
443,30.5203,9.9443,3.6986
444,30.5892,8.4467,3.5249
445,30.6581,6.922,3.4269
446,30.7269,7.433,2.5631
447,30.7958,6.8021,2.8076
448,30.8647,5.924,2.6003
449,30.9336,5.6857,2.6756
450,31.0025,7.7592,2.4002
451,31.0714,6.9751,2.5155
452,31.1403,8.5066,2.5458
453,31.2092,10.2937,2.0598
454,31.2781,13.0414,1.4355
455,31.347,12.3524,1.4584
456,31.4159,13.1773,2.1118
457,31.4848,13.9314,2.8679
458,31.5537,14.6256,3.0981
459,31.6226,12.9812,3.0614
460,31.6915,10.3701,3.3401
461,31.7604,9.0571,2.5676
462,31.8293,6.0734,2.2045
463,31.8982,4.6811,2.1266
464,31.967,5.9938,1.9913
465,32.0359,6.6274,1.732
466,32.1048,7.8641,2.2484
467,32.1737,7.3543,2.3947
468,32.2426,10.7609,3.0051
469,32.3115,13.5704,4.1266
470,32.3804,17.9575,5.9709
471,32.4493,27.9011,8.1889
472,32.5182,37.6252,9.8507
473,32.5871,38.0766,12.3301
474,32.656,33.589,12.8606
475,32.7249,27.6358,11.2265
476,32.7938,20.2293,8.9424
477,32.8627,17.558,6.9075
478,32.9316,14.0127,6.2794
479,33.0005,12.1164,5.4745
480,33.0694,8.7311,4.4152
481,33.1383,8.4085,3.9378
482,33.2071,8.9,4.8136
483,33.276,9.9672,5.2691
484,33.3449,11.1412,4.8756
485,33.4138,10.7748,5.0295
486,33.4827,9.183,4.6579
487,33.5516,9.6469,5.2818
488,33.6205,9.1611,4.5992
489,33.6894,9.4121,4.4497
490,33.7583,8.7007,4.5801
491,33.8272,8.4257,5.3953
492,33.8961,8.845,3.878
493,33.965,8.4994,4.4994
494,34.0339,9.3648,4.2615
495,34.1028,10.2304,4.4502
496,34.1717,9.7392,5.1262
497,34.2406,9.8623,5.5538
498,34.3095,9.3604,5.3059
499,34.3784,11.633,4.552
500,34.4472,13.2619,4.4073
501,34.5161,13.6617,3.7179
502,34.585,14.7047,3.4683
503,34.6539,15.2847,3.7067
504,34.7228,15.9406,4.45
505,34.7917,13.773,3.5569
506,34.8606,11.682,4.1228
507,34.9295,9.6319,4.9875
508,34.9984,6.4746,4.4869
509,35.0673,5.8286,5.0819
510,35.1362,5.8689,4.1884
511,35.2051,7.6348,4.1723
512,35.274,7.5747,3.8845
513,35.3429,6.1884,3.1659
514,35.4118,6.6438,2.9353
515,35.4807,5.7134,3.3681
516,35.5496,6.9052,3.7677
517,35.6185,8.5269,3.6833
518,35.6873,9.5136,3.8064
519,35.7562,8.1318,4.9307
520,35.8251,6.4393,4.8213
521,35.894,6.1462,4.2431
522,35.9629,6.6955,3.8763
523,36.0318,6.6882,4.3649
524,36.1007,4.82,5.3129
525,36.1696,7.2221,4.943
526,36.2385,8.3309,5.4375
527,36.3074,12.0067,5.5785
528,36.3763,14.2243,6.6087
529,36.4452,22.6339,7.4985
530,36.5141,27.8686,8.1212
531,36.583,32.6324,9.6883
532,36.6519,27.3467,9.2721
533,36.7208,19.9053,9.7419
534,36.7897,15.6797,8.4224
535,36.8586,12.4979,6.7632
536,36.9274,12.3425,6.3782
537,36.9963,11.1861,5.8566
538,37.0652,8.5342,4.6318
539,37.1341,7.1919,3.473
540,37.203,5.9412,3.3259
541,37.2719,4.9952,2.6872
542,37.3408,5.6245,2.8636
543,37.4097,5.9341,2.3796
544,37.4786,5.8447,2.1663
545,37.5475,6.2923,2.4505
546,37.6164,7.098,2.6756
547,37.6853,7.2921,3.0307
548,37.7542,6.5889,2.23
549,37.8231,6.9792,3.1411
550,37.892,5.7662,2.904
551,37.9609,9.6675,3.0389
552,38.0298,8.6788,2.4182
553,38.0987,7.7623,2.9928
554,38.1675,6.6252,2.676
555,38.2364,11.322,3.3469
556,38.3053,13.6073,3.2929
557,38.3742,14.7108,4.9551
558,38.4431,12.5431,4.1761
559,38.512,9.3466,4.1776
560,38.5809,7.4213,5.6508
561,38.6498,5.684,4.6007
562,38.7187,4.079,5.2256
563,38.7876,3.337,4.5914
564,38.8565,4.5574,4.4869
565,38.9254,6.1338,4.6699
566,38.9943,9.0638,4.7806
567,39.0632,8.1642,4.7015
568,39.1321,7.7737,4.2802
569,39.201,6.0021,4.837
570,39.2699,6.2597,2.8764
571,39.3388,5.7893,3.8137
572,39.4076,4.1076,2.9322
573,39.4765,4.1339,3.6608
574,39.5454,3.6002,3.2323
575,39.6143,4.6936,3.2132
576,39.6832,4.8509,3.252
577,39.7521,5.4187,3.5126
578,39.821,5.8716,3.9278
579,39.8899,7.3719,3.0814
580,39.9588,7.121,3.9331
581,40.0277,11.5076,4.4226
582,40.0966,19.3444,5.6651
583,40.1655,28.7762,7.2032
584,40.2344,28.9669,8.3977
585,40.3033,23.3609,9.0439
586,40.3722,18.7543,9.3905
587,40.4411,14.6094,8.6988
588,40.51,14.4904,6.9724
589,40.5789,11.9686,6.822
590,40.6478,9.9972,4.6724
591,40.7166,7.7777,3.7107
592,40.7855,6.2491,3.5161
593,40.8544,5.1513,4.4085
594,40.9233,3.2346,3.7341
595,40.9922,4.282,3.3084
596,41.0611,4.8157,2.436
597,41.13,4.5834,2.7574
598,41.1989,4.7308,3.011
599,41.2678,5.1911,2.6593
600,41.3367,3.2004,2.659
601,41.4056,2.5639,2.7622
602,41.4745,2.8314,3.0233
603,41.5434,2.9398,2.8432
604,41.6123,3.4814,3.3065
605,41.6812,2.9641,3.3004
606,41.7501,3.4319,4.1778
607,41.819,5.2648,3.9587
608,41.8879,6.343,4.3894
609,41.9567,5.6481,5.2167
610,42.0256,5.2376,4.4367
611,42.0945,7.5966,5.7682
612,42.1634,10.8706,5.799
613,42.2323,10.2547,5.656
614,42.3012,8.8694,5.9692
615,42.3701,8.8974,5.9202
616,42.439,8.0237,5.5264
617,42.5079,7.2578,4.8625
618,42.5768,5.2053,4.486
619,42.6457,6.2639,4.1075
620,42.7146,4.2332,4.4648
621,42.7835,3.253,4.4676
622,42.8524,2.7948,4.0785
623,42.9213,4.1977,3.8476
624,42.9902,6.098,4.1015
625,43.0591,7.1742,3.0761
626,43.128,5.7783,1.8976
627,43.1968,4.1951,1.9007
628,43.2657,3.6609,2.771
629,43.3346,2.4859,2.1029
630,43.4035,2.4733,3.0659
631,43.4724,2.7653,2.0531
632,43.5413,3.363,2.3848
633,43.6102,3.1034,1.6331
634,43.6791,3.714,1.8941
635,43.748,2.4758,1.8439
636,43.8169,3.9166,1.6094
637,43.8858,3.4831,1.894
638,43.9547,2.9075,1.8065
639,44.0236,4.3788,1.7037
640,44.0925,3.2448,1.3802
641,44.1614,2.609,1.7462
642,44.2303,2.4989,1.9095
643,44.2992,1.8428,2.532
644,44.3681,1.8861,2.2345
645,44.437,1.8524,1.7233
646,44.5058,2.4703,2.2568
647,44.5747,1.6614,1.7261
648,44.6436,1.3952,0.7805
649,44.7125,1.2476,1.1553
650,44.7814,0.9189,1.259
651,44.8503,2.0531,1.7124
652,44.9192,3.3195,1.2913
653,44.9881,3.6635,2.3393
654,45.057,5.3253,2.0687
655,45.1259,5.9383,1.7917
656,45.1948,7.0378,1.7036
657,45.2637,7.6852,2.1452
658,45.3326,4.985,2.4306
659,45.4015,4.152,2.0628
660,45.4704,3.0973,2.9301
661,45.5393,2.713,2.7632
662,45.6082,3.7021,3.3731
663,45.6771,4.928,3.8796
664,45.7459,7.8916,4.6662
665,45.8148,11.8859,4.8549
666,45.8837,15.0944,5.9869
667,45.9526,12.7606,9.8254
668,46.0215,10.9867,11.457
669,46.0904,6.7022,10.1932
670,46.1593,5.6289,8.2421
671,46.2282,3.2397,5.9239
672,46.2971,2.7476,4.8537
673,46.366,2.9082,4.129
674,46.4349,2.6331,3.5376
675,46.5038,2.5928,3.1776
676,46.5727,2.7252,3.4529
677,46.6416,3.1663,3.3757
678,46.7105,3.4311,3.4984
679,46.7794,3.734,3.3724
680,46.8483,3.5543,2.7299
681,46.9172,5.2085,2.7569
682,46.986,4.2896,3.0036
683,47.0549,3.3582,2.8775
684,47.1238,5.199,2.9886
685,47.1927,4.1886,3.4582
686,47.2616,4.2215,3.7058
687,47.3305,4.1189,4.0946
688,47.3994,5.2289,3.4601
689,47.4683,5.5658,3.2675
690,47.5372,7.0592,4.6678
691,47.6061,5.9055,4.149
692,47.675,6.0401,3.5175
693,47.7439,6.7099,3.3385
694,47.8128,8.9887,3.4442
695,47.8817,12.6337,3.0936
696,47.9506,12.459,4.7777
697,48.0195,17.4886,4.4406
698,48.0884,19.5217,4.5757
699,48.1573,24.9658,5.6426
700,48.2261,29.3163,9.2294
701,48.295,36.9255,11.1873
702,48.3639,43.3305,14.6276
703,48.4328,46.9309,14.6181
704,48.5017,43.1701,16.8716
705,48.5706,38.2037,13.883
706,48.6395,37.4084,12.279
707,48.7084,26.4487,11.7179
708,48.7773,24.3317,11.0453
709,48.8462,23.2145,9.6841
710,48.9151,20.6267,7.3676
711,48.984,13.8379,7.5282
712,49.0529,13.2243,7.3138
713,49.1218,12.6109,5.2383
714,49.1907,12.1186,4.5674
715,49.2596,8.9947,4.1152
716,49.3285,6.5132,3.779
717,49.3974,6.389,3.1634
718,49.4662,5.9308,3.0812
719,49.5351,6.1274,2.9565
720,49.604,4.6999,3.4458
721,49.6729,3.9045,2.8874
722,49.7418,4.5489,2.8092
723,49.8107,3.999,2.5843
724,49.8796,2.331,2.5373
725,49.9485,3.3234,2.3973
726,50.0174,3.5635,2.7888
727,50.0863,3.7997,3.9454
728,50.1552,4.2792,3.9189
729,50.2241,5.3907,4.8586
730,50.293,5.3909,5.0818
731,50.3619,4.7382,4.8092
732,50.4308,4.5155,4.6432
733,50.4997,3.4749,3.5461
734,50.5686,3.7763,2.1158
735,50.6375,3.7814,2.6908
736,50.7063,4.5554,2.1726
737,50.7752,2.6739,2.4784
738,50.8441,1.7467,2.9732
739,50.913,1.6192,2.9565
740,50.9819,3.7469,3.3386
741,51.0508,5.7355,3.85
742,51.1197,9.161,4.4484
743,51.1886,11.055,3.9138
744,51.2575,9.0216,4.2562
745,51.3264,6.8144,4.9247
746,51.3953,7.1077,4.5724
747,51.4642,8.4981,3.6847
748,51.5331,12.504,4.0664
749,51.602,12.1627,3.7746
750,51.6709,11.0407,4.7194
751,51.7398,10.0991,4.4226
752,51.8087,8.8431,3.1401
753,51.8776,5.7628,4.458
754,51.9464,4.1004,3.3073
755,52.0153,3.0998,3.0706
756,52.0842,1.7716,2.0951
757,52.1531,1.8556,1.5387
758,52.222,1.9375,1.6401
759,52.2909,2.9839,1.5993
760,52.3598,5.0603,1.7902
761,52.4287,4.8372,1.4289
762,52.4976,5.1063,2.0124
763,52.5665,5.7059,2.5825
764,52.6354,4.4765,2.5905
765,52.7043,4.2543,3.1455
766,52.7732,5.349,3.0627
767,52.8421,4.6515,2.7092
768,52.911,5.3511,2.4545
769,52.9799,5.0605,2.6449
770,53.0488,5.6556,3.1342
771,53.1177,4.5318,3.3456
772,53.1866,3.5145,2.5568
773,53.2554,3.4462,4.0407
774,53.3243,3.4741,3.072
775,53.3932,3.9636,1.9507
776,53.4621,5.3871,2.4624
777,53.531,5.1711,1.6645
778,53.5999,6.8088,1.7271
779,53.6688,5.9386,2.046
780,53.7377,6.5119,2.1621
781,53.8066,7.0272,2.7507
782,53.8755,5.8124,2.5571
783,53.9444,7.2986,1.8777
784,54.0133,6.2279,2.5538
785,54.0822,6.2738,2.5745
786,54.1511,8.13,2.5415
787,54.22,8.2752,2.198
788,54.2889,7.8393,2.5706
789,54.3578,9.0319,2.8022
790,54.4267,9.1538,3.534
791,54.4955,6.5798,3.5466
792,54.5644,6.2199,3.1297
793,54.6333,6.871,3.0927
794,54.7022,10.1671,3.4157
795,54.7711,10.9799,2.714
796,54.84,11.5112,3.4296
797,54.9089,16.279,5.8573
798,54.9778,23.1442,6.1126
799,55.0467,30.4266,7.6795
800,55.1156,32.646,9.5001
801,55.1845,28.2724,10.3572
802,55.2534,19.2265,9.8144
803,55.3223,18.2177,7.3651
804,55.3912,14.7768,4.8971
805,55.4601,10.9622,3.2157
806,55.529,10.0106,2.7079
807,55.5979,10.8626,2.7551
808,55.6668,9.9407,1.8814
809,55.7356,8.2416,2.3606
810,55.8045,8.9144,2.5743
811,55.8734,7.2515,2.1962
812,55.9423,5.8137,1.9448
813,56.0112,4.4627,2.4046
814,56.0801,4.0623,2.3396
815,56.149,4.7651,1.446
816,56.2179,3.7394,2.3483
817,56.2868,5.5411,2.4987
818,56.3557,7.8174,4.0894
819,56.4246,8.7383,4.6681
820,56.4935,13.3631,4.3761
821,56.5624,14.3958,5.5517
822,56.6313,15.7465,7.9386
823,56.7002,15.3659,7.9482
824,56.7691,13.2938,6.7429
825,56.838,11.9704,6.9137
826,56.9069,12.8875,7.0706
827,56.9757,16.3486,5.9548
828,57.0446,16.202,5.5187
829,57.1135,12.8495,4.8551
830,57.1824,9.9109,4.9689
831,57.2513,11.0093,5.5891
832,57.3202,14.5983,5.7023
833,57.3891,15.2778,5.4568
834,57.458,12.7903,3.9462
835,57.5269,10.8198,4.2431
