,position (um),Sema5c intensity,Abi intensity
92,6.3383,22.9063,8.0903
93,6.4072,16.1273,8.6147
94,6.4761,11.9695,7.2157
95,6.545,13.035,7.358
96,6.6139,10.9405,7.1176
97,6.6828,9.3778,7.8565
98,6.7517,6.9871,6.6456
99,6.8206,5.5775,5.4925
100,6.8894,5.129,5.0609
101,6.9583,6.1539,4.708
102,7.0272,9.062,5.2304
103,7.0961,13.1119,6.3982
104,7.165,16.5397,6.9406
105,7.2339,19.2904,8.4046
106,7.3028,25.5281,9.0224
107,7.3717,27.5106,8.3297
108,7.4406,23.8186,7.2531
109,7.5095,18.7158,6.6652
110,7.5784,14.9467,6.0296
111,7.6473,13.7209,4.6662
112,7.7162,13.8162,3.7396
113,7.7851,15.4273,3.6319
114,7.854,8.612,3.6666
115,7.9229,6.8357,3.286
116,7.9918,4.7178,3.3331
117,8.0607,4.0353,3.7988
118,8.1296,3.5257,3.5559
119,8.1984,5.0803,3.7085
120,8.2673,5.9548,3.866
121,8.3362,6.5145,3.6125
122,8.4051,8.3345,3.6205
123,8.474,7.9036,3.1295
124,8.5429,7.109,2.9117
125,8.6118,9.8156,2.3949
126,8.6807,15.6018,3.1524
127,8.7496,16.7734,2.9888
128,8.8185,15.494,2.8046
129,8.8874,12.4207,2.8705
130,8.9563,8.3594,2.9996
131,9.0252,4.8171,2.8868
132,9.0941,5.7716,3.0462
133,9.163,7.0127,2.5786
134,9.2319,7.8291,3.0458
135,9.3008,9.5677,3.5164
136,9.3697,6.6636,3.3312
137,9.4385,8.5071,3.702
138,9.5074,9.9788,2.9344
139,9.5763,9.4033,2.6095
140,9.6452,8.1551,2.5934
141,9.7141,8.6943,2.3882
142,9.783,8.0196,3.4247
143,9.8519,11.0869,3.9109
144,9.9208,13.6199,6.2139
145,9.9897,18.1408,5.5974
146,10.0586,15.7534,5.8809
147,10.1275,10.5095,6.8961
148,10.1964,7.4729,6.1124
149,10.2653,6.06,5.2724
150,10.3342,5.0897,4.4589
151,10.4031,4.9056,3.4835
152,10.472,3.9367,3.5932
153,10.5409,1.8113,3.9825
154,10.6098,2.1964,2.897
155,10.6786,1.7255,2.504
156,10.7475,1.8456,2.1836
157,10.8164,2.3173,1.8783
158,10.8853,1.9455,1.9493
159,10.9542,2.4991,1.7263
160,11.0231,4.5853,1.5486
161,11.092,3.354,2.014
162,11.1609,4.5882,1.7119
163,11.2298,4.8837,1.6096
164,11.2987,3.7279,2.0223
165,11.3676,3.0415,1.6981
166,11.4365,2.8704,1.6614
167,11.5054,4.4676,2.3507
168,11.5743,8.033,1.796
169,11.6432,8.3836,2.4561
170,11.7121,7.952,2.6865
171,11.781,8.3277,3.2886
172,11.8499,7.3869,3.2515
173,11.9187,5.0928,3.1131
174,11.9876,4.3568,2.3984
175,12.0565,5.4183,1.8381
176,12.1254,5.5901,2.3713
177,12.1943,4.26,2.6966
178,12.2632,4.1162,1.7488
179,12.3321,3.4193,3.1264
180,12.401,3.1052,2.9554
181,12.4699,3.6087,2.6791
182,12.5388,4.4659,2.4886
183,12.6077,5.5828,2.7689
184,12.6766,5.6778,3.4498
185,12.7455,6.1243,3.1747
186,12.8144,7.4262,3.1635
187,12.8833,8.52,3.6146
188,12.9522,8.4093,3.802
189,13.0211,7.6609,2.5991
190,13.09,8.9143,3.3351
191,13.1588,13.3167,2.9934
192,13.2277,15.8035,3.7531
193,13.2966,15.3387,3.7407
194,13.3655,16.6781,4.9084
195,13.4344,17.3232,5.2616
196,13.5033,23.4814,4.6742
197,13.5722,37.7392,6.3229
198,13.6411,45.2037,6.0123
199,13.71,45.4412,7.8333
200,13.7789,48.0327,9.6416
201,13.8478,42.3563,9.7037
202,13.9167,30.8161,9.7066
203,13.9856,23.6257,8.3257
204,14.0545,16.6054,6.8225
205,14.1234,12.6672,6.3293
206,14.1923,9.204,5.7699
207,14.2612,9.289,4.7493
208,14.3301,8.5267,4.6271
209,14.3989,6.8038,3.8929
210,14.4678,6.7806,3.43
211,14.5367,7.4908,3.0605
212,14.6056,6.8623,3.4603
213,14.6745,7.4919,3.7727
214,14.7434,4.8348,3.4742
215,14.8123,5.0919,3.4368
216,14.8812,6.4288,4.4822
217,14.9501,9.5242,4.77
218,15.019,9.0461,5.3415
219,15.0879,7.1894,5.6277
220,15.1568,9.518,4.7729
221,15.2257,8.8037,5.5883
222,15.2946,12.4906,4.6952
223,15.3635,13.9843,4.4405
224,15.4324,10.0321,4.1473
225,15.5013,7.3843,3.989
226,15.5702,8.2935,3.4226
227,15.6391,9.0301,4.0671
228,15.7079,9.9053,3.949
229,15.7768,9.6313,3.3974
230,15.8457,9.0241,2.3187
231,15.9146,6.9858,2.5705
232,15.9835,7.1732,2.3768
233,16.0524,4.8376,2.2894
234,16.1213,5.1586,2.1851
235,16.1902,3.0768,2.4727
236,16.2591,3.9076,1.9196
237,16.328,3.5744,2.3564
238,16.3969,4.717,3.4536
239,16.4658,5.2371,3.3187
240,16.5347,3.7965,3.2766
241,16.6036,2.8733,2.8369
242,16.6725,2.4048,3.0281
243,16.7414,2.8032,3.5238
244,16.8103,4.1131,3.588
245,16.8792,4.647,2.9595
246,16.948,4.8604,2.809
247,17.0169,5.9848,1.8406
248,17.0858,4.5747,1.941
249,17.1547,5.7696,2.592
250,17.2236,5.1712,2.2229
251,17.2925,2.9651,1.9288
252,17.3614,2.9969,2.7157
253,17.4303,4.1508,2.8279
254,17.4992,5.0888,3.5368
255,17.5681,8.6064,3.1154
256,17.637,10.1648,4.216
257,17.7059,9.5397,4.2079
258,17.7748,11.0893,3.73
259,17.8437,9.2284,3.2334
260,17.9126,9.1444,2.7974
261,17.9815,8.852,2.8712
262,18.0504,9.2054,3.6878
263,18.1193,10.0601,4.6801
264,18.1881,11.6327,6.1765
265,18.257,16.1815,6.0253
266,18.3259,19.2803,7.213
267,18.3948,21.3805,8.808
268,18.4637,22.3669,8.1972
269,18.5326,17.6791,7.6524
270,18.6015,14.9384,7.1416
271,18.6704,16.6363,6.1564
272,18.7393,18.334,6.0496
273,18.8082,22.4189,6.2186
274,18.8771,20.3386,7.0783
275,18.946,16.127,7.2052
276,19.0149,14.8693,6.6326
277,19.0838,10.766,5.2504
278,19.1527,8.9771,4.2301
279,19.2216,8.5701,3.4241
280,19.2905,9.5083,3.0059
281,19.3594,11.1328,3.78
282,19.4282,15.6185,4.4732
283,19.4971,18.0047,5.1575
284,19.566,18.007,4.2678
285,19.6349,21.9582,5.114
286,19.7038,27.445,5.4507
287,19.7727,34.8785,5.4678
288,19.8416,40.9951,4.6808
289,19.9105,38.0803,4.0105
290,19.9794,28.6794,4.1546
291,20.0483,16.0299,4.3231
292,20.1172,10.0697,4.0028
293,20.1861,10.9904,3.7775
294,20.255,12.3073,4.0298
295,20.3239,12.1863,4.1218
296,20.3928,12.1683,2.8122
297,20.4617,11.4463,3.2519
298,20.5306,9.7007,2.5748
299,20.5995,7.6278,3.1953
300,20.6683,8.2465,4.0927
301,20.7372,8.8907,4.3608
302,20.8061,14.138,5.0139
303,20.875,18.029,6.5638
304,20.9439,19.1564,6.626
305,21.0128,16.6416,7.2259
306,21.0817,19.7566,5.5195
307,21.1506,22.7809,4.6495
308,21.2195,28.4867,5.96
309,21.2884,32.3323,5.8688
310,21.3573,38.5112,6.9117
311,21.4262,39.6128,6.8809
312,21.4951,37.0779,6.6914
313,21.564,29.7267,6.8285
314,21.6329,26.4391,5.863
315,21.7018,24.2163,5.1072
316,21.7707,21.8276,5.0604
317,21.8396,15.0804,4.8386
318,21.9084,15.2539,3.9914
319,21.9773,12.666,3.7753
320,22.0462,10.9769,2.7881
321,22.1151,7.593,2.9164
322,22.184,6.8738,2.9799
323,22.2529,6.9198,2.9131
324,22.3218,6.1713,3.3847
325,22.3907,8.9502,3.2288
326,22.4596,9.9036,2.1251
327,22.5285,11.3001,2.2167
328,22.5974,9.4897,1.9613
329,22.6663,6.6559,1.6152
330,22.7352,4.03,1.7398
331,22.8041,4.1849,1.1328
332,22.873,3.3832,1.5973
333,22.9419,4.622,1.6482
334,23.0108,2.7662,2.181
335,23.0797,3.1125,2.2137
336,23.1486,1.9299,1.7317
337,23.2174,2.1891,2.2842
338,23.2863,2.0059,2.0326
339,23.3552,1.7348,2.312
340,23.4241,2.5637,1.9027
341,23.493,2.9978,2.2593
342,23.5619,3.9412,2.0671
343,23.6308,2.9891,1.7547
344,23.6997,3.4628,1.8779
345,23.7686,5.234,2.6859
346,23.8375,5.724,3.1418
347,23.9064,6.0961,2.8194
348,23.9753,7.3198,3.555
349,24.0442,9.1245,2.5175
350,24.1131,8.7433,2.6717
351,24.182,8.0263,3.0205
352,24.2509,8.5033,3.1123
353,24.3198,8.0075,2.5831
354,24.3887,7.2821,3.1162
355,24.4575,5.4145,3.0802
356,24.5264,6.1447,2.2695
357,24.5953,6.8665,3.273
358,24.6642,5.9107,3.5213
359,24.7331,5.2597,3.4318
360,24.802,7.593,4.0456
361,24.8709,9.1282,2.7825
362,24.9398,13.5661,2.9004
363,25.0087,16.8156,3.2601
364,25.0776,15.0336,3.2222
365,25.1465,13.0408,2.9017
366,25.2154,8.0597,2.9543
367,25.2843,8.483,3.6971
368,25.3532,8.7089,3.1903
369,25.4221,6.9902,2.9507
370,25.491,7.8182,3.7151
371,25.5599,9.6559,3.8552
372,25.6288,12.2985,4.0496
373,25.6976,15.2837,4.4898
374,25.7665,16.624,5.1247
375,25.8354,17.3941,5.4591
376,25.9043,22.4264,6.6339
377,25.9732,25.6159,7.2853
378,26.0421,33.5912,7.2669
379,26.111,48.2642,6.5327
380,26.1799,39.8848,6.5922
381,26.2488,22.8806,5.7995
382,26.3177,15.5652,4.525
383,26.3866,10.1967,3.9977
384,26.4555,9.5052,3.6791
385,26.5244,7.263,2.8805
386,26.5933,6.0174,2.8212
387,26.6622,5.542,2.8233
388,26.7311,5.6402,3.2337
389,26.8,4.6256,3.7201
390,26.8689,3.5707,2.7268
391,26.9377,4.0747,2.834
392,27.0066,4.3521,3.2152
393,27.0755,4.1882,2.5998
394,27.1444,5.3052,3.2111
395,27.2133,6.8725,3.8896
396,27.2822,8.5836,3.2008
397,27.3511,8.625,2.6701
398,27.42,6.6166,3.0388
399,27.4889,6.9556,3.52
400,27.5578,6.4934,2.4543
401,27.6267,5.7864,2.1612
402,27.6956,6.6625,2.0957
403,27.7645,8.118,2.5074
404,27.8334,8.8884,2.0098
405,27.9023,7.7325,1.5229
406,27.9712,7.2299,1.4306
407,28.0401,8.5905,2.4092
408,28.109,9.7355,1.8949
409,28.1778,11.0439,1.6619
410,28.2467,8.4496,1.6672
411,28.3156,7.1498,1.8887
412,28.3845,7.3181,2.5712
413,28.4534,8.3527,2.3004
414,28.5223,10.2992,2.9003
415,28.5912,18.3963,3.3408
416,28.6601,23.8306,3.6866
417,28.729,30.5338,2.9014
418,28.7979,32.1941,3.8314
419,28.8668,28.6631,3.834
420,28.9357,19.639,3.0124
421,29.0046,15.7526,4.4918
422,29.0735,14.722,4.034
423,29.1424,13.4534,3.2949
424,29.2113,11.936,3.7722
425,29.2802,12.9787,4.0141
426,29.3491,12.2963,3.3377
427,29.4179,13.3799,3.2735
428,29.4868,11.7114,3.4171
429,29.5557,11.8533,2.4206
430,29.6246,17.1097,2.5273
431,29.6935,22.6215,2.3835
432,29.7624,29.1075,2.5523
433,29.8313,30.9058,2.4845
434,29.9002,32.5489,3.4451
435,29.9691,35.2831,3.2316
436,30.038,37.2621,2.9722
437,30.1069,33.8681,3.3291
438,30.1758,25.569,3.2248
439,30.2447,25.8323,3.8018
440,30.3136,28.5949,5.8506
441,30.3825,34.0391,7.539
442,30.4514,41.6858,7.2224
443,30.5203,38.4485,7.4375
444,30.5892,29.214,7.0626
445,30.6581,21.2867,5.8428
446,30.7269,16.7367,5.6732
447,30.7958,13.1855,4.322
448,30.8647,10.7365,3.1142
449,30.9336,7.402,2.8696
450,31.0025,6.6776,3.0934
451,31.0714,8.8022,3.8317
452,31.1403,10.0369,4.4676
453,31.2092,11.3564,3.8411
454,31.2781,10.7099,4.5079
455,31.347,9.3239,4.0222
456,31.4159,7.8754,3.5766
457,31.4848,7.4099,4.0501
458,31.5537,9.7505,3.5727
459,31.6226,11.6688,3.5092
460,31.6915,11.5849,3.2039
461,31.7604,12.3583,3.575
462,31.8293,13.1166,4.0929
463,31.8982,10.768,4.8522
464,31.967,11.9004,5.1561
465,32.0359,9.092,5.0284
466,32.1048,6.5962,4.6136
467,32.1737,6.1673,4.0315
468,32.2426,7.5565,3.4692
469,32.3115,8.488,3.5506
470,32.3804,9.7252,3.9415
471,32.4493,13.4801,5.013
472,32.5182,17.9366,4.7087
473,32.5871,21.3339,6.0691
474,32.656,27.0452,7.6157
475,32.7249,22.0236,8.2989
476,32.7938,15.6638,9.4423
477,32.8627,14.4252,7.2251
478,32.9316,14.5168,6.1591
479,33.0005,11.9915,5.1711
480,33.0694,11.6418,5.0873
481,33.1383,11.6442,3.7387
482,33.2071,7.0693,3.1728
483,33.276,3.7642,2.8272
484,33.3449,3.9593,2.1202
485,33.4138,5.0501,2.4969
486,33.4827,7.0934,3.7093
487,33.5516,8.1046,3.0007
488,33.6205,7.6261,2.9359
489,33.6894,5.5226,3.4694
490,33.7583,5.8525,2.6545
491,33.8272,6.7071,3.476
492,33.8961,4.6337,3.023
493,33.965,4.9042,2.6245
494,34.0339,5.7023,1.9336
495,34.1028,5.2719,3.2257
496,34.1717,6.652,2.9453
497,34.2406,7.2921,3.7368
498,34.3095,4.7985,4.1866
499,34.3784,3.9672,3.9466
500,34.4472,2.9086,3.4176
501,34.5161,4.2763,4.0145
502,34.585,3.2273,3.6449
503,34.6539,4.3876,2.4339
504,34.7228,6.3201,2.8529
505,34.7917,11.3862,3.2881
506,34.8606,15.3865,4.0218
507,34.9295,19.2317,3.6684
508,34.9984,23.8384,3.6085
509,35.0673,25.5368,4.1637
510,35.1362,22.294,5.2369
511,35.2051,17.18,4.8324
512,35.274,13.0025,5.3599
513,35.3429,14.6687,5.7933
514,35.4118,23.3675,4.4763
515,35.4807,29.4415,5.5954
516,35.5496,30.2849,5.7602
517,35.6185,26.9538,6.0192
518,35.6873,22.4201,5.9419
519,35.7562,18.5012,4.9093
520,35.8251,16.9297,4.6118
521,35.894,16.7115,3.7385
522,35.9629,18.4731,4.9231
523,36.0318,19.931,4.7767
524,36.1007,21.243,5.1635
525,36.1696,23.5556,5.3541
526,36.2385,18.9396,4.8903
527,36.3074,24.9845,5.6123
528,36.3763,39.2649,4.8878
529,36.4452,58.5741,4.692
530,36.5141,62.4351,5.8967
531,36.583,44.8882,7.1352
532,36.6519,31.001,6.3723
533,36.7208,21.4935,4.5538
534,36.7897,18.3727,4.3184
535,36.8586,13.8917,3.7867
536,36.9274,14.0974,4.3638
537,36.9963,14.5103,3.4628
538,37.0652,13.6316,3.0938
539,37.1341,13.3607,3.0092
540,37.203,10.9479,3.7222
541,37.2719,8.8516,4.4639
542,37.3408,7.6582,3.8149
543,37.4097,7.5544,4.2488
544,37.4786,7.9855,3.5274
545,37.5475,10.0328,3.1683
546,37.6164,10.1334,3.5644
547,37.6853,9.7536,4.6876
548,37.7542,6.8971,3.2132
549,37.8231,5.3357,3.0079
550,37.892,8.0219,2.4647
551,37.9609,7.304,2.4191
552,38.0298,9.099,3.0499
553,38.0987,9.8196,2.3282
554,38.1675,6.5222,3.0826
555,38.2364,6.0913,3.5271
556,38.3053,5.7109,4.0025
557,38.3742,3.8679,3.3414
558,38.4431,5.8872,2.8502
559,38.512,6.6193,2.9276
560,38.5809,6.9695,3.8732
561,38.6498,9.1575,3.4122
562,38.7187,9.9186,3.4211
563,38.7876,8.0215,3.386
564,38.8565,5.3837,3.6661
565,38.9254,4.1921,4.4568
566,38.9943,4.1526,4.4142
567,39.0632,4.4236,4.1504
568,39.1321,4.8179,3.937
569,39.201,6.7623,2.909
570,39.2699,6.9975,3.3314
571,39.3388,4.9717,3.0597
572,39.4076,3.3109,3.5316
573,39.4765,5.0182,3.3387
574,39.5454,4.9132,3.5682
575,39.6143,6.9089,3.6024
576,39.6832,8.8559,4.4802
577,39.7521,13.1004,6.0533
578,39.821,20.2117,7.2708
579,39.8899,28.2464,8.9192
580,39.9588,30.4387,8.9427
581,40.0277,27.8174,8.257
582,40.0966,18.6446,7.7038
583,40.1655,11.5711,7.103
584,40.2344,7.0193,5.5046
585,40.3033,4.6086,4.6296
586,40.3722,4.4851,4.4005
587,40.4411,5.4712,4.6203
588,40.51,7.3619,5.0145
589,40.5789,9.8892,4.777
590,40.6478,9.4471,5.4124
591,40.7166,9.4508,5.2741
592,40.7855,7.1682,5.0059
593,40.8544,6.7321,3.8842
594,40.9233,7.3581,3.4555
595,40.9922,7.2741,4.0737
596,41.0611,8.4381,3.796
597,41.13,7.0871,3.3628
598,41.1989,7.9226,3.7218
599,41.2678,9.4347,3.2531
600,41.3367,11.0971,2.582
601,41.4056,9.2015,2.8863
602,41.4745,10.2059,3.7794
603,41.5434,10.5812,3.9749
604,41.6123,8.8594,4.1784
605,41.6812,9.3307,3.5124
606,41.7501,10.5253,3.3785
607,41.819,12.39,2.9155
608,41.8879,13.0101,2.9364
609,41.9567,10.2461,3.547
610,42.0256,8.2533,3.0813
611,42.0945,5.7399,3.1511
612,42.1634,5.0823,3.0516
613,42.2323,8.2977,2.2151
614,42.3012,12.1406,3.371
615,42.3701,11.5728,2.8114
616,42.439,10.452,2.9149
617,42.5079,8.8455,2.6145
618,42.5768,6.4574,1.7238
619,42.6457,6.5573,2.316
620,42.7146,6.3024,2.2943
621,42.7835,6.2137,2.5407
622,42.8524,5.9318,2.49
623,42.9213,7.2579,3.3088
624,42.9902,7.8924,3.3185
625,43.0591,10.1346,4.1226
626,43.128,14.0304,4.2174
627,43.1968,20.1268,4.3657
628,43.2657,23.0566,4.8615
629,43.3346,26.812,4.4535
630,43.4035,26.4494,5.1875
631,43.4724,18.1091,5.2548
632,43.5413,11.2778,5.0561
633,43.6102,10.7401,3.5975
634,43.6791,12.4098,3.3147
635,43.748,10.9234,3.6033
636,43.8169,11.4869,4.0519
637,43.8858,11.2741,4.2559
638,43.9547,11.7653,4.0688
639,44.0236,12.0367,4.2623
640,44.0925,12.2926,3.9886
641,44.1614,15.4381,3.6945
642,44.2303,15.0238,3.5832
643,44.2992,19.2416,3.9388
644,44.3681,18.1511,4.2216
645,44.437,19.1045,5.3348
646,44.5058,22.344,4.4728
647,44.5747,22.4532,4.2431
648,44.6436,23.9584,4.4973
649,44.7125,20.0043,4.2256
650,44.7814,15.4378,4.3182
651,44.8503,11.8565,3.2382
652,44.9192,10.3808,3.2973
653,44.9881,8.8099,3.542
654,45.057,12.0603,4.5069
655,45.1259,20.7435,4.3668
656,45.1948,41.2646,5.0034
657,45.2637,56.8074,5.937
658,45.3326,69.265,6.7198
659,45.4015,59.1199,8.2636
660,45.4704,41.417,7.0746
661,45.5393,23.333,4.9519
662,45.6082,13.3027,4.0462
663,45.6771,11.47,4.893
664,45.7459,13.8276,4.9549
665,45.8148,12.6106,5.0342
666,45.8837,11.2966,4.2408
667,45.9526,9.509,4.791
668,46.0215,7.552,4.842
669,46.0904,5.9865,4.5066
670,46.1593,7.5716,4.2919
671,46.2282,11.4999,4.3516
672,46.2971,12.7731,5.0333
673,46.366,11.4921,5.7518
674,46.4349,12.7347,7.0576
675,46.5038,12.0012,6.5693
676,46.5727,12.9927,5.8784
677,46.6416,12.1827,5.5584
678,46.7105,7.3491,5.1231
679,46.7794,6.456,4.0936
680,46.8483,6.3949,4.1683
681,46.9172,6.3721,3.7605
682,46.986,3.0623,5.1769
683,47.0549,2.9385,5.2556
684,47.1238,3.5518,4.9176
685,47.1927,3.1161,4.1739
686,47.2616,3.0293,4.1814
687,47.3305,3.0848,3.3541
688,47.3994,3.4735,3.6313
689,47.4683,9.3571,3.08
690,47.5372,9.6235,3.2662
691,47.6061,9.3043,3.8426
692,47.675,11.1323,4.6245
693,47.7439,11.4949,3.851
694,47.8128,11.2962,3.4121
695,47.8817,9.9849,4.4197
696,47.9506,8.0898,2.7797
697,48.0195,10.2648,4.3078
698,48.0884,8.9039,4.7494
699,48.1573,9.158,3.8351
700,48.2261,6.3654,2.7752
701,48.295,5.9515,2.9161
702,48.3639,8.3818,2.6547
703,48.4328,8.5121,2.4626
704,48.5017,6.5147,2.0659
705,48.5706,6.6251,1.5937
706,48.6395,9.9994,2.0847
707,48.7084,8.2022,2.0077
708,48.7773,6.9244,1.4143
709,48.8462,6.5971,1.7633
710,48.9151,6.168,1.7023
711,48.984,7.7618,2.1917
712,49.0529,6.4656,1.667
713,49.1218,7.4159,2.1431
714,49.1907,6.9627,2.0448
715,49.2596,5.4702,2.1486
716,49.3285,6.9857,2.4319
717,49.3974,7.4454,2.3573
718,49.4662,8.1952,2.6611
719,49.5351,7.6423,3.4223
720,49.604,9.6101,2.5498
721,49.6729,8.3124,2.1239
722,49.7418,12.388,2.7081
723,49.8107,15.5574,3.6168
724,49.8796,17.9045,3.5178
725,49.9485,22.7447,4.1166
726,50.0174,27.9469,4.9799
727,50.0863,25.4498,4.2007
728,50.1552,23.7547,4.3747
729,50.2241,23.4058,5.7663
730,50.293,30.2688,7.7302
731,50.3619,35.6558,8.7528
732,50.4308,37.7256,10.6158
733,50.4997,31.5677,8.7137
734,50.5686,24.491,9.0527
735,50.6375,16.0254,7.3977
736,50.7063,12.826,6.4613
737,50.7752,10.1759,5.8851
738,50.8441,7.7408,5.6927
739,50.913,6.1175,6.28
740,50.9819,6.2445,5.3183
741,51.0508,6.918,5.9137
742,51.1197,7.0758,5.3464
743,51.1886,6.9223,6.4377
744,51.2575,5.9316,5.4483
745,51.3264,7.267,6.4087
746,51.3953,7.0468,6.0703
747,51.4642,5.4471,5.4116
748,51.5331,4.7668,3.8899
749,51.602,5.333,3.9181
750,51.6709,3.4641,4.5675
751,51.7398,3.0776,3.9499
752,51.8087,4.7699,3.5738
753,51.8776,4.542,2.8
754,51.9464,3.9514,3.214
755,52.0153,5.5785,3.3861
756,52.0842,5.3196,3.3684
757,52.1531,3.0644,3.2217
758,52.222,3.7174,3.1317
759,52.2909,4.4884,3.625
760,52.3598,2.5704,2.9116
761,52.4287,2.6201,2.5515
762,52.4976,2.3687,2.3474
763,52.5665,3.5049,3.1951
764,52.6354,5.9724,3.4177
765,52.7043,6.6746,2.968
766,52.7732,8.6566,2.4535
767,52.8421,10.97,2.4006
768,52.911,11.1497,2.5807
769,52.9799,12.8641,3.7152
770,53.0488,15.9058,3.2529
771,53.1177,15.4659,2.6494
772,53.1866,10.3502,2.6678
773,53.2554,6.9969,3.6692
774,53.3243,5.5878,3.4644
775,53.3932,5.6075,4.4342
776,53.4621,7.3893,4.7635
777,53.531,7.5121,5.6463
778,53.5999,7.97,5.7148
779,53.6688,10.2399,5.221
780,53.7377,9.6864,4.8209
781,53.8066,11.6444,4.8656
782,53.8755,12.7336,4.449
783,53.9444,14.4634,5.3362
784,54.0133,15.4171,5.1445
785,54.0822,18.9485,3.8468
786,54.1511,24.1018,5.5598
787,54.22,24.6561,5.208
788,54.2889,18.6867,5.9612
789,54.3578,11.9545,5.5262
790,54.4267,9.1748,5.9583
791,54.4955,7.4617,5.8811
792,54.5644,8.0208,6.2237
793,54.6333,10.1014,6.6309
794,54.7022,11.8455,7.3689
795,54.7711,16.1171,8.342
796,54.84,16.0497,6.3686
797,54.9089,14.7359,6.4655
798,0.0,13.6325,9.3666
799,0.0689,9.1345,8.03
800,0.1378,7.266,6.5018
801,0.2067,7.9691,5.3432
802,0.2756,11.0344,4.764
803,0.3445,8.4886,4.6913
804,0.4134,9.2687,4.8564
805,0.4823,7.6082,5.0676
806,0.5512,7.967,5.5635
807,0.6201,7.6623,5.5534
808,0.6889,9.0316,5.1885
809,0.7578,7.3382,6.1254
810,0.8267,6.5194,4.6152
811,0.8956,6.7475,4.149
812,0.9645,12.7511,4.2822
813,1.0334,14.3059,4.8284
814,1.1023,19.7595,4.635
815,1.1712,19.3297,4.1899
816,1.2401,18.2086,3.6802
817,1.309,15.6404,4.4422
818,1.3779,9.3595,3.5735
819,1.4468,7.6368,2.8278
820,1.5157,11.1075,2.5993
821,1.5846,11.192,2.4587
822,1.6535,9.71,2.5571
823,1.7224,6.3526,2.3956
824,1.7913,4.4262,1.9356
825,1.8602,2.9139,2.194
826,1.929,2.3269,2.296
827,1.9979,1.6045,2.8468
828,2.0668,2.5506,3.1358
829,2.1357,1.5749,3.0574
830,2.2046,1.7105,2.7286
831,2.2735,3.1939,2.8311
832,2.3424,3.2965,1.9258
833,2.4113,2.2723,1.7735
834,2.4802,1.6613,1.9523
835,2.5491,1.809,2.285
