,position (um),Sema5c intensity,Abi intensity
165,11.3676,10.3372,3.6764
166,11.4365,13.1386,5.3846
167,11.5054,14.1951,7.2468
168,11.5743,13.944,5.5842
169,11.6432,13.5501,5.9372
170,11.7121,14.1486,4.9405
171,11.781,11.8357,3.7325
172,11.8499,9.822,3.1101
173,11.9187,9.7829,3.7267
174,11.9876,9.9747,3.8607
175,12.0565,9.4008,4.7102
176,12.1254,8.1855,5.1059
177,12.1943,9.2124,5.7111
178,12.2632,10.4627,5.9451
179,12.3321,11.0205,4.733
180,12.401,9.6805,4.7694
181,12.4699,10.381,4.7443
182,12.5388,8.73,4.0109
183,12.6077,7.3507,3.9399
184,12.6766,8.5245,4.6027
185,12.7455,6.6086,5.1877
186,12.8144,5.3707,4.282
187,12.8833,8.7964,4.0174
188,12.9522,11.205,4.2995
189,13.0211,12.3133,3.7239
190,13.09,13.7074,3.0898
191,13.1588,13.9455,3.0878
192,13.2277,12.1192,3.8967
193,13.2966,11.6575,4.3143
194,13.3655,10.1697,4.3129
195,13.4344,7.8955,3.8936
196,13.5033,7.2594,3.2685
197,13.5722,6.7255,2.8306
198,13.6411,7.2539,2.1567
199,13.71,9.0665,2.6606
200,13.7789,10.2109,3.3365
201,13.8478,14.4805,3.5391
202,13.9167,19.2314,3.4759
203,13.9856,21.3557,4.2124
204,14.0545,20.7318,4.5797
205,14.1234,15.753,4.265
206,14.1923,16.4483,4.6091
207,14.2612,17.5211,5.1256
208,14.3301,19.0472,5.8292
209,14.3989,21.1951,5.731
210,14.4678,19.2977,4.7366
211,14.5367,14.284,4.7966
212,14.6056,10.9763,4.2534
213,14.6745,13.3332,5.157
214,14.7434,18.7405,6.6091
215,14.8123,24.1897,7.3334
216,14.8812,26.7608,7.769
217,14.9501,29.286,10.9264
218,15.019,34.1711,10.7533
219,15.0879,33.4576,12.9918
220,15.1568,24.171,13.01
221,15.2257,14.897,9.835
222,15.2946,10.9815,6.9984
223,15.3635,10.2681,6.7513
224,15.4324,8.0358,5.9866
225,15.5013,8.9344,3.8685
226,15.5702,8.3309,3.3413
227,15.6391,8.1786,3.9006
228,15.7079,7.6391,4.6358
229,15.7768,6.974,5.4301
230,15.8457,9.4354,4.6433
231,15.9146,6.0754,4.7922
232,15.9835,5.6004,4.0241
233,16.0524,4.4073,3.3144
234,16.1213,4.8695,4.6848
235,16.1902,4.6148,3.5811
236,16.2591,6.6562,3.6189
237,16.328,4.2306,3.1162
238,16.3969,4.0952,2.3449
239,16.4658,3.1008,1.9368
240,16.5347,5.795,2.9723
241,16.6036,8.1346,2.8602
242,16.6725,7.4194,3.5587
243,16.7414,8.6419,5.2815
244,16.8103,9.8163,4.9133
245,16.8792,12.5252,4.4606
246,16.948,10.4973,6.5163
247,17.0169,10.2541,6.869
248,17.0858,16.4722,7.7595
249,17.1547,21.0628,8.5371
250,17.2236,17.7562,7.3148
251,17.2925,15.9164,8.7655
252,17.3614,18.0224,9.5345
253,17.4303,24.3613,12.8673
254,17.4992,22.4031,13.3671
255,17.5681,24.7592,12.1342
256,17.637,22.9736,9.8135
257,17.7059,24.878,8.1817
258,17.7748,21.3932,6.8791
259,17.8437,14.3443,4.5296
260,17.9126,11.7548,3.8739
261,17.9815,9.5206,3.7047
262,18.0504,8.2064,3.548
263,18.1193,7.5604,3.9422
264,18.1881,7.2068,4.0916
265,18.257,6.5974,3.6498
266,18.3259,5.4328,3.2578
267,18.3948,4.2146,3.5706
268,18.4637,6.0597,3.3477
269,18.5326,6.0407,2.0024
270,18.6015,6.8382,2.2758
271,18.6704,5.8949,2.4786
272,18.7393,5.5031,2.8367
273,18.8082,4.8147,2.4397
274,18.8771,6.4406,2.1463
275,18.946,9.7304,2.8622
276,19.0149,6.9888,2.565
277,19.0838,6.1448,2.7035
278,19.1527,4.2826,3.0126
279,19.2216,2.4407,3.263
280,19.2905,1.5014,3.4939
281,19.3594,1.7909,4.4515
282,19.4282,2.9554,4.9396
283,19.4971,5.0177,4.4257
284,19.566,7.3283,4.3091
285,19.6349,10.9018,4.9525
286,19.7038,12.5109,5.4639
287,19.7727,11.6174,5.5236
288,19.8416,10.9284,5.2747
289,19.9105,9.8548,5.6787
290,19.9794,9.0306,6.2114
291,20.0483,10.1999,6.0845
292,20.1172,10.0837,6.0024
293,20.1861,9.547,5.1156
294,20.255,7.0392,4.8668
295,20.3239,4.5835,3.7831
296,20.3928,4.1736,3.5302
297,20.4617,5.1558,3.4844
298,20.5306,3.744,3.5054
299,20.5995,3.2103,3.0039
300,20.6683,3.5351,2.7537
301,20.7372,6.4331,2.5303
302,20.8061,10.0981,3.3395
303,20.875,13.7073,4.2551
304,20.9439,14.982,5.2065
305,21.0128,14.887,6.2664
306,21.0817,10.9685,6.7839
307,21.1506,7.0221,6.6371
308,21.2195,5.1403,5.5973
309,21.2884,3.4786,4.1955
310,21.3573,2.4405,3.0764
311,21.4262,2.1256,2.6317
312,21.4951,2.3508,2.271
313,21.564,1.7822,2.3353
314,21.6329,3.1447,2.301
315,21.7018,6.2288,2.2834
316,21.7707,8.4222,2.1615
317,21.8396,9.3815,2.2937
318,21.9084,11.6391,2.8789
319,21.9773,11.5142,3.0753
320,22.0462,10.9367,3.0525
321,22.1151,7.7225,3.1943
322,22.184,4.1483,3.7564
323,22.2529,4.1181,4.2535
324,22.3218,4.9211,4.4638
325,22.3907,7.1086,3.3501
326,22.4596,10.4091,3.3371
327,22.5285,11.0184,3.2677
328,22.5974,11.083,3.1661
329,22.6663,10.4137,3.4381
330,22.7352,8.5802,2.3183
331,22.8041,6.2596,2.7848
332,22.873,6.1195,3.0733
333,22.9419,4.737,3.2943
334,23.0108,5.7001,5.5879
335,23.0797,8.663,6.5241
336,23.1486,12.7684,7.6373
337,23.2174,15.9833,8.47
338,23.2863,18.4687,8.6462
339,23.3552,14.1322,7.1996
340,23.4241,11.8726,6.0004
341,23.493,7.4089,5.2342
342,23.5619,8.9184,4.8854
343,23.6308,9.2597,5.7569
344,23.6997,9.0,5.7895
345,23.7686,11.4724,5.1448
346,23.8375,14.9951,6.2547
347,23.9064,15.3046,6.276
348,23.9753,13.1986,8.4891
349,24.0442,13.37,10.6283
350,24.1131,11.4762,11.3215
351,24.182,7.6981,7.0852
352,24.2509,6.5963,4.3497
353,24.3198,5.6653,3.3413
354,24.3887,6.4106,3.6557
355,24.4575,6.9269,3.4649
356,24.5264,6.126,3.491
357,24.5953,6.1157,2.7653
358,24.6642,4.0704,2.7012
359,24.7331,2.6069,2.4633
360,24.802,4.2766,2.1138
361,24.8709,4.0341,1.7649
362,24.9398,4.4369,2.1635
363,25.0087,3.7735,2.7122
364,25.0776,2.866,2.9706
365,25.1465,3.0826,3.2361
366,25.2154,2.9317,2.3174
367,25.2843,3.2046,2.4662
368,25.3532,4.7896,2.7205
369,25.4221,4.5944,2.7771
370,25.491,4.9742,2.8237
371,25.5599,5.858,3.204
372,25.6288,6.5056,4.239
373,25.6976,9.561,5.2529
374,25.7665,10.4007,5.0763
375,25.8354,10.3516,4.1947
376,25.9043,13.217,3.8507
377,25.9732,11.5192,4.953
378,26.0421,8.6008,4.1544
379,26.111,6.3127,4.7076
380,26.1799,6.9161,6.4134
381,26.2488,8.6567,7.0418
382,26.3177,9.9877,6.5671
383,26.3866,11.5724,5.4642
384,26.4555,9.1707,4.7849
385,26.5244,5.9987,3.6343
386,26.5933,4.4384,2.9199
387,26.6622,6.1236,2.3169
388,26.7311,8.3558,2.3578
389,26.8,6.8083,2.6053
390,26.8689,2.3341,2.9684
391,26.9377,3.8623,2.5068
392,27.0066,4.5501,2.4486
393,27.0755,5.4888,2.8948
394,27.1444,6.9055,3.4188
395,27.2133,5.7429,4.3027
396,27.2822,5.2481,4.676
397,27.3511,4.5853,4.5568
398,27.42,2.8323,4.0326
399,27.4889,2.6448,3.193
400,27.5578,2.3701,2.1904
401,27.6267,3.4596,2.5303
402,27.6956,2.7577,2.9899
403,27.7645,3.9051,3.6576
404,27.8334,6.9939,3.4524
405,27.9023,9.1298,4.6868
406,27.9712,8.2215,4.7573
407,28.0401,8.1597,4.4326
408,28.109,8.605,4.0998
409,28.1778,9.0663,5.5507
410,28.2467,11.3157,7.0381
411,28.3156,11.2185,7.1488
412,28.3845,12.3564,5.6442
413,28.4534,12.0555,7.0148
414,28.5223,13.0835,6.4532
415,28.5912,11.9574,4.4083
416,28.6601,15.0611,4.1868
417,28.729,15.0125,3.5083
418,28.7979,10.4917,2.8309
419,28.8668,8.9253,3.7232
420,28.9357,8.2841,3.3953
421,29.0046,9.2174,2.7539
422,29.0735,9.5886,2.4467
423,29.1424,8.4952,2.9221
424,29.2113,6.7112,3.189
425,29.2802,6.2403,2.9908
426,29.3491,6.2327,2.9454
427,29.4179,8.3434,3.268
428,29.4868,8.3729,3.5741
429,29.5557,9.5135,3.031
430,29.6246,11.5297,3.6209
431,29.6935,12.3428,5.0706
432,29.7624,11.1986,6.2425
433,29.8313,10.9557,5.7002
434,29.9002,12.8385,7.0233
435,29.9691,13.9447,7.6585
436,30.038,15.193,7.3226
437,30.1069,14.2576,7.6708
438,30.1758,13.2759,9.2972
439,30.2447,13.3089,9.9039
440,30.3136,13.8539,8.2616
441,30.3825,12.4877,8.1552
442,30.4514,14.8982,9.7932
443,30.5203,15.1201,11.1923
444,30.5892,11.8498,12.0339
445,30.6581,10.2548,11.4879
446,30.7269,7.8864,8.8591
447,30.7958,5.7545,5.6714
448,30.8647,5.6926,3.9693
449,30.9336,4.9094,3.5003
450,31.0025,6.2533,3.5007
451,31.0714,6.2408,3.0369
452,31.1403,4.1395,3.4464
453,31.2092,3.4968,3.0042
454,31.2781,3.652,1.9479
455,31.347,4.6157,1.766
456,31.4159,4.8148,1.1306
457,31.4848,4.8942,1.5608
458,31.5537,5.4105,1.3206
459,31.6226,5.6754,0.9952
460,31.6915,5.3927,1.7962
461,31.7604,4.5223,2.3925
462,31.8293,5.0274,2.7578
463,31.8982,3.7863,2.3886
464,31.967,3.1025,2.7352
465,32.0359,3.5475,2.8339
466,32.1048,3.8106,2.735
467,32.1737,3.3074,2.6007
468,32.2426,4.4975,2.5338
469,32.3115,4.7113,2.3426
470,32.3804,4.4322,2.3852
471,32.4493,4.3048,2.3139
472,32.5182,5.4253,2.3758
473,32.5871,6.1472,2.3468
474,32.656,6.4329,2.1731
475,32.7249,5.8697,3.0937
476,32.7938,8.1308,3.2596
477,32.8627,10.101,3.4494
478,32.9316,11.7532,4.5661
479,33.0005,13.9612,4.8594
480,33.0694,17.1506,6.1259
481,33.1383,25.6742,5.2735
482,33.2071,37.7953,6.3483
483,33.276,46.9537,6.8867
484,33.3449,48.8673,6.9545
485,33.4138,34.3468,6.5422
486,33.4827,19.6962,5.7927
487,33.5516,13.2314,3.6748
488,33.6205,8.6841,3.6235
489,33.6894,7.4773,3.6716
490,33.7583,8.6297,3.6913
491,33.8272,6.9162,4.1023
492,33.8961,7.1036,5.781
493,33.965,6.2683,5.6621
494,34.0339,6.9497,6.3635
495,34.1028,6.6266,7.7681
496,34.1717,9.0363,6.8914
497,34.2406,11.1939,6.6735
498,34.3095,13.7594,5.8812
499,34.3784,20.3171,5.6034
500,34.4472,20.5306,7.1379
501,34.5161,18.744,7.9748
502,34.585,19.2137,8.1581
503,34.6539,18.5998,8.9422
504,34.7228,22.1876,10.166
505,34.7917,29.9672,10.4601
506,34.8606,33.0485,10.0423
507,34.9295,35.8571,9.4019
508,34.9984,38.9935,8.2389
509,35.0673,38.5456,8.5346
510,35.1362,31.7384,7.8814
511,35.2051,25.0778,7.2793
512,35.274,17.8692,7.7126
513,35.3429,18.289,6.8755
514,35.4118,14.8831,7.2157
515,35.4807,12.9405,7.6963
516,35.5496,8.829,6.1634
979,0.0,19.1537,6.4426
980,0.0689,21.4538,7.6974
981,0.1378,21.3834,7.2279
982,0.2067,20.7678,8.4807
983,0.2756,18.2717,9.2451
984,0.3445,13.6937,8.5348
985,0.4134,10.6173,9.0106
986,0.4823,8.1704,6.0867
987,0.5512,7.7284,5.681
988,0.6201,6.9575,4.5992
989,0.6889,6.0547,3.8265
990,0.7578,7.6565,4.3199
991,0.8267,7.534,4.6622
992,0.8956,6.6902,3.944
993,0.9645,6.9186,4.7887
994,1.0334,13.2058,5.6547
995,1.1023,17.8813,6.2505
996,1.1712,18.241,5.8738
997,1.2401,18.3959,6.7141
998,1.309,19.5699,6.5597
999,1.3779,18.9488,5.5558
1000,1.4468,16.4501,6.3292
1001,1.5157,14.5583,5.3462
1002,1.5846,15.0171,5.1491
1003,1.6535,13.8022,6.4504
1004,1.7224,16.7659,8.0897
1005,1.7913,17.9081,8.6664
1006,1.8602,16.2203,7.1003
1007,1.929,12.6678,8.6749
1008,1.9979,9.932,6.9578
1009,2.0668,7.7326,7.4411
1010,2.1357,7.3895,7.0375
1011,2.2046,5.7626,6.1592
1012,2.2735,3.7098,5.9174
1013,2.3424,5.5923,5.0371
1014,2.4113,5.8713,5.2063
1015,2.4802,4.8559,4.9517
1016,2.5491,6.187,4.417
1017,2.618,8.3975,4.7189
1018,2.6869,10.0211,4.6118
1019,2.7558,12.19,5.3004
1020,2.8247,15.0845,5.6695
1021,2.8936,14.8181,6.3553
1022,2.9625,17.8408,7.7073
1023,3.0314,13.3244,7.3519
1024,3.1003,11.8372,6.9869
1025,3.1691,11.206,6.5192
1026,3.238,14.0477,5.9287
1027,3.3069,15.7423,5.3619
1028,3.3758,15.2319,5.0626
1029,3.4447,15.9362,5.2393
1030,3.5136,15.9152,4.8554
1031,3.5825,13.3856,4.7394
1032,3.6514,11.1834,4.3269
1033,3.7203,11.1755,4.9807
1034,3.7892,11.8008,5.3682
1035,3.8581,11.8135,5.5476
1036,3.927,14.0362,5.5912
1037,3.9959,10.959,5.7894
1038,4.0648,8.6612,5.1689
1039,4.1337,6.5915,5.7017
1040,4.2026,8.6306,4.5331
1041,4.2715,12.0943,5.33
1042,4.3404,14.2399,6.5738
1043,4.4092,14.9837,5.7431
1044,4.4781,13.5318,4.5624
1045,4.547,12.9724,6.7402
1046,4.6159,15.0717,8.4609
1047,4.6848,14.7535,7.6973
1048,4.7537,14.4748,6.7528
1049,4.8226,12.4339,7.0405
1050,4.8915,7.7602,5.9432
1051,4.9604,5.9861,4.6834
1052,5.0293,5.1548,3.3716
1053,5.0982,4.1871,2.7967
1054,5.1671,4.0089,2.5824
1055,5.236,3.6772,2.986
1056,5.3049,5.7528,3.4044
1057,5.3738,4.8994,2.8176
1058,5.4427,5.6757,2.7834
1059,5.5116,3.7466,3.3508
1060,5.5805,4.754,2.7126
1061,5.6493,6.8648,3.565
1062,5.7182,6.4182,3.7391
1063,5.7871,7.041,3.8807
1064,5.856,6.3424,4.7912
1065,5.9249,7.9479,4.5028
1066,5.9938,8.8201,5.1753
1067,6.0627,9.6586,4.8682
1068,6.1316,6.5324,4.9117
1069,6.2005,6.0218,4.6633
1070,6.2694,6.1593,4.3886
1071,6.3383,5.6056,3.6254
1072,6.4072,4.0566,1.8627
1073,6.4761,3.7198,1.9468
1074,6.545,2.9978,1.797
1075,6.6139,5.6759,2.1021
1076,6.6828,4.6135,2.085
1077,6.7517,2.8353,1.7389
1078,6.8206,2.1611,2.0719
1079,6.8894,1.5622,2.0604
1080,6.9583,1.7612,2.4473
1081,7.0272,3.5347,2.7176
1082,7.0961,3.142,2.5925
1083,7.165,3.331,2.8331
1084,7.2339,4.0509,3.4588
1085,7.3028,5.3544,2.9901
1086,7.3717,7.962,3.2026
1087,7.4406,12.5641,4.1672
1088,7.5095,21.0101,5.4423
1089,7.5784,25.6518,5.0569
1090,7.6473,26.9352,6.4862
1091,7.7162,24.407,7.2113
1092,7.7851,20.9512,7.6459
1093,7.854,17.6198,7.6174
1094,7.9229,13.3077,7.5723
1095,7.9918,11.6301,8.5503
1096,8.0607,10.0661,8.6676
1097,8.1296,11.0143,9.2386
1098,8.1984,9.8848,7.0498
1099,8.2673,9.8059,5.5434
1100,8.3362,9.8966,5.8176
1101,8.4051,9.3501,6.0199
1102,8.474,9.599,6.5143
1103,8.5429,9.206,4.2762
1104,8.6118,8.0421,5.0542
1105,8.6807,6.9003,3.4299
1106,8.7496,7.3235,3.9392
1107,8.8185,6.2983,4.3817
1108,8.8874,5.7697,4.1785
1109,8.9563,8.0818,4.9182
1110,9.0252,11.6589,5.0582
1111,9.0941,16.8676,5.734
1112,9.163,18.7876,6.453
1113,9.2319,22.858,8.1808
1114,9.3008,28.3503,8.2325
1115,9.3697,36.0951,8.859
1116,9.4385,36.5807,9.0349
1117,9.5074,34.1636,8.4392
1118,9.5763,28.9453,7.7831
1119,9.6452,18.3382,6.6208
1120,9.7141,15.1939,6.1283
1121,9.783,14.5639,4.4688
1122,9.8519,15.5055,4.101
1123,9.9208,16.8881,4.5865
1124,9.9897,19.7381,4.5839
1125,10.0586,22.7477,5.3166
1126,10.1275,21.0228,6.2597
1127,10.1964,16.1687,6.7328
1128,10.2653,19.5038,6.0712
1129,10.3342,27.2782,5.6975
1130,10.4031,41.4827,5.3175
1131,10.472,46.0198,6.6518
1132,10.5409,40.2543,5.8101
1133,10.6098,29.2883,5.5153
1134,10.6786,16.5744,5.076
1135,10.7475,10.699,4.6259
1136,10.8164,8.6714,4.3243
1137,10.8853,10.8105,3.904
1138,10.9542,18.2477,3.564
1139,11.0231,27.5967,2.9177
1140,11.092,27.6281,3.9639
1141,11.1609,21.1359,3.8812
1142,11.2298,11.3227,4.248
1143,11.2987,5.8689,3.07
1144,11.3676,3.5412,2.3528
1145,11.4365,3.5823,2.8173
1146,11.5054,4.0407,2.7328
1147,11.5743,4.835,3.6877
1148,11.6432,5.6696,3.6312
1149,11.7121,4.1062,2.9806
1150,11.781,4.4957,3.5927
1151,11.8499,5.0389,3.4533
1152,11.9187,4.7153,3.6661
1153,11.9876,5.9405,2.8231
1154,12.0565,7.8316,2.6243
1155,12.1254,9.6547,3.6655
1156,12.1943,9.6463,3.8039
1157,12.2632,8.577,3.3568
1158,12.3321,7.4236,3.0655
1159,12.401,6.6276,1.9249
1160,12.4699,5.2382,2.3189
1161,12.5388,4.1246,1.9371
1162,12.6077,4.9998,2.1689
1163,12.6766,4.6516,2.3461
1164,12.7455,6.3071,3.1959
1165,12.8144,7.7613,2.4314
1166,12.8833,6.4707,2.9256
1167,12.9522,7.9134,4.4448
1168,13.0211,6.5717,4.9526
1169,13.09,8.446,5.8344
1170,13.1588,5.8459,5.7949
1171,13.2277,7.4557,4.9429
1172,13.2966,6.076,5.2521
1173,13.3655,5.3869,5.1832
1174,13.4344,6.8814,4.9599
1175,13.5033,7.8763,5.6138
1176,13.5722,8.8509,5.8986
1177,13.6411,6.478,5.448
1178,13.71,7.8401,6.2375
1179,13.7789,7.8767,4.1451
1180,13.8478,10.388,4.8562
1181,13.9167,11.3688,5.7396
1182,13.9856,9.8223,5.3063
1183,14.0545,7.9228,5.1334
1184,14.1234,8.2215,4.4098
1185,14.1923,6.9736,5.0214
1186,14.2612,6.2355,5.6817
1187,14.3301,8.361,6.3762
1188,14.3989,8.6435,5.6602
1189,14.4678,11.8458,5.5054
1190,14.5367,10.7931,4.5434
1191,14.6056,8.6295,4.8264
1192,14.6745,7.9223,3.7076
1193,14.7434,9.0835,4.5152
1194,14.8123,12.076,4.4882
1195,14.8812,14.0843,5.1692
1196,14.9501,13.8653,6.2734
1197,15.019,12.5842,4.9397
1198,15.0879,11.4866,5.3001
1199,15.1568,15.396,5.0399
1200,15.2257,19.927,5.0597
1201,15.2946,20.2555,5.2677
1202,15.3635,18.149,5.2851
1203,15.4324,15.9398,5.9289
1204,15.5013,16.2446,6.7021
1205,15.5702,17.6574,7.372
1206,15.6391,22.7126,7.1794
1207,15.7079,25.0415,9.2654
1208,15.7768,22.1186,9.0959
1209,15.8457,20.5446,9.979
1210,15.9146,17.4146,9.5918
1211,15.9835,17.2932,9.565
1212,16.0524,15.6078,12.4763
1213,16.1213,17.0008,14.5514
1214,16.1902,16.1612,17.1339
1215,16.2591,22.1128,17.4671
1216,16.328,14.7217,10.949
1217,16.3969,10.718,7.313
1218,16.4658,11.47,5.5186
1219,16.5347,7.995,3.6886
1220,16.6036,5.8599,3.2571
1221,16.6725,5.1189,2.4127
1222,16.7414,4.3266,1.6239
1223,16.8103,3.5432,1.5794
1224,16.8792,1.2916,1.7964
1225,16.948,1.0895,1.7408
1226,17.0169,1.6296,1.2602
1227,17.0858,2.3103,1.613
1228,17.1547,2.3606,2.6081
1229,17.2236,2.716,3.3668
1230,17.2925,2.1024,2.9879
1231,17.3614,1.7094,2.2063
1232,17.4303,2.7988,1.7226
1233,17.4992,4.0432,2.4247
1234,17.5681,4.4242,2.6203
1235,17.637,4.9648,1.6411
1236,17.7059,2.8486,2.1987
1237,17.7748,1.1321,2.7533
1238,17.8437,1.4902,3.2879
1239,17.9126,1.563,3.3182
1240,17.9815,1.6086,3.7452
1241,18.0504,2.0848,3.3533
1242,18.1193,1.9197,2.6733
1243,18.1881,1.8346,2.5342
1244,18.257,2.1492,4.058
1245,18.3259,3.1997,3.8291
1246,18.3948,6.0385,3.9858
1247,18.4637,6.8349,4.7785
1248,18.5326,5.9456,4.8696
1249,18.6015,7.7265,5.1535
1250,18.6704,7.6196,6.4922
1251,18.7393,9.8684,5.3923
1252,18.8082,10.854,5.5961
1253,18.8771,7.8559,4.4003
1254,18.946,5.9868,4.2965
1255,19.0149,5.1249,3.8951
1256,19.0838,2.7694,3.6035
1257,19.1527,1.2809,2.7821
1258,19.2216,2.2931,2.2881
1259,19.2905,2.7628,2.4718
1260,19.3594,2.1161,2.9525
1261,19.4282,2.4296,2.8514
1262,19.4971,2.3276,2.417
1263,19.566,2.6294,2.779
1264,19.6349,4.2666,2.7494
1265,19.7038,6.5192,2.711
1266,19.7727,5.2724,2.8274
1267,19.8416,7.4155,3.0209
1268,19.9105,8.0065,3.5191
1269,19.9794,9.843,3.2835
1270,20.0483,10.0168,3.814
1271,20.1172,8.2183,3.4147
1272,20.1861,12.2276,4.7102
1273,20.255,10.0781,4.712
1274,20.3239,12.7076,5.7909
1275,20.3928,14.3461,7.77
1276,20.4617,16.7011,7.5345
1277,20.5306,13.0164,6.0718
1278,20.5995,10.849,5.4442
1279,20.6683,7.2598,4.2647
1280,20.7372,8.0817,4.1713
