,position (um),Sema5c intensity,Abi intensity
114,7.854,4.9106,6.0022
115,7.9229,5.2712,5.2595
116,7.9918,5.0394,7.245
117,8.0607,6.7114,6.7742
118,8.1296,7.1585,5.2977
119,8.1984,7.2398,6.0837
120,8.2673,8.3896,6.3206
121,8.3362,8.0771,5.5804
122,8.4051,7.2219,5.4189
123,8.474,8.1459,6.339
124,8.5429,7.8945,5.9031
125,8.6118,7.0504,6.4311
126,8.6807,7.2809,4.3305
127,8.7496,7.464,4.6663
128,8.8185,6.2582,5.4374
129,8.8874,5.3403,4.8201
130,8.9563,5.8444,5.7044
131,9.0252,3.1659,5.2529
132,9.0941,3.7124,4.9446
133,9.163,5.7341,4.8052
134,9.2319,8.1569,4.2253
135,9.3008,8.3702,4.3309
136,9.3697,7.7991,4.7632
137,9.4385,7.4014,6.0695
138,9.5074,6.4062,5.7887
139,9.5763,5.727,5.2004
140,9.6452,4.9805,6.0569
141,9.7141,4.6641,6.634
142,9.783,8.8213,6.4206
143,9.8519,9.7838,8.7357
144,9.9208,11.862,9.6957
145,9.9897,14.1265,11.046
146,10.0586,16.4442,9.559
147,10.1275,22.5802,7.6595
148,10.1964,27.7047,7.2819
149,10.2653,21.1665,7.1534
150,10.3342,14.3177,6.6473
151,10.4031,10.2092,4.6302
152,10.472,7.2082,3.1183
153,10.5409,6.6238,2.2626
154,10.6098,5.0983,2.3319
155,10.6786,3.8822,2.3042
156,10.7475,2.8074,2.2413
157,10.8164,5.0568,1.6587
158,10.8853,6.4389,1.5142
159,10.9542,5.9948,1.257
160,11.0231,7.1208,1.7819
161,11.092,10.1483,2.574
162,11.1609,13.659,2.1164
163,11.2298,14.2638,2.022
164,11.2987,13.4668,2.2158
165,11.3676,11.0639,2.9534
166,11.4365,8.139,2.817
167,11.5054,9.9336,2.9295
168,11.5743,8.1451,4.0735
169,11.6432,8.3774,5.1564
170,11.7121,5.5895,4.6569
171,11.781,3.3242,4.6061
172,11.8499,3.8065,4.7049
173,11.9187,5.7779,4.6034
174,11.9876,6.0886,4.6075
175,12.0565,5.1414,4.476
176,12.1254,6.3514,3.9829
177,12.1943,7.6885,3.8181
178,12.2632,10.2963,4.155
179,12.3321,15.6194,5.0859
180,12.401,17.6929,5.1855
181,12.4699,20.1542,5.952
182,12.5388,23.9918,6.04
183,12.6077,27.8865,6.7988
184,12.6766,30.1064,7.4134
185,12.7455,30.4163,7.9519
186,12.8144,26.3131,9.2472
187,12.8833,20.1178,8.8674
188,12.9522,12.6308,8.5272
189,13.0211,14.008,7.5189
190,13.09,14.2034,5.4486
191,13.1588,19.5553,6.0621
192,13.2277,18.7436,6.7168
193,13.2966,20.5739,7.8337
194,13.3655,20.5767,8.2646
195,13.4344,12.507,11.3512
196,13.5033,16.4593,11.3231
197,13.5722,23.7761,10.3245
198,13.6411,10.5036,6.6759
199,13.71,6.1057,4.0852
200,13.7789,6.0318,3.9844
201,13.8478,7.0909,2.5167
202,13.9167,6.6937,1.9395
203,13.9856,5.832,1.6992
204,14.0545,5.3694,2.0218
205,14.1234,3.613,1.4354
206,14.1923,2.89,1.7832
207,14.2612,3.2132,3.0553
208,14.3301,2.619,2.5771
209,14.3989,2.919,2.7302
210,14.4678,3.2556,2.4685
211,14.5367,2.2253,2.5023
212,14.6056,1.8969,2.5406
213,14.6745,1.6746,1.951
214,14.7434,2.0347,2.2215
215,14.8123,2.5556,1.665
216,14.8812,2.4709,2.5803
217,14.9501,1.5689,1.5154
218,15.019,1.4568,1.9948
219,15.0879,1.0537,2.8557
220,15.1568,1.3072,1.8212
221,15.2257,2.5528,2.0491
222,15.2946,2.5973,1.6706
223,15.3635,2.5058,1.7115
224,15.4324,1.9364,1.7508
225,15.5013,0.689,1.2634
226,15.5702,1.0691,2.2094
227,15.6391,0.8622,2.0678
228,15.7079,0.7652,2.8808
229,15.7768,1.1125,2.6228
230,15.8457,2.4053,3.1856
231,15.9146,2.4687,2.9324
232,15.9835,3.9512,2.8764
233,16.0524,5.9828,3.9149
234,16.1213,5.6153,3.178
235,16.1902,4.2237,2.4803
236,16.2591,2.5223,3.1602
237,16.328,3.4759,3.2594
238,16.3969,3.6002,2.4596
239,16.4658,2.5807,2.699
240,16.5347,2.4635,2.0826
241,16.6036,2.5021,2.639
242,16.6725,2.7171,3.2941
243,16.7414,2.2745,3.624
244,16.8103,3.1256,2.7399
245,16.8792,5.0894,2.2568
246,16.948,6.4794,2.8349
247,17.0169,4.3672,3.0828
248,17.0858,5.2993,3.5657
249,17.1547,5.9533,3.6643
250,17.2236,5.7244,3.3871
251,17.2925,7.2329,3.6326
252,17.3614,11.2931,3.6707
253,17.4303,15.0259,3.544
254,17.4992,15.4065,4.375
255,17.5681,14.4783,4.7227
256,17.637,12.8327,5.3435
257,17.7059,10.8942,3.9861
258,17.7748,12.341,3.4837
259,17.8437,14.42,4.55
260,17.9126,16.729,5.5798
261,17.9815,23.7944,6.7076
262,18.0504,25.6496,6.9822
263,18.1193,23.1215,7.2267
264,18.1881,21.3333,7.4807
265,18.257,19.0111,7.0322
266,18.3259,19.3381,7.3919
267,18.3948,22.4643,7.3496
268,18.4637,29.2785,7.5451
269,18.5326,35.1574,8.1467
270,18.6015,37.4042,8.4472
271,18.6704,35.4903,7.1765
272,18.7393,29.384,6.2389
273,18.8082,28.9016,5.7056
274,18.8771,31.1497,5.7524
275,18.946,25.6566,5.8412
276,19.0149,24.0163,6.1876
277,19.0838,24.4371,6.9184
278,19.1527,20.6604,7.9953
279,19.2216,27.6915,7.8933
280,19.2905,30.6017,5.6214
281,19.3594,24.3727,6.1033
282,19.4282,15.2531,6.044
283,19.4971,8.3013,4.1855
284,19.566,7.2275,3.6297
285,19.6349,9.7234,3.294
286,19.7038,13.7512,4.5609
287,19.7727,15.3617,5.4121
288,19.8416,19.9349,6.6964
289,19.9105,25.2007,7.0419
290,19.9794,31.0213,6.6078
291,20.0483,29.6893,6.4058
292,20.1172,35.6997,7.4071
293,20.1861,35.5565,6.1186
294,20.255,32.4403,6.1345
295,20.3239,26.526,5.3625
296,20.3928,24.0539,4.2226
297,20.4617,18.3859,4.4144
298,20.5306,15.9742,3.4799
299,20.5995,15.3523,4.019
300,20.6683,17.3753,4.799
301,20.7372,13.1045,5.378
302,20.8061,9.9511,5.0268
303,20.875,7.5898,3.8769
304,20.9439,5.4065,3.24
305,21.0128,3.2636,3.1105
306,21.0817,2.6489,2.1691
307,21.1506,3.3084,2.0071
308,21.2195,3.585,1.8199
309,21.2884,2.5143,1.9901
310,21.3573,2.6638,1.7302
311,21.4262,3.5571,2.562
312,21.4951,2.7239,2.867
313,21.564,5.4125,2.5682
314,21.6329,8.8049,2.3697
315,21.7018,13.7909,4.1253
316,21.7707,11.0534,5.1271
317,21.8396,7.8367,4.473
318,21.9084,5.3335,3.4397
319,21.9773,4.0797,2.7259
320,22.0462,4.3769,2.4824
321,22.1151,2.6575,3.6594
322,22.184,2.8301,3.3943
323,22.2529,3.1535,3.6296
324,22.3218,2.2166,4.4686
325,22.3907,2.6208,3.9653
326,22.4596,4.1733,2.9771
327,22.5285,6.4501,3.1958
328,22.5974,10.1369,3.9194
329,22.6663,9.3409,3.8639
330,22.7352,11.2754,3.7161
331,22.8041,7.8378,3.8933
332,22.873,7.1322,3.082
333,22.9419,9.289,2.8849
334,23.0108,14.0254,3.6812
335,23.0797,14.6452,5.8669
336,23.1486,16.2261,6.2649
337,23.2174,13.0506,4.5293
338,23.2863,9.8112,4.941
339,23.3552,7.1391,4.33
340,23.4241,7.0603,5.1219
341,23.493,7.0705,5.5997
342,23.5619,6.3223,6.1933
343,23.6308,6.4561,5.2579
344,23.6997,7.8731,4.6804
345,23.7686,8.5178,4.8109
346,23.8375,8.5458,6.8018
347,23.9064,10.3355,6.882
348,23.9753,12.965,7.3015
349,24.0442,17.3602,5.9835
350,24.1131,24.863,7.9186
351,24.182,36.6436,7.8488
352,24.2509,36.7491,6.7169
353,24.3198,22.9562,6.5029
354,24.3887,14.2334,4.3253
355,24.4575,11.4698,3.3348
356,24.5264,13.3546,3.3235
357,24.5953,11.8274,3.1966
358,24.6642,8.8053,3.6774
359,24.7331,9.1393,3.2806
360,24.802,9.112,3.0235
361,24.8709,11.3203,3.8023
362,24.9398,13.8822,4.2742
363,25.0087,15.1121,4.3974
364,25.0776,12.8041,3.5991
365,25.1465,10.7252,3.5706
366,25.2154,7.1803,3.535
367,25.2843,4.9507,4.0065
368,25.3532,3.9471,3.8916
369,25.4221,3.7072,4.2167
370,25.491,3.6064,4.0001
371,25.5599,4.7575,4.7004
372,25.6288,4.5328,4.095
373,25.6976,7.2673,3.263
374,25.7665,8.6028,2.7676
375,25.8354,6.6043,3.4497
376,25.9043,5.3529,3.4766
377,25.9732,4.932,3.4505
378,26.0421,5.5175,3.8584
379,26.111,3.9316,4.0028
380,26.1799,3.1276,4.5916
381,26.2488,2.319,4.0889
382,26.3177,3.3228,4.3036
383,26.3866,3.0687,4.2431
384,26.4555,3.2781,3.532
385,26.5244,2.7653,3.3159
386,26.5933,2.7951,3.6035
387,26.6622,2.6588,2.7031
388,26.7311,4.1549,3.8367
389,26.8,4.911,3.499
390,26.8689,5.1876,4.3481
391,26.9377,7.2807,4.8821
392,27.0066,6.7135,4.2614
393,27.0755,6.0782,3.7938
394,27.1444,5.3733,2.4059
395,27.2133,6.2603,2.6135
396,27.2822,5.7683,2.6601
397,27.3511,6.7246,1.9199
398,27.42,6.3824,2.0825
399,27.4889,7.062,1.6456
400,27.5578,6.0585,1.8869
401,27.6267,6.7303,2.6251
402,27.6956,7.3373,2.2757
403,27.7645,10.9829,2.8885
404,27.8334,14.5723,4.5655
405,27.9023,17.9785,3.827
406,27.9712,19.0006,2.5278
407,28.0401,18.6957,2.6964
408,28.109,17.1116,3.1051
409,28.1778,13.1908,3.0359
410,28.2467,9.4861,3.4634
411,28.3156,10.9548,2.4092
412,28.3845,10.4396,2.6144
413,28.4534,8.9131,2.2082
414,28.5223,8.4682,2.2496
415,28.5912,6.7967,2.4886
416,28.6601,5.7898,2.1951
417,28.729,4.4884,2.5819
418,28.7979,4.1374,2.655
419,28.8668,7.0915,2.9879
420,28.9357,9.7451,2.8466
421,29.0046,7.1572,2.6219
422,29.0735,8.1832,3.2598
423,29.1424,6.4828,2.4312
424,29.2113,4.7681,2.7363
425,29.2802,3.4328,2.6103
426,29.3491,4.8335,3.1026
427,29.4179,5.3305,3.0407
428,29.4868,7.3612,2.8908
429,29.5557,6.2973,1.9976
430,29.6246,7.6589,2.7006
431,29.6935,9.853,2.72
432,29.7624,9.534,3.0693
433,29.8313,12.7407,4.0654
434,29.9002,15.7995,3.7498
435,29.9691,16.8175,3.4272
436,30.038,15.3867,3.6186
437,30.1069,11.5572,3.5472
438,30.1758,9.1435,3.3363
439,30.2447,8.4452,3.7937
440,30.3136,11.693,5.4445
441,30.3825,18.8969,5.0932
442,30.4514,25.9475,6.9215
443,30.5203,36.1432,8.6918
444,30.5892,39.898,9.9046
445,30.6581,36.4347,10.5269
446,30.7269,30.9299,10.5758
447,30.7958,23.4141,11.9994
448,30.8647,20.3207,10.1481
449,30.9336,19.8288,10.0359
450,31.0025,17.4469,9.1466
451,31.0714,15.6515,7.3398
452,31.1403,9.8959,7.4404
453,31.2092,10.4238,6.6636
454,31.2781,9.8099,5.9239
455,31.347,8.3718,6.2454
456,31.4159,6.8774,5.4412
457,31.4848,6.4245,4.3976
458,31.5537,5.5478,4.1478
459,31.6226,3.7834,4.3133
460,31.6915,2.5844,3.7015
461,31.7604,1.6333,3.9511
462,31.8293,2.0791,4.0137
463,31.8982,2.6855,3.3691
464,31.967,2.3205,3.4183
465,32.0359,3.1562,3.4034
466,32.1048,4.5373,3.2545
467,32.1737,8.6858,3.8781
468,32.2426,8.0729,3.6992
469,32.3115,9.4053,5.1396
470,32.3804,10.7067,6.8543
471,32.4493,11.5364,7.5938
472,32.5182,12.1093,5.9243
473,32.5871,10.1571,5.0669
474,32.656,8.5115,5.2133
475,32.7249,5.766,4.9494
476,32.7938,6.4606,5.5712
477,32.8627,4.4798,4.5815
478,32.9316,5.1774,4.728
479,33.0005,6.7247,4.2723
480,33.0694,7.8202,5.0298
481,33.1383,7.8558,5.3757
482,33.2071,8.5924,4.5287
483,33.276,10.5449,3.0964
484,33.3449,9.0394,3.4362
485,33.4138,10.0797,4.3256
486,33.4827,9.044,4.0633
487,33.5516,13.4882,3.6859
488,33.6205,15.5686,4.1618
489,33.6894,18.0141,4.7377
490,33.7583,15.6066,4.4608
491,33.8272,10.5392,5.4098
492,33.8961,9.9366,4.325
493,33.965,7.7074,3.5285
494,34.0339,5.3593,3.0866
495,34.1028,4.5473,3.9997
496,34.1717,6.0628,3.4959
497,34.2406,7.3502,3.3022
498,34.3095,8.0798,4.6001
499,34.3784,8.404,5.4138
500,34.4472,7.1501,6.291
501,34.5161,12.2115,7.5049
502,34.585,20.9362,8.0281
503,34.6539,37.9712,10.2562
504,34.7228,49.2788,13.032
505,34.7917,38.263,13.091
506,34.8606,19.5599,10.1807
507,34.9295,11.7434,9.63
508,34.9984,9.8364,7.4036
509,35.0673,9.3301,6.4909
510,35.1362,8.7492,6.1221
511,35.2051,5.9872,4.272
512,35.274,4.0581,5.1774
513,35.3429,4.0488,4.1863
514,35.4118,2.9591,4.5631
515,35.4807,2.5006,4.7607
516,35.5496,3.4983,5.3176
517,35.6185,5.5673,5.1972
518,35.6873,5.1056,4.6841
519,35.7562,6.9649,4.6391
520,35.8251,7.0457,5.8048
521,35.894,6.6805,6.9691
522,35.9629,5.5361,6.5395
523,36.0318,6.3435,5.9439
524,36.1007,6.4105,5.1722
525,36.1696,7.6698,5.7687
526,36.2385,5.6558,5.2952
527,36.3074,7.8477,6.4412
528,36.3763,7.7986,7.3564
529,36.4452,9.7045,6.8217
530,36.5141,11.7011,6.8079
531,36.583,12.5491,9.8532
532,36.6519,11.4144,9.5302
533,36.7208,12.4628,8.6592
534,36.7897,11.3753,9.6453
535,36.8586,8.445,6.5816
536,36.9274,10.0066,5.8636
537,36.9963,9.7534,4.7325
538,37.0652,7.9786,4.9699
539,37.1341,7.3975,4.3113
540,37.203,6.1383,4.2329
541,37.2719,6.5426,4.3027
542,37.3408,5.9273,4.9977
543,37.4097,5.023,4.8225
544,37.4786,4.0572,5.919
545,37.5475,6.3175,6.1974
546,37.6164,7.8623,5.8757
547,37.6853,9.1229,7.109
548,37.7542,14.1951,7.79
549,37.8231,18.8406,8.3568
550,37.892,21.2606,8.9923
551,37.9609,23.0138,8.2766
552,38.0298,19.4566,8.4342
553,38.0987,18.6418,8.7402
554,38.1675,18.0373,8.5026
555,38.2364,16.6452,8.7443
556,38.3053,11.8274,7.8796
557,38.3742,6.1504,7.3065
558,38.4431,6.2833,7.8839
559,38.512,3.5407,6.3735
560,38.5809,3.9504,6.0219
561,38.6498,5.961,4.711
562,38.7187,7.3732,3.6786
563,38.7876,7.6916,3.3447
564,38.8565,6.5698,3.9105
565,38.9254,4.9447,4.8793
566,38.9943,3.5079,4.767
567,39.0632,2.588,4.873
568,39.1321,3.5524,4.1501
569,39.201,3.9726,4.3767
570,39.2699,3.9787,3.3301
571,39.3388,4.8203,3.0395
572,39.4076,6.5679,4.0162
573,39.4765,6.7299,3.625
574,39.5454,4.0514,2.7513
575,39.6143,3.307,2.4855
576,39.6832,4.6617,2.5047
577,39.7521,3.9009,3.2334
578,39.821,5.5102,2.7634
579,39.8899,6.1589,2.8338
580,39.9588,3.1168,3.5978
581,40.0277,1.9666,3.101
582,40.0966,2.3354,3.2226
583,40.1655,2.6471,3.7752
584,40.2344,3.5049,5.3119
585,40.3033,3.669,6.1852
586,40.3722,6.5805,6.4948
587,40.4411,7.5845,5.6395
588,40.51,7.7127,5.9515
589,40.5789,9.4094,5.4878
590,40.6478,9.8821,4.8227
591,40.7166,8.2588,4.3314
592,40.7855,7.0677,3.7996
593,40.8544,8.9476,4.3807
594,40.9233,10.373,5.0692
595,40.9922,13.1481,4.7126
596,41.0611,19.7637,5.7753
597,41.13,28.6017,7.4468
598,41.1989,26.6369,8.1229
599,41.2678,24.6379,8.4721
600,41.3367,19.3849,8.8162
601,41.4056,15.1127,9.5952
602,41.4745,13.1826,9.1292
603,41.5434,12.58,7.3484
604,41.6123,10.2401,6.8702
605,41.6812,9.3169,7.4908
606,41.7501,11.817,8.0303
607,41.819,11.0069,8.2888
608,41.8879,9.437,7.6046
609,41.9567,6.8001,6.29
610,42.0256,7.1649,6.2311
611,42.0945,6.521,6.1121
612,42.1634,7.8284,6.5301
613,42.2323,8.5822,5.4637
614,42.3012,8.8471,5.7381
615,42.3701,7.7478,5.5687
616,42.439,10.6325,6.4254
617,42.5079,12.57,6.9291
618,42.5768,14.2433,8.6584
619,42.6457,14.5717,9.6296
620,42.7146,13.2494,10.0059
621,42.7835,12.1681,9.8863
622,42.8524,9.8998,7.1804
623,42.9213,10.719,6.2903
624,42.9902,11.0694,7.3199
625,43.0591,12.9197,7.7264
626,43.128,15.3888,8.2095
627,43.1968,17.5479,9.3927
628,43.2657,21.945,11.4855
629,43.3346,19.5087,10.9048
630,43.4035,19.3141,11.4699
631,43.4724,17.3048,10.9441
632,43.5413,12.6165,7.7214
633,43.6102,8.7882,6.9524
634,43.6791,7.3121,6.0293
635,43.748,7.8357,4.8289
636,43.8169,6.2592,4.4828
637,43.8858,5.9753,3.3843
638,43.9547,5.7056,2.8399
639,44.0236,4.5752,3.1183
640,44.0925,4.2376,3.5976
641,44.1614,4.6142,3.868
642,44.2303,5.7961,3.938
643,44.2992,6.022,4.867
644,44.3681,8.1763,4.4097
645,44.437,6.7081,3.9381
646,44.5058,5.6852,4.6143
647,44.5747,5.4157,3.6092
648,44.6436,4.1191,2.7718
649,44.7125,3.9341,3.7994
650,44.7814,2.287,3.5198
651,44.8503,5.2914,4.5033
652,44.9192,8.7774,5.124
653,44.9881,10.361,6.3191
654,45.057,9.9287,7.9791
655,45.1259,10.0178,7.3325
656,45.1948,11.5365,7.0406
657,45.2637,9.7867,6.9805
658,45.3326,5.7132,5.6098
659,45.4015,3.9537,5.0014
660,45.4704,1.9769,4.7588
661,45.5393,2.6704,2.9982
662,45.6082,3.0763,2.7108
663,45.6771,3.5582,3.2863
664,45.7459,7.4999,4.0212
665,45.8148,9.9275,4.9947
666,45.8837,12.0913,6.4918
667,45.9526,10.0991,5.4463
668,46.0215,6.4632,5.5964
669,46.0904,5.3581,4.4499
670,46.1593,4.7384,3.5391
671,46.2282,5.5787,4.1151
672,46.2971,6.0937,3.4695
673,46.366,5.9703,2.8109
674,46.4349,6.2733,2.9906
675,46.5038,6.4459,3.5722
676,46.5727,6.2942,4.7527
677,46.6416,6.2982,4.6328
678,46.7105,6.8432,5.1325
679,46.7794,8.037,6.1304
680,46.8483,8.3956,7.7181
681,46.9172,8.139,8.0503
682,46.986,8.1052,6.3242
683,47.0549,6.7074,5.2183
684,47.1238,5.4351,5.7144
685,47.1927,6.4635,4.2338
686,47.2616,7.8759,4.1293
687,47.3305,12.7421,5.0796
688,47.3994,15.0422,5.3291
689,47.4683,18.3199,5.637
690,47.5372,29.4015,5.9343
691,47.6061,37.3038,6.8842
692,47.675,37.2801,10.5748
693,47.7439,38.2626,10.2671
694,47.8128,33.7619,9.8902
695,47.8817,33.8604,10.8362
696,47.9506,30.9993,10.7475
697,48.0195,22.6141,8.2867
698,48.0884,18.0846,5.6263
699,48.1573,14.147,4.2389
700,48.2261,9.3612,2.8384
701,48.295,8.239,1.8526
702,48.3639,7.2515,2.8285
703,48.4328,5.6012,2.9498
704,48.5017,5.816,2.9942
705,48.5706,4.5956,2.4395
706,48.6395,3.6582,2.6595
707,48.7084,4.3184,2.5644
708,48.7773,6.6024,3.249
709,48.8462,5.7102,2.8182
710,48.9151,4.3773,2.821
711,48.984,7.9239,3.1531
712,49.0529,5.743,2.4225
713,49.1218,5.1713,2.877
714,49.1907,5.6359,2.7374
715,49.2596,6.2247,3.3976
716,49.3285,7.3923,5.2612
717,49.3974,10.0287,7.4904
718,49.4662,11.3896,8.6315
719,49.5351,12.3484,8.6427
720,49.604,13.0976,7.9483
721,49.6729,12.6672,9.5193
722,49.7418,8.3831,8.5258
723,49.8107,5.6232,7.9183
724,49.8796,4.55,7.5804
725,49.9485,4.6329,6.9182
726,50.0174,3.2926,5.8173
727,50.0863,3.6691,5.2353
728,50.1552,4.2578,5.2984
729,50.2241,6.644,4.6568
730,50.293,6.5091,5.8999
731,50.3619,6.0273,5.5576
732,50.4308,6.9719,6.2631
733,50.4997,7.7243,5.8599
734,50.5686,6.4347,4.6531
735,50.6375,6.017,3.6556
736,50.7063,4.7952,4.0151
737,50.7752,2.8951,4.2124
738,50.8441,2.4567,4.522
739,50.913,3.2725,4.7172
740,50.9819,3.294,4.8795
741,51.0508,3.7264,4.9175
742,51.1197,4.1145,4.4768
743,51.1886,2.5187,3.4475
744,51.2575,1.7658,4.0404
745,51.3264,2.0653,4.4321
746,51.3953,2.7341,4.8247
747,51.4642,3.3386,4.5161
748,51.5331,3.6341,5.8623
749,51.602,4.9258,4.849
750,51.6709,5.3812,4.538
751,51.7398,4.6835,4.1459
752,51.8087,3.9971,3.2721
753,51.8776,2.9155,3.1038
754,51.9464,2.7631,3.2619
755,52.0153,2.9365,3.6617
756,52.0842,3.4338,3.51
757,52.1531,2.5203,3.7005
758,52.222,3.5815,3.4238
759,52.2909,2.8982,2.8244
760,52.3598,3.0807,2.7955
761,52.4287,4.3062,3.4443
762,52.4976,4.2862,4.6597
763,52.5665,4.1553,5.8407
764,52.6354,4.0827,4.7776
765,52.7043,4.8101,5.1492
766,52.7732,6.204,5.8153
767,52.8421,8.0188,5.4653
768,52.911,7.7113,4.8743
769,52.9799,8.7238,5.007
770,53.0488,9.9751,4.9482
771,53.1177,10.0678,5.9013
787,0.0,8.8034,4.9192
788,0.0689,6.3218,4.2561
789,0.1378,4.8622,4.7918
790,0.2067,4.1573,3.8365
791,0.2756,4.0931,3.7599
792,0.3445,6.3098,4.1332
793,0.4134,8.9124,4.3906
794,0.4823,13.1947,5.0584
795,0.5512,12.4108,5.1314
796,0.6201,12.1693,3.6328
797,0.6889,12.1645,4.1453
798,0.7578,13.3003,4.8128
799,0.8267,16.309,4.0216
800,0.8956,20.305,3.9062
801,0.9645,20.9388,3.7358
802,1.0334,16.2002,3.7198
803,1.1023,11.6866,3.2262
804,1.1712,6.5882,3.6591
805,1.2401,5.65,4.6353
806,1.309,6.2076,5.7282
807,1.3779,7.5044,5.8958
808,1.4468,10.6756,5.3482
809,1.5157,11.6278,5.1624
810,1.5846,11.3634,5.874
811,1.6535,10.3764,5.0308
812,1.7224,6.5437,3.4808
813,1.7913,6.7068,4.2609
814,1.8602,5.4933,2.9417
815,1.929,3.3506,3.1574
816,1.9979,3.9536,3.1777
817,2.0668,5.4693,3.3196
818,2.1357,6.2394,4.687
819,2.2046,6.7178,4.6211
820,2.2735,4.1507,3.5813
821,2.3424,4.8309,4.3062
822,2.4113,6.08,3.3942
823,2.4802,7.8263,3.4055
824,2.5491,5.9601,3.5641
825,2.618,6.1456,3.7505
826,2.6869,7.1403,3.7637
827,2.7558,7.2341,3.6659
828,2.8247,7.9849,2.44
829,2.8936,9.6737,2.6404
830,2.9625,8.0977,4.1
831,3.0314,8.0507,2.671
832,3.1003,9.643,2.5949
833,3.1691,11.2206,3.2696
834,3.238,11.3951,3.1928
835,3.3069,12.0331,4.0716
836,3.3758,10.5204,4.8527
837,3.4447,10.2486,4.551
838,3.5136,9.3131,5.8169
839,3.5825,9.9172,5.2771
840,3.6514,10.5378,6.497
841,3.7203,17.5168,5.912
842,3.7892,21.1689,7.3461
843,3.8581,26.7016,8.5787
844,3.927,27.0965,8.2038
845,3.9959,24.2822,8.3499
846,4.0648,17.7073,7.8934
847,4.1337,13.6326,6.7766
848,4.2026,9.2514,6.2911
849,4.2715,8.1851,3.9273
850,4.3404,6.1345,3.4421
