,position (um),Sema5c intensity,Abi intensity
511,35.2051,11.2305,4.825
512,35.274,8.2182,3.9999
513,35.3429,6.7457,4.1196
514,35.4118,5.6855,2.9699
515,35.4807,5.5939,3.2817
516,35.5496,5.9065,3.1005
517,35.6185,10.4032,3.1451
518,35.6873,16.6254,6.3201
519,35.7562,17.6641,6.6372
520,35.8251,9.9178,6.7956
521,35.894,7.9544,6.2805
522,35.9629,8.2389,4.4351
523,36.0318,6.8242,4.119
524,36.1007,6.3868,2.9552
525,36.1696,5.5676,3.0583
526,36.2385,5.7703,3.7278
527,36.3074,5.7837,3.8358
528,36.3763,5.9362,3.6244
529,36.4452,6.9769,3.6267
530,36.5141,7.3598,3.4318
531,36.583,5.8568,4.986
532,36.6519,3.8186,4.2131
533,36.7208,2.8937,3.6944
534,36.7897,4.7712,4.0472
535,36.8586,6.9194,4.5104
536,36.9274,7.2216,3.6513
537,36.9963,6.6759,3.478
538,37.0652,6.5484,3.4258
539,37.1341,6.8977,2.9417
540,37.203,9.456,3.5164
541,37.2719,11.3621,3.6519
542,37.3408,8.2294,4.0688
543,37.4097,7.884,3.7853
544,37.4786,5.0347,3.1937
545,37.5475,3.1051,2.975
546,37.6164,4.3176,3.0104
547,37.6853,3.4891,2.6409
548,37.7542,2.0972,2.4176
549,37.8231,2.7477,2.3137
550,37.892,2.47,4.0281
551,37.9609,2.749,3.618
552,38.0298,2.1175,3.1961
553,38.0987,1.689,2.6941
554,38.1675,1.9894,2.761
555,38.2364,2.9892,2.8323
556,38.3053,4.0011,3.2112
557,38.3742,4.0605,2.9763
558,38.4431,4.8581,2.5439
559,38.512,6.4591,3.3537
560,38.5809,8.2572,4.1551
561,38.6498,9.79,3.4884
562,38.7187,11.0794,3.3034
563,38.7876,12.6053,4.5227
564,38.8565,17.4496,4.9738
565,38.9254,19.1691,6.0916
566,38.9943,19.7203,7.5083
567,39.0632,16.6372,5.7137
568,39.1321,13.5994,4.9555
569,39.201,9.735,5.0496
570,39.2699,8.646,4.6502
571,39.3388,9.2989,4.1955
572,39.4076,7.6173,5.2223
573,39.4765,8.285,5.2223
574,39.5454,9.1369,4.8148
575,39.6143,9.2137,4.8075
576,39.6832,6.6974,3.6083
577,39.7521,3.8515,2.9301
578,39.821,2.8772,2.0586
579,39.8899,4.1631,2.0795
580,39.9588,3.3128,1.5261
581,40.0277,2.7987,1.909
582,40.0966,2.5152,1.7836
583,40.1655,3.7241,2.4774
584,40.2344,2.5512,2.1588
585,40.3033,3.198,1.7681
586,40.3722,4.2855,1.6397
587,40.4411,4.9686,2.1367
588,40.51,5.2781,2.5959
589,40.5789,5.2988,4.4687
590,40.6478,6.1275,5.3335
591,40.7166,8.2424,5.7778
592,40.7855,6.7687,6.0033
593,40.8544,5.4441,5.2546
594,40.9233,5.8895,4.1162
595,40.9922,6.8731,3.6283
596,41.0611,4.4506,4.2679
597,41.13,4.8148,3.5671
598,41.1989,4.2076,2.6318
599,41.2678,5.1225,3.1564
600,41.3367,6.749,3.3617
601,41.4056,7.3928,3.8722
602,41.4745,8.9164,3.7081
603,41.5434,6.7881,3.3302
604,41.6123,7.9681,3.3092
605,41.6812,8.6781,4.8984
606,41.7501,7.781,4.5643
607,41.819,10.9227,5.0148
608,41.8879,15.5441,5.1315
609,41.9567,19.57,4.8455
610,42.0256,20.9737,5.7479
611,42.0945,21.8931,6.0538
612,42.1634,27.5191,6.9717
613,42.2323,31.3439,7.3888
614,42.3012,35.0668,8.505
615,42.3701,38.8848,8.5261
616,42.439,44.3275,7.8645
617,42.5079,48.2129,8.9563
618,42.5768,37.6749,9.0072
619,42.6457,32.5893,9.215
620,42.7146,24.9181,7.2826
621,42.7835,19.6878,6.5212
622,42.8524,15.0656,4.96
623,42.9213,12.3344,4.8833
624,42.9902,11.2519,3.6471
625,43.0591,9.3192,2.3907
626,43.128,8.1364,2.8425
627,43.1968,7.2562,2.1589
628,43.2657,7.8191,1.5822
629,43.3346,9.6924,2.0517
630,43.4035,11.7554,2.3627
631,43.4724,16.9168,2.3686
632,43.5413,22.7601,3.3331
633,43.6102,24.6968,4.8269
634,43.6791,26.9222,3.6214
635,43.748,22.2084,3.0911
636,43.8169,18.7265,2.6442
637,43.8858,19.6663,2.3096
638,43.9547,19.8876,2.5411
639,44.0236,18.3844,2.5039
640,44.0925,15.557,2.3132
641,44.1614,13.6246,1.8787
642,44.2303,14.0882,2.704
643,44.2992,13.0074,3.4123
644,44.3681,13.9561,3.2008
645,44.437,14.5984,3.2667
646,44.5058,16.5334,2.684
647,44.5747,20.7406,3.4155
648,44.6436,21.0377,3.2328
649,44.7125,18.4544,5.1774
650,44.7814,16.0687,5.0428
651,44.8503,13.0684,4.7352
652,44.9192,10.9173,4.6302
653,44.9881,8.7695,4.2758
654,45.057,11.502,4.1471
655,45.1259,19.3563,3.9382
656,45.1948,26.4391,4.1208
657,45.2637,36.5974,5.5169
658,45.3326,33.468,5.3023
659,45.4015,26.6593,4.2734
660,45.4704,18.4091,3.5957
661,45.5393,16.4567,4.5422
662,45.6082,15.9785,3.7429
663,45.6771,17.4693,4.1861
664,45.7459,15.2047,4.0973
665,45.8148,12.9845,3.7181
666,45.8837,10.1905,4.2551
667,45.9526,7.0281,4.4616
668,46.0215,5.2929,4.2761
669,46.0904,4.1985,3.7186
670,46.1593,4.1742,3.5482
671,46.2282,4.3438,2.8202
672,46.2971,1.7485,2.9421
673,46.366,2.4764,2.9318
674,46.4349,2.7654,2.3339
675,46.5038,2.5539,3.1788
676,46.5727,4.6736,2.9767
677,46.6416,6.102,2.0075
678,46.7105,4.584,1.2546
679,46.7794,2.3934,1.1944
680,46.8483,2.2644,0.8425
681,46.9172,2.7819,1.1245
682,46.986,2.7802,1.4207
683,47.0549,3.6857,2.0397
684,47.1238,4.4963,2.635
685,47.1927,4.5231,2.7876
686,47.2616,5.0329,3.0472
687,47.3305,5.2798,2.6356
688,47.3994,4.5941,2.9628
689,47.4683,4.5294,3.6609
690,47.5372,5.5205,3.1102
691,47.6061,5.3202,3.7858
692,47.675,8.6377,3.6951
693,47.7439,7.9019,4.6401
694,47.8128,8.4177,5.0216
695,47.8817,7.7169,5.3938
696,47.9506,7.5733,6.0381
697,48.0195,8.9945,5.8204
698,48.0884,13.8728,5.9407
699,48.1573,16.891,6.6639
700,48.2261,16.1345,7.0572
701,48.295,11.4643,6.0778
702,48.3639,12.0109,6.8365
703,48.4328,13.944,6.7788
704,48.5017,12.7133,7.3955
705,48.5706,10.2398,8.8
706,48.6395,10.7339,9.4967
707,48.7084,12.4456,10.0793
708,48.7773,13.3297,10.3976
709,48.8462,13.1929,9.3876
710,48.9151,15.4159,9.7148
711,48.984,16.6937,11.1545
712,49.0529,17.6806,12.81
713,49.1218,15.6049,13.2511
714,49.1907,13.0546,10.6318
715,49.2596,14.2034,9.0922
716,49.3285,14.4214,8.5678
1152,0.0,15.9561,6.9575
1153,0.0689,18.7445,6.5303
1154,0.1378,17.7362,5.5549
1155,0.2067,17.1162,4.2798
1156,0.2756,15.5186,5.4691
1157,0.3445,13.5648,4.8569
1158,0.4134,11.803,4.2252
1159,0.4823,12.5865,3.0513
1160,0.5512,9.2398,3.1832
1161,0.6201,6.7359,3.7164
1162,0.6889,7.1864,4.1695
1163,0.7578,6.4849,4.131
1164,0.8267,3.761,3.6197
1165,0.8956,3.1311,3.4107
1166,0.9645,6.0371,1.7617
1167,1.0334,5.5122,1.7032
1168,1.1023,4.5224,2.3382
1169,1.1712,4.9976,2.3716
1170,1.2401,4.7,2.3865
1171,1.309,4.9354,3.0804
1172,1.3779,5.7042,2.8501
1173,1.4468,9.0346,3.5895
1174,1.5157,11.0476,4.1
1175,1.5846,10.9125,4.0551
1176,1.6535,9.4954,4.0917
1177,1.7224,8.9837,3.3993
1178,1.7913,7.0499,2.8859
1179,1.8602,4.8536,2.7612
1180,1.929,5.7641,1.9233
1181,1.9979,7.6598,1.6774
1182,2.0668,9.9959,1.6455
1183,2.1357,10.2836,2.2251
1184,2.2046,8.4451,1.838
1185,2.2735,4.3199,2.6677
1186,2.3424,4.7287,2.5014
1187,2.4113,6.9001,2.3738
1188,2.4802,8.0621,2.8853
1189,2.5491,6.8918,2.495
1190,2.618,8.0567,2.7917
1191,2.6869,7.9431,3.0704
1192,2.7558,9.4058,2.8427
1193,2.8247,7.4431,2.6715
1194,2.8936,7.8995,2.1089
1195,2.9625,4.8497,1.7279
1196,3.0314,5.1968,2.1792
1197,3.1003,3.5825,2.1638
1198,3.1691,4.1416,2.2339
1199,3.238,3.8408,2.2835
1200,3.3069,3.8491,2.0627
1201,3.3758,3.3515,1.737
1202,3.4447,4.5544,1.6184
1203,3.5136,8.7021,1.9464
1204,3.5825,9.8965,2.3224
1205,3.6514,13.3682,2.6036
1206,3.7203,14.3065,3.3165
1207,3.7892,13.851,2.2133
1208,3.8581,10.5118,2.1015
1209,3.927,6.1408,2.7842
1210,3.9959,6.0558,2.3755
1211,4.0648,11.1048,3.2046
1212,4.1337,17.6771,2.731
1213,4.2026,19.8521,3.3527
1214,4.2715,18.4373,4.9182
1215,4.3404,14.0523,4.0137
1216,4.4092,10.8106,4.36
1217,4.4781,12.4043,4.2619
1218,4.547,12.6469,3.8806
1219,4.6159,15.4379,3.4619
1220,4.6848,17.5288,4.58
1221,4.7537,22.6039,4.2125
1222,4.8226,30.0359,5.0068
1223,4.8915,39.2703,6.3448
1224,4.9604,41.4611,8.045
1225,5.0293,34.5198,9.4216
1226,5.0982,27.3175,8.689
1227,5.1671,24.9546,9.3673
1228,5.236,23.2429,7.2142
1229,5.3049,16.2936,7.5896
1230,5.3738,10.3459,6.6516
1231,5.4427,8.8716,5.8463
1232,5.5116,6.5577,4.4413
1233,5.5805,6.06,3.4238
1234,5.6493,5.6949,2.8459
1235,5.7182,5.3808,2.8941
1236,5.7871,3.7052,2.5509
1237,5.856,3.5406,3.0568
1238,5.9249,3.6296,2.4631
1239,5.9938,4.5525,2.4827
1240,6.0627,3.7511,2.7261
1241,6.1316,5.6318,3.5615
1242,6.2005,7.54,3.1513
1243,6.2694,7.1272,4.1121
1244,6.3383,7.6568,4.9142
1245,6.4072,13.006,4.3777
1246,6.4761,15.0597,5.5548
1247,6.545,15.1139,5.1737
1248,6.6139,14.1904,4.3471
1249,6.6828,10.9458,3.3713
1250,6.7517,6.5571,2.4674
1251,6.8206,5.6903,2.725
1252,6.8894,6.2078,3.3547
1253,6.9583,5.5566,2.889
1254,7.0272,3.4908,2.0691
1255,7.0961,3.2612,2.5348
1256,7.165,4.7574,2.5679
1257,7.2339,4.7593,2.6293
1258,7.3028,5.8918,2.5867
1259,7.3717,7.7952,2.1509
1260,7.4406,7.4994,2.2924
1261,7.5095,7.0316,2.624
1262,7.5784,9.3309,2.0111
