,position (um),Sema5c intensity,Abi intensity
125,8.6118,5.8574,3.7037
126,8.6807,5.9263,3.0795
127,8.7496,9.1383,2.3798
128,8.8185,8.4566,2.5683
129,8.8874,8.5702,2.5367
130,8.9563,9.1755,2.4744
131,9.0252,7.5815,3.228
132,9.0941,7.4193,3.348
133,9.163,8.8317,4.1985
134,9.2319,9.9205,4.97
135,9.3008,8.1808,6.4518
136,9.3697,9.1692,6.5837
137,9.4385,13.8921,6.3791
138,9.5074,15.7421,5.506
139,9.5763,19.6111,4.7056
140,9.6452,22.1228,5.2044
141,9.7141,19.7227,4.2951
142,9.783,15.7332,3.9115
143,9.8519,11.974,4.0886
144,9.9208,10.4816,4.3284
145,9.9897,8.8051,4.0095
146,10.0586,8.176,3.4878
147,10.1275,10.0614,3.5533
148,10.1964,9.5009,3.3605
149,10.2653,11.9696,4.1245
150,10.3342,14.7695,4.841
151,10.4031,16.6779,5.0238
152,10.472,12.7251,4.0597
153,10.5409,12.1723,3.9353
154,10.6098,10.7598,3.2043
155,10.6786,12.596,3.9525
156,10.7475,12.7285,3.4801
157,10.8164,14.6399,2.8408
158,10.8853,15.8006,3.1335
159,10.9542,17.132,2.8503
160,11.0231,10.3851,2.4935
161,11.092,6.4423,3.1793
162,11.1609,6.6251,2.6704
163,11.2298,5.4381,3.0497
164,11.2987,5.2491,3.8574
165,11.3676,5.3184,2.4182
166,11.4365,6.65,2.7624
167,11.5054,7.9464,2.969
168,11.5743,6.3726,2.394
169,11.6432,6.4144,2.0909
170,11.7121,10.3163,2.5061
171,11.781,10.9021,2.666
172,11.8499,10.7922,2.5836
173,11.9187,10.7297,2.9473
174,11.9876,15.6185,4.1237
175,12.0565,23.7732,4.9927
176,12.1254,23.7027,6.8612
177,12.1943,21.6448,5.6118
178,12.2632,17.4834,5.8389
179,12.3321,11.808,4.8769
180,12.401,6.6028,2.915
181,12.4699,3.6876,3.4544
182,12.5388,3.1042,3.6204
183,12.6077,3.5787,3.3737
184,12.6766,4.6591,3.7158
185,12.7455,5.3321,3.3592
186,12.8144,6.5939,3.5054
187,12.8833,5.8343,3.3969
188,12.9522,5.7125,3.7698
189,13.0211,5.8862,4.9496
190,13.09,6.6367,4.7307
191,13.1588,4.2684,4.9083
192,13.2277,3.0213,4.3723
193,13.2966,4.0825,4.7768
194,13.3655,4.5742,6.9335
195,13.4344,7.2434,6.7844
196,13.5033,7.6053,6.4921
197,13.5722,10.8548,6.3505
198,13.6411,10.024,6.9713
199,13.71,9.0991,6.0381
200,13.7789,8.0975,4.569
201,13.8478,7.0512,4.6792
202,13.9167,5.5662,4.7027
203,13.9856,3.9276,4.1291
204,14.0545,4.7513,3.7371
205,14.1234,5.9988,4.1168
206,14.1923,7.915,4.4108
207,14.2612,9.4211,3.2459
208,14.3301,10.5532,4.5315
209,14.3989,14.6065,4.7674
210,14.4678,13.5327,4.3771
211,14.5367,12.9198,4.2585
212,14.6056,13.8435,4.6259
213,14.6745,12.2542,4.9607
214,14.7434,10.4459,4.8059
215,14.8123,9.5978,5.1674
216,14.8812,8.6345,5.3211
217,14.9501,9.302,5.1128
218,15.019,9.9354,4.9158
219,15.0879,9.3778,4.1433
220,15.1568,8.8977,4.4457
221,15.2257,11.727,5.161
222,15.2946,14.0991,4.8303
223,15.3635,11.0769,4.1062
224,15.4324,11.7672,3.9723
225,15.5013,10.1984,3.8378
226,15.5702,6.493,4.3539
227,15.6391,6.409,3.3265
228,15.7079,6.4549,4.2992
229,15.7768,6.4697,4.358
230,15.8457,8.2351,4.5353
231,15.9146,9.0396,5.7095
232,15.9835,9.7759,6.4775
233,16.0524,10.9077,5.7354
234,16.1213,13.008,5.0617
235,16.1902,14.3459,4.3124
236,16.2591,15.4499,4.7216
237,16.328,16.9741,5.0094
238,16.3969,18.5568,5.2707
239,16.4658,13.9691,5.4718
240,16.5347,10.0441,4.0226
241,16.6036,4.8785,4.227
242,16.6725,4.5416,3.7694
243,16.7414,3.4548,3.3274
244,16.8103,3.401,2.6508
245,16.8792,5.2931,2.9482
246,16.948,8.3976,2.7765
247,17.0169,8.7202,3.0305
248,17.0858,11.0401,4.5379
249,17.1547,10.6592,5.5651
250,17.2236,13.2847,4.6738
251,17.2925,17.2332,3.6608
252,17.3614,19.2573,4.3151
253,17.4303,17.9866,3.815
254,17.4992,14.0694,3.0337
255,17.5681,10.2693,3.9544
256,17.637,8.562,4.0897
257,17.7059,9.0053,3.7428
258,17.7748,10.8975,4.1903
259,17.8437,8.6142,5.7657
260,17.9126,5.6977,5.3701
261,17.9815,4.9507,5.186
262,18.0504,2.8567,5.8887
263,18.1193,4.2928,5.1492
264,18.1881,5.4566,5.9391
265,18.257,4.4313,4.5912
266,18.3259,5.9001,3.49
267,18.3948,4.9121,4.6153
268,18.4637,4.4878,4.1347
269,18.5326,5.7389,4.5568
270,18.6015,6.4251,4.5824
271,18.6704,5.8476,5.471
272,18.7393,8.2208,6.0568
273,18.8082,9.7532,4.601
274,18.8771,8.9959,5.4339
275,18.946,6.9356,5.2473
276,19.0149,6.4211,5.1159
277,19.0838,6.2837,5.4199
278,19.1527,6.6004,5.1013
279,19.2216,7.7694,4.6834
280,19.2905,8.9632,4.8297
281,19.3594,12.5411,5.2794
282,19.4282,16.9091,5.9929
283,19.4971,22.6032,6.8753
284,19.566,22.0355,7.8903
285,19.6349,19.8284,8.3697
286,19.7038,13.8767,6.5662
287,19.7727,11.7194,4.4115
288,19.8416,9.2466,4.1499
289,19.9105,7.1626,3.5378
290,19.9794,10.1082,4.1724
291,20.0483,16.0082,5.4183
292,20.1172,16.0356,6.0122
293,20.1861,20.3251,6.0572
294,20.255,17.4974,6.9991
295,20.3239,18.7955,6.0588
296,20.3928,12.7779,7.1184
297,20.4617,8.1223,7.2969
298,20.5306,4.9864,6.0095
299,20.5995,5.2403,5.545
300,20.6683,5.1813,4.4858
301,20.7372,6.7093,4.169
302,20.8061,6.7231,3.322
303,20.875,5.431,3.2724
304,20.9439,4.8267,2.7889
305,21.0128,5.2161,2.9084
306,21.0817,4.9779,3.0551
307,21.1506,4.3475,2.9803
308,21.2195,3.582,3.4163
309,21.2884,3.81,2.9598
310,21.3573,2.6325,3.2433
311,21.4262,3.1853,3.3727
312,21.4951,3.0394,3.4576
313,21.564,5.2703,3.9397
314,21.6329,7.5421,3.6547
315,21.7018,10.6532,3.3697
316,21.7707,11.7469,3.6295
317,21.8396,9.6752,2.9925
318,21.9084,10.3257,2.9721
319,21.9773,8.1689,2.8874
320,22.0462,8.3539,2.5101
321,22.1151,6.5147,3.1904
322,22.184,5.2973,3.0245
323,22.2529,6.2863,3.6086
324,22.3218,5.6092,4.142
325,22.3907,5.7526,5.0636
326,22.4596,6.8228,4.443
327,22.5285,5.4897,4.3304
328,22.5974,4.1117,3.9528
329,22.6663,3.0192,3.2851
330,22.7352,2.2579,2.4135
331,22.8041,1.6278,2.2853
332,22.873,2.2515,2.507
333,22.9419,5.7001,2.4058
334,23.0108,7.0802,1.7674
335,23.0797,5.5748,1.9337
336,23.1486,6.2621,2.0175
337,23.2174,7.3074,2.5886
338,23.2863,7.4972,3.1593
339,23.3552,8.8059,2.5748
340,23.4241,8.5323,3.9398
341,23.493,10.1163,4.3646
342,23.5619,11.4783,4.8423
343,23.6308,14.4386,4.7021
344,23.6997,15.8714,4.7002
345,23.7686,16.9496,4.9693
346,23.8375,14.4066,5.8489
347,23.9064,10.4569,5.33
348,23.9753,7.3115,5.0869
349,24.0442,4.7681,3.5767
350,24.1131,2.9967,3.1143
351,24.182,4.0305,3.1691
352,24.2509,5.4478,2.4098
353,24.3198,6.5536,3.0396
354,24.3887,6.163,3.0523
355,24.4575,7.1176,2.8452
356,24.5264,5.1785,3.2643
357,24.5953,6.0313,3.3134
358,24.6642,3.5522,4.1346
359,24.7331,3.4718,5.4573
360,24.802,4.0004,5.178
361,24.8709,4.8726,4.569
362,24.9398,5.6529,4.3093
363,25.0087,6.7104,3.2866
364,25.0776,7.6952,3.6738
365,25.1465,9.5158,4.0496
366,25.2154,10.6677,3.6192
367,25.2843,9.6881,4.4108
368,25.3532,8.7462,5.0843
369,25.4221,8.3045,4.3911
370,25.491,8.8867,3.9125
371,25.5599,8.5636,3.7061
372,25.6288,10.2706,4.8852
373,25.6976,12.146,6.0669
374,25.7665,14.8854,6.4989
375,25.8354,19.2764,5.9242
376,25.9043,24.5085,6.3101
377,25.9732,26.2206,8.3499
378,26.0421,28.5086,8.5409
379,26.111,30.8246,8.776
380,26.1799,29.8288,8.5781
381,26.2488,25.3461,8.3355
382,26.3177,23.3025,7.5833
383,26.3866,19.4909,7.1804
384,26.4555,17.5345,6.887
385,26.5244,14.3799,5.1837
386,26.5933,12.9356,3.8602
387,26.6622,15.5886,3.0524
388,26.7311,17.6344,3.7472
389,26.8,15.9524,2.3342
390,26.8689,15.4532,3.237
391,26.9377,11.9784,3.9991
392,27.0066,11.6498,2.9459
393,27.0755,10.5496,2.7731
394,27.1444,16.4525,3.9954
395,27.2133,14.9533,4.0973
396,27.2822,13.4519,4.1364
397,27.3511,10.3656,4.8927
398,27.42,7.0603,3.9486
399,27.4889,7.1317,2.977
400,27.5578,6.3809,3.1456
401,27.6267,5.271,2.1144
402,27.6956,3.9147,1.8381
403,27.7645,4.7057,1.3114
404,27.8334,4.6087,1.3507
405,27.9023,7.5415,1.8088
406,27.9712,7.1399,2.3746
407,28.0401,5.6364,2.9161
408,28.109,5.1054,1.9698
409,28.1778,4.5079,2.555
410,28.2467,4.0682,2.0179
411,28.3156,3.0996,2.0301
412,28.3845,5.3765,3.551
413,28.4534,12.6164,4.2706
414,28.5223,18.1627,5.3736
415,28.5912,18.3526,5.3847
416,28.6601,15.3756,4.8259
417,28.729,10.966,4.6835
418,28.7979,9.4143,3.5442
419,28.8668,7.0274,3.333
420,28.9357,5.9587,3.6762
421,29.0046,7.4675,3.9572
422,29.0735,7.0877,3.9551
423,29.1424,5.1705,3.2106
424,29.2113,4.7518,2.7507
425,29.2802,6.5138,3.3729
426,29.3491,9.4896,3.6798
427,29.4179,12.1271,3.9563
428,29.4868,10.9399,4.2302
429,29.5557,10.0629,3.8448
430,29.6246,10.5959,3.0421
431,29.6935,10.7784,4.3603
432,29.7624,11.9564,6.6682
433,29.8313,10.2929,6.5264
434,29.9002,16.0458,7.7921
435,29.9691,21.7067,10.2162
436,30.038,29.4042,9.2133
437,30.1069,32.3577,8.8343
438,30.1758,16.8034,5.9892
439,30.2447,8.3503,3.1492
440,30.3136,10.6412,2.8818
441,30.3825,5.9723,2.9424
442,30.4514,6.2372,3.2094
443,30.5203,5.9469,2.9745
444,30.5892,5.6961,4.3734
445,30.6581,6.8782,3.2072
446,30.7269,6.845,1.9993
447,30.7958,8.533,1.9909
448,30.8647,9.9207,2.2774
449,30.9336,9.9536,2.5553
450,31.0025,12.1288,3.405
451,31.0714,9.0619,3.0673
452,31.1403,5.6216,2.2366
453,31.2092,5.7252,2.5354
454,31.2781,5.1017,2.2826
455,31.347,5.6143,2.396
456,31.4159,4.8983,2.1801
457,31.4848,3.2408,3.1474
458,31.5537,4.5733,2.6367
459,31.6226,4.412,1.7634
460,31.6915,3.6073,1.5162
461,31.7604,5.8262,2.2346
462,31.8293,5.2316,2.3254
463,31.8982,4.9771,2.7841
464,31.967,4.9788,2.1305
465,32.0359,4.4466,2.4584
466,32.1048,5.2873,2.5528
467,32.1737,5.037,2.8441
468,32.2426,4.9923,3.2767
469,32.3115,5.0537,2.6791
470,32.3804,7.3358,2.8774
471,32.4493,7.7221,3.2079
472,32.5182,8.7049,2.8921
473,32.5871,9.4054,3.4531
474,32.656,8.2109,4.7912
475,32.7249,6.9371,3.546
476,32.7938,5.9747,3.516
477,32.8627,6.2506,2.0317
478,32.9316,7.1814,2.2185
479,33.0005,7.7467,2.1385
480,33.0694,10.9356,1.6744
481,33.1383,18.5776,2.7087
482,33.2071,19.3385,3.1635
483,33.276,11.827,4.2909
484,33.3449,8.6795,5.178
485,33.4138,8.4093,4.626
486,33.4827,8.5038,5.3438
487,33.5516,8.6906,4.5149
488,33.6205,10.6749,5.4083
489,33.6894,14.7335,5.7671
490,33.7583,17.4771,5.2195
491,33.8272,19.1364,4.9452
492,33.8961,21.5635,6.4772
493,33.965,20.9803,6.9227
494,34.0339,20.206,8.7818
495,34.1028,20.9102,8.7924
496,34.1717,19.8981,7.89
497,34.2406,18.1553,5.97
498,34.3095,17.7615,6.53
499,34.3784,19.437,8.2439
500,34.4472,16.3276,8.2342
501,34.5161,14.5442,8.2897
502,34.585,14.604,6.9443
503,34.6539,13.2252,9.4587
504,34.7228,12.7368,8.819
505,34.7917,15.2701,9.0569
506,34.8606,14.3532,9.0941
507,34.9295,9.3984,7.5718
508,34.9984,9.1993,5.4862
509,35.0673,8.3066,4.8086
510,35.1362,8.063,4.2405
511,35.2051,8.1906,4.3589
512,35.274,6.0319,3.2278
513,35.3429,5.3583,3.0745
514,35.4118,5.3099,3.1849
515,35.4807,7.2677,3.0189
516,35.5496,6.5461,1.7985
517,35.6185,7.5858,2.0666
518,35.6873,7.2921,2.7169
519,35.7562,6.1779,3.8037
520,35.8251,6.4303,3.6388
521,35.894,9.0129,4.35
522,35.9629,12.947,7.2911
523,36.0318,18.8142,11.3586
524,36.1007,30.4707,13.6454
525,36.1696,32.8792,13.1688
526,36.2385,25.8688,12.7384
527,36.3074,14.0931,8.7746
528,36.3763,8.9003,5.3583
529,36.4452,6.808,5.1643
530,36.5141,5.7943,4.4565
531,36.583,5.4139,2.9242
532,36.6519,4.5621,1.6085
533,36.7208,4.4173,1.276
534,36.7897,3.9323,1.5986
535,36.8586,2.7688,1.7321
536,36.9274,3.1589,1.7367
537,36.9963,2.4325,1.607
538,37.0652,3.1513,2.0581
539,37.1341,4.9595,1.9429
540,37.203,6.1338,2.2194
541,37.2719,4.7103,2.4211
542,37.3408,6.8811,3.5109
543,37.4097,6.6822,4.2022
544,37.4786,6.3372,4.6844
545,37.5475,9.7032,4.5214
546,37.6164,12.8812,4.2422
547,37.6853,18.0553,3.847
548,37.7542,22.9379,3.6899
549,37.8231,28.8449,5.3217
550,37.892,25.7168,6.5436
551,37.9609,20.906,5.228
552,38.0298,13.1731,3.9808
553,38.0987,10.0676,4.1959
554,38.1675,10.7255,4.4979
555,38.2364,12.1892,4.286
556,38.3053,9.8888,3.6609
557,38.3742,8.824,3.9635
558,38.4431,11.3781,3.923
559,38.512,11.6937,3.5221
560,38.5809,11.6288,4.198
561,38.6498,12.2037,3.3892
562,38.7187,9.5305,4.1329
563,38.7876,8.2339,4.2566
564,38.8565,10.1709,3.5816
565,38.9254,11.7667,3.6553
566,38.9943,11.9294,3.8187
567,39.0632,10.6964,3.8089
568,39.1321,11.0677,3.3374
569,39.201,9.6219,4.755
570,39.2699,7.8466,4.334
571,39.3388,7.5983,5.0821
572,39.4076,8.0244,5.9633
573,39.4765,6.1246,6.1741
574,39.5454,6.5753,5.5205
575,39.6143,4.8722,4.5309
576,39.6832,3.6323,4.1366
577,39.7521,4.8814,3.2927
578,39.821,5.1791,3.7381
579,39.8899,5.9444,3.206
580,39.9588,7.2475,3.2941
581,40.0277,7.2358,3.6742
582,40.0966,5.759,4.0986
583,40.1655,5.0413,3.961
584,40.2344,2.117,4.1575
585,40.3033,1.8228,4.8864
586,40.3722,2.78,4.9078
587,40.4411,3.0308,4.4343
588,40.51,3.7154,4.4395
589,40.5789,6.8345,3.4787
590,40.6478,7.2725,3.0823
591,40.7166,7.5576,3.3323
592,40.7855,7.0161,2.6407
593,40.8544,5.8946,2.1173
594,40.9233,6.7619,2.7291
595,40.9922,9.0441,4.1384
596,41.0611,11.0314,3.3613
597,41.13,10.848,4.1014
598,41.1989,13.9535,5.5677
599,41.2678,20.2353,5.936
600,41.3367,25.0874,6.2917
601,41.4056,28.0348,8.7665
602,41.4745,25.2353,8.6883
603,41.5434,18.7245,6.8059
604,41.6123,15.9777,7.9355
605,41.6812,14.9185,7.1322
606,41.7501,12.9442,7.5024
607,41.819,10.9477,5.9121
608,41.8879,10.7542,4.7739
609,41.9567,11.0666,4.456
610,42.0256,10.3855,4.8205
611,42.0945,9.9577,4.6926
612,42.1634,8.9762,4.5766
613,42.2323,8.3588,4.8393
614,42.3012,6.6111,4.2808
615,42.3701,5.3483,3.6437
616,42.439,6.7271,3.4251
617,42.5079,8.5509,3.0521
618,42.5768,11.1381,3.8575
619,42.6457,12.4778,4.2556
620,42.7146,15.2081,3.482
621,42.7835,12.9242,4.1157
622,42.8524,9.7494,4.09
623,42.9213,7.8382,4.1227
624,42.9902,6.9356,3.0279
625,43.0591,7.7771,3.1064
626,43.128,6.5967,3.2758
627,43.1968,5.1204,2.7186
628,43.2657,4.8522,2.839
629,43.3346,4.393,2.8217
630,43.4035,4.4546,2.4232
631,43.4724,3.5956,2.9664
632,43.5413,4.0302,2.7593
633,43.6102,3.7559,3.2109
634,43.6791,4.3072,3.7868
635,43.748,5.4117,3.7143
636,43.8169,8.7397,4.6999
637,43.8858,10.1559,6.2953
638,43.9547,10.4324,6.9669
639,44.0236,11.4253,6.9309
640,44.0925,14.8874,6.6088
641,44.1614,18.2302,7.3285
642,44.2303,20.106,7.1506
643,44.2992,20.5386,7.1313
644,44.3681,22.4801,7.7755
645,44.437,21.1506,6.7572
646,44.5058,18.5118,6.1387
647,44.5747,14.088,4.7724
648,44.6436,13.7565,4.7433
649,44.7125,13.2692,4.9495
650,44.7814,13.4164,5.2946
651,44.8503,15.9801,6.5443
652,44.9192,16.9239,5.9159
653,44.9881,17.1435,3.5639
654,45.057,17.7299,4.0294
655,45.1259,18.3196,5.2066
656,45.1948,23.9225,3.1752
657,45.2637,32.5851,3.2964
658,45.3326,29.9832,2.9961
659,45.4015,19.9638,2.6731
660,45.4704,12.998,2.7441
661,45.5393,8.6607,2.61
662,45.6082,8.5,2.8903
663,45.6771,13.9631,3.1875
664,45.7459,15.6137,3.4043
665,45.8148,11.2841,3.5452
666,45.8837,9.1894,2.5385
667,45.9526,10.7438,2.6593
668,46.0215,9.8928,3.3528
669,46.0904,7.8061,3.265
670,46.1593,8.2781,3.6602
671,46.2282,8.5134,3.3374
672,46.2971,9.8733,3.1915
673,46.366,11.9069,2.4943
674,46.4349,13.9551,2.7055
675,46.5038,12.3065,3.4122
676,46.5727,14.6544,3.4474
677,46.6416,15.3122,2.5779
678,46.7105,16.1231,3.0035
679,46.7794,14.6177,2.7641
680,46.8483,7.7529,3.2287
681,46.9172,6.6033,3.6087
682,46.986,10.0789,3.4019
683,47.0549,10.6694,3.2164
684,47.1238,8.3796,3.7659
685,47.1927,7.2843,3.1659
686,47.2616,8.477,3.8168
687,47.3305,7.7578,3.5563
688,47.3994,8.3692,2.6932
689,47.4683,9.6715,3.104
690,47.5372,9.6523,3.1968
691,47.6061,11.7475,3.2152
692,47.675,9.1712,2.4816
693,47.7439,8.019,3.5757
694,47.8128,8.9443,3.424
695,47.8817,8.331,3.9365
696,47.9506,5.9819,4.0023
697,48.0195,4.9111,3.9196
698,48.0884,4.1372,4.5471
699,48.1573,2.6078,3.4238
700,48.2261,3.2152,3.1498
701,48.295,1.8246,2.8128
702,48.3639,2.4564,2.8122
703,48.4328,3.6995,3.4896
704,48.5017,4.4288,3.9923
705,48.5706,4.1705,3.6701
706,48.6395,4.4231,2.9906
707,48.7084,5.2324,2.5089
708,48.7773,6.0707,2.8558
709,48.8462,6.5049,3.7833
710,48.9151,4.6415,3.039
711,48.984,4.5389,2.6154
712,49.0529,5.6946,2.7363
713,49.1218,8.5293,2.1833
714,49.1907,8.6989,2.1489
715,49.2596,9.0888,2.7773
716,49.3285,7.7272,3.3528
717,49.3974,5.6718,2.9346
718,49.4662,6.9295,3.1531
719,49.5351,5.5893,2.8231
720,49.604,5.0342,2.7415
721,49.6729,5.1655,2.5153
722,49.7418,5.6803,3.4697
723,49.8107,5.7859,2.0382
724,49.8796,5.1851,1.9383
725,49.9485,5.9198,1.4815
726,50.0174,8.9679,1.2822
727,50.0863,6.5563,1.2599
728,50.1552,5.0102,1.9543
729,50.2241,5.7944,1.831
730,50.293,6.0444,1.6066
731,50.3619,5.7712,2.6838
732,50.4308,4.6971,2.4223
733,50.4997,5.2054,2.3297
734,50.5686,7.3995,2.2571
735,50.6375,8.5761,2.2728
736,50.7063,8.1414,3.0102
737,50.7752,7.5604,3.171
738,50.8441,8.9931,3.8543
739,50.913,16.8465,7.1126
740,50.9819,34.5181,12.514
741,51.0508,53.4718,18.5514
742,51.1197,56.7787,23.5955
743,51.1886,46.0438,21.8965
744,51.2575,25.8321,16.9963
745,51.3264,13.3702,10.0987
746,51.3953,12.3521,6.6288
747,51.4642,11.0567,4.1276
748,51.5331,9.294,3.8932
749,51.602,10.9015,3.7686
750,51.6709,9.8883,3.71
751,51.7398,6.2504,3.0315
752,51.8087,4.8381,2.7701
753,51.8776,5.2843,3.0073
754,51.9464,5.717,3.3166
755,52.0153,8.6823,4.2134
756,52.0842,8.3098,4.6232
757,52.1531,7.5042,4.359
758,52.222,7.9664,3.6014
759,52.2909,7.9142,3.2325
760,52.3598,7.2737,2.1111
761,52.4287,6.6561,2.5091
762,52.4976,6.3781,2.9001
763,52.5665,5.6917,2.8997
764,52.6354,7.6937,2.654
765,52.7043,8.8983,2.1754
766,52.7732,7.4821,2.5844
767,52.8421,4.9021,2.4402
768,52.911,3.479,3.2868
769,52.9799,4.651,2.9702
770,53.0488,5.7106,4.174
771,53.1177,6.3104,4.6049
772,53.1866,7.1363,4.9541
773,53.2554,8.1887,5.9136
774,53.3243,11.5406,5.3359
775,53.3932,13.3939,3.8888
776,53.4621,12.588,3.309
777,53.531,9.3816,4.1557
778,53.5999,8.6608,3.4195
779,53.6688,8.016,4.3007
780,53.7377,8.6975,3.112
781,53.8066,10.5748,2.9585
782,53.8755,11.4188,3.1758
783,53.9444,8.9189,2.9296
784,54.0133,8.7285,4.6252
785,54.0822,8.0076,4.8056
786,54.1511,11.2466,5.1891
787,54.22,13.9826,5.7405
788,54.2889,16.094,6.159
789,54.3578,16.4287,4.6589
790,54.4267,15.8287,4.4732
791,54.4955,14.0741,3.7186
792,54.5644,8.309,3.5055
793,54.6333,7.0595,3.02
794,54.7022,5.2152,2.9533
795,54.7711,5.8562,2.8261
796,54.84,5.217,3.2089
797,54.9089,5.4283,3.5216
798,54.9778,6.4003,3.6747
799,55.0467,7.1448,5.4216
800,55.1156,9.6058,4.9222
801,55.1845,12.7352,4.2692
802,55.2534,14.4534,4.6337
803,55.3223,14.3213,3.961
804,55.3912,13.5495,2.9057
805,55.4601,11.1878,3.0625
806,55.529,9.1287,3.3815
807,55.5979,6.1681,3.5405
808,55.6668,5.1832,2.7217
809,55.7356,4.7525,3.7503
810,55.8045,6.1979,3.7141
811,55.8734,9.9348,3.9932
812,55.9423,12.0628,3.4647
813,56.0112,14.9482,4.8022
814,56.0801,12.7947,3.8992
815,56.149,10.3165,3.9373
816,56.2179,9.1168,4.4664
817,56.2868,8.9822,4.7555
818,56.3557,7.9189,3.6988
819,56.4246,8.3116,4.6279
820,56.4935,9.9822,4.8907
821,56.5624,10.9554,4.3192
822,56.6313,8.8133,3.9626
823,56.7002,8.575,3.5203
824,56.7691,8.6099,4.1758
825,56.838,12.7962,5.377
826,56.9069,18.3339,4.2852
827,56.9757,20.9431,4.3513
828,57.0446,24.4776,5.0311
829,57.1135,22.6949,5.496
830,57.1824,20.6234,5.7498
831,57.2513,18.1311,5.3771
832,57.3202,21.9418,5.5359
833,57.3891,24.9625,4.8312
834,57.458,20.9708,4.3417
