,position (um),Ecad intensity,Abi intensity
0,0.0,14.7044,1.87489
1,0.0689,16.5827,2.10952
2,0.1378,16.3692,3.01421
3,0.2067,15.7645,3.27285
4,0.2756,16.1835,4.34492
5,0.3445,14.2139,3.40745
6,0.4134,14.547,3.33436
7,0.4823,12.0843,2.63501
8,0.5512,12.7661,1.80434
9,0.6201,12.6086,1.34124
10,0.6889,11.5948,0.89605
11,0.7578,10.0908,0.85366
12,0.8267,10.3387,1.0466
13,0.8956,7.9032,0.65362
14,0.9645,8.4948,0.58558
15,1.0334,7.1859,0.65381
16,1.1023,8.275,0.79342
17,1.1712,10.8838,0.79231
18,1.2401,11.2795,1.05444
19,1.309,12.4228,1.27935
20,1.3779,12.6523,0.97069
21,1.4468,14.1313,1.39874
22,1.5157,15.2864,2.0825
23,1.5846,18.1935,2.55466
24,1.6535,19.2464,3.51113
25,1.7224,16.8993,3.43635
26,1.7913,14.4815,3.60143
27,1.8602,11.2093,3.14801
28,1.929,9.7881,2.57073
29,1.9979,7.6115,1.68591
30,2.0668,6.7816,1.79164
31,2.1357,6.3088,1.2111
32,2.2046,4.369,0.44948
33,2.2735,4.5733,0.30714
34,2.3424,5.6705,0.45258
35,2.4113,5.7941,0.52363
36,2.4802,5.174,0.39782
37,2.5491,3.2812,0.47336
38,2.618,3.6332,0.37767
39,2.6869,4.0925,0.06299
40,2.7558,3.6015,0.10222
41,2.8247,4.2889,0.27395
42,2.8936,5.4146,0.67637
43,2.9625,5.8508,0.77927
44,3.0314,5.9876,0.33422
45,3.1003,5.7707,1.0035
46,3.1691,5.6268,1.03735
47,3.238,6.9579,1.14914
48,3.3069,8.9995,1.25393
49,3.3758,8.9575,2.12045
50,3.4447,9.7881,1.66578
51,3.5136,9.2899,1.81277
52,3.5825,9.1271,1.68823
53,3.6514,9.8977,0.94568
54,3.7203,9.8051,0.65836
55,3.7892,6.9837,0.78356
56,3.8581,7.1719,1.16496
57,3.927,5.5769,0.88848
58,3.9959,5.9285,0.74186
59,4.0648,5.9716,0.91606
60,4.1337,7.0065,0.61274
61,4.2026,4.405,0.84072
62,4.2715,4.5012,1.39217
63,4.3404,5.3158,0.96942
64,4.4092,7.6762,0.9988
65,4.4781,8.7908,1.19675
66,4.547,9.8046,1.30449
67,4.6159,11.2987,0.68749
68,4.6848,11.8668,0.72187
69,4.7537,10.6359,0.95008
70,4.8226,9.8851,1.42147
71,4.8915,10.5136,0.8765
72,4.9604,8.9928,1.0814
73,5.0293,6.5529,1.12432
74,5.0982,6.9719,0.83652
75,5.1671,5.3079,0.61006
76,5.236,5.4875,0.39887
77,5.3049,6.8346,0.4486
78,5.3738,8.4399,0.56116
79,5.4427,7.3442,0.37633
80,5.5116,5.5635,0.45574
81,5.5805,5.6297,0.41897
82,5.6493,3.5649,0.41665
83,5.7182,5.8825,0.699
84,5.7871,5.1915,0.50215
85,5.856,4.8061,0.4557
86,5.9249,5.376,0.57782
87,5.9938,6.4997,1.46247
88,6.0627,6.4169,1.05974
89,6.1316,7.881,0.63566
90,6.2005,9.6563,0.93118
91,6.2694,9.9302,0.82871
92,6.3383,11.4236,1.03541
93,6.4072,12.4301,1.08772
94,6.4761,13.4353,1.17834
95,6.545,14.7228,1.22012
96,6.6139,13.415,1.46859
97,6.6828,14.0305,0.67188
98,6.7517,12.9189,1.00436
99,6.8206,15.2999,1.59752
100,6.8894,11.0815,1.09651
101,6.9583,8.5579,1.27665
102,7.0272,6.9806,1.84906
103,7.0961,10.2182,1.65391
104,7.165,10.956,1.19401
105,7.2339,15.4539,1.33005
106,7.3028,16.6567,1.18482
107,7.3717,20.4702,1.26024
108,7.4406,22.6227,1.01667
109,7.5095,22.6378,0.91623
110,7.5784,18.4178,1.29234
111,7.6473,16.4363,1.5003
112,7.7162,14.4236,1.73381
113,7.7851,12.6087,1.88186
114,7.854,13.9798,1.4043
115,7.9229,11.9074,0.80523
116,7.9918,13.544,1.48786
117,8.0607,13.1118,1.56611
118,8.1296,13.8634,1.71364
119,8.1984,15.4159,1.69586
120,8.2673,13.07,1.86366
121,8.3362,12.5281,1.49756
122,8.4051,11.1227,1.25852
123,8.474,12.071,1.45115
124,8.5429,12.0342,1.03892
125,8.6118,14.9712,1.27349
126,8.6807,17.6511,2.14705
127,8.7496,18.6307,1.77376
128,8.8185,15.8182,1.67429
129,8.8874,15.9038,2.10809
130,8.9563,13.7834,2.33007
131,9.0252,14.1434,2.60582
132,9.0941,16.2889,1.82138
133,9.163,12.7682,2.63207
134,9.2319,14.3283,2.22868
135,9.3008,11.1723,1.59012
136,9.3697,11.8684,1.85397
137,9.4385,10.2761,1.7293
138,9.5074,9.8416,0.92137
139,9.5763,10.1657,1.26596
140,9.6452,7.6481,1.07122
141,9.7141,10.6992,1.22468
142,9.783,8.9898,1.03982
143,9.8519,8.5348,1.01089
144,9.9208,10.2558,0.92207
145,9.9897,12.4121,0.87295
146,10.0586,11.7525,0.83595
147,10.1275,11.8648,1.03263
148,10.1964,12.8749,0.67624
149,10.2653,14.6854,1.11671
150,10.3342,13.3014,1.23918
151,10.4031,18.0745,2.1485
152,10.472,18.0353,3.30538
153,10.5409,19.3303,3.69549
154,10.6098,17.5698,4.06132
155,10.6786,19.4049,3.11096
156,10.7475,18.407,2.84907
157,10.8164,18.6126,2.76013
158,10.8853,17.3755,2.35772
159,10.9542,18.7627,2.32325
160,11.0231,19.9764,1.75584
161,11.092,18.5003,1.49519
162,11.1609,17.4641,1.75802
163,11.2298,17.7252,1.91905
164,11.2987,16.453,1.80124
165,11.3676,14.0564,1.31496
166,11.4365,14.8985,1.1562
167,11.5054,14.7662,1.51173
168,11.5743,14.2099,1.18171
169,11.6432,14.1679,1.06084
170,11.7121,17.4371,1.22692
171,11.781,15.3751,1.32154
172,11.8499,13.7379,1.70384
173,11.9187,12.4645,1.2521
174,11.9876,12.62,1.96638
175,12.0565,15.2444,2.214
176,12.1254,16.4252,2.42772
177,12.1943,15.8169,2.3229
178,12.2632,13.6083,1.58613
179,12.3321,12.1285,1.89252
180,12.401,10.8162,1.195
181,12.4699,10.1471,1.00376
182,12.5388,8.5296,0.55924
183,12.6077,9.3315,0.69833
184,12.6766,10.3133,0.59632
185,12.7455,9.6977,0.6756
186,12.8144,11.0091,0.89119
187,12.8833,11.1697,1.24004
188,12.9522,12.2078,1.6089
189,13.0211,14.4391,3.03843
190,13.09,14.3783,3.67746
191,13.1588,13.4225,3.15946
192,13.2277,13.5196,2.43915
193,13.2966,17.1154,1.66005
194,13.3655,20.6486,1.70706
195,13.4344,19.6147,1.5572
196,13.5033,15.9199,1.43167
197,13.5722,13.151,0.89095
