,position (um),Ecad intensity,Abi intensity
0,0.0,11.1215,1.15016
1,0.0689,10.6427,0.91762
2,0.1378,8.102,1.48043
3,0.2067,8.5484,1.4249
4,0.2756,9.3587,1.47549
5,0.3445,7.692,1.77099
6,0.4134,7.8609,1.63131
7,0.4823,7.7792,1.14699
8,0.5512,8.2044,1.0231
9,0.6201,9.6699,1.22031
10,0.6889,6.6715,1.32573
11,0.7578,5.4495,0.77198
12,0.8267,5.1239,0.93701
13,0.8956,5.1566,0.77132
14,0.9645,5.4682,1.19303
15,1.0334,7.4484,1.11295
16,1.1023,8.3813,0.75166
17,1.1712,9.7041,0.99019
18,1.2401,8.3597,1.7125
19,1.309,10.9098,1.92697
20,1.3779,11.0752,1.96623
21,1.4468,12.8194,1.83419
22,1.5157,13.2378,2.00228
23,1.5846,13.3646,1.66125
24,1.6535,15.7136,1.64671
25,1.7224,14.4081,1.15
26,1.7913,13.591,0.73962
27,1.8602,10.5624,0.70946
28,1.929,9.7125,0.63516
29,1.9979,8.841,0.81177
30,2.0668,8.6157,0.65706
31,2.1357,6.014,0.64705
32,2.2046,5.6723,0.79365
33,2.2735,6.4655,0.67753
34,2.3424,5.8425,0.5413
35,2.4113,6.152,0.86502
36,2.4802,5.9395,0.59259
37,2.5491,4.0919,0.34357
38,2.618,6.2143,0.53372
39,2.6869,5.714,0.60473
40,2.7558,5.2335,0.6412
41,2.8247,7.0749,0.67474
42,2.8936,6.2177,0.21309
43,2.9625,3.7856,0.10673
44,3.0314,4.5407,0.09974
45,3.1003,6.65,0.1456
46,3.1691,5.5845,0.34755
47,3.238,5.9826,0.23027
48,3.3069,7.6978,0.42713
49,3.3758,9.2992,0.35327
50,3.4447,9.0002,0.64273
51,3.5136,9.9319,0.42878
52,3.5825,9.7647,0.73302
53,3.6514,10.2332,0.49157
54,3.7203,9.105,1.30988
55,3.7892,7.8595,1.14671
56,3.8581,10.3013,0.98449
57,3.927,11.551,0.90569
58,3.9959,8.3611,1.4741
59,4.0648,12.2893,0.55333
60,4.1337,14.2338,0.65999
61,4.2026,14.9137,0.76036
62,4.2715,14.5463,0.80898
63,4.3404,16.1035,0.89179
64,4.4092,15.0204,0.91799
65,4.4781,15.5162,0.72719
66,4.547,15.6901,0.52457
67,4.6159,13.353,0.3749
68,4.6848,10.9281,0.82304
69,4.7537,13.7777,1.47323
70,4.8226,11.5792,1.08041
71,4.8915,10.8688,0.83824
72,4.9604,10.7888,0.70939
73,5.0293,11.4821,0.46006
74,5.0982,9.0874,0.37037
75,5.1671,8.9835,0.29401
76,5.236,11.2161,0.12846
77,5.3049,11.3156,0.39266
78,5.3738,11.9047,0.47826
79,5.4427,10.8884,0.65427
80,5.5116,9.3544,0.4311
81,5.5805,10.0325,0.5909
82,5.6493,13.5706,0.49472
83,5.7182,13.6265,0.55611
84,5.7871,13.096,0.67154
85,5.856,12.5648,0.55558
