,position (um),Ecad intensity,Abi intensity
0,0.0,18.3803,3.76329
1,0.0689,16.6575,3.25659
2,0.1378,18.4497,1.83283
3,0.2067,21.7647,1.21985
4,0.2756,18.824,1.07723
5,0.3445,17.9618,0.96004
6,0.4134,15.4552,0.72976
7,0.4823,11.9611,0.79414
8,0.5512,12.1464,0.9383
9,0.6201,11.4329,0.87194
10,0.6889,9.6888,0.91357
11,0.7578,11.0281,0.32225
12,0.8267,13.3172,0.5529
13,0.8956,16.26,0.56981
14,0.9645,15.4837,0.67604
15,1.0334,15.3247,0.94798
16,1.1023,13.7725,0.62836
17,1.1712,9.7831,0.75241
18,1.2401,8.1213,0.59237
19,1.309,6.3687,0.49679
20,1.3779,5.0221,0.39039
21,1.4468,3.724,1.04883
22,1.5157,3.3446,1.21348
23,1.5846,4.5154,1.11232
24,1.6535,3.6915,1.09772
25,1.7224,4.2213,0.63415
26,1.7913,4.4243,0.44316
27,1.8602,5.1094,0.33345
28,1.929,4.2546,0.3576
29,1.9979,3.4034,0.31174
30,2.0668,3.074,4e-05
31,2.1357,2.848,0.14502
32,2.2046,2.7382,0.08582
33,2.2735,2.2915,0.21913
34,2.3424,3.3496,0.26643
35,2.4113,2.7574,0.49002
36,2.4802,3.8671,0.52448
37,2.5491,4.4585,0.61662
38,2.618,4.9116,0.54307
39,2.6869,4.0177,0.85027
40,2.7558,5.6133,0.77844
41,2.8247,6.5487,0.28294
42,2.8936,7.5609,0.52912
43,2.9625,8.9068,0.41886
44,3.0314,9.2592,0.45318
45,3.1003,12.2537,1.04614
46,3.1691,13.8832,0.99123
47,3.238,16.632,1.00029
48,3.3069,18.6107,0.84619
49,3.3758,15.7349,1.33117
50,3.4447,14.7507,0.84664
51,3.5136,15.3225,0.84037
52,3.5825,16.2681,1.06865
53,3.6514,14.799,1.37129
54,3.7203,16.455,1.71962
55,3.7892,16.0353,2.07394
56,3.8581,17.3644,1.58017
57,3.927,19.9355,1.69374
58,3.9959,16.7261,1.33956
59,4.0648,11.7576,1.07487
60,4.1337,10.3128,0.86638
61,4.2026,8.8346,1.09674
62,4.2715,8.9997,1.10315
63,4.3404,9.8729,1.12617
64,4.4092,10.5674,0.97975
65,4.4781,8.4767,0.94356
66,4.547,11.1453,1.16946
67,4.6159,9.4194,1.57548
68,4.6848,9.3794,1.7639
69,4.7537,9.2167,2.00269
70,4.8226,8.1596,1.95911
71,4.8915,7.209,1.25087
72,4.9604,6.7998,1.52926
73,5.0293,5.0163,1.32715
74,5.0982,6.9435,1.34741
75,5.1671,7.4952,1.19244
76,5.236,9.835,1.1145
77,5.3049,6.3833,0.99694
78,5.3738,5.4307,0.5714
79,5.4427,3.8875,0.85858
80,5.5116,5.0248,0.95314
81,5.5805,6.6777,0.79316
82,5.6493,5.0658,1.08687
83,5.7182,6.0946,1.22386
84,5.7871,4.6428,0.98745
85,5.856,6.2565,1.28106
