,position (um),Ecad intensity,Abi intensity
0,0.0,16.3884,3.7317
1,0.0689,13.6213,4.8405
2,0.1378,12.6219,3.9045
3,0.2067,12.0291,3.7335
4,0.2756,11.9416,2.4976
5,0.3445,14.5147,2.2461
6,0.4134,18.8986,2.0729
7,0.4823,15.9481,2.2414
8,0.5512,12.3032,2.2505
9,0.6201,9.9819,2.4676
10,0.6889,9.5443,1.5739
11,0.7578,10.5812,2.0465
12,0.8267,10.4656,1.8904
13,0.8956,10.2322,1.8759
14,0.9645,10.8335,2.2974
15,1.0334,10.093,1.4724
16,1.1023,9.2668,1.3691
17,1.1712,10.515,1.2656
18,1.2401,9.556,1.3664
19,1.309,11.1381,0.8551
20,1.3779,11.3845,0.9024
21,1.4468,11.5932,0.8098
22,1.5157,13.7886,1.0352
23,1.5846,13.3551,1.5057
24,1.6535,11.676,1.4551
25,1.7224,12.2615,1.9853
26,1.7913,13.4309,0.9445
27,1.8602,16.0073,1.2695
28,1.929,14.5655,1.4167
29,1.9979,11.5252,1.464
30,2.0668,12.163,1.7264
31,2.1357,14.0188,1.6669
32,2.2046,13.4405,1.5202
33,2.2735,10.9816,0.9141
34,2.3424,10.0627,0.9883
35,2.4113,9.0059,1.971
36,2.4802,9.2886,3.3082
37,2.5491,9.7512,3.2049
38,2.618,8.6766,4.0777
39,2.6869,9.5931,3.9991
40,2.7558,12.5378,4.4914
41,2.8247,11.4696,4.1224
42,2.8936,11.3065,3.2559
43,2.9625,11.4484,2.4862
44,3.0314,9.0318,2.0421
45,3.1003,8.2872,0.9924
46,3.1691,5.9491,0.3831
47,3.238,6.1451,0.5322
48,3.3069,6.9266,0.7032
49,3.3758,7.3761,0.8323
50,3.4447,5.7679,0.7805
51,3.5136,4.4222,0.8319
52,3.5825,3.742,0.8162
53,3.6514,3.7842,0.9748
54,3.7203,2.7708,0.7841
55,3.7892,3.431,0.65
56,3.8581,3.0939,0.7665
57,3.927,3.8647,0.8944
58,3.9959,4.0621,1.2117
59,4.0648,3.7888,0.9147
60,4.1337,3.7228,1.0006
61,4.2026,3.6812,1.0631
62,4.2715,3.8302,1.1672
63,4.3404,4.0947,1.8642
64,4.4092,3.7146,2.2131
65,4.4781,5.3085,2.8348
66,4.547,5.3577,3.4787
67,4.6159,6.0824,3.2723
68,4.6848,6.7113,3.6187
69,4.7537,6.6709,3.9129
70,4.8226,8.1421,3.2412
71,4.8915,6.8587,2.5205
72,4.9604,6.8656,2.2198
73,5.0293,6.757,1.8566
74,5.0982,6.0479,1.7367
75,5.1671,7.2208,0.9621
76,5.236,7.7488,1.0531
77,5.3049,7.8005,1.9185
78,5.3738,9.2977,2.059
79,5.4427,12.8049,2.1735
80,5.5116,14.7721,3.018
81,5.5805,13.7292,5.0147
82,5.6493,13.749,5.6515
83,5.7182,15.8307,6.8203
84,5.7871,14.6938,6.914
85,5.856,13.8971,6.1161
86,5.9249,12.283,5.8145
87,5.9938,11.5185,3.344
88,6.0627,12.0807,3.0327
89,6.1316,13.3275,3.2143
90,6.2005,10.9903,2.3079
91,6.2694,9.0594,2.1243
92,6.3383,9.9497,2.096
93,6.4072,11.9175,2.0827
94,6.4761,9.4038,1.5814
95,6.545,11.0989,1.0294
96,6.6139,12.3557,1.8113
97,6.6828,10.9271,2.46
98,6.7517,10.7973,2.6129
99,6.8206,11.3475,1.9697
100,6.8894,8.7617,1.9217
101,6.9583,8.7514,1.1917
102,7.0272,9.5992,1.006
103,7.0961,9.6441,0.6013
104,7.165,10.3877,0.9021
105,7.2339,8.9929,0.7955
106,7.3028,7.8695,1.345
107,7.3717,7.0932,1.387
108,7.4406,6.2034,0.9914
109,7.5095,6.57,0.9395
110,7.5784,7.4897,1.2255
111,7.6473,7.8175,1.3677
112,7.7162,8.4157,2.0133
113,7.7851,9.6482,1.4794
114,7.854,9.0604,2.0048
115,7.9229,8.9112,2.0141
116,7.9918,13.0163,1.6091
117,8.0607,14.5946,1.3891
118,8.1296,11.7521,0.7289
119,8.1984,15.1529,1.3408
120,8.2673,12.3871,1.3148
121,8.3362,12.5644,1.4489
122,8.4051,13.1787,1.966
123,8.474,12.9041,2.1871
124,8.5429,13.6371,2.1017
