,position (um),Ecad intensity,Abi intensity
0,0.0,19.4396,1.72804
1,0.0689,18.6579,1.74969
2,0.1378,18.2291,1.99911
3,0.2067,17.6934,1.57874
4,0.2756,17.7066,2.05909
5,0.3445,17.5258,2.05445
6,0.4134,17.5841,1.75871
7,0.4823,16.198,1.14874
8,0.5512,12.7802,1.21883
9,0.6201,14.3604,1.29602
10,0.6889,15.4394,0.81118
11,0.7578,15.007,0.87797
12,0.8267,14.2532,1.03692
13,0.8956,14.1367,1.33927
14,0.9645,12.7764,1.6325
15,1.0334,13.3005,1.86248
16,1.1023,13.4245,2.11987
17,1.1712,9.4304,1.6032
18,1.2401,10.9287,1.14594
19,1.309,11.2339,1.1187
20,1.3779,11.3032,1.1689
21,1.4468,10.6529,1.24795
22,1.5157,12.2824,1.17083
23,1.5846,13.2167,1.06673
24,1.6535,13.0882,1.10387
25,1.7224,11.5252,1.04879
26,1.7913,9.823,0.74578
27,1.8602,11.3999,0.80312
28,1.929,10.8997,0.82171
29,1.9979,9.9364,0.62826
30,2.0668,9.846,0.73348
31,2.1357,9.04,0.51282
32,2.2046,10.02,0.50671
33,2.2735,9.1851,0.64766
34,2.3424,8.0989,0.86275
35,2.4113,8.4204,0.9194
36,2.4802,7.5531,1.2969
37,2.5491,5.7242,2.01724
38,2.618,5.1118,2.02111
39,2.6869,5.5968,1.85193
40,2.7558,4.9916,1.81374
41,2.8247,4.8667,1.80488
42,2.8936,6.181,2.18841
43,2.9625,7.0296,2.13036
44,3.0314,7.0432,1.68551
45,3.1003,7.6092,1.46486
46,3.1691,5.8163,1.44351
47,3.238,8.0751,1.89559
48,3.3069,8.6361,1.95183
49,3.3758,9.0092,2.09113
50,3.4447,10.5212,2.40547
51,3.5136,13.6033,2.33735
52,3.5825,11.2541,3.25233
53,3.6514,10.8228,3.38382
54,3.7203,10.7831,2.56284
55,3.7892,9.5027,2.02458
56,3.8581,12.1145,1.60581
57,3.927,11.4669,1.40397
58,3.9959,10.3686,0.92215
59,4.0648,8.3911,1.08072
60,4.1337,8.9186,0.966
61,4.2026,8.0234,1.26893
62,4.2715,9.014,1.11921
63,4.3404,9.4984,1.00397
64,4.4092,10.3317,1.4862
65,4.4781,12.0062,1.26062
66,4.547,10.9026,1.07789
67,4.6159,9.3123,1.59291
68,4.6848,8.8512,0.86985
69,4.7537,9.5433,0.41671
70,4.8226,8.5524,0.39668
71,4.8915,11.5448,0.66953
72,4.9604,13.4356,0.58444
73,5.0293,13.1013,0.80054
74,5.0982,9.838,0.63618
