,position (um),Ecad intensity,Abi intensity
0,0.0,25.6548,4.9287
1,0.0689,28.9476,4.82775
2,0.1378,27.9514,3.83391
3,0.2067,27.034,2.96898
4,0.2756,20.8141,2.5667
5,0.3445,19.3191,3.15595
6,0.4134,19.1337,2.92077
7,0.4823,16.8123,4.00482
8,0.5512,15.6637,3.20295
9,0.6201,16.9735,4.19406
10,0.6889,13.7372,5.15374
11,0.7578,13.901,5.24893
12,0.8267,10.7937,6.14866
13,0.8956,11.7141,5.5214
14,0.9645,9.7095,4.91358
15,1.0334,11.1066,4.32721
16,1.1023,11.4599,3.09296
17,1.1712,10.4121,2.55472
18,1.2401,10.1346,1.97505
19,1.309,14.1901,2.78456
20,1.3779,13.4752,2.42502
21,1.4468,13.8028,3.36651
22,1.5157,13.874,3.6814
23,1.5846,11.4249,2.62062
24,1.6535,13.7207,2.60952
25,1.7224,13.6851,2.13981
26,1.7913,15.1441,1.30864
27,1.8602,13.0454,1.01234
28,1.929,9.7211,1.00273
29,1.9979,9.0145,0.98131
30,2.0668,8.4398,1.06535
31,2.1357,10.2685,0.81602
32,2.2046,11.8501,0.83408
33,2.2735,12.3139,1.02417
34,2.3424,11.1916,1.82348
35,2.4113,8.957,2.29909
36,2.4802,10.2597,2.17185
37,2.5491,9.7351,2.72028
38,2.618,10.7397,2.68861
39,2.6869,8.6903,3.02268
40,2.7558,7.0763,2.17058
41,2.8247,8.4812,2.00717
42,2.8936,9.1636,2.1055
43,2.9625,9.2226,1.43725
44,3.0314,9.4869,1.45314
45,3.1003,8.8016,1.88971
46,3.1691,8.049,1.95025
47,3.238,9.6777,2.08798
48,3.3069,9.698,1.67648
49,3.3758,11.3202,2.41506
50,3.4447,8.5298,2.94647
51,3.5136,6.2374,2.92314
52,3.5825,7.8465,3.03553
53,3.6514,9.4306,2.67392
54,3.7203,8.6637,2.94637
55,3.7892,6.2874,2.9485
56,3.8581,6.5031,1.80914
57,3.927,6.7679,0.99256
58,3.9959,6.4711,0.70313
59,4.0648,8.1092,1.05563
60,4.1337,6.7568,0.91322
61,4.2026,6.6869,1.3404
62,4.2715,7.2196,1.59267
63,4.3404,7.2632,2.62367
64,4.4092,6.5921,3.79976
65,4.4781,6.066,3.77844
66,4.547,8.1705,4.82389
67,4.6159,8.3163,3.53865
68,4.6848,8.4382,2.05123
69,4.7537,9.5657,1.23513
70,4.8226,9.2529,1.08627
71,4.8915,8.83,1.12998
72,4.9604,8.2582,1.29247
73,5.0293,6.7999,1.03695
74,5.0982,7.2349,0.70091
