,position (um),Ecad intensity,Abi intensity
0,0.0,15.8698,1.11092
1,0.0689,23.1061,1.73918
2,0.1378,26.1858,2.60895
3,0.2067,27.719,4.68664
4,0.2756,32.9087,7.2475
5,0.3445,31.3431,8.77074
6,0.4134,29.329,8.4361
7,0.4823,17.8351,6.72284
8,0.5512,12.4316,4.07314
9,0.6201,11.9513,1.99558
10,0.6889,11.1283,1.0534
11,0.7578,10.1175,1.27025
12,0.8267,10.5814,1.22093
13,0.8956,9.6437,1.09437
14,0.9645,10.2294,1.23361
15,1.0334,11.0556,1.26073
16,1.1023,9.4078,1.13659
17,1.1712,7.5665,1.4611
18,1.2401,5.782,1.10882
19,1.309,6.0352,1.20569
20,1.3779,6.998,0.75524
21,1.4468,5.4971,0.37058
22,1.5157,5.6021,0.31182
23,1.5846,6.6442,0.54386
24,1.6535,6.5733,0.69663
25,1.7224,5.2026,0.38588
26,1.7913,4.4527,0.29633
27,1.8602,5.1531,0.86283
28,1.929,4.8628,0.56458
29,1.9979,4.5311,0.61622
30,2.0668,4.5773,0.50485
31,2.1357,4.6827,0.49276
32,2.2046,5.0743,0.29737
33,2.2735,5.8349,0.50281
34,2.3424,6.8447,1.05085
35,2.4113,6.8126,1.70873
36,2.4802,4.7948,2.48622
37,2.5491,4.5542,2.84657
38,2.618,5.3677,2.81286
39,2.6869,5.8354,2.6823
40,2.7558,7.7452,2.4795
41,2.8247,6.9788,2.29899
42,2.8936,6.9688,1.87152
43,2.9625,6.3313,1.29151
44,3.0314,6.1372,1.84196
45,3.1003,4.0979,2.08161
46,3.1691,5.0757,2.47629
47,3.238,7.1791,1.55696
48,3.3069,8.6974,1.09134
49,3.3758,10.9686,1.55824
50,3.4447,13.0624,1.53536
51,3.5136,12.0672,1.20955
52,3.5825,11.6174,1.74381
53,3.6514,11.4083,1.81464
54,3.7203,15.0113,1.35192
55,3.7892,18.1543,1.40375
56,3.8581,17.5159,1.87774
57,3.927,19.0525,1.5538
58,3.9959,14.7001,0.9923
59,4.0648,16.465,1.25022
60,4.1337,15.1684,1.40273
61,4.2026,12.8236,1.32106
62,4.2715,13.998,1.96422
63,4.3404,17.4848,2.04608
64,4.4092,18.5334,1.61437
65,4.4781,20.2533,1.64846
66,4.547,22.4329,2.00012
67,4.6159,19.252,2.34702
68,4.6848,16.3082,1.6727
69,4.7537,14.9951,1.73541
70,4.8226,14.3866,1.18059
71,4.8915,14.7605,1.26769
72,4.9604,16.7932,1.06699
73,5.0293,21.2639,1.13276
74,5.0982,21.6159,1.44287
75,5.1671,21.5012,1.66461
76,5.236,20.8118,2.07253
77,5.3049,19.991,2.60964
78,5.3738,23.7359,2.5849
79,5.4427,25.4355,2.8416
80,5.5116,30.8675,2.21062
81,5.5805,29.7535,3.12621
82,5.6493,28.8799,3.34735
83,5.7182,29.8529,3.91717
84,5.7871,30.4259,4.7771
85,5.856,28.6549,5.04094
86,5.9249,25.3316,5.74629
87,5.9938,22.2465,7.08552
88,6.0627,19.8618,6.63782
89,6.1316,17.5356,5.21035
90,6.2005,16.6711,3.79071
91,6.2694,19.475,3.19651
92,6.3383,20.9137,2.41964
93,6.4072,18.4931,2.63105
94,6.4761,16.2218,2.27547
95,6.545,15.3443,1.82891
96,6.6139,15.4717,1.3771
97,6.6828,14.4404,0.8574
98,6.7517,13.7786,1.18491
99,6.8206,14.6019,0.6399
100,6.8894,11.1555,0.566
101,6.9583,8.8126,1.16571
102,7.0272,9.4285,0.78609
103,7.0961,11.8,0.28113
104,7.165,11.7418,0.32618
105,7.2339,13.1308,0.41175
106,7.3028,12.8682,0.90341
107,7.3717,12.6209,0.84566
108,7.4406,13.0566,1.11311
109,7.5095,11.9647,1.44517
110,7.5784,15.0966,2.15223
111,7.6473,17.9815,2.10168
112,7.7162,17.3228,2.22821
113,7.7851,19.5351,2.35047
114,7.854,18.4401,2.20339
115,7.9229,21.7632,1.70007
116,7.9918,18.01,0.99534
117,8.0607,15.6436,0.97054
118,8.1296,12.5736,1.02972
119,8.1984,11.2469,1.28734
120,8.2673,10.3081,1.45026
121,8.3362,11.9368,1.53502
122,8.4051,11.1979,1.41151
123,8.474,12.7693,1.11218
124,8.5429,12.5234,1.4039
125,8.6118,11.5674,1.50705
126,8.6807,10.3868,1.396
127,8.7496,10.59,2.01956
128,8.8185,9.5881,1.83097
129,8.8874,13.7116,2.16946
130,8.9563,17.0559,2.73438
131,9.0252,20.3518,2.10696
132,9.0941,23.7034,2.33944
133,9.163,25.5209,1.99863
134,9.2319,24.3012,1.48107
135,9.3008,21.2358,1.92975
136,9.3697,21.8493,1.76546
137,9.4385,19.507,1.86518
138,9.5074,17.3312,2.11775
139,9.5763,14.802,1.99822
140,9.6452,14.8381,1.63826
141,9.7141,14.3702,1.68418
142,9.783,14.8117,1.69496
143,9.8519,14.3676,1.33198
144,9.9208,14.9574,1.57652
145,9.9897,15.4265,1.98834
146,10.0586,12.7882,1.60174
147,10.1275,11.9058,1.69405
148,10.1964,10.3643,2.14709
149,10.2653,9.9091,2.35553
150,10.3342,10.2888,2.37611
151,10.4031,11.6857,2.48624
152,10.472,15.1609,3.41703
153,10.5409,15.8983,3.68997
154,10.6098,21.7213,3.89767
155,10.6786,24.705,3.5583
156,10.7475,25.3828,3.03353
157,10.8164,24.877,3.40141
158,10.8853,17.8156,4.01566
159,10.9542,17.0373,3.12701
160,11.0231,17.9831,2.08108
161,11.092,20.3546,1.96475
162,11.1609,20.6316,1.64396
163,11.2298,21.0712,1.55321
164,11.2987,18.191,0.85372
165,11.3676,17.7584,0.89659
166,11.4365,15.9322,1.26689
167,11.5054,19.6829,0.74659
168,11.5743,18.4013,0.86663
169,11.6432,20.3211,0.44153
170,11.7121,19.2432,0.77985
171,11.781,17.6657,0.94268
172,11.8499,18.3821,0.8685
173,11.9187,14.2579,0.94822
174,11.9876,14.4615,0.95897
175,12.0565,12.4345,1.10523
176,12.1254,12.127,1.71339
177,12.1943,10.9823,1.07922
178,12.2632,11.3965,0.99771
179,12.3321,11.7691,1.02088
180,12.401,13.2479,0.8279
181,12.4699,12.5173,1.28208
182,12.5388,12.7466,1.03341
183,12.6077,12.4353,1.91735
184,12.6766,13.4206,2.3399
185,12.7455,13.8187,2.52206
186,12.8144,17.6722,2.48669
187,12.8833,19.9076,1.77508
188,12.9522,19.236,1.16741
189,13.0211,17.4903,1.17455
190,13.09,18.8508,1.0473
191,13.1588,15.8021,0.69964
192,13.2277,16.7347,0.5834
193,13.2966,18.4194,0.96182
194,13.3655,17.5476,1.0179
195,13.4344,18.6995,1.66082
196,13.5033,17.7974,1.54851
197,13.5722,18.0777,1.54404
198,13.6411,20.6957,1.89199
199,13.71,19.3025,1.75115
200,13.7789,18.5984,1.87489
201,13.8478,17.5027,1.56079
202,13.9167,16.7412,1.1638
203,13.9856,17.4538,1.08239
204,14.0545,25.0065,0.87029
205,14.1234,27.8039,0.83953
206,14.1923,26.964,0.65269
207,14.2612,27.4429,0.5004
208,14.3301,27.6317,0.54993
209,14.3989,26.9586,0.9428
210,14.4678,21.35,1.03204
211,14.5367,19.7144,0.96733
212,14.6056,18.1427,0.94971
213,14.6745,17.9332,0.97425
214,14.7434,20.3947,0.94997
215,14.8123,21.3164,0.84238
216,14.8812,24.844,1.17395
217,14.9501,27.0458,1.24892
218,15.019,26.2094,1.929
219,15.0879,26.4861,2.06319
220,15.1568,26.5749,1.79091
221,15.2257,25.5441,1.2604
222,15.2946,26.3773,0.68245
223,15.3635,25.3409,1.27941
224,15.4324,23.6645,1.88575
225,15.5013,20.3377,2.14094
226,15.5702,18.7738,1.91016
227,15.6391,18.5013,1.87909
228,15.7079,14.2417,1.772
229,15.7768,12.825,0.97118
230,15.8457,13.8477,1.31306
231,15.9146,15.6978,1.06579
232,15.9835,19.7948,1.25775
233,16.0524,19.4297,0.79496
234,16.1213,17.6384,1.18685
235,16.1902,17.2887,1.45497
236,16.2591,17.719,1.11168
237,16.328,16.8665,1.10811
238,16.3969,15.8275,0.94338
239,16.4658,15.2533,0.757
240,16.5347,12.6991,0.79562
241,16.6036,12.6097,1.40226
242,16.6725,12.7543,0.59751
243,16.7414,11.8048,0.5661
244,16.8103,11.7525,0.49673
245,16.8792,11.7724,0.49915
246,16.948,10.5018,0.81696
247,17.0169,8.6909,0.58575
248,17.0858,8.1747,1.45785
249,17.1547,10.494,2.11573
250,17.2236,9.7144,2.05891
251,17.2925,10.859,2.39146
252,17.3614,8.9202,1.29205
253,17.4303,8.3007,1.15115
254,17.4992,6.7957,0.77025
255,17.5681,6.0975,0.56268
256,17.637,8.7985,0.80886
257,17.7059,7.691,0.85824
258,17.7748,11.5308,1.38476
259,17.8437,15.1887,1.63728
260,17.9126,16.6151,1.8484
261,17.9815,12.0663,2.13536
262,18.0504,8.9148,2.31802
263,18.1193,6.0908,1.29456
264,18.1881,7.1111,1.0198
265,18.257,7.5334,0.64709
266,18.3259,9.4824,0.40289
267,18.3948,9.615,0.51533
268,18.4637,8.4322,0.44823
269,18.5326,9.7266,0.63078
270,18.6015,11.2322,0.83791
271,18.6704,12.4526,0.96807
272,18.7393,16.8119,1.49856
273,18.8082,23.5179,2.77862
274,18.8771,24.1298,5.12239
275,18.946,18.9106,6.36966
276,19.0149,17.6036,5.08397
277,19.0838,19.246,4.77903
278,19.1527,17.5645,3.64013
279,19.2216,15.9787,2.68445
280,19.2905,16.994,2.64788
281,19.3594,17.5042,2.57244
282,19.4282,15.1855,2.96131
283,19.4971,16.2263,2.77777
284,19.566,15.2665,3.53379
285,19.6349,15.9228,3.56538
286,19.7038,14.9348,3.09189
287,19.7727,14.0674,2.87678
288,19.8416,12.3957,2.08163
289,19.9105,13.1237,2.0004
290,19.9794,12.1222,1.17732
291,20.0483,13.5528,1.388
292,20.1172,10.221,1.12139
293,20.1861,9.598,0.7581
294,20.255,10.3365,0.77241
295,20.3239,11.1542,1.1608
296,20.3928,12.5904,1.01872
297,20.4617,11.829,0.59548
298,20.5306,12.431,0.42586
299,20.5995,11.4074,0.52172
300,20.6683,12.1447,0.34989
301,20.7372,12.0718,0.46881
302,20.8061,13.1914,0.4252
303,20.875,13.359,0.76394
304,20.9439,15.9409,0.99678
305,21.0128,15.888,2.0022
306,21.0817,15.9508,1.90118
307,21.1506,14.1344,2.5579
308,21.2195,15.6693,2.1002
309,21.2884,17.533,1.39302
310,21.3573,17.95,1.39655
311,21.4262,19.9444,1.80283
312,21.4951,20.8346,2.12183
313,21.564,20.6319,1.63736
314,21.6329,20.3685,1.45335
315,21.7018,21.6085,1.41754
316,21.7707,19.0619,1.56561
317,21.8396,13.6703,1.12546
318,21.9084,15.8567,0.84875
319,21.9773,17.5149,1.65188
320,22.0462,16.2922,1.58934
321,22.1151,15.2502,1.80995
322,22.184,17.5879,1.23418
323,22.2529,17.7438,0.97096
324,22.3218,21.4487,1.01771
325,22.3907,26.025,0.85281
326,22.4596,27.5963,1.0094
327,22.5285,24.9325,1.38978
328,22.5974,21.957,1.72656
329,22.6663,22.1385,1.75658
330,22.7352,25.7988,1.19211
331,22.8041,21.7598,1.36279
332,22.873,20.9172,2.24505
333,22.9419,18.1362,1.82337
334,23.0108,13.7845,2.60761
335,23.0797,16.07,3.54041
336,23.1486,19.7022,5.11707
337,23.2174,28.0014,5.58035
338,23.2863,30.8028,6.55733
339,23.3552,30.8963,5.28589
340,23.4241,33.5864,4.22633
341,23.493,27.8431,3.59804
342,23.5619,25.2352,3.15114
343,23.6308,22.0486,3.25729
344,23.6997,21.4709,3.09351
345,23.7686,18.8512,2.50952
346,23.8375,19.1994,2.62569
347,23.9064,18.5109,2.1721
348,23.9753,17.2994,1.91344
349,24.0442,15.0758,1.76085
350,24.1131,16.6033,1.57618
351,24.182,17.9951,1.532
352,24.2509,20.2454,1.28469
353,24.3198,21.8539,1.89918
354,24.3887,19.1794,2.25549
355,24.4575,20.0319,1.42503
356,24.5264,17.6631,1.44376
357,24.5953,17.4341,1.47464
358,24.6642,19.3601,1.52193
359,24.7331,19.9365,1.40632
360,24.802,17.4724,1.36045
361,24.8709,17.3754,1.21934
362,24.9398,16.54,0.90685
363,25.0087,15.8803,1.18841
364,25.0776,16.9137,1.36485
365,25.1465,15.6038,1.32414
366,25.2154,16.8437,1.75804
367,25.2843,16.2843,1.16344
368,25.3532,12.9475,1.27361
369,25.4221,11.6286,1.56472
370,25.491,10.682,1.48647
371,25.5599,10.6011,1.06379
372,25.6288,11.0392,1.40949
373,25.6976,12.6054,1.3631
374,25.7665,17.0118,1.32211
375,25.8354,20.6035,1.62858
376,25.9043,23.4844,2.03453
377,25.9732,16.7238,1.94869
378,26.0421,14.8175,1.75213
379,26.111,13.8555,1.53545
380,26.1799,13.8727,1.22931
381,26.2488,14.1889,1.08478
382,26.3177,16.0984,1.44749
383,26.3866,16.1051,1.91746
384,26.4555,17.342,1.92073
385,26.5244,16.0805,2.24776
386,26.5933,19.582,3.01893
387,26.6622,16.2735,3.01113
388,26.7311,13.5465,3.10823
389,26.8,13.6993,2.9821
390,26.8689,14.347,2.22614
391,26.9377,15.9283,1.87958
392,27.0066,14.06,1.67029
393,27.0755,13.6249,1.29715
394,27.1444,15.4039,1.45851
395,27.2133,17.2075,1.8769
396,27.2822,16.3907,2.20753
397,27.3511,18.5573,2.39341
398,27.42,21.7774,4.10958
399,27.4889,23.9331,5.04421
400,27.5578,24.5268,4.69724
401,27.6267,19.4553,4.03572
402,27.6956,18.5505,3.39232
403,27.7645,14.9405,2.50086
404,27.8334,16.494,1.83183
405,27.9023,18.9424,1.03252
406,27.9712,22.0868,1.44424
407,28.0401,22.6447,1.90752
408,28.109,18.0425,1.64712
409,28.1778,16.3411,1.44393
410,28.2467,17.9557,1.72879
411,28.3156,17.8713,2.06578
412,28.3845,16.653,2.32651
413,28.4534,16.4331,2.34056
414,28.5223,15.7437,2.62938
415,28.5912,15.4576,2.28694
416,28.6601,16.4001,1.93912
417,28.729,16.0547,1.53764
418,28.7979,15.534,1.33749
419,28.8668,15.9422,1.41731
420,28.9357,16.0511,1.27198
421,29.0046,17.586,1.65
422,29.0735,18.0633,1.51529
423,29.1424,20.0758,1.47275
424,29.2113,20.7529,1.406
425,29.2802,17.7736,1.82047
426,29.3491,18.0853,1.66632
427,29.4179,20.416,1.53072
428,29.4868,26.1653,1.56595
429,29.5557,24.9809,2.23984
430,29.6246,27.9177,2.82169
431,29.6935,22.8623,4.33376
432,29.7624,19.0628,4.65108
433,29.8313,20.8977,3.70809
434,29.9002,22.6968,2.53026
435,29.9691,20.8145,2.16935
436,30.038,22.0277,1.43827
437,30.1069,19.4055,1.5411
438,30.1758,14.2317,1.24952
439,30.2447,15.5416,1.1462
440,30.3136,14.1108,1.1954
441,30.3825,12.9417,1.08642
442,30.4514,13.1643,1.40373
443,30.5203,15.5455,1.52595
444,30.5892,14.9325,1.7793
445,30.6581,16.7262,1.65397
446,30.7269,16.8627,1.21758
447,30.7958,16.9189,0.63611
448,30.8647,15.4101,0.4712
449,30.9336,15.886,0.73776
450,31.0025,17.9359,1.22618
451,31.0714,18.7566,1.82908
452,31.1403,17.5569,3.26281
453,31.2092,17.9162,2.22528
454,31.2781,17.9455,2.34978
455,31.347,16.1288,2.5558
456,31.4159,18.0357,2.36546
457,31.4848,19.231,2.29811
458,31.5537,19.529,2.49042
459,31.6226,17.8419,1.52709
460,31.6915,16.3514,1.74703
461,31.7604,14.9322,1.61827
462,31.8293,12.7149,1.74819
463,31.8982,11.7019,2.41729
464,31.967,10.6289,1.64274
465,32.0359,9.1857,1.52278
466,32.1048,9.6163,1.6729
467,32.1737,9.7757,1.65411
468,32.2426,10.4798,1.50331
469,32.3115,9.9593,1.89938
470,32.3804,11.2946,2.3683
471,32.4493,13.7232,1.89966
472,32.5182,14.3409,2.82775
473,32.5871,14.2111,3.24348
474,32.656,19.3828,3.30331
475,32.7249,20.8739,2.9479
476,32.7938,21.5462,1.82518
477,32.8627,21.5299,3.08061
478,32.9316,19.4763,4.08141
479,33.0005,17.6968,5.4503
480,33.0694,16.6209,5.74985
481,33.1383,19.6142,5.55895
482,33.2071,19.6759,4.80779
483,33.276,18.0234,3.6944
484,33.3449,16.7217,2.32454
485,33.4138,16.0008,2.40129
486,33.4827,18.9613,2.52839
487,33.5516,16.765,2.23774
488,33.6205,17.4244,1.92774
489,33.6894,17.331,1.705
490,33.7583,13.1288,2.07541
491,33.8272,14.884,1.74625
