,cell,centroid_row,centroid_col,frame
0,10,181.4407806191117,456.3300807537012,0
1,11,191.530414822102,182.9098212821774,0
2,12,177.11660079051384,244.47875494071147,0
3,13,195.13655589123866,406.24833836858005,0
4,15,200.73254086181277,505.3209509658247,0
5,16,205.96244541484717,366.6965065502183,0
6,18,211.01979472140764,556.2701612903226,0
7,19,213.64332688588007,612.3195357833656,0
8,20,214.6688639007367,274.67157813105854,0
9,21,221.38966012446147,107.04571565342269,0
10,23,231.01843910806176,328.85463121783874,0
11,24,256.60321715817696,233.11416443252904,0
12,25,240.60855949895617,453.9488517745303,0
13,26,248.68436387180319,702.1197798640337,0
14,27,258.2298678633757,167.8885564697083,0
15,28,264.0474006116208,637.6806829765545,0
16,29,255.69957264957264,511.43675213675215,0
17,30,267.11480945489626,570.4575494452484,0
18,31,263.23517012947906,391.1056910569106,0
19,33,273.01873716632446,295.5302874743326,0
20,34,268.22234935164,57.11022120518688,0
21,36,289.0420144685587,111.50417362270451,0
22,37,289.1932103939648,345.03185247275775,0
23,39,298.7537768354095,451.9188974291015,0
24,40,305.16342817487856,680.9732824427481,0
25,41,309.0240123934934,724.3718048024787,0
26,42,311.35779082177163,511.7614727854856,0
27,43,324.30885714285716,213.66857142857143,0
28,44,304.957345971564,758.776066350711,0
29,45,328.2751009421265,162.45383580080752,0
30,46,319.72541121181604,621.3474320241692,0
31,47,326.0825882352941,45.2284705882353,0
32,48,326.48692369911026,273.4610407117822,0
33,49,322.41169268441996,385.25742271196816,0
34,50,329.353117705902,568.0063354451484,0
35,52,354.849847349431,323.7701915070774,0
36,53,357.2289535798584,105.59677419354838,0
37,55,353.38910012674273,426.5509083227714,0
38,57,364.1870347394541,660.1395781637717,0
39,58,361.56227758007117,476.30569395017795,0
40,59,382.47362428842507,701.4664136622391,0
41,60,375.1310612357994,539.4161817678028,0
42,61,379.79241274658574,605.2734446130501,0
43,62,385.4973698053656,372.7903734876381,0
44,63,391.55256298870546,259.37793223284103,0
45,64,391.8254889318719,190.5411562432839,0
46,65,398.7741935483871,38.74731182795699,0
47,66,411.9592867756315,420.87399702823177,0
48,67,418.6960438699569,468.09988249118686,0
49,68,417.5533305227656,103.23524451939292,0
50,69,422.2976153607928,517.1012697429545,0
51,70,421.45646766169153,324.6044776119403,0
52,71,418.7303664921466,650.3638743455498,0
53,73,428.3817625042532,580.3872065328343,0
54,75,456.6488798370672,156.94358452138493,0
55,76,462.02190721649487,275.52856529209623,0
56,77,457.1167352103765,681.9354634609301,0
57,78,468.79186124082725,216.17878585723815,0
58,79,467.6740136654177,378.32378223495704,0
59,80,472.17408421773365,71.08301951386511,0
60,81,469.05435134260756,442.2196700097056,0
61,82,466.98286865972455,619.8904937856903,0
62,84,481.10815789473685,503.81157894736845,0
63,85,484.2472557628979,562.7093852908891,0
64,87,500.25607476635514,324.178738317757,0
65,88,498.7674342105263,731.2848684210526,0
66,90,520.7135701275046,633.1564207650273,0
67,91,518.551067961165,423.70291262135925,0
68,93,519.9142200663773,150.55195302527446,0
69,95,532.4834457388106,475.3206621704476,0
70,96,531.4657125819916,264.6365533691115,0
71,97,546.9849726775956,536.2035519125683,0
72,98,552.540717948718,210.66789743589743,0
73,99,544.1440594059405,372.7819306930693,0
74,101,550.9329628343174,587.4977422716221,0
75,103,573.4732678668848,311.5215493726132,0
76,104,578.8448275862069,435.473275862069,0
77,106,593.30500550055,497.02255225522555,0
78,108,602.2544978737324,261.17075564278707,0
79,109,608.9342552709136,375.1879392428021,0
80,110,608.5246947835738,568.5246947835738,0
81,113,641.2734506872438,436.7851458885942,0
0,10,181.85150891632372,455.9259259259259,1
1,11,193.30456514495168,183.16727757414196,1
2,12,177.9204938271605,243.9846913580247,1
3,13,195.98882512836002,406.1410450015101,1
4,15,201.13468634686348,504.76236162361624,1
5,16,206.49224634470536,366.29906956136466,1
6,18,211.0357801549244,555.686462559941,1
7,19,213.815234375,611.806640625,1
8,20,215.22945736434107,274.67596899224804,1
9,21,221.92611887283923,106.70092351408951,1
10,23,231.66284987277353,329.04325699745544,1
11,24,257.4036036036036,233.0689189189189,1
12,25,241.37283691662296,453.6321447299423,1
13,27,259.41334318069914,167.62973904480552,1
14,28,264.065329218107,637.0375514403293,1
15,29,256.0063398140321,511.11749788672864,1
16,30,267.28883553421366,570.0093637454981,1
17,31,263.4028994261552,390.86167321051045,1
18,33,273.39649394173756,295.26450116009283,1
19,34,269.30481695568403,56.67013487475915,1
20,36,289.5570150922303,111.30967020681945,1
21,37,289.65854700854703,344.54957264957267,1
22,39,299.1425107758621,451.62338362068965,1
23,40,306.3659972299169,680.8372576177285,1
24,41,309.75262543757293,724.2038117464022,1
25,42,311.8775783552103,511.4575408518618,1
26,43,325.1635473653902,213.402821767924,1
27,44,306.1231707317073,758.859756097561,1
28,45,329.38438520130575,162.00108813928182,1
29,46,319.17236753856474,620.524480214621,1
30,47,326.92578586622545,44.87544315764595,1
31,48,327.10743801652893,272.9682751266329,1
32,49,322.6630856460758,384.92181438376605,1
33,50,329.6324670941613,567.4407694903814,1
34,52,355.39686468646863,323.6289878987899,1
35,53,357.4441805225653,105.31987331749802,1
