,cell,centroid_row,centroid_col,frame
0,8,229.44335260115608,398.7367052023121,0
1,14,268.3043936731107,250.65940246045693,0
2,15,266.46628571428573,295.69638095238093,0
3,16,269.3883647798742,559.8962264150944,0
4,17,279.82966828177416,195.82258665672754,0
5,18,279.20203488372096,372.3735465116279,0
6,19,274.7034516285853,441.57948468643656,0
7,20,287.3793604651163,491.0625,0
8,22,303.10096153846155,407.719674556213,0
9,23,293.7725258493353,538.2688330871492,0
10,24,302.01226751088245,332.00633161852,0
11,27,321.29035087719296,235.28026315789472,0
12,28,316.20916334661354,640.1977091633466,0
13,29,319.7208672086721,596.0606368563685,0
14,30,322.0737192836318,284.1911703456893,0
15,31,324.3478723404255,523.1042553191489,0
16,32,325.1200797209766,456.0333831589437,0
17,33,332.6161003236246,192.44943365695792,0
18,34,339.0203233256351,369.2406466512702,0
19,36,349.4687116564417,564.5779141104294,0
20,37,356.58336,144.16448,0
21,38,356.0085287846482,415.7731343283582,0
22,39,360.55291117722055,495.0012749681258,0
23,40,359.13931085587257,325.55094479436826,0
24,41,369.22338049143707,263.17982129560687,0
25,43,365.4843669912865,617.5356227575602,0
26,45,385.3939720129171,459.1829924650161,0
27,46,380.41358275721836,535.8409922732818,0
28,47,372.8668604651163,209.95755813953488,0
29,48,394.89453340695746,381.95472114853675,0
30,49,396.7681982447083,582.1987609705731,0
31,50,399.1799379524302,668.6566701137539,0
32,51,405.2273435066957,130.0495172843351,0
33,52,409.3514193316565,344.56485806683435,0
34,53,408.11608881963383,292.91040124659133,0
35,54,417.3954688844279,184.56036707771725,0
36,55,404.95120643431636,421.6058981233244,0
37,56,409.8978844589097,629.5642799023597,0
38,57,421.7052913596785,236.65773610180844,0
39,59,423.46505494505493,498.83384615384614,0
40,60,436.7684831655675,544.7563346060396,0
41,62,451.78568540234534,456.9421754953498,0
42,63,450.99091778202677,416.901051625239,0
43,64,470.5486495281484,274.7849007484543,0
44,65,448.6033586565374,602.1327469012396,0
45,66,466.12397734424167,376.1356198867212,0
46,67,469.851324828263,324.8074092247301,0
47,70,480.9574890742948,203.14938418752484,0
48,71,476.67123287671234,496.6263580538498,0
49,72,488.4511664689601,576.0581257413997,0
50,73,494.8179347826087,239.6424689440994,0
51,75,498.49186643835617,534.4708904109589,0
52,76,517.8221583652618,405.4109195402299,0
53,77,507.7887828162291,450.93834526650755,0
54,79,525.9384413883431,358.2704649639817,0
55,80,529.817947617003,493.3160154572778,0
0,8,232.0952522255193,399.28813056379823,1
1,14,270.62345254470426,251.08872077028886,1
2,15,268.6391205458681,295.60348749052315,1
3,16,272.6842906047927,559.5386078356789,1
4,17,282.24924471299096,196.619335347432,1
5,18,281.45106805762543,372.85991058122204,1
6,19,277.2124940842404,441.7524846190251,1
7,20,288.8437384558552,492.13705208718136,1
8,22,305.553343350864,408.08827948910596,1
9,23,297.71932515337426,538.5283742331288,1
10,24,304.1712795828319,332.43521861211394,1
11,27,323.6325807879593,235.73306772908367,1
12,28,319.4144736842105,640.9309210526316,1
13,29,322.35195339273474,596.9773817683345,1
14,30,324.64539306847,284.8951817413356,1
15,31,328.27582534611287,522.8370607028754,1
16,32,327.46153846153845,456.8627069133398,1
17,33,334.90862137465234,193.48867699642432,1
18,34,340.9268953068592,370.25722021660647,1
19,36,352.15851393188854,565.3065015479876,1
20,37,359.3614810003248,144.55245209483599,1
21,38,358.80542195015306,415.9239177962396,1
22,39,363.40342809364546,495.1316889632107,1
23,40,360.3912551828119,325.9721070486242,1
24,41,371.8313782991202,263.9615102639296,1
25,43,368.69203450025367,618.1988838153221,1
26,45,387.46362994350284,458.68608757062145,1
27,46,382.52523594583505,536.861304883053,1
28,47,375.7481181239143,209.87376954255936,1
29,48,397.3403781979978,382.2413793103448,1
30,49,399.2976377952756,582.1265091863517,1
31,50,401.4042661249365,668.8202133062468,1
32,51,407.8003081664099,130.5657935285054,1
33,52,410.6659521257592,344.90246516613075,1
34,53,409.79428341384863,293.7757648953301,1
35,54,419.49071618037135,184.85470085470087,1
36,55,408.1210979547901,421.8918191603875,1
37,56,413.7930483419896,629.5261685976827,1
38,57,423.6779661016949,236.89728813559321,1
39,59,426.475032566218,498.7876682587929,1
40,60,439.7737478411054,544.6932642487046,1
41,62,454.454876568191,456.9061108862809,1
42,63,453.37029603612643,417.02910185649773,1
43,64,471.8655303030303,275.27146464646466,1
44,65,451.5627466456196,602.7150749802684,1
45,66,468.373452970297,376.36912128712873,1
46,67,471.51797144263907,325.38306253077303,1
47,71,479.1254220935842,497.16353111432704,1
48,72,491.10616705698675,576.3555815768931,1
49,75,501.5195911413969,534.5149063032368,1
50,76,520.3127739511584,406.0450845335003,1
51,77,510.3676296003166,451.4578551642264,1
52,79,528.8562134027326,358.77358490566036,1
53,80,533.2316570486397,492.9084913437758,1
54,803,261.3323988786544,597.8313976772126,1
0,8,234.24452445244523,400.04620462046205,2
1,14,273.5321004884857,251.6486392184229,2
2,15,270.66871401151633,295.4387715930902,2
3,16,276.50838613492357,560.0670890793888,2
4,17,284.5386893743058,197.2184376156979,2
5,18,285.1387002909796,373.18525703200777,2
6,19,279.5134758364312,442.1914498141264,2
7,20,291.58223684210526,492.5095029239766,2
8,22,307.5797421731123,408.4257826887661,2
9,23,300.17053642914334,538.6301040832666,2
10,24,305.8875645609853,332.44060389352404,2
11,27,326.31863636363636,236.38590909090908,2
12,28,324.023143683703,642.0771456123433,2
13,29,323.9855898123324,598.385053619303,2
14,30,327.0906768837803,284.76585781183485,2
15,31,330.8205537806177,523.2417465388711,2
16,32,330.3497081712062,456.96546692607006,2
17,33,337.0546168958743,193.69037328094302,2
18,34,343.97642163661584,370.6208969024503,2
19,36,353.902699309479,565.6271186440678,2
20,37,361.88092933204257,144.80316231042272,2
21,38,361.303125,415.7267857142857,2
22,39,366.200824742268,495.2783505154639,2
23,40,362.43775100401604,326.3501277838627,2
24,41,374.8697539797395,264.69717800289436,2
25,43,372.1104447776112,617.9385307346326,2
26,45,390.0098383696416,458.14371047083625,2
27,46,384.78986710963454,536.9551495016611,2
28,47,378.1594120972301,210.2945166760882,2
29,48,400.71960022209885,382.5835646862854,2
30,49,400.921743697479,581.7027310924369,2
31,51,410.48705599036725,130.4819385912101,2
32,52,412.76339285714283,345.2533482142857,2
33,53,412.0248840151835,294.9544495993252,2
34,54,421.7122712271227,184.98919891989198,2
35,55,410.61967938087344,422.2150359314538,2
36,56,416.9706119162641,629.8558776167472,2
37,57,425.4587950138504,237.2323407202216,2
38,59,429.17284482758623,498.6887931034483,2
39,60,442.5878808168731,544.8925343153666,2
40,62,457.42725450901804,456.85330661322644,2
41,63,456.5920852359209,417.3947234906139,2
42,64,473.8518987341772,275.03354430379744,2
43,65,454.11821705426354,602.6112403100775,2
44,66,470.2073244552058,376.796004842615,2
45,67,473.30972818311875,325.40915593705296,2
46,71,481.75482625482624,496.9049227799228,2
47,72,494.01433691756273,576.6746316208681,2
48,75,504.1752885848653,534.4886703719538,2
49,76,523.6686390532544,405.98069137340394,2
50,77,512.5589573851883,451.60074472486554,2
51,79,532.5602094240837,358.92342931937173,2
52,80,535.3907172995781,493.289029535865,2
0,8,237.32125748502995,400.93263473053895,3
1,14,275.3351120597652,252.69797225186767,3
2,15,273.37402496099844,295.7909516380655,3
3,16,277.64541984732824,559.7103053435114,3
4,17,286.65070007369195,198.31061164333087,3
5,18,287.2057710501419,373.33396404919586,3
6,19,282.9622009569378,443.4952153110048,3
7,20,294.20812182741116,493.1856417693981,3
8,22,309.65544332211,408.7078189300411,3
9,23,303.6896,539.0864,3
10,24,308.78470490440566,332.21238570241064,3
11,27,328.37087290818636,236.76255088195387,3
12,29,325.01832208293155,598.386049501768,3
13,30,329.177385456074,284.6027742749054,3
14,31,334.74532835024024,523.6043780032035,3
15,32,332.27700432069133,457.3144503120499,3
16,33,339.33952049497293,194.22969837587007,3
17,34,345.0343563902886,371.0554283096656,3
18,36,355.6489151873767,565.9723865877712,3
19,37,364.42857142857144,144.65237020316027,3
20,38,364.791760977818,415.23856948845633,3
