,cell,centroid_row,centroid_col,frame
9,28,310.12953846153846,341.43876923076925,5
10,29,313.3945196434467,474.5229448662925,5
11,30,316.34964078002054,290.9209716045159,5
12,32,326.6347941567065,423.584772023019,5
13,33,321.55639768167634,207.70441373160946,5
14,34,327.3471200980392,540.9788602941177,5
15,36,327.148899188876,162.31865585168018,5
16,37,342.667107001321,604.894319682959,5
17,40,336.37550200803213,253.68206157965193,5
18,41,357.63512677798394,386.51113172541744,5
19,42,363.380476556495,468.21176018447346,5
20,43,370.0254562920269,514.066762728146,5
21,44,381.10032017075775,216.7075773745998,5
22,45,377.1437809052872,345.9277291745911,5
23,46,366.21974758723087,174.37861915367483,5
24,47,376.2692440455644,301.74111149464966,5
25,48,376.9142146705346,566.7343555739743,5
26,50,381.889544688027,675.5050590219224,5
27,51,380.955078125,429.8600260416667,5
28,52,387.59336305101533,622.2322932144626,5
29,53,408.2211043518952,265.8930744033692,5
30,55,418.1441095890411,130.29150684931506,5
31,56,414.1549815498155,482.2411942301241,5
32,57,427.5015356265356,183.48157248157247,5
33,58,420.88294930875577,536.9036866359447,5
34,59,426.9627688913403,706.492277992278,5
35,60,414.12245762711865,402.17627118644066,5
36,61,425.4764826175869,586.7010906612134,5
37,62,438.287104622871,639.9403892944039,5
38,63,434.2904142973193,349.1815597075548,5
39,64,438.84724799010513,308.4582560296846,5
40,66,456.3804922935358,452.21992178513915,5
41,67,444.3658372562206,231.06792199058506,5
42,69,455.18741808650066,400.76605504587155,5
43,70,467.98429541595925,516.8539898132428,5
44,72,475.4239338001273,577.0480585614258,5
45,74,479.00692281066114,165.4344063689858,5
46,75,468.14726631393296,269.19400352733686,5
47,76,481.3288439955107,369.94350916573137,5
48,77,482.3066666666667,310.9102222222222,5
49,78,491.76302851524093,226.59259259259258,5
50,79,492.9318488529015,642.1015519568151,5
51,80,505.30624187256177,428.35825747724317,5
52,82,525.2477576240782,488.0980665736496,5
53,83,514.9855126300149,541.1445022288261,5
54,84,531.76383329409,274.9809277136802,5
55,85,526.3777319587629,355.6185567010309,5
56,88,525.7750783699059,594.6653605015674,5
57,89,541.5452966714906,403.8437047756874,5
58,91,538.8227424749164,321.538939321548,5
59,93,560.4586653386455,457.1613545816733,5
60,95,566.2144613871127,556.7693064436793,5
61,97,589.4353488372093,375.4688372093023,5
62,98,583.4291084854995,509.20676691729324,5
63,100,591.0582750582751,433.4055944055944,5
64,104,216.6459741856177,532.9127228027044,5
0,13,247.95705996131528,350.1411992263056,6
1,15,256.25049940071915,450.01038753495806,6
2,16,261.9475933423302,501.5485829959514,6
3,18,260.2788494077834,299.00203045685276,6
4,20,271.6696195935383,550.6935904116727,6
5,21,275.68791627021886,413.29352997145577,6
6,23,281.4203296703297,164.30872252747253,6
7,24,285.82975729862824,234.97186071051706,6
8,27,296.68509485094853,382.5046070460705,6
9,28,310.18315918869087,340.9477566072526,6
10,29,314.1980898478953,475.51821719136893,6
11,30,316.69112627986345,290.8034129692833,6
12,32,326.9679684071961,423.2492321193506,6
13,33,323.67386700550617,207.73782295637443,6
14,34,328.5117855038303,540.7050677666471,6
15,36,327.54179566563465,162.11269349845202,6
16,37,345.126238414829,605.4758708852669,6
17,40,337.6139154160982,253.64392905866302,6
18,41,358.4023816985271,386.33751175180197,6
19,42,363.27161949685535,467.1875,6
20,43,371.27151136870265,512.9277753009362,6
21,44,382.48786473956915,216.41014453231526,6
22,45,377.571269073316,345.69445478228505,6
23,46,365.82910447761196,173.69701492537314,6
24,47,376.96243654822337,300.72419627749576,6
25,48,378.5163481953291,566.5422505307855,6
26,50,383.2940711462451,674.6138339920949,6
27,51,381.3570069752695,430.5402663284718,6
28,52,389.9230374551052,622.3468445356593,6
29,53,408.82925054571916,265.14722289594954,6
30,55,418.26206700738214,130.0763770584895,6
31,56,414.55403556771546,481.5188098495212,6
32,57,427.6762331838565,183.2962630792227,6
33,58,421.577033492823,536.8746411483254,6
34,59,429.1908936651584,705.9558823529412,6
35,60,414.59254553155444,401.95933926302416,6
36,61,426.3657162970785,586.8211897219289,6
37,62,440.31159420289856,640.0640096618357,6
38,63,434.31792604501607,348.8609324758842,6
39,64,440.26258992805754,307.0695443645084,6
40,66,457.11367304588424,452.67350703251094,6
41,67,445.3433356594557,231.56245638520585,6
42,69,456.25,400.78367875647666,6
43,70,468.2265170407315,516.2572734829592,6
44,72,475.96662546353525,576.9020395550061,6
45,74,479.3615251299827,164.84818024263433,6
46,75,468.2176929748482,269.4726799653079,6
47,76,481.52506697282814,369.63145809414465,6
48,77,483.02871242709733,311.20771646478244,6
49,78,491.5895153313551,225.74777448071217,6
50,79,494.4689817936615,640.7403910991234,6
51,80,506.58090514569125,428.0737755734656,6
52,82,526.3936514355034,487.3687828548322,6
53,83,515.5448950036206,540.7244750181028,6
54,84,532.1583549988183,274.318364452848,6
55,85,526.8151868220169,354.5267175572519,6
56,88,527.9291369754553,594.1342042755344,6
57,89,542.062698642011,402.7890783010691,6
58,91,539.5113253012048,320.2520481927711,6
59,93,561.8828431372549,456.9852941176471,6
60,95,568.6963725929243,556.5839677563815,6
61,98,584.4173716864073,508.994923857868,6
62,100,591.6036446469249,433.7312072892939,6
63,104,218.24589166159464,532.0967741935484,6
64,106,196.36535859269281,498.14343707713124,6
65,115,286.7121951219512,594.4195121951219,6
66,117,298.4983376431474,637.8352419652753,6
67,128,357.4989517819707,119.19659911483811,6
68,156,481.30374592833874,700.8691639522258,6
0,13,248.68831667947734,349.64411990776324,7
1,15,256.47499015360376,449.52185899960614,7
2,16,262.8604291086043,500.3271400132714,7
3,18,261.5632889798704,299.3684749232344,7
4,20,273.2155217619297,549.8668065023597,7
5,21,276.9154275092937,413.525092936803,7
6,23,282.38442651701155,163.5064889512452,7
7,24,286.8062169312169,235.46296296296296,7
8,27,296.42637862421833,382.6009096077317,7
9,28,311.8257850241546,341.06280193236717,7
10,29,315.95871728713604,476.36196092886104,7
11,30,317.297829036635,289.79240162822254,7
12,32,329.36412593206296,423.5836785418393,7
13,33,324.20780856423175,208.40554156171285,7
14,34,329.3927633498687,539.9880361832506,7
15,36,328.83747725894483,161.8308065494239,7
16,37,346.4277240087418,605.0593193880737,7
17,40,340.26929133858266,255.01023622047245,7
18,41,358.22656755009695,385.71170006464126,7
19,42,363.8776637726914,468.259273875296,7
20,43,373.931241347485,513.0530687586526,7
21,44,382.53689427312776,216.50275330396477,7
22,45,378.403803131991,345.20805369127515,7
23,46,366.34814814814814,173.63111111111112,7
24,47,377.7534384434753,300.18550821871855,7
25,48,379.78423060618906,566.053412462908,7
26,50,385.8289269051322,674.7212286158632,7
27,51,382.87905604719765,430.03657817109143,7
28,52,391.82828838745183,621.3913043478261,7
29,53,409.5434139121855,264.6973359644795,7
30,55,418.62263033175356,129.28228672985782,7
31,56,415.67135135135135,480.938018018018,7
32,57,428.65734870317004,182.97406340057637,7
33,58,422.6519886363636,536.5426136363636,7
34,59,431.02712527964206,705.6160514541388,7
35,60,415.6997108632796,401.6398182569186,7
36,61,427.53174884710893,586.5037247250798,7
37,62,441.03855644663787,639.8565700185071,7
38,63,435.016006402561,348.6158463385354,7
39,64,441.53252734599886,306.41796200345425,7
40,66,458.02149554081865,452.11662474273953,7
41,67,445.9953177257525,231.714381270903,7
42,69,458.12550066755676,400.64619492656874,7
43,70,467.46603611349957,515.4759243336199,7
44,72,476.59083922533046,576.8152474638795,7
45,74,479.4742014742015,163.91470691470693,7
46,75,470.18885191347755,268.6630615640599,7
47,76,481.99230473258945,369.50711812235477,7
48,77,484.4377880184332,311.47603686635944,7
49,78,492.2771002710027,224.7428861788618,7
50,79,495.1565217391304,640.9940869565218,7
51,80,508.3078787878788,427.8751515151515,7
52,82,527.3565954013715,487.6296893908834,7
53,83,515.6420534458509,539.7274964838256,7
54,84,532.9153148854962,273.8077290076336,7
55,85,527.1880679573292,354.84551560647964,7
56,88,528.9562125748503,593.9554640718563,7
57,89,543.6180294712511,403.49378792256573,7
58,91,540.7843590930125,319.55946321147616,7
59,93,564.0264317180616,459.0851688693098,7
60,95,569.2522437411432,556.8214454416627,7
61,98,585.7311889718552,511.6553704767375,7
62,100,591.457249070632,432.4919454770756,7
63,104,220.18714555765595,530.8260869565217,7
64,115,289.0875420875421,593.7934904601572,7
65,117,299.8226401179941,637.4236725663717,7
66,128,358.42941443486154,118.35724012709942,7
67,156,482.9117087747895,699.7220863895681,7
68,158,219.69217769193625,388.176967648479,7
0,13,249.30305466237942,349.57958199356915,8
1,15,257.4525352649638,449.45939763629434,8
2,16,263.80035531867645,499.88874083944035,8
3,18,261.90899864682,300.09269282814614,8
4,20,273.9292656587473,549.4886609071274,8
5,21,278.08158396946567,413.8392175572519,8
6,23,282.9933263083948,163.02107481559537,8
7,24,287.65330266184685,236.05685179099572,8
8,27,295.9895384615385,382.34707692307694,8
9,28,311.8879180476047,341.45736667670985,8
10,29,317.032,477.4742857142857,8
11,30,318.0980198019802,290.26402640264024,8
12,32,328.89317269076304,422.6935742971888,8
13,33,325.8294930875576,208.10012568077084,8
14,34,330.38619295205086,539.868573079145,8
15,36,329.15370919881303,161.81958456973294,8
16,37,346.22514894951394,604.928504233302,8
17,40,340.7292944785276,253.9792944785276,8
18,41,358.63358778625957,385.48250636132315,8
19,42,364.4835164835165,469.4032967032967,8
20,43,376.081053698075,514.3971631205674,8
21,44,383.94162436548226,216.60885504794135,8
22,45,378.85671191553547,345.1821266968326,8
23,46,366.5559701492537,173.71044776119402,8
24,47,377.8197772527843,299.2767465406682,8
25,48,380.57160647571607,567.0087173100871,8
26,50,387.53447604207247,674.2828204129333,8
27,51,383.3086347724621,429.5688448074679,8
28,52,392.63186813186815,620.2527472527472,8
29,53,410.45678391959797,264.27562814070353,8
30,55,419.1230543318649,129.53861967694567,8
31,56,415.5520481022172,481.4250281848929,8
32,57,429.7523836231071,183.18984856982613,8
33,58,422.7967634459781,536.6063779152785,8
34,59,432.204347826087,706.760597826087,8
35,60,416.6583673469388,402.0869387755102,8
36,61,429.1432685385169,586.3430525557956,8
37,62,442.0236578707916,640.4813466787989,8
38,63,435.3744647722849,347.53133514986376,8
39,64,442.1264689423615,305.03749300503637,8
40,66,459.6023404725105,452.3652020313535,8
41,67,446.9307844429796,231.60118655240606,8
42,69,458.01457919151756,399.96222664015903,8
43,70,467.5675906183369,514.4392324093817,8
44,72,477.1826805385557,576.5211138310893,8
45,74,480.61867704280155,164.3052706048815,8
46,75,471.12139737991265,268.4,8
47,76,482.68856718634004,369.74498886414256,8
48,77,484.79480901077375,310.767874632713,8
49,78,493.834965034965,225.22167832167833,8
50,79,496.4487889273356,641.578892733564,8
51,80,509.07125,428.1475,8
52,82,529.4205912334353,488.07747196738023,8
53,83,516.1237329605033,539.5784690667599,8
54,84,533.1219684483165,274.0901813044502,8
55,85,527.604714064915,354.8044822256569,8
56,88,529.0833646263612,593.962448366504,8
57,89,544.806976744186,403.97267441860464,8
58,91,541.5784490532011,320.09873760144274,8
59,93,565.2467204843592,458.851160443996,8
60,95,569.7709750566894,556.6997732426304,8
61,98,587.0566150178785,510.2896305125149,8
62,100,592.1992818671454,431.787552363854,8
63,104,221.55385556915544,530.9388004895961,8
64,115,289.53443113772454,593.4700598802395,8
65,117,301.65072685539405,637.5367253251721,8
66,128,359.8042889390519,117.39887133182845,8
67,158,221.03680113234253,388.0816230242982,8
0,13,249.8459337964855,349.78831221904375,9
1,15,258.0628637951106,448.96119518820336,9
2,16,265.5144124168514,499.2430155210643,9
3,18,261.9600264288074,299.8334985133796,9
4,20,275.28676056338026,549.2298591549296,9
5,21,281.0524520255864,415.74157782515994,9
6,23,284.0912293060937,161.9098274040155,9
7,24,288.3474867311895,234.6434592569466,9
8,27,297.2717070289427,381.85764914353217,9
9,28,311.4959324155194,341.39424280350437,9
10,29,318.72382892057027,479.7417515274949,9
11,30,318.6797573435504,290.21264367816093,9
12,32,331.0684764991896,422.8788492706645,9
13,33,327.33940677966103,206.96822033898306,9
14,34,331.6775782155272,540.4875434530707,9
15,36,329.6235884567127,161.64680050188207,9
16,37,347.7722293814433,604.2925257731958,9
17,40,340.99347471451875,253.26427406199022,9
18,41,359.53853626943004,384.80051813471505,9
