,cell,centroid_row,centroid_col,frame
0,3,528.9893617021277,352.3887070376432,0
1,7,520.1251768033947,432.6987270155587,0
2,10,501.31561140647653,264.0236829386177,0
3,12,486.0762992996683,314.33579063767047,0
4,13,482.2334718549301,482.77370608235736,0
5,14,483.93275577557756,574.0688943894389,0
6,15,479.6987154534838,360.74931880108994,0
7,16,477.82466619817285,528.5277582572031,0
8,17,478.3887147335423,402.2834751455441,0
9,18,475.22377307519133,226.74065736154884,0
10,20,471.0127418593676,440.91080698442664,0
11,22,450.1859664227292,276.30908308222126,0
12,23,439.87962128043284,620.6925157799819,0
13,24,427.3204633204633,572.7995787995789,0
14,26,425.7796289284362,196.58462703521394,0
15,27,425.3796192609183,367.9078014184397,0
16,28,428.1927386822053,319.4043030031376,0
17,29,421.2494845360825,496.97690721649485,0
18,30,421.9759576202119,242.78117359413204,0
19,32,419.6410912190963,412.26683716965044,0
20,33,419.6084183673469,455.5017006802721,0
21,34,411.6989648033126,534.2699792960663,0
22,35,399.0754272245139,607.796110783736,0
23,36,390.0534482758621,282.71206896551723,0
24,37,372.2341869793274,174.0203640851589,0
25,38,374.10603829160533,330.7106038291605,0
26,39,373.5872249060655,642.0091250670961,0
27,40,369.39904988123516,378.2110055423595,0
28,41,365.2342561606328,230.2263462123517,0
29,43,367.99113392440506,466.4386374241717,0
30,45,364.0722338204593,423.9260960334029,0
31,46,360.7791633145616,515.1069991954947,0
32,47,347.15605674790834,602.5278283012004,0
33,48,339.55555555555554,287.9927628778203,0
34,49,331.9194288628251,558.347271800102,0
35,50,323.9525691699605,645.5577514273166,0
36,52,320.91062801932367,473.99082125603866,0
37,53,316.7259100642398,186.55745895788723,0
38,54,318.77910958904107,336.04195205479454,0
39,56,314.99416271433785,385.8993068223276,0
40,57,312.0521064301552,246.55136733185515,0
41,58,308.83628530397317,429.9301101005266,0
42,59,310.45251396648047,513.2411545623836,0
43,60,298.8433734939759,598.622891566265,0
44,61,282.92213687150837,298.56284916201116,0
45,62,283.8789748457523,547.015662078785,0
46,64,270.1951530612245,358.5616496598639,0
47,65,268.88823529411764,460.1910216718266,0
48,68,259.18671383647796,590.6772798742138,0
49,70,255.10940654016957,400.58982640290674,0
50,72,258.97896879240164,511.79647218453186,0
51,73,236.39947368421053,328.58947368421053,0
52,75,217.23201950426656,466.7533522958147,0
53,79,218.99407407407406,511.5920987654321,0
54,1105,372.63807890222984,565.0686106346484,0
0,7,521.4728005372733,432.5339153794493,1
1,10,501.82956186807894,263.8223399133365,1
2,12,488.73643410852713,313.62827611664824,1
3,13,482.5670707860774,482.8071959327337,1
4,14,485.53889613211646,574.3072577140374,1
5,15,480.9005591054313,360.3382587859425,1
6,16,479.6753158074428,528.8719699556162,1
7,17,480.9486348912541,402.34613604812586,1
8,18,475.8698356286095,226.80764104842294,1
9,20,472.98537298878597,441.28327645051195,1
10,22,451.3689578713969,276.770288248337,1
11,23,442.44022442813986,620.1165299956841,1
12,24,425.69359510782107,572.0148052784036,1
13,26,426.0641169853768,196.21709786276716,1
14,27,428.1533333333333,367.8314814814815,1
15,28,430.0675615212528,320.01879194630874,1
16,29,423.2357588357588,497.16091476091475,1
17,30,422.9620305406521,242.95996698307883,1
18,32,422.9130619168787,412.0080576759966,1
19,33,421.4190274841438,455.4714587737844,1
20,34,412.614733276884,534.2150719729043,1
21,35,399.96338028169015,607.4980281690141,1
22,36,392.2219419924338,282.6460697772173,1
23,37,373.28202736318406,174.00248756218906,1
24,38,374.7079549582274,331.1267707954958,1
25,39,375.90282968499736,642.8275493860117,1
26,40,371.7983326716951,378.2766971020246,1
27,41,366.44001218026796,229.81790499390988,1
28,43,370.27523364485984,466.718691588785,1
29,45,367.4605860503508,424.13660751134955,1
30,46,362.79330065359477,515.1973039215686,1
31,47,348.98963531669864,602.9550863723608,1
32,48,341.10817717206135,288.1252129471891,1
33,49,333.8462724935733,558.5141388174807,1
34,50,326.5680832610581,645.7207285342585,1
35,52,323.2657376261413,473.39067755886595,1
36,53,317.1410714285714,185.9325,1
37,54,320.05321888412016,335.64549356223176,1
38,56,317.6807426283218,385.83691299599565,1
39,57,313.4520597885527,246.35800218738606,1
40,58,310.45862884160755,429.9068557919622,1
41,59,312.4889705882353,512.7954963235294,1
42,60,301.7145390070922,598.9674940898345,1
43,61,284.35514679872654,298.38132295719845,1
44,62,286.5543792107796,546.8267564966313,1
45,64,271.558647260274,358.56335616438355,1
46,65,271.83344370860925,459.71324503311257,1
47,68,260.8676414005387,590.4020777222008,1
48,70,257.4424146147736,400.3332009531374,1
49,72,261.3353825136612,511.8333333333333,1
50,73,238.4679045092838,328.7098143236074,1
51,75,221.33673469387756,466.7365835222978,1
52,79,221.3987975951904,511.8496993987976,1
53,1105,370.95596133190116,563.3426423200859,1
0,7,522.976430976431,432.05252525252524,2
1,10,503.99857482185274,262.93016627078384,2
2,12,490.213503649635,313.24306569343065,2
3,13,484.1583400483481,481.92344883158745,2
4,15,482.45521774856206,360.3898931799507,2
5,16,481.7146187146187,528.7902097902098,2
6,17,482.7645416472778,402.01116798510935,2
7,18,476.29146395400267,226.32684652808493,2
8,20,474.7937219730942,440.78375685102145,2
9,22,452.8293530178029,277.14763352149373,2
10,23,444.04810126582277,619.4645569620253,2
11,24,427.2840834964123,571.6063274624919,2
12,26,427.408311094167,195.49752192146397,2
13,27,429.77440828402365,367.4485946745562,2
14,28,431.56042435424354,320.8671586715867,2
15,29,425.8924024640657,497.5540041067762,2
16,30,424.8868566567418,243.23947256486602,2
17,32,425.13428451531684,412.18715904322283,2
18,33,423.58534519271495,455.8043202033037,2
19,34,413.63670256835127,535.0604805302403,2
20,35,401.9557471264368,606.0603448275862,2
21,36,394.0447390223695,282.9076222038111,2
22,37,374.55517668939865,173.55455672659642,2
23,38,375.14306100606495,331.402069211559,2
24,39,378.4997476022211,642.9389197375064,2
