,position (um),Lar intensity,Abi intensity
431,29.6935,3.7679,2.3668
432,29.7624,2.9798,3.2414
433,29.8313,3.7094,2.7978
434,29.9002,4.2668,2.7994
435,29.9691,5.4102,2.0676
436,30.038,6.3242,2.2587
437,30.1069,4.1198,2.2173
438,30.1758,2.7565,2.4561
439,30.2447,2.3902,2.5448
440,30.3136,3.4113,3.2059
441,30.3825,2.8056,3.3086
442,30.4514,3.2807,3.122
443,30.5203,3.0541,2.1341
444,30.5892,3.0484,2.4519
445,30.6581,4.749,2.0549
446,30.7269,7.2247,2.178
447,30.7958,10.2471,2.9059
448,30.8647,14.2763,4.3781
449,30.9336,20.7786,5.8893
450,31.0025,32.4657,7.2956
451,31.0714,40.2828,8.1333
452,31.1403,44.0909,8.0331
453,31.2092,38.9435,8.6806
454,31.2781,33.9237,8.4127
455,31.347,34.2471,7.9067
456,31.4159,33.4596,7.8555
457,31.4848,34.1567,7.1129
458,31.5537,36.2378,7.9625
459,31.6226,31.9818,8.884
460,31.6915,37.4823,7.4251
461,31.7604,30.3172,7.9338
462,31.8293,27.7005,8.901
463,31.8982,28.9715,7.918
464,31.967,28.5654,6.4159
465,32.0359,25.655,6.7042
466,32.1048,19.6634,4.8026
467,32.1737,16.7473,5.3758
468,32.2426,11.7151,4.4939
469,32.3115,10.4027,4.9527
470,32.3804,10.3395,4.2015
471,32.4493,11.782,4.4443
472,32.5182,18.7595,5.1978
473,32.5871,25.9031,6.6966
474,32.656,32.5286,6.2299
475,32.7249,20.2415,5.2147
476,32.7938,11.9462,4.1316
477,32.8627,7.8124,3.6844
478,32.9316,9.1022,3.7461
479,33.0005,12.7082,3.7369
480,33.0694,13.8035,4.7644
481,33.1383,15.8539,4.45
482,33.2071,22.0558,4.9912
483,33.276,28.1204,6.8938
484,33.3449,32.2244,7.6118
485,33.4138,34.3886,6.3688
486,33.4827,28.686,4.8516
487,33.5516,20.8983,4.8584
488,33.6205,13.3212,3.7887
489,33.6894,7.2619,3.4616
490,33.7583,4.2212,3.495
491,33.8272,3.9491,3.42
492,33.8961,3.1206,2.4528
493,33.965,2.8064,2.3546
494,34.0339,1.5208,2.6675
495,34.1028,1.9549,3.0633
496,34.1717,2.043,3.7962
497,34.2406,3.4733,3.7439
498,34.3095,4.0427,2.9244
499,34.3784,3.49,3.1138
500,34.4472,3.4491,2.6031
501,34.5161,3.3746,3.4489
502,34.585,6.7808,3.3584
503,34.6539,10.1131,3.8125
504,34.7228,14.8543,4.2342
505,34.7917,22.1237,5.7704
506,34.8606,26.3111,7.3737
507,34.9295,31.4127,7.3695
508,34.9984,31.1335,5.6761
509,35.0673,26.8972,6.4481
510,35.1362,20.1496,5.9185
511,35.2051,15.3441,5.3593
512,35.274,13.1995,5.1746
513,35.3429,16.372,3.9088
514,35.4118,18.3809,4.4631
515,35.4807,18.8886,4.3231
516,35.5496,15.5832,4.0978
517,35.6185,16.1094,5.6267
518,35.6873,19.7605,7.0144
519,35.7562,23.4118,6.7694
520,35.8251,27.4531,6.7702
521,35.894,27.9318,6.2055
522,35.9629,25.7627,6.3514
523,36.0318,26.988,6.8461
524,36.1007,32.7654,6.3759
525,36.1696,31.4954,7.0135
526,36.2385,26.0025,5.7631
527,36.3074,18.1372,4.1212
528,36.3763,9.2331,3.634
529,36.4452,6.5077,3.8447
530,36.5141,10.3678,3.5681
531,36.583,15.3991,4.8224
532,36.6519,18.7535,4.9544
533,36.7208,23.1934,4.7813
534,36.7897,20.6024,4.6798
535,36.8586,18.259,4.4113
536,36.9274,13.5286,3.6282
537,36.9963,12.0358,3.0649
538,37.0652,8.2762,3.2828
539,37.1341,7.8319,3.3631
540,37.203,9.9999,3.1388
541,37.2719,12.0075,3.1327
542,37.3408,12.799,3.236
543,37.4097,13.6088,3.9001
544,37.4786,10.5671,3.1602
545,37.5475,11.0015,4.0529
546,37.6164,7.5063,3.6011
547,37.6853,7.9125,4.1268
548,37.7542,6.7427,3.9498
549,37.8231,5.385,3.7075
550,37.892,7.3735,4.611
551,37.9609,8.9628,5.0018
552,38.0298,11.5912,4.5796
553,38.0987,9.6586,3.3144
554,38.1675,8.4724,3.8168
555,38.2364,7.2352,2.8254
556,38.3053,8.7121,4.1902
557,38.3742,9.0026,3.5281
558,38.4431,9.9435,3.6374
559,38.512,18.0615,5.7581
560,38.5809,18.8843,7.6777
561,38.6498,17.4458,8.5389
562,38.7187,18.0789,9.1524
563,38.7876,17.9315,7.0576
564,38.8565,15.0922,6.8206
565,38.9254,11.2094,5.9129
566,38.9943,13.9472,6.1148
567,39.0632,14.5958,5.6056
568,39.1321,14.0609,5.2364
569,39.201,9.8627,4.9536
570,39.2699,8.4701,4.1214
571,39.3388,5.986,4.7482
572,39.4076,5.8536,4.0136
573,39.4765,6.65,4.7133
574,39.5454,10.4194,5.6139
575,39.6143,14.0186,4.7596
576,39.6832,9.6465,4.0207
577,39.7521,3.7346,3.0417
578,39.821,1.6189,3.6735
579,39.8899,1.754,3.3959
580,39.9588,2.0993,2.6976
581,40.0277,2.1332,2.4749
582,40.0966,2.7803,2.4983
583,40.1655,3.3694,3.2925
584,40.2344,4.002,2.8081
585,40.3033,5.2226,2.344
586,40.3722,4.3107,2.7285
587,40.4411,7.3137,3.6291
588,40.51,10.4419,3.5577
589,40.5789,14.4276,4.0007
590,40.6478,14.5143,3.6219
591,40.7166,17.9579,3.6931
592,40.7855,26.4238,4.9887
593,40.8544,38.2507,7.9629
594,40.9233,53.6914,10.4796
595,40.9922,49.0539,10.2975
596,41.0611,44.439,10.9741
597,41.13,41.0234,10.1643
598,41.1989,41.2799,7.1577
599,41.2678,39.472,7.3983
600,41.3367,33.4619,6.6502
601,41.4056,27.671,6.4423
602,41.4745,23.1615,6.8625
603,41.5434,17.9733,6.6493
604,41.6123,20.4653,6.2145
605,41.6812,27.5386,5.7025
606,41.7501,34.7247,5.78
607,41.819,29.3654,4.9556
608,41.8879,25.7005,5.859
609,41.9567,23.9263,5.6032
610,42.0256,22.556,6.4103
611,42.0945,25.5571,5.6486
612,42.1634,24.8029,7.2483
613,42.2323,29.0723,6.0272
614,42.3012,25.7807,6.3074
615,42.3701,23.8075,6.9972
616,42.439,23.4691,7.8949
617,42.5079,25.4363,8.2182
618,42.5768,29.0523,8.6379
619,42.6457,29.2584,7.8419
620,42.7146,31.676,8.7752
621,42.7835,33.5632,8.2897
622,42.8524,31.632,6.413
623,42.9213,30.2259,7.317
624,42.9902,32.3556,6.2666
625,43.0591,29.4862,5.4741
626,43.128,23.2314,5.4262
627,43.1968,17.0652,4.0669
628,43.2657,10.7151,5.3496
629,43.3346,7.4931,4.5095
630,43.4035,7.0613,3.9764
631,43.4724,6.542,3.6022
632,43.5413,6.8921,3.1597
633,43.6102,10.2671,3.5404
634,43.6791,11.2247,3.8687
635,43.748,9.3831,3.977
636,43.8169,7.9654,3.071
637,43.8858,8.4553,3.656
638,43.9547,9.6512,3.1899
639,44.0236,11.7083,4.3269
640,44.0925,12.6568,3.8084
641,44.1614,12.5402,3.9277
642,44.2303,13.9333,3.3837
643,44.2992,12.3592,3.2696
644,44.3681,8.1322,2.908
645,44.437,7.3421,2.7798
646,44.5058,6.9472,2.9466
647,44.5747,5.7127,2.0942
648,44.6436,4.5435,1.9509
649,44.7125,5.6814,2.182
650,44.7814,5.0959,2.3149
651,44.8503,3.5199,2.042
652,44.9192,5.6549,2.22
653,44.9881,5.7129,3.3952
654,45.057,9.5758,3.9189
655,45.1259,14.522,4.6684
656,45.1948,17.4856,6.1719
657,45.2637,25.5869,6.0607
658,45.3326,25.392,5.5644
659,45.4015,27.8488,5.8095
660,45.4704,25.9578,7.0029
661,45.5393,21.5411,7.1444
662,45.6082,16.5526,7.9023
663,45.6771,12.1674,6.6682
664,45.7459,12.248,5.4579
665,45.8148,15.9211,4.5404
666,45.8837,22.0761,5.2875
667,45.9526,23.5351,6.5926
668,46.0215,15.6219,5.9863
669,46.0904,10.2218,5.0871
670,46.1593,9.4485,5.6202
671,46.2282,7.5285,5.0402
672,46.2971,6.2518,6.2084
673,46.366,6.5822,6.5205
674,46.4349,7.9446,6.1228
675,46.5038,11.522,6.7117
676,46.5727,11.5713,5.7365
677,46.6416,11.1244,4.3529
678,46.7105,10.7196,4.9064
679,46.7794,10.7509,4.656
680,46.8483,12.4254,4.9254
681,46.9172,14.4929,5.6816
682,46.986,12.8871,5.2298
683,47.0549,13.2915,5.0338
684,47.1238,17.6255,6.6393
685,47.1927,24.817,6.2302
686,47.2616,26.9966,6.2074
687,47.3305,27.0759,6.9185
688,47.3994,22.5179,6.9431
689,47.4683,16.245,5.5819
690,47.5372,12.0849,5.3691
691,47.6061,10.4072,5.0918
692,47.675,5.9412,3.6639
693,47.7439,4.0707,4.701
694,47.8128,4.1055,3.2628
695,47.8817,6.5111,2.5641
696,47.9506,5.4518,2.6631
697,48.0195,6.1368,3.1071
698,48.0884,7.4968,3.8395
699,48.1573,10.1984,5.8315
700,48.2261,15.8779,6.444
701,48.295,21.543,6.4048
702,48.3639,26.099,6.2942
703,48.4328,32.3785,6.9353
704,48.5017,45.2311,9.8716
705,48.5706,54.9153,12.7681
706,48.6395,52.7155,11.8646
707,48.7084,37.7241,8.2651
708,48.7773,20.8354,6.9598
709,48.8462,14.5578,6.4312
710,48.9151,11.1546,5.2278
711,48.984,10.2335,5.6096
712,49.0529,7.4826,4.8952
713,49.1218,8.8277,4.7745
714,49.1907,5.9985,4.4675
715,49.2596,7.1088,4.971
716,49.3285,5.2946,3.857
717,49.3974,5.5396,3.9107
718,49.4662,5.7655,4.2018
719,49.5351,6.7953,4.0422
720,49.604,7.5282,3.585
721,49.6729,8.1567,3.8157
722,49.7418,8.4265,3.43
723,49.8107,8.7303,4.0784
724,49.8796,10.6928,3.9366
725,49.9485,11.9665,2.9475
726,50.0174,15.1517,3.7294
727,50.0863,17.0415,3.9013
728,50.1552,14.2535,4.1832
729,50.2241,11.3453,5.0768
730,50.293,8.9711,4.6286
731,50.3619,7.0449,3.8955
732,50.4308,6.2963,3.5961
733,50.4997,4.95,3.4226
734,50.5686,3.5779,3.8402
735,50.6375,5.5237,3.9559
736,50.7063,10.1805,3.4276
737,50.7752,13.739,4.898
738,50.8441,16.4117,4.1952
739,50.913,22.9785,4.6906
740,50.9819,21.958,5.0595
741,51.0508,19.8398,4.0803
742,51.1197,12.2168,4.1195
743,51.1886,11.7109,3.5016
744,51.2575,14.7158,3.9633
745,51.3264,23.6661,5.1744
746,51.3953,33.1175,6.1554
747,51.4642,43.1892,7.4013
748,51.5331,36.1388,7.3975
749,51.602,30.1845,6.8499
750,51.6709,23.5041,6.5034
751,51.7398,20.2943,6.1575
752,51.8087,20.834,6.9027
753,51.8776,26.7433,6.7583
754,51.9464,32.2264,7.2602
755,52.0153,35.394,7.1255
756,52.0842,33.4988,6.6263
757,52.1531,29.5987,6.9829
758,52.222,26.2953,6.6062
759,52.2909,21.0602,5.0923
760,52.3598,15.6728,5.0673
761,52.4287,12.1013,4.1032
762,52.4976,7.427,3.658
763,52.5665,5.9741,2.9615
764,52.6354,3.8254,3.5651
765,52.7043,4.3442,3.1134
766,52.7732,4.3519,4.4105
767,52.8421,6.1933,4.0255
768,52.911,5.4344,2.8582
769,52.9799,6.1114,2.3826
770,53.0488,4.8089,2.448
771,53.1177,6.0924,2.9103
772,53.1866,6.4913,2.8086
773,53.2554,7.2095,3.3614
774,53.3243,8.5188,4.0533
775,53.3932,9.5098,5.271
776,53.4621,9.5978,5.3468
777,53.531,11.7208,4.5643
778,53.5999,12.1617,4.2714
779,53.6688,10.7707,3.7193
780,53.7377,12.1072,4.4126
781,53.8066,14.724,4.8412
782,53.8755,15.7168,3.8751
783,53.9444,15.7817,4.0666
784,54.0133,15.5786,4.8663
785,54.0822,15.4647,5.2586
786,54.1511,14.5144,4.7127
787,54.22,15.4465,5.3138
788,54.2889,14.7626,4.1507
789,54.3578,19.0034,4.1423
790,54.4267,24.5592,4.2273
791,54.4955,22.9206,4.7494
792,54.5644,16.4777,4.8483
793,54.6333,14.0504,5.7941
794,54.7022,14.0073,5.135
795,54.7711,16.58,4.6675
796,54.84,17.6278,3.7924
797,54.9089,18.6381,4.5024
798,54.9778,16.9024,4.4397
799,55.0467,14.4047,4.3794
800,55.1156,13.4804,3.9654
801,55.1845,11.1034,4.0094
802,55.2534,8.8297,4.3111
803,55.3223,9.1226,4.1389
804,55.3912,10.3717,4.0652
805,55.4601,11.8209,4.0176
806,55.529,14.2665,5.0384
807,55.5979,14.9013,4.9764
808,55.6668,14.7497,5.1393
809,55.7356,12.8261,5.3483
810,55.8045,15.2003,4.5776
811,55.8734,12.9496,4.9486
812,55.9423,14.3504,3.9644
813,56.0112,17.7063,5.7891
814,56.0801,19.2196,6.4005
815,56.149,17.6147,5.9202
816,56.2179,15.7972,5.4023
817,56.2868,16.0319,4.5218
818,56.3557,12.3781,4.2051
819,56.4246,11.0496,3.3037
820,56.4935,12.3397,3.5856
821,56.5624,12.983,4.2545
822,56.6313,12.677,5.2596
823,56.7002,12.425,5.6988
824,56.7691,13.5593,5.4768
825,56.838,13.2263,4.4836
826,56.9069,10.9378,6.4963
827,56.9757,12.6761,5.7532
828,57.0446,10.8991,6.3764
829,57.1135,14.4214,5.6841
830,57.1824,16.229,6.0356
831,57.2513,15.1632,5.9921
832,57.3202,13.7307,6.4074
833,57.3891,11.6897,4.6676
834,57.458,10.5777,5.7023
835,57.5269,11.1271,6.5017
