,position (um),Lar intensity,Abi intensity
274,18.8771,13.4441,5.273
275,18.946,13.4745,4.3083
276,19.0149,17.8367,3.4543
277,19.0838,24.3615,5.0416
278,19.1527,31.2701,5.2141
279,19.2216,25.8304,4.8045
280,19.2905,19.1747,6.6473
281,19.3594,22.5747,7.6024
282,19.4282,24.0343,8.2116
283,19.4971,22.547,7.3248
284,19.566,26.1137,8.0165
285,19.6349,25.7584,8.0442
286,19.7038,20.547,7.1549
287,19.7727,14.0462,4.8446
288,19.8416,10.3576,4.5198
289,19.9105,7.8447,4.1481
290,19.9794,6.0874,2.9823
291,20.0483,7.199,3.5178
292,20.1172,7.7927,3.8716
293,20.1861,11.5646,3.9302
294,20.255,23.1522,4.3835
295,20.3239,34.9081,6.1187
296,20.3928,49.9938,8.1975
297,20.4617,51.3831,7.5903
298,20.5306,47.9439,6.9176
299,20.5995,41.1349,5.4414
300,20.6683,36.3036,4.1073
301,20.7372,29.1682,4.6288
302,20.8061,26.6542,5.7241
303,20.875,28.4035,6.0148
304,20.9439,29.3183,5.6837
305,21.0128,26.6235,5.8697
306,21.0817,26.5127,6.5504
307,21.1506,22.5714,6.3302
308,21.2195,16.6618,6.3906
309,21.2884,17.6816,6.2968
310,21.3573,25.7813,5.5995
311,21.4262,29.7512,5.4026
312,21.4951,29.1951,5.6689
313,21.564,25.9891,5.652
314,21.6329,21.7455,5.2822
315,21.7018,17.3954,5.3415
316,21.7707,14.8679,5.0006
317,21.8396,11.2211,5.0737
318,21.9084,11.8541,4.9173
319,21.9773,8.5206,3.8152
320,22.0462,9.2653,3.2349
321,22.1151,9.2947,4.2485
322,22.184,10.5703,4.9526
323,22.2529,13.2885,4.3989
324,22.3218,13.5835,5.4723
325,22.3907,17.7666,5.7503
326,22.4596,16.1252,5.5986
327,22.5285,15.8957,6.1028
328,22.5974,16.6787,5.8091
329,22.6663,14.7896,5.6479
330,22.7352,13.9398,7.1939
331,22.8041,12.3199,6.6903
332,22.873,11.2437,5.6192
333,22.9419,11.5721,5.5116
334,23.0108,13.0762,5.6478
335,23.0797,11.0293,5.4043
336,23.1486,12.323,4.5012
337,23.2174,18.8584,4.5964
338,23.2863,18.0455,6.1844
339,23.3552,14.693,5.5372
340,23.4241,16.4014,5.1408
341,23.493,20.7127,5.8782
342,23.5619,26.5734,7.3293
343,23.6308,31.5311,8.7989
344,23.6997,33.6274,9.0453
345,23.7686,29.7065,9.2235
346,23.8375,23.5186,7.7285
347,23.9064,16.3966,5.6353
348,23.9753,10.3349,4.0273
349,24.0442,6.6914,3.7568
350,24.1131,6.796,3.7539
351,24.182,7.2239,3.8381
352,24.2509,5.6365,2.7564
353,24.3198,4.6492,1.937
354,24.3887,2.9365,2.411
355,24.4575,2.7157,2.1405
356,24.5264,3.9646,2.1085
357,24.5953,3.9229,2.5567
358,24.6642,5.1315,2.6894
359,24.7331,7.7216,2.1977
360,24.802,11.2855,1.6262
361,24.8709,9.0054,2.4078
362,24.9398,7.9231,2.3957
363,25.0087,6.2196,1.9072
364,25.0776,4.5186,2.0414
365,25.1465,5.193,1.8424
366,25.2154,8.313,2.7214
367,25.2843,11.159,2.6905
368,25.3532,9.5532,3.6532
369,25.4221,8.6639,4.0768
370,25.491,7.3326,3.9586
371,25.5599,4.5302,3.0744
372,25.6288,4.3359,3.9451
373,25.6976,7.0797,4.3814
374,25.7665,8.6365,5.0802
375,25.8354,9.2377,6.0488
376,25.9043,8.8444,6.7381
377,25.9732,10.1945,6.6427
378,26.0421,15.488,6.505
379,26.111,20.181,5.7767
380,26.1799,20.9551,5.1368
381,26.2488,15.1378,3.7441
382,26.3177,11.2223,3.2959
383,26.3866,9.0815,4.3398
384,26.4555,8.8875,5.0303
385,26.5244,10.5244,4.6719
386,26.5933,12.7181,5.3413
387,26.6622,22.3235,5.6642
388,26.7311,27.1311,5.2273
389,26.8,23.1643,5.7453
390,26.8689,17.1045,4.9812
391,26.9377,14.278,4.8979
392,27.0066,13.9377,4.358
393,27.0755,19.1268,4.5483
394,27.1444,16.3369,4.8848
395,27.2133,21.8264,5.2406
396,27.2822,27.9586,5.4702
397,27.3511,28.4845,5.7698
398,27.42,31.5781,6.3553
399,27.4889,38.0437,8.1863
400,27.5578,35.8578,9.8946
401,27.6267,39.5108,10.6537
402,27.6956,40.0386,11.2114
403,27.7645,37.2461,12.2972
404,27.8334,31.8646,12.0074
405,27.9023,34.5563,13.4967
406,27.9712,39.1517,11.5176
407,28.0401,37.0568,12.3609
408,28.109,30.6986,9.7215
409,28.1778,24.9443,7.425
410,28.2467,20.5374,8.2317
411,28.3156,23.5607,8.2656
412,28.3845,23.1805,7.629
413,28.4534,21.1032,7.5553
414,28.5223,19.341,6.4313
415,28.5912,23.5239,6.0718
416,28.6601,24.6328,6.5246
417,28.729,24.5581,5.1695
418,28.7979,20.1537,4.8856
419,28.8668,16.4369,5.0284
420,28.9357,14.2531,4.8102
421,29.0046,24.8085,6.1442
422,29.0735,36.0425,7.787
423,29.1424,41.5587,9.0902
424,29.2113,35.2803,10.6611
425,29.2802,20.7645,8.6851
426,29.3491,11.8362,6.2584
427,29.4179,7.1849,5.4798
428,29.4868,6.2892,4.5404
429,29.5557,8.2375,4.2862
430,29.6246,10.9106,4.5898
431,29.6935,12.9501,4.2871
432,29.7624,10.8518,3.832
433,29.8313,8.3373,3.5971
434,29.9002,7.283,4.4147
435,29.9691,5.8563,4.0036
436,30.038,8.0901,4.0162
437,30.1069,6.6119,4.5258
438,30.1758,7.2853,3.5664
439,30.2447,9.7614,3.149
440,30.3136,8.533,3.9806
441,30.3825,11.194,4.6192
442,30.4514,17.993,5.22
443,30.5203,16.8889,6.0648
444,30.5892,14.4188,5.0141
445,30.6581,14.0021,4.9415
446,30.7269,12.554,5.0859
447,30.7958,12.4745,3.5032
448,30.8647,10.4053,3.478
449,30.9336,5.936,2.9404
450,31.0025,6.6288,3.4349
451,31.0714,8.1238,3.8932
452,31.1403,10.8843,6.7104
453,31.2092,16.3622,7.2357
454,31.2781,20.4843,7.2895
455,31.347,18.2622,7.6191
456,31.4159,15.1975,7.1927
457,31.4848,12.5073,6.7686
458,31.5537,10.0756,5.4024
459,31.6226,7.9501,5.5806
460,31.6915,8.5873,5.1919
461,31.7604,8.4783,4.0006
462,31.8293,6.9493,4.9557
463,31.8982,6.3857,4.5394
464,31.967,6.0223,3.0741
465,32.0359,5.7553,3.0434
466,32.1048,5.5278,2.8854
467,32.1737,9.1038,3.1891
468,32.2426,13.1741,4.2501
469,32.3115,14.2187,6.0491
470,32.3804,17.4735,5.9316
471,32.4493,15.276,6.9055
472,32.5182,11.7023,6.2788
473,32.5871,13.0724,6.1222
474,32.656,17.8826,5.9378
475,32.7249,20.2911,5.9495
476,32.7938,25.0747,4.7985
477,32.8627,26.6197,4.1919
478,32.9316,37.3528,4.3409
479,33.0005,38.6609,6.1323
480,33.0694,35.2525,6.3511
481,33.1383,31.5107,5.0375
482,33.2071,23.2542,5.1088
483,33.276,17.9377,4.5479
484,33.3449,14.1685,3.793
485,33.4138,16.5852,3.3204
486,33.4827,15.9463,3.3192
487,33.5516,17.2281,3.9094
488,33.6205,22.419,4.6161
489,33.6894,26.569,5.0051
490,33.7583,33.0317,6.8145
491,33.8272,36.4718,8.2728
492,33.8961,35.7352,7.9007
493,33.965,29.4782,6.5466
494,34.0339,21.6241,6.0129
495,34.1028,16.5208,6.593
496,34.1717,16.0071,3.8883
497,34.2406,17.3328,3.5095
498,34.3095,15.3041,3.4342
499,34.3784,17.2532,3.8336
500,34.4472,24.9286,5.4471
501,34.5161,29.674,5.8196
502,34.585,26.3842,6.3132
503,34.6539,21.3469,7.0628
504,34.7228,15.2889,5.4546
505,34.7917,10.6211,5.7787
506,34.8606,8.1273,5.7843
507,34.9295,8.4839,5.5617
508,34.9984,11.0287,4.3089
509,35.0673,13.139,3.1609
510,35.1362,10.4972,2.7352
511,35.2051,8.7886,2.1212
512,35.274,9.2143,2.6951
513,35.3429,14.7927,4.7939
514,35.4118,25.3432,6.2517
515,35.4807,34.9037,8.2811
516,35.5496,42.4477,9.1013
517,35.6185,50.3681,9.043
518,35.6873,53.8604,9.333
519,35.7562,54.7871,9.3813
520,35.8251,51.3787,9.8859
521,35.894,44.4684,10.5775
522,35.9629,32.6268,9.1936
523,36.0318,22.8981,7.5945
524,36.1007,22.9801,8.1014
525,36.1696,32.5286,8.7655
526,36.2385,44.4497,10.2694
527,36.3074,46.8338,10.3737
528,36.3763,49.2833,9.508
529,36.4452,38.7446,9.1632
530,36.5141,25.5308,7.4428
531,36.583,20.2616,7.3545
532,36.6519,20.3226,7.0651
533,36.7208,24.9404,7.0699
534,36.7897,39.5979,8.9866
535,36.8586,51.3438,13.4904
536,36.9274,55.9028,17.8185
537,36.9963,51.6847,16.9981
538,37.0652,47.7768,13.7562
539,37.1341,40.4901,13.925
540,37.203,36.2201,13.4674
541,37.2719,31.4202,11.1107
542,37.3408,25.2229,8.0453
543,37.4097,22.2182,8.4641
544,37.4786,21.8803,8.8819
545,37.5475,20.2666,8.5525
546,37.6164,18.5862,7.2489
547,37.6853,12.3615,5.5391
548,37.7542,10.1327,5.0059
549,37.8231,6.7942,3.952
550,37.892,6.4068,3.2746
551,37.9609,8.7775,4.0732
552,38.0298,10.3848,4.0495
553,38.0987,7.9238,4.1147
554,38.1675,6.34,3.9594
555,38.2364,5.7933,4.0203
556,38.3053,4.6992,4.0789
557,38.3742,5.5963,3.0248
558,38.4431,5.398,3.384
559,38.512,4.5514,3.789
560,38.5809,4.6932,3.1551
561,38.6498,8.4427,3.7201
562,38.7187,6.4796,4.1523
563,38.7876,8.3175,3.8131
564,38.8565,6.1926,4.3675
565,38.9254,5.0973,4.096
566,38.9943,7.7708,3.6948
567,39.0632,8.7522,3.6305
568,39.1321,13.5264,4.1806
569,39.201,14.3656,4.6954
570,39.2699,13.3447,5.2062
571,39.3388,12.8618,4.7517
572,39.4076,9.8543,4.0854
573,39.4765,7.9298,2.7838
574,39.5454,8.6987,3.3179
575,39.6143,10.7251,3.0444
576,39.6832,12.6099,3.557
577,39.7521,13.5832,4.8111
578,39.821,10.5946,4.7606
579,39.8899,7.8538,3.6338
580,39.9588,6.6494,3.9614
581,40.0277,5.3892,3.6695
582,40.0966,4.4049,3.3392
583,40.1655,4.4031,2.4885
584,40.2344,5.0404,3.1748
585,40.3033,4.6369,3.2517
586,40.3722,3.9994,4.6445
587,40.4411,5.1902,5.7827
588,40.51,6.7776,5.1216
589,40.5789,7.7959,4.2401
590,40.6478,9.3064,4.0369
591,40.7166,10.0587,4.5027
592,40.7855,12.7355,4.4382
593,40.8544,13.7263,4.4758
594,40.9233,18.5234,4.4922
595,40.9922,21.1423,4.9428
596,41.0611,21.5504,5.7621
597,41.13,15.3885,5.1426
598,41.1989,9.0576,4.35
599,41.2678,3.8004,3.6352
600,41.3367,6.878,3.4391
601,41.4056,10.0283,4.7632
602,41.4745,14.5809,4.3754
603,41.5434,20.9013,3.7429
604,41.6123,30.5865,6.5363
605,41.6812,33.0238,8.7511
606,41.7501,33.3678,8.8275
607,41.819,32.2696,7.4837
608,41.8879,30.5067,7.4207
609,41.9567,29.785,7.2982
610,42.0256,30.3585,8.4318
611,42.0945,44.0836,9.6436
612,42.1634,47.9948,10.4877
613,42.2323,51.0702,11.6892
614,42.3012,50.6696,11.1542
615,42.3701,52.7986,10.0175
616,42.439,51.4783,10.5013
617,42.5079,54.6937,9.946
618,42.5768,55.5974,13.2858
619,42.6457,51.4878,11.9696
620,42.7146,72.5292,13.082
621,42.7835,78.2279,13.1019
622,42.8524,72.9984,11.4754
623,42.9213,50.992,12.1252
624,42.9902,45.8327,10.516
625,43.0591,46.6049,10.0007
626,43.128,47.6756,10.0252
627,43.1968,42.2148,9.5141
628,43.2657,35.4173,7.823
629,43.3346,32.2801,7.6536
630,43.4035,29.9168,7.5894
631,43.4724,23.8507,6.9813
632,43.5413,15.1001,5.9896
633,43.6102,11.937,4.8877
634,43.6791,8.5976,5.7725
635,43.748,9.1144,4.9608
636,43.8169,11.6257,3.9443
637,43.8858,14.904,4.6079
638,43.9547,16.7695,3.7465
639,44.0236,17.1796,4.7878
640,44.0925,20.1424,4.0366
641,44.1614,16.545,4.1593
642,44.2303,13.1142,4.5292
643,44.2992,17.1525,5.3862
644,44.3681,30.3359,6.7353
645,44.437,42.1855,7.6407
646,44.5058,46.9889,8.8412
647,44.5747,43.6796,9.1226
648,44.6436,44.3821,8.2229
649,44.7125,41.129,7.5693
650,44.7814,39.5988,8.6699
651,44.8503,36.8249,7.9715
652,44.9192,27.7909,6.8552
653,44.9881,21.2232,6.898
654,45.057,18.9847,7.1317
655,45.1259,21.3773,6.4681
656,45.1948,21.473,6.5129
657,45.2637,19.9815,7.2045
658,45.3326,19.3047,5.0452
659,45.4015,19.4799,5.9337
660,45.4704,16.9987,5.6019
661,45.5393,10.5834,5.9224
662,45.6082,7.1839,5.7507
663,45.6771,6.4065,5.364
664,45.7459,6.4783,4.9635
665,45.8148,6.4395,5.2078
666,45.8837,5.1269,5.1524
667,45.9526,6.0703,4.7675
668,46.0215,7.9892,5.3251
669,46.0904,8.1329,5.3196
670,46.1593,9.5153,6.6912
671,46.2282,13.4742,7.1415
672,46.2971,15.5416,7.981
673,46.366,14.0714,7.1309
674,46.4349,11.5838,7.3829
675,46.5038,9.0985,5.7397
676,46.5727,9.2307,5.4527
677,46.6416,9.7774,4.1627
678,46.7105,7.9307,3.5726
679,46.7794,9.9863,2.3312
680,46.8483,11.9952,2.8343
681,46.9172,17.447,3.1116
682,46.986,27.8259,3.8402
683,47.0549,33.5783,5.2384
684,47.1238,34.1875,5.5698
685,47.1927,28.3804,6.3143
686,47.2616,18.2928,6.5302
687,47.3305,10.5395,5.5989
688,47.3994,5.6341,4.2857
689,47.4683,3.7949,3.7854
690,47.5372,4.6388,3.0788
691,47.6061,4.9257,2.6966
692,47.675,5.9885,2.5796
693,47.7439,8.9475,1.9904
694,47.8128,14.7818,2.9553
695,47.8817,18.0228,4.6764
696,47.9506,25.6514,4.5063
697,48.0195,24.1639,3.4707
698,48.0884,21.16,3.3739
699,48.1573,17.0718,3.1998
700,48.2261,16.1334,2.9649
701,48.295,20.3234,3.3759
702,48.3639,21.9228,3.7413
703,48.4328,24.2486,4.3258
704,48.5017,20.8439,3.5897
705,48.5706,17.3549,3.0274
706,48.6395,16.0059,3.3464
707,48.7084,20.5968,4.9051
708,48.7773,24.6747,5.9927
709,48.8462,28.6447,6.9993
710,48.9151,39.7166,6.6171
711,48.984,51.3552,7.3141
712,49.0529,52.2412,8.2478
713,49.1218,38.7469,7.4086
714,49.1907,24.3054,5.6017
715,49.2596,19.7293,5.2153
716,49.3285,18.6857,5.3628
717,49.3974,14.9138,4.3848
718,49.4662,11.1659,5.1823
719,49.5351,14.1292,5.2349
720,49.604,19.6505,4.1236
721,49.6729,24.6261,5.2721
722,49.7418,36.2537,6.6871
723,49.8107,43.7046,9.1691
724,49.8796,58.3507,11.6469
725,49.9485,59.482,10.8687
726,50.0174,48.8809,9.0607
727,50.0863,33.7898,7.9897
728,50.1552,21.8812,6.1397
729,50.2241,17.4494,4.6936
730,50.293,12.7582,4.1784
731,50.3619,7.8036,3.1511
732,50.4308,7.351,3.0972
733,50.4997,6.9425,3.0168
734,50.5686,7.4888,2.838
735,50.6375,8.0597,2.6375
736,50.7063,9.3815,2.9918
737,50.7752,11.0509,3.9844
738,50.8441,13.1653,4.8748
739,50.913,12.6213,3.9061
740,50.9819,16.9052,4.2309
741,51.0508,19.6894,5.509
742,51.1197,26.5601,3.9278
743,51.1886,34.9524,4.6916
744,51.2575,40.9461,5.7261
745,51.3264,35.2235,4.4018
746,51.3953,31.6103,4.8872
747,51.4642,25.4394,5.7605
748,51.5331,21.8325,6.5646
749,51.602,21.6933,7.2842
750,51.6709,27.3203,7.3571
751,51.7398,42.3504,10.0424
752,51.8087,46.8844,11.9693
753,51.8776,51.3797,15.7609
754,51.9464,47.8409,14.8499
755,52.0153,44.5579,15.0717
756,52.0842,37.5091,12.7519
757,52.1531,29.7663,10.221
758,52.222,17.8947,9.7108
759,52.2909,10.6164,6.7342
760,52.3598,7.1431,5.7186
761,52.4287,3.6021,4.8655
762,52.4976,4.0502,4.5353
763,52.5665,3.0571,5.1791
764,52.6354,3.402,4.0948
765,52.7043,4.0417,3.8058
766,52.7732,5.9818,3.7522
767,52.8421,4.5634,3.3458
768,52.911,4.2223,3.2693
769,52.9799,3.8256,3.2238
770,53.0488,2.6613,2.8377
771,53.1177,1.6054,2.4253
772,53.1866,1.2775,2.5607
773,53.2554,1.3116,3.0627
774,53.3243,1.6292,3.3365
775,53.3932,5.6795,3.3569
776,53.4621,9.6961,4.9316
777,53.531,15.1743,6.124
778,53.5999,20.6792,7.6297
779,53.6688,22.4091,8.4456
780,53.7377,20.3189,8.2398
781,53.8066,11.5947,5.723
782,53.8755,12.6267,4.7784
783,53.9444,6.7669,4.379
784,54.0133,7.0127,4.7756
785,54.0822,5.3,4.0449
786,54.1511,3.8612,3.6508
787,54.22,3.2408,3.8701
788,54.2889,5.1047,2.7279
789,54.3578,6.1103,3.0137
790,54.4267,9.9252,3.9038
791,54.4955,11.4883,3.9909
792,54.5644,14.7592,4.3036
793,54.6333,19.4284,6.4381
794,54.7022,20.1234,6.6635
795,54.7711,18.2904,5.9055
796,54.84,18.3553,5.2075
797,54.9089,18.4819,4.3349
798,54.9778,17.6196,5.5034
799,55.0467,16.795,6.2217
800,55.1156,17.1156,7.3633
801,55.1845,21.7834,8.2229
802,55.2534,30.0297,10.1171
803,55.3223,43.6558,10.9753
804,55.3912,42.0107,9.7182
805,55.4601,33.3012,6.5414
806,55.529,21.8998,5.2143
807,55.5979,17.7799,4.2621
808,55.6668,18.0539,3.9554
809,55.7356,20.031,4.174
810,55.8045,19.1625,3.5843
811,55.8734,16.8026,4.686
812,55.9423,18.613,5.1553
813,56.0112,18.2969,4.9025
814,56.0801,20.0362,4.9498
815,56.149,25.5056,5.6478
816,56.2179,34.4214,6.4656
817,56.2868,38.5888,7.4998
818,56.3557,28.7706,7.9405
819,56.4246,25.2035,9.2072
820,56.4935,30.233,11.6428
821,56.5624,33.6878,16.43
822,56.6313,31.2616,17.8394
823,56.7002,29.0206,16.2335
824,56.7691,26.5592,12.0688
825,56.838,21.3488,9.5124
1055,0.0,31.1783,10.3667
1056,0.0689,31.6688,9.3024
1057,0.1378,28.9628,8.4625
1058,0.2067,27.5361,7.5292
1059,0.2756,27.5731,6.7647
1060,0.3445,25.9583,7.3014
1061,0.4134,22.5609,7.0677
