,position (um),Lar intensity,Abi intensity
72,4.9604,4.9016,1.8877
73,5.0293,4.7114,2.7309
74,5.0982,7.1905,2.7014
75,5.1671,10.8436,2.8803
76,5.236,17.7582,4.1764
77,5.3049,30.8643,4.8042
78,5.3738,39.0457,4.6216
79,5.4427,33.0872,6.4094
80,5.5116,31.9147,6.0277
81,5.5805,25.2345,4.6939
82,5.6493,22.0862,3.8584
83,5.7182,15.5346,3.6729
84,5.7871,12.9163,3.7847
85,5.856,11.8634,3.6333
86,5.9249,10.3955,3.3964
87,5.9938,14.0401,4.3228
88,6.0627,20.6073,4.7533
89,6.1316,32.4041,6.181
90,6.2005,31.069,7.5487
91,6.2694,26.6836,6.4441
92,6.3383,18.978,6.6254
93,6.4072,18.8319,8.5581
94,6.4761,20.0678,11.5568
95,6.545,23.8052,9.3792
96,6.6139,21.1712,8.6772
97,6.6828,24.2417,7.8602
98,6.7517,29.5501,9.7851
99,6.8206,36.4175,10.0332
100,6.8894,37.4822,12.3665
101,6.9583,31.3754,13.5382
102,7.0272,29.3548,11.065
103,7.0961,23.0835,11.8271
104,7.165,20.7337,10.6498
105,7.2339,19.5084,10.8885
106,7.3028,22.0819,10.4344
107,7.3717,27.8084,10.2069
108,7.4406,33.7576,10.3353
109,7.5095,41.1781,12.3761
110,7.5784,43.4943,12.8395
111,7.6473,42.3115,15.1925
112,7.7162,34.6455,15.343
113,7.7851,31.0504,15.584
114,7.854,21.2489,14.3341
115,7.9229,15.7132,11.6658
116,7.9918,11.3825,9.4359
117,8.0607,9.5945,7.5439
118,8.1296,10.2539,5.8324
119,8.1984,13.8932,5.739
120,8.2673,18.7866,6.5479
121,8.3362,24.7842,9.3566
122,8.4051,27.4532,11.5668
123,8.474,33.7164,13.0838
124,8.5429,38.9547,14.3251
125,8.6118,35.8593,15.974
126,8.6807,28.4494,13.6984
127,8.7496,20.8288,13.0736
128,8.8185,16.0794,10.7377
129,8.8874,15.23,8.7321
130,8.9563,12.8657,7.0541
131,9.0252,11.7078,6.964
132,9.0941,12.1033,6.0893
133,9.163,13.1551,5.4808
134,9.2319,16.4782,7.2519
135,9.3008,15.4256,7.8329
136,9.3697,14.7889,7.8065
137,9.4385,16.6033,7.8747
138,9.5074,14.8162,8.2969
139,9.5763,10.9899,7.403
140,9.6452,6.8106,6.0057
141,9.7141,4.6427,5.0764
142,9.783,3.5538,4.2141
143,9.8519,3.3829,4.8082
144,9.9208,2.3546,4.8632
145,9.9897,2.4647,6.4109
146,10.0586,4.0477,6.6255
147,10.1275,3.7177,5.7554
148,10.1964,6.5907,6.0046
149,10.2653,6.615,5.5038
150,10.3342,3.4595,6.0827
151,10.4031,5.477,4.3652
152,10.472,4.8427,4.6283
153,10.5409,6.4699,4.5742
154,10.6098,6.0462,5.1252
155,10.6786,4.923,4.0788
156,10.7475,4.6463,3.3054
157,10.8164,2.8861,3.265
158,10.8853,3.3641,3.507
159,10.9542,7.061,3.6348
160,11.0231,8.4502,4.0649
161,11.092,9.9623,5.4997
162,11.1609,11.3741,5.9524
163,11.2298,8.6782,6.071
164,11.2987,5.5429,4.8013
165,11.3676,3.7008,4.0382
166,11.4365,2.2755,4.0197
167,11.5054,1.8183,3.9655
168,11.5743,2.0485,3.562
169,11.6432,1.7389,3.6592
170,11.7121,1.8216,3.8441
171,11.781,2.4652,4.3639
172,11.8499,4.9824,4.9922
173,11.9187,5.5327,6.5448
174,11.9876,6.9373,7.2133
175,12.0565,8.6708,8.2146
176,12.1254,9.3571,6.6493
177,12.1943,10.4435,7.0052
178,12.2632,10.4599,6.0415
179,12.3321,9.3704,3.9973
180,12.401,9.107,3.0513
181,12.4699,5.4191,2.533
182,12.5388,3.674,3.0526
183,12.6077,3.092,2.7864
184,12.6766,1.6347,4.4485
185,12.7455,1.7279,5.2022
186,12.8144,1.7918,4.6498
187,12.8833,2.9066,4.4651
188,12.9522,2.901,4.53
189,13.0211,3.7067,4.8013
190,13.09,5.1819,4.2319
191,13.1588,7.2155,4.0627
192,13.2277,5.4395,4.8639
193,13.2966,4.8548,5.0259
194,13.3655,5.1748,4.989
195,13.4344,4.6706,4.5134
196,13.5033,4.2237,4.3227
197,13.5722,4.6178,3.9273
198,13.6411,5.9232,5.716
199,13.71,7.109,7.0001
200,13.7789,9.2687,8.1242
201,13.8478,10.8079,8.3542
202,13.9167,14.4996,7.2267
203,13.9856,14.9958,6.0811
204,14.0545,17.5119,6.1339
205,14.1234,19.172,6.3988
206,14.1923,27.5524,7.8511
207,14.2612,35.2618,7.9236
208,14.3301,35.6166,10.2957
209,14.3989,33.0682,8.7235
210,14.4678,37.3084,8.7301
211,14.5367,40.8415,9.4972
212,14.6056,56.9854,9.3322
213,14.6745,71.1764,10.3845
214,14.7434,79.994,10.2611
215,14.8123,65.395,10.2623
216,14.8812,50.0273,8.006
217,14.9501,39.7993,5.715
218,15.019,26.4845,5.6452
219,15.0879,23.1168,4.7931
220,15.1568,16.5758,3.9033
221,15.2257,20.1101,4.568
222,15.2946,30.5786,6.2905
223,15.3635,44.9772,7.2107
224,15.4324,53.1619,9.3329
225,15.5013,55.9852,11.7222
226,15.5702,51.1035,11.9512
227,15.6391,53.2828,12.6701
228,15.7079,52.1948,13.0907
229,15.7768,53.8471,12.7846
230,15.8457,65.2165,16.9869
231,15.9146,49.5234,13.787
232,15.9835,33.3328,9.674
233,16.0524,24.6324,7.0295
234,16.1213,18.8503,6.2611
235,16.1902,18.8747,6.2958
236,16.2591,17.7355,5.4715
237,16.328,18.357,4.9257
238,16.3969,16.9877,5.2588
239,16.4658,15.0475,3.8506
240,16.5347,13.954,4.7912
241,16.6036,13.3901,3.3649
242,16.6725,10.8574,3.7101
243,16.7414,9.7164,3.3955
244,16.8103,9.221,3.2461
245,16.8792,9.0115,2.7451
246,16.948,12.086,3.6928
247,17.0169,10.0284,2.9032
248,17.0858,11.1044,2.4595
249,17.1547,10.642,2.8972
250,17.2236,10.6076,3.5753
251,17.2925,9.0419,3.5306
252,17.3614,13.9967,4.241
253,17.4303,13.4002,4.9588
254,17.4992,16.8698,6.4924
255,17.5681,16.2252,7.7761
256,17.637,13.9849,6.7802
257,17.7059,9.6923,6.226
258,17.7748,6.7852,4.9314
259,17.8437,5.4742,3.7838
260,17.9126,3.4403,3.1678
261,17.9815,2.7783,2.1752
262,18.0504,3.8371,1.9402
263,18.1193,3.499,1.5108
264,18.1881,3.7614,2.0542
265,18.257,3.1916,2.4134
266,18.3259,3.5879,2.5233
267,18.3948,4.1245,2.6835
268,18.4637,5.6187,2.7788
269,18.5326,5.3859,2.7239
270,18.6015,8.5194,3.3515
271,18.6704,10.1974,2.8629
272,18.7393,9.3396,3.2908
273,18.8082,12.0563,4.4573
274,18.8771,11.3716,4.0434
275,18.946,15.3637,4.8739
276,19.0149,17.7029,6.274
277,19.0838,18.3191,7.5942
278,19.1527,16.5864,8.0216
279,19.2216,15.723,7.7454
280,19.2905,16.0975,8.5219
281,19.3594,17.4709,8.7868
282,19.4282,21.9745,9.0896
283,19.4971,23.9597,9.9866
284,19.566,22.0167,9.4662
285,19.6349,18.7913,7.8138
286,19.7038,15.2049,7.638
287,19.7727,13.3308,7.8081
288,19.8416,13.3296,8.1387
289,19.9105,14.7397,9.0448
290,19.9794,15.2197,7.6836
291,20.0483,15.7963,7.2605
292,20.1172,16.9004,5.9797
293,20.1861,13.5328,4.4285
294,20.255,11.5644,4.3336
295,20.3239,13.0747,5.4644
296,20.3928,16.771,4.5097
297,20.4617,22.4868,6.3669
298,20.5306,26.9773,5.4316
299,20.5995,23.3433,5.0399
300,20.6683,17.532,5.901
301,20.7372,15.1059,3.7463
302,20.8061,18.374,4.575
303,20.875,22.0579,5.1418
304,20.9439,18.9924,5.6255
305,21.0128,17.1631,5.0092
306,21.0817,14.6849,5.2102
307,21.1506,11.1883,5.4986
308,21.2195,8.9012,6.0043
309,21.2884,5.5138,3.4286
310,21.3573,4.2357,2.7176
311,21.4262,3.645,1.5918
312,21.4951,3.7159,1.6561
313,21.564,2.9097,0.9304
314,21.6329,3.0095,1.3671
315,21.7018,3.324,1.4224
316,21.7707,2.9713,1.4732
317,21.8396,3.6229,2.6349
318,21.9084,3.6506,3.396
319,21.9773,4.3052,4.7
320,22.0462,3.5214,4.044
321,22.1151,4.4076,3.632
322,22.184,5.6282,4.2974
323,22.2529,6.9603,3.8184
324,22.3218,8.5108,3.7604
325,22.3907,10.9017,4.9377
326,22.4596,15.2846,4.6996
327,22.5285,14.5186,5.7279
328,22.5974,19.1957,5.4634
329,22.6663,24.0177,5.1479
330,22.7352,22.884,4.9384
331,22.8041,23.0194,4.8836
332,22.873,22.4588,6.9344
333,22.9419,20.5076,8.0604
334,23.0108,14.7791,6.1071
335,23.0797,13.1132,6.0351
336,23.1486,11.5085,6.5811
337,23.2174,14.1735,6.7823
338,23.2863,13.947,6.7866
339,23.3552,13.637,5.5688
340,23.4241,12.0225,5.0647
341,23.493,12.3932,4.4766
342,23.5619,13.5405,4.3328
343,23.6308,10.8404,4.9115
344,23.6997,7.3742,4.9595
345,23.7686,6.5293,5.1224
346,23.8375,3.5308,3.8877
347,23.9064,3.5749,4.2816
348,23.9753,6.5848,4.9835
349,24.0442,8.5916,6.0262
350,24.1131,9.8177,5.8541
351,24.182,8.704,4.8391
352,24.2509,7.9907,5.3314
353,24.3198,9.2045,5.1422
354,24.3887,12.4807,5.2062
355,24.4575,12.9637,4.6977
356,24.5264,15.4895,5.2991
357,24.5953,15.204,5.235
358,24.6642,11.9787,6.0394
359,24.7331,9.6976,6.5602
360,24.802,9.5272,6.7483
361,24.8709,19.4465,5.8446
362,24.9398,31.9281,6.8576
363,25.0087,45.1795,8.7836
364,25.0776,52.5231,8.9806
365,25.1465,53.3729,11.2916
366,25.2154,47.2665,14.3528
367,25.2843,48.852,15.0471
368,25.3532,42.1375,14.2932
369,25.4221,35.469,12.7092
370,25.491,35.1835,14.4046
371,25.5599,35.9009,14.9144
372,25.6288,32.4416,15.0681
373,25.6976,35.2412,14.9718
374,25.7665,34.1491,12.4317
375,25.8354,29.8833,11.3924
376,25.9043,27.1396,12.6017
377,25.9732,21.6317,12.6532
378,26.0421,18.1641,10.7858
379,26.111,14.249,8.5247
380,26.1799,12.3067,7.8717
381,26.2488,10.1601,7.9172
382,26.3177,9.1216,7.8955
383,26.3866,10.9881,5.8211
384,26.4555,10.1997,5.3954
385,26.5244,11.3508,4.2063
386,26.5933,9.1028,3.4844
387,26.6622,8.5654,3.2858
388,26.7311,11.537,3.9927
389,26.8,11.2098,4.3278
390,26.8689,7.2637,5.385
391,26.9377,6.0951,6.0059
392,27.0066,7.169,7.385
393,27.0755,8.7125,8.3955
394,27.1444,9.8874,7.7568
395,27.2133,10.4413,7.5527
396,27.2822,13.2793,7.5651
397,27.3511,14.6642,8.0919
398,27.42,14.2356,8.02
399,27.4889,15.824,8.2997
400,27.5578,15.9587,9.2492
401,27.6267,16.0155,10.5573
402,27.6956,15.817,7.9196
403,27.7645,19.0571,9.1011
404,27.8334,19.9248,10.435
405,27.9023,21.5483,10.1563
406,27.9712,22.3187,11.8156
407,28.0401,23.2839,13.1537
408,28.109,21.5115,14.298
409,28.1778,23.7911,13.8791
410,28.2467,24.856,15.1088
411,28.3156,21.4647,14.3239
412,28.3845,20.3639,12.4693
413,28.4534,22.9519,12.6634
414,28.5223,31.6012,13.2649
415,28.5912,43.164,13.275
416,28.6601,41.9571,11.9011
417,28.729,35.4007,11.2718
418,28.7979,27.354,10.3002
419,28.8668,22.2693,9.3218
420,28.9357,19.6677,7.8056
421,29.0046,19.2518,6.307
422,29.0735,17.4336,6.4943
423,29.1424,13.7675,7.201
424,29.2113,11.4732,6.6989
425,29.2802,10.5578,6.4761
426,29.3491,10.2434,5.9566
427,29.4179,12.0067,4.7448
428,29.4868,12.478,4.6335
429,29.5557,10.6262,4.7403
430,29.6246,9.9994,4.4068
431,29.6935,10.1851,4.4601
432,29.7624,10.4671,4.8641
433,29.8313,8.7084,4.365
434,29.9002,8.6255,3.7388
435,29.9691,6.9824,2.8
436,30.038,9.1349,3.0327
437,30.1069,8.7803,3.5385
438,30.1758,8.4781,3.1614
439,30.2447,7.3397,3.1804
440,30.3136,3.013,3.4833
441,30.3825,2.6149,3.546
442,30.4514,3.6142,3.9655
443,30.5203,3.2754,4.5151
444,30.5892,2.4966,3.6415
445,30.6581,1.8243,3.4441
446,30.7269,2.1112,2.8943
447,30.7958,2.2723,3.3774
448,30.8647,3.9158,3.5691
449,30.9336,5.5409,3.29
450,31.0025,5.3075,4.6999
451,31.0714,6.9365,6.3699
452,31.1403,8.1519,7.0885
453,31.2092,12.88,7.412
454,31.2781,19.3188,9.2332
455,31.347,25.3152,10.7113
456,31.4159,30.1168,11.4876
457,31.4848,28.7397,10.4193
458,31.5537,27.3321,8.9867
459,31.6226,21.7012,8.5001
460,31.6915,18.0187,7.4323
461,31.7604,16.7333,6.9889
462,31.8293,15.6901,6.7339
463,31.8982,13.9283,5.0114
464,31.967,14.084,3.7552
465,32.0359,14.8674,5.2095
466,32.1048,16.6107,5.9791
467,32.1737,15.103,5.1714
468,32.2426,10.9821,4.6811
469,32.3115,4.813,4.3158
470,32.3804,6.9108,3.0957
471,32.4493,8.4869,3.151
472,32.5182,9.8354,2.5649
473,32.5871,9.619,3.2357
474,32.656,8.9193,3.081
475,32.7249,5.6242,2.5427
476,32.7938,5.4279,2.6408
477,32.8627,6.3253,2.1881
478,32.9316,10.5393,2.7811
479,33.0005,13.6629,3.753
480,33.0694,20.2572,4.9212
481,33.1383,27.9041,4.9861
482,33.2071,31.6015,6.7727
483,33.276,31.1457,7.5684
484,33.3449,35.0648,8.3788
485,33.4138,33.9458,9.075
486,33.4827,34.1844,8.0393
487,33.5516,27.9153,8.7009
488,33.6205,23.3,10.3495
489,33.6894,12.9503,8.5472
490,33.7583,11.1554,5.9267
491,33.8272,10.6968,3.442
492,33.8961,11.5944,3.7334
493,33.965,12.9707,3.3587
494,34.0339,17.4203,5.124
495,34.1028,24.5044,6.1433
496,34.1717,29.0623,6.7797
497,34.2406,34.1639,8.0328
498,34.3095,35.5925,10.124
499,34.3784,31.4633,11.965
500,34.4472,30.1303,9.9824
501,34.5161,27.2097,7.8803
502,34.585,22.5773,7.3817
503,34.6539,14.3945,4.7506
504,34.7228,11.427,5.1142
505,34.7917,13.8226,5.5778
506,34.8606,16.9562,6.8862
507,34.9295,16.6057,7.9719
508,34.9984,16.5804,7.2588
509,35.0673,12.7317,5.9619
510,35.1362,13.0421,4.9757
511,35.2051,11.1194,4.1431
512,35.274,10.5385,4.7556
513,35.3429,16.1406,5.3137
514,35.4118,24.2933,6.5749
515,35.4807,28.8568,8.1172
516,35.5496,27.3866,7.3962
517,35.6185,25.9053,6.9334
518,35.6873,21.9881,6.6809
519,35.7562,13.4045,5.5257
520,35.8251,11.2493,4.342
521,35.894,12.8244,4.4461
522,35.9629,15.7334,5.4796
523,36.0318,21.2994,5.9623
524,36.1007,22.6621,5.9942
525,36.1696,23.7487,6.8583
526,36.2385,26.8334,7.2708
527,36.3074,28.9279,7.7679
528,36.3763,30.5754,7.5566
529,36.4452,26.4083,7.6486
530,36.5141,21.0886,7.3758
531,36.583,15.7011,6.4822
532,36.6519,13.4405,4.9873
533,36.7208,14.1122,5.7352
534,36.7897,11.274,4.8464
535,36.8586,10.1601,5.6
536,36.9274,12.1648,6.2044
537,36.9963,9.2632,5.0919
538,37.0652,11.0484,4.3029
539,37.1341,10.3558,4.7202
540,37.203,11.9974,4.7859
541,37.2719,11.401,5.8709
542,37.3408,10.9861,5.564
543,37.4097,11.7442,5.9205
544,37.4786,12.7272,6.3191
545,37.5475,14.6663,7.8915
546,37.6164,14.6551,8.3747
547,37.6853,14.6228,7.7452
548,37.7542,13.6078,6.4356
549,37.8231,10.4067,6.453
550,37.892,13.1516,6.1089
551,37.9609,11.2427,4.122
552,38.0298,11.374,3.8618
553,38.0987,13.0208,4.3851
554,38.1675,11.775,4.4271
555,38.2364,16.7453,3.9992
556,38.3053,18.7796,5.5852
557,38.3742,24.6591,7.615
558,38.4431,23.5077,7.5922
559,38.512,18.5342,6.3675
560,38.5809,11.9499,7.0145
561,38.6498,12.9234,7.5192
562,38.7187,14.9916,7.6326
563,38.7876,19.2854,8.9993
564,38.8565,26.6808,9.3736
565,38.9254,30.8786,12.6671
566,38.9943,27.2832,10.8412
567,39.0632,25.7514,8.7537
568,39.1321,22.6859,8.4925
569,39.201,24.824,8.5024
570,39.2699,22.9504,6.8888
571,39.3388,20.6095,6.8786
572,39.4076,19.0878,7.2513
573,39.4765,17.978,7.133
574,39.5454,13.4053,5.8092
575,39.6143,9.8857,4.3354
576,39.6832,7.0173,3.7341
577,39.7521,8.0428,3.1132
578,39.821,6.1848,3.1447
579,39.8899,5.802,3.1529
580,39.9588,7.7905,3.2779
581,40.0277,4.783,2.4486
582,40.0966,4.39,2.0823
583,40.1655,4.9154,2.4292
584,40.2344,4.7145,3.2146
585,40.3033,4.3488,3.5385
586,40.3722,5.4834,3.105
587,40.4411,4.5473,3.5935
588,40.51,3.6914,3.892
589,40.5789,3.6373,3.7176
590,40.6478,5.8348,3.9311
591,40.7166,5.4744,3.047
592,40.7855,4.8183,3.0875
593,40.8544,4.7938,3.3037
594,40.9233,2.4497,3.1956
595,40.9922,2.7444,3.7596
596,41.0611,4.582,3.2695
597,41.13,6.5643,4.3612
598,41.1989,9.4882,3.6406
599,41.2678,11.8713,4.7605
600,41.3367,8.2563,4.7652
601,41.4056,10.271,4.4258
602,41.4745,9.7834,7.2015
603,41.5434,9.5955,4.5076
604,41.6123,14.6614,5.2192
605,41.6812,12.8067,5.3345
606,41.7501,10.9461,5.6878
607,41.819,8.7733,6.1624
608,41.8879,8.872,6.3103
609,41.9567,6.1863,5.4968
610,42.0256,4.8823,4.8748
611,42.0945,3.6151,4.454
612,42.1634,4.097,3.8977
613,42.2323,3.7102,4.2041
614,42.3012,3.5771,4.7857
615,42.3701,3.5254,4.6837
616,42.439,3.6439,4.0291
617,42.5079,4.9999,4.6979
618,42.5768,6.292,4.806
619,42.6457,5.8329,6.1807
620,42.7146,7.5731,7.015
621,42.7835,7.8808,8.0739
622,42.8524,9.127,9.4329
623,42.9213,9.6493,9.0082
624,42.9902,8.6195,9.0156
625,43.0591,8.8692,6.5068
626,43.128,7.2715,4.7924
627,43.1968,7.6588,4.3746
628,43.2657,7.2608,4.2824
629,43.3346,6.1708,5.1538
630,43.4035,5.9454,4.9451
631,43.4724,4.5488,6.0412
632,43.5413,6.0806,6.9104
633,43.6102,9.21,6.5372
634,43.6791,12.2607,6.402
635,43.748,16.8093,8.1517
636,43.8169,18.2706,9.0165
637,43.8858,19.0938,10.254
638,43.9547,19.4183,10.2917
639,44.0236,16.2656,9.6057
640,44.0925,16.2917,7.9749
641,44.1614,10.8975,7.4792
642,44.2303,8.6287,6.7801
643,44.2992,5.6675,5.3992
644,44.3681,3.8919,5.7894
645,44.437,7.3479,5.0
646,44.5058,7.6446,4.4921
647,44.5747,8.4702,4.5494
648,44.6436,8.9491,3.7892
649,44.7125,10.4151,4.847
650,44.7814,13.5612,5.3315
651,44.8503,17.5155,5.4484
652,44.9192,19.4381,7.4748
653,44.9881,19.4013,6.2937
654,45.057,19.9499,6.7582
655,45.1259,18.4599,7.3975
656,45.1948,18.7902,8.1844
657,45.2637,25.1173,9.474
658,45.3326,29.4863,13.3288
659,45.4015,35.3179,13.7682
660,45.4704,43.0599,16.1121
661,45.5393,50.7961,16.0603
662,45.6082,66.6959,20.1765
663,45.6771,71.7602,23.3413
664,45.7459,73.4467,26.8876
665,45.8148,67.5056,30.0444
666,45.8837,47.4054,27.2001
667,45.9526,28.8953,19.986
668,46.0215,22.3728,14.6637
669,46.0904,18.903,11.3534
670,46.1593,16.3891,7.8759
671,46.2282,13.09,7.8992
672,46.2971,9.3293,6.9904
673,46.366,8.7163,6.2961
674,46.4349,11.65,5.5596
675,46.5038,11.4058,5.1589
676,46.5727,14.2088,6.6936
677,46.6416,14.1658,7.1232
678,46.7105,17.6103,8.1299
679,46.7794,22.5166,7.7913
680,46.8483,26.0246,8.8279
681,46.9172,21.7961,6.1861
682,46.986,13.0239,7.3847
683,47.0549,8.4767,7.6626
684,47.1238,7.8813,7.1042
685,47.1927,6.8132,7.3212
686,47.2616,8.8814,7.7958
687,47.3305,8.235,8.8249
688,47.3994,8.5459,6.3898
689,47.4683,12.3444,6.9749
690,47.5372,15.6379,8.1271
691,47.6061,15.7507,8.633
692,47.675,18.4432,8.7272
693,47.7439,21.5258,8.8097
694,47.8128,28.6088,8.3836
695,47.8817,31.0876,8.6207
696,47.9506,24.1025,9.8471
697,48.0195,17.1049,10.2866
698,48.0884,15.2729,9.0743
699,48.1573,12.8335,9.7106
700,48.2261,11.1935,7.3145
701,48.295,8.4301,6.049
702,48.3639,7.5467,5.712
703,48.4328,11.834,8.0672
704,48.5017,21.0523,9.5834
705,48.5706,30.6025,11.4195
706,48.6395,34.8766,13.2744
707,48.7084,37.0499,13.542
708,48.7773,39.7856,12.9499
709,48.8462,40.4805,13.1521
710,48.9151,42.7181,14.6341
711,48.984,47.1306,14.898
712,49.0529,43.8384,15.6902
713,49.1218,33.177,16.0424
714,49.1907,25.8812,11.9094
715,49.2596,21.6505,10.9852
716,49.3285,17.0751,10.1254
717,49.3974,11.8491,11.1716
718,49.4662,10.5511,10.1172
719,49.5351,10.8617,8.3372
720,49.604,8.8998,6.4566
721,49.6729,7.6474,5.9169
722,49.7418,7.1779,6.8726
723,49.8107,11.6105,5.8624
724,49.8796,18.4801,6.3612
725,49.9485,27.29,7.3796
726,50.0174,35.8787,8.7546
727,50.0863,36.6676,11.797
728,50.1552,36.3818,13.1212
729,50.2241,36.4068,14.4596
730,50.293,37.9888,12.5995
731,50.3619,43.6218,12.0621
732,50.4308,46.8216,13.0133
733,50.4997,49.0201,13.2821
734,50.5686,48.7799,12.5849
735,50.6375,36.8329,10.6289
736,50.7063,30.7195,11.0463
737,50.7752,24.4637,11.0881
738,50.8441,24.0841,11.9696
739,50.913,34.9614,13.9037
740,50.9819,38.7333,12.157
741,51.0508,36.0683,10.5189
742,51.1197,31.867,10.6889
743,51.1886,34.5823,10.2276
744,51.2575,34.019,11.3762
745,51.3264,44.8069,13.5308
746,51.3953,72.097,16.7905
747,51.4642,88.1792,21.7171
748,51.5331,79.2136,28.537
1093,0.0,20.997,5.4407
1094,0.0689,39.51,7.5003
1095,0.1378,71.693,11.9971
1096,0.2067,97.242,18.7082
1097,0.2756,96.346,22.6715
1098,0.3445,77.117,25.2541
1099,0.4134,58.688,19.7279
1100,0.4823,34.08,14.3306
1101,0.5512,24.24,8.4984
1102,0.6201,21.471,7.0519
1103,0.6889,21.874,5.4767
1104,0.7578,24.484,4.8979
1105,0.8267,27.225,4.8509
1106,0.8956,20.538,4.7303
1107,0.9645,17.006,3.96
1108,1.0334,12.148,4.8539
1109,1.1023,12.64,4.1716
1110,1.1712,12.317,3.74
1111,1.2401,14.339,3.9964
1112,1.309,10.617,3.7067
1113,1.3779,7.061,3.7063
1114,1.4468,5.893,4.2084
1115,1.5157,7.859,4.9231
1116,1.5846,11.614,5.5682
1117,1.6535,21.48,4.9823
1118,1.7224,25.11,4.8228
1119,1.7913,23.895,5.8853
1120,1.8602,23.858,6.5732
1121,1.929,32.63,7.2997
1122,1.9979,45.444,8.0758
1123,2.0668,59.334,9.5172
1124,2.1357,60.964,13.5165
1125,2.2046,53.074,14.1852
1126,2.2735,36.477,12.1103
1127,2.3424,32.76,10.632
1128,2.4113,28.77,7.8163
1129,2.4802,24.294,7.8779
1130,2.5491,21.417,7.8489
1131,2.618,19.887,7.7432
1132,2.6869,16.145,6.9237
1133,2.7558,14.676,7.3638
1134,2.8247,13.028,6.6649
1135,2.8936,10.761,6.566
1136,2.9625,10.664,5.7479
1137,3.0314,9.335,5.4429
1138,3.1003,11.911,5.5439
1139,3.1691,16.299,6.3667
1140,3.238,22.141,8.4096
1141,3.3069,25.605,8.1976
1142,3.3758,25.449,8.0621
1143,3.4447,20.058,7.0975
1144,3.5136,28.826,9.6081
1145,3.5825,51.265,12.9602
1146,3.6514,77.692,17.9724
1147,3.7203,100.266,21.8121
1148,3.7892,79.702,23.2179
1149,3.8581,55.755,20.2464
1150,3.927,41.422,14.6781
1151,3.9959,40.509,12.1101
1152,4.0648,44.338,11.8326
1153,4.1337,45.345,12.1287
1154,4.2026,43.36,11.6343
1155,4.2715,38.516,10.5472
1156,4.3404,39.612,8.8354
1157,4.4092,34.909,7.6309
1158,4.4781,32.608,6.2354
1159,4.547,25.405,6.2594
1160,4.6159,21.48,6.2596
1161,4.6848,21.819,5.4983
1162,4.7537,17.853,5.9381
1163,4.8226,18.45,5.2888
1164,4.8915,17.191,5.1302
1165,4.9604,12.743,4.4482
1166,5.0293,11.566,3.7902
1167,5.0982,10.365,3.7852
1168,5.1671,12.026,3.3804
1169,5.236,12.288,3.4663
1170,5.3049,12.274,3.3013
1171,5.3738,15.504,3.0747
1172,5.4427,18.693,3.6331
1173,5.5116,16.479,4.1162
1174,5.5805,18.134,5.0068
1175,5.6493,17.288,3.5466
1176,5.7182,14.78,4.0839
1177,5.7871,13.776,5.3219
1178,5.856,13.752,5.0379
1179,5.9249,14.434,4.6311
