,position (um),Lar intensity,Abi intensity
234,16.1213,25.5485,5.2058
235,16.1902,26.3437,4.8123
236,16.2591,26.7435,6.7386
237,16.328,25.6927,6.9971
238,16.3969,20.2406,6.8016
239,16.4658,13.8469,5.854
240,16.5347,8.8763,5.1506
241,16.6036,6.5378,4.9679
242,16.6725,6.9928,5.2602
243,16.7414,8.0024,5.1547
244,16.8103,11.515,4.9061
245,16.8792,12.6869,4.584
246,16.948,14.6019,4.8795
247,17.0169,13.0621,5.3924
248,17.0858,13.6384,6.4874
249,17.1547,19.0295,7.0263
250,17.2236,21.6929,6.9699
251,17.2925,24.6601,7.9973
252,17.3614,26.2417,9.0675
253,17.4303,20.3634,9.5515
254,17.4992,15.4274,7.7473
255,17.5681,11.9525,5.7974
256,17.637,8.8855,4.4786
257,17.7059,6.8191,3.7334
258,17.7748,7.0213,4.5533
259,17.8437,6.6547,5.1965
260,17.9126,9.363,5.5394
261,17.9815,10.4833,5.1314
262,18.0504,13.4437,4.4113
263,18.1193,14.13,5.1064
264,18.1881,17.7848,4.5558
265,18.257,19.4745,5.1295
266,18.3259,20.1032,4.9977
267,18.3948,21.1141,4.3586
268,18.4637,18.3281,4.871
269,18.5326,12.2464,4.1313
270,18.6015,15.6589,4.8484
271,18.6704,23.8657,4.5064
272,18.7393,33.0576,6.2347
273,18.8082,36.6116,7.1181
274,18.8771,34.9624,6.5159
275,18.946,26.7439,5.6762
276,19.0149,20.9884,4.9985
277,19.0838,13.2716,2.9148
278,19.1527,11.9433,2.4923
279,19.2216,8.7448,2.6056
280,19.2905,6.5816,2.821
281,19.3594,5.6603,3.4594
282,19.4282,5.5489,2.9822
283,19.4971,10.2314,3.3685
284,19.566,16.3017,4.5043
285,19.6349,20.3675,5.5674
286,19.7038,26.5753,7.8818
287,19.7727,23.5369,7.8549
288,19.8416,22.6178,7.6972
289,19.9105,27.3588,6.6423
290,19.9794,25.2514,6.0848
291,20.0483,21.5958,5.3394
292,20.1172,19.6441,5.2471
293,20.1861,21.2108,4.6174
294,20.255,22.4543,4.4089
295,20.3239,21.3968,4.3442
296,20.3928,21.5085,4.2738
297,20.4617,19.1434,3.8924
298,20.5306,14.9611,3.9277
299,20.5995,13.2307,4.076
300,20.6683,14.971,3.1595
301,20.7372,15.0461,3.0075
302,20.8061,13.7521,2.7569
303,20.875,14.1311,2.7502
304,20.9439,10.4909,2.9884
305,21.0128,10.4023,2.9118
306,21.0817,9.08,2.8685
307,21.1506,9.3421,3.7265
308,21.2195,8.9702,3.5215
309,21.2884,11.0669,4.1365
310,21.3573,12.1573,4.3147
311,21.4262,10.9025,4.1712
312,21.4951,10.0796,5.8952
313,21.564,11.9076,6.3747
314,21.6329,16.4159,7.158
315,21.7018,16.943,7.0262
316,21.7707,16.7233,6.4134
317,21.8396,14.9434,5.4482
318,21.9084,14.8342,5.0548
319,21.9773,17.3094,4.603
320,22.0462,19.9588,4.8089
321,22.1151,16.2943,3.5425
322,22.184,13.6084,3.347
323,22.2529,11.8904,2.4991
324,22.3218,9.6138,2.7606
325,22.3907,7.1155,3.274
326,22.4596,5.3811,3.2017
327,22.5285,4.5064,3.2166
328,22.5974,6.7516,3.6751
329,22.6663,7.0688,3.0376
330,22.7352,10.3648,3.0535
331,22.8041,10.7079,2.8554
332,22.873,7.7575,3.4224
333,22.9419,5.4836,2.8868
334,23.0108,3.7839,2.3316
335,23.0797,3.8205,2.6026
336,23.1486,4.0892,2.5162
337,23.2174,5.9088,2.7283
338,23.2863,5.3654,2.8285
339,23.3552,4.8133,3.0391
340,23.4241,7.152,3.5674
341,23.493,12.0284,3.8653
342,23.5619,17.1459,4.1248
343,23.6308,18.9874,4.3343
344,23.6997,23.9907,5.374
345,23.7686,31.872,5.506
346,23.8375,42.3678,7.8308
347,23.9064,46.1883,7.6118
348,23.9753,48.4465,8.0151
349,24.0442,47.1397,7.074
350,24.1131,44.6047,6.098
351,24.182,34.3647,5.1888
352,24.2509,29.8234,4.518
353,24.3198,28.6604,4.9003
354,24.3887,27.8823,4.5077
355,24.4575,26.9627,5.2028
356,24.5264,21.7266,5.2603
357,24.5953,21.3969,3.8725
358,24.6642,25.9532,3.685
359,24.7331,27.4323,4.9965
360,24.802,24.8149,4.7779
361,24.8709,19.8953,4.0813
362,24.9398,16.8334,2.7382
363,25.0087,17.8137,2.9696
364,25.0776,22.1006,3.3885
365,25.1465,24.6947,3.4073
366,25.2154,32.2346,3.9026
367,25.2843,34.4114,4.9674
368,25.3532,28.2496,5.4243
369,25.4221,19.7289,3.7057
370,25.491,15.816,3.6378
371,25.5599,14.4397,4.3113
372,25.6288,15.5132,3.6732
373,25.6976,14.5383,3.4004
374,25.7665,16.1185,3.7833
375,25.8354,16.2042,4.7089
376,25.9043,15.4125,4.013
377,25.9732,15.3779,2.7751
378,26.0421,12.5133,2.5481
379,26.111,15.8531,3.3063
380,26.1799,19.3969,3.545
381,26.2488,26.2386,3.7995
382,26.3177,29.3453,5.23
383,26.3866,33.977,5.0025
384,26.4555,23.7773,3.4073
385,26.5244,16.3426,3.4832
386,26.5933,11.124,3.8999
387,26.6622,7.8754,3.8861
388,26.7311,9.4049,3.3658
389,26.8,9.2727,2.159
390,26.8689,10.9865,1.8225
391,26.9377,9.603,1.8119
392,27.0066,7.1302,2.5846
393,27.0755,7.5167,2.5578
394,27.1444,10.3417,2.8529
395,27.2133,11.6691,3.7171
396,27.2822,14.954,3.7008
397,27.3511,18.884,5.0993
398,27.42,21.0102,5.0475
399,27.4889,20.791,5.4988
400,27.5578,20.1531,5.8242
401,27.6267,17.5452,4.8014
402,27.6956,17.7516,4.7345
403,27.7645,15.1395,4.4143
404,27.8334,14.9649,3.7665
405,27.9023,19.2247,3.3103
406,27.9712,23.1922,3.1122
407,28.0401,27.3672,3.4188
408,28.109,33.9876,4.3181
409,28.1778,43.7527,6.4355
410,28.2467,50.0571,8.222
411,28.3156,48.5113,7.7169
412,28.3845,33.0154,5.7739
413,28.4534,15.2057,4.6685
414,28.5223,9.7451,3.2606
415,28.5912,6.8999,2.5403
416,28.6601,4.2153,2.6583
417,28.729,4.2341,3.135
418,28.7979,6.249,2.2132
419,28.8668,5.2286,1.7766
420,28.9357,9.2477,1.7535
421,29.0046,11.8309,1.9873
422,29.0735,17.3958,2.0582
423,29.1424,20.6405,4.1244
424,29.2113,21.6233,5.5745
425,29.2802,18.5241,5.6396
426,29.3491,19.9019,4.8924
427,29.4179,18.0499,5.2445
428,29.4868,14.5216,5.7465
429,29.5557,13.4097,4.4611
430,29.6246,13.4915,3.9877
431,29.6935,13.8105,4.0186
432,29.7624,11.3814,4.704
433,29.8313,15.2022,4.9205
434,29.9002,20.2519,4.6224
435,29.9691,30.6127,3.3796
436,30.038,40.1146,4.7304
437,30.1069,49.8311,5.5032
438,30.1758,50.8557,7.9166
439,30.2447,42.3443,9.5632
440,30.3136,39.625,7.8498
441,30.3825,37.7361,8.5084
442,30.4514,27.8502,8.3571
443,30.5203,21.538,6.8836
444,30.5892,17.1637,5.1288
445,30.6581,12.7586,5.1438
446,30.7269,9.0628,6.2381
447,30.7958,10.8501,6.2235
448,30.8647,10.2637,6.1893
449,30.9336,12.0731,6.7477
450,31.0025,12.2488,6.0485
451,31.0714,14.1894,6.4056
452,31.1403,14.035,6.1949
453,31.2092,13.9967,6.7495
454,31.2781,13.801,6.4058
455,31.347,17.5924,5.4635
456,31.4159,20.7523,4.6026
457,31.4848,18.5211,3.9483
458,31.5537,16.4242,4.2451
459,31.6226,14.7873,3.4672
460,31.6915,12.8233,3.7502
461,31.7604,16.8806,4.4815
462,31.8293,21.8709,4.3404
463,31.8982,20.8388,4.2237
464,31.967,11.7618,4.3589
465,32.0359,7.6588,3.8309
466,32.1048,4.1116,3.728
467,32.1737,3.3686,3.0304
468,32.2426,4.7373,3.6393
469,32.3115,5.2258,3.4198
470,32.3804,6.1113,3.1456
471,32.4493,7.2604,3.3441
472,32.5182,10.1757,3.671
473,32.5871,10.2302,3.7548
474,32.656,12.2911,4.08
475,32.7249,15.9999,3.4791
476,32.7938,18.1068,3.8638
477,32.8627,16.9183,3.7627
478,32.9316,19.3216,5.2079
479,33.0005,22.1177,5.6017
480,33.0694,22.9512,6.1307
481,33.1383,25.281,6.5428
482,33.2071,34.9043,8.2025
483,33.276,46.1286,9.2773
484,33.3449,49.5113,9.362
485,33.4138,43.0776,8.9008
486,33.4827,27.3005,7.6355
487,33.5516,14.4898,6.44
488,33.6205,10.7307,4.2012
489,33.6894,9.0163,3.3048
490,33.7583,8.6409,3.4009
491,33.8272,6.6127,2.3165
492,33.8961,4.3143,2.7253
493,33.965,4.5876,2.5981
494,34.0339,4.3503,1.9582
495,34.1028,4.7482,2.0451
496,34.1717,6.5304,1.6594
497,34.2406,9.7884,2.0289
498,34.3095,10.5667,2.1696
499,34.3784,12.614,4.115
500,34.4472,17.4218,5.026
501,34.5161,19.0338,4.2329
502,34.585,15.4058,4.9199
503,34.6539,9.3443,5.4008
504,34.7228,8.356,5.3205
505,34.7917,8.6447,5.2677
506,34.8606,10.9223,3.3887
507,34.9295,14.6364,3.3608
508,34.9984,13.9147,3.6138
509,35.0673,12.5294,3.4286
510,35.1362,9.7054,2.2845
511,35.2051,9.5666,2.1565
512,35.274,11.1716,1.4864
513,35.3429,8.5907,1.6783
514,35.4118,6.9438,2.4176
515,35.4807,8.6588,2.1254
516,35.5496,11.599,2.9677
517,35.6185,19.6761,3.8931
518,35.6873,22.9992,5.141
519,35.7562,17.473,4.2662
520,35.8251,10.747,3.5972
521,35.894,7.0256,3.203
522,35.9629,6.4869,3.094
523,36.0318,11.2633,3.7864
524,36.1007,15.7307,3.6831
525,36.1696,22.0347,4.0782
526,36.2385,25.488,5.0226
527,36.3074,28.3205,6.1441
528,36.3763,29.0788,6.7268
529,36.4452,27.566,6.5599
530,36.5141,29.6673,7.2134
531,36.583,40.9129,7.8385
532,36.6519,56.3616,9.0676
533,36.7208,61.8232,10.4517
534,36.7897,64.5898,10.3472
535,36.8586,56.4751,11.4321
536,36.9274,63.3076,12.2096
537,36.9963,59.3387,10.3889
538,37.0652,50.8892,9.3406
539,37.1341,40.5884,8.4117
540,37.203,29.4459,6.6953
541,37.2719,18.8646,4.3065
542,37.3408,9.6887,3.8866
543,37.4097,5.3029,3.5853
544,37.4786,4.9978,3.5991
545,37.5475,3.9587,4.0725
546,37.6164,4.6769,3.1356
547,37.6853,5.2574,2.2177
548,37.7542,7.2769,2.7813
549,37.8231,7.2567,2.2081
550,37.892,9.624,2.9861
551,37.9609,6.8302,2.3891
552,38.0298,4.8399,1.8797
553,38.0987,6.5292,2.3768
554,38.1675,6.034,2.8361
555,38.2364,4.3553,3.1327
556,38.3053,4.6623,3.1177
557,38.3742,6.0683,4.0448
558,38.4431,8.1158,5.0194
559,38.512,15.0706,5.174
560,38.5809,15.0574,6.5341
561,38.6498,15.4672,6.6357
562,38.7187,14.8449,6.2752
563,38.7876,14.5187,5.4695
564,38.8565,12.1006,4.973
565,38.9254,10.567,4.9697
566,38.9943,9.5954,4.6497
567,39.0632,10.523,3.9077
568,39.1321,11.023,3.8781
569,39.201,13.731,3.4375
570,39.2699,14.1091,4.6103
571,39.3388,14.6362,4.5202
572,39.4076,16.2267,4.4802
573,39.4765,14.8639,4.1846
574,39.5454,9.9915,3.2339
575,39.6143,6.9438,2.4396
576,39.6832,6.247,3.2775
577,39.7521,7.9566,4.0847
578,39.821,8.5013,3.6851
579,39.8899,10.3842,3.3432
580,39.9588,15.3136,4.2849
581,40.0277,23.0245,4.7726
582,40.0966,29.3231,4.3746
583,40.1655,32.4737,5.3378
584,40.2344,27.8905,5.0308
585,40.3033,24.1535,4.7807
586,40.3722,19.6406,4.2899
587,40.4411,17.3013,4.5671
588,40.51,15.7397,5.4587
589,40.5789,15.5647,4.1822
590,40.6478,13.5493,4.2817
591,40.7166,15.3003,5.1507
592,40.7855,19.5272,5.3424
593,40.8544,24.7951,5.2811
594,40.9233,28.5903,5.8705
595,40.9922,24.6902,5.5144
596,41.0611,15.38,3.5154
597,41.13,11.1703,3.8711
598,41.1989,12.7484,4.74
599,41.2678,12.176,4.4298
600,41.3367,24.1202,6.4221
601,41.4056,31.7801,6.9094
602,41.4745,37.3847,7.0446
603,41.5434,23.144,7.6775
604,41.6123,15.3567,5.972
605,41.6812,8.3551,4.2448
606,41.7501,4.9374,4.4181
607,41.819,6.4314,3.338
608,41.8879,8.2949,3.1479
609,41.9567,11.7714,3.6079
610,42.0256,13.536,2.9026
611,42.0945,14.2755,3.3858
612,42.1634,20.5335,4.3861
613,42.2323,27.4758,4.9362
614,42.3012,34.5053,4.428
615,42.3701,43.5447,4.5899
616,42.439,40.9922,5.4278
617,42.5079,37.274,5.8055
618,42.5768,33.126,5.2213
619,42.6457,32.4445,6.3231
620,42.7146,36.4291,6.374
621,42.7835,38.37,7.0639
622,42.8524,38.2838,6.579
623,42.9213,32.8788,5.3038
624,42.9902,25.4971,5.0477
625,43.0591,18.7354,4.5687
626,43.128,16.7147,4.5805
627,43.1968,21.7663,4.1659
628,43.2657,21.0414,5.7471
629,43.3346,21.7239,5.2358
630,43.4035,23.3262,4.4157
631,43.4724,27.2465,4.7066
632,43.5413,30.9774,6.6027
633,43.6102,33.3972,7.4914
634,43.6791,28.617,7.4204
635,43.748,24.4539,7.3346
636,43.8169,17.5606,6.7545
637,43.8858,15.9774,6.1297
638,43.9547,11.7242,5.6208
639,44.0236,12.018,4.4495
640,44.0925,8.43,4.3239
641,44.1614,4.8183,3.7282
642,44.2303,2.9546,2.3116
643,44.2992,2.5151,1.9311
644,44.3681,1.8002,2.494
645,44.437,1.64,2.1856
646,44.5058,2.0473,1.9842
647,44.5747,1.4292,1.6002
648,44.6436,1.885,1.9891
649,44.7125,3.3686,1.8488
650,44.7814,2.7538,1.7513
651,44.8503,1.6993,2.0149
652,44.9192,1.5665,2.0332
653,44.9881,1.6175,2.6116
654,45.057,1.4985,2.123
655,45.1259,2.622,1.4378
656,45.1948,3.7379,1.1004
657,45.2637,2.4283,1.0169
658,45.3326,3.459,1.7106
659,45.4015,2.5034,1.5054
660,45.4704,2.6362,2.1164
661,45.5393,0.9863,1.4492
662,45.6082,0.9613,2.4161
663,45.6771,1.7816,2.1077
664,45.7459,2.4467,2.2353
665,45.8148,3.8994,2.2817
666,45.8837,6.2378,2.999
667,45.9526,6.7567,3.4828
668,46.0215,10.9316,4.811
669,46.0904,16.4855,5.1316
670,46.1593,23.1823,4.6403
671,46.2282,25.2658,5.7951
672,46.2971,28.5811,7.1051
673,46.366,37.4354,7.3123
674,46.4349,40.6932,8.7331
675,46.5038,38.4465,8.9526
676,46.5727,33.1872,8.4585
677,46.6416,35.0192,8.2331
678,46.7105,29.5271,7.4193
679,46.7794,20.8613,7.5253
680,46.8483,14.1516,5.9902
681,46.9172,10.0727,4.7198
682,46.986,5.5287,3.7124
683,47.0549,4.5859,2.9711
684,47.1238,5.2026,3.5948
685,47.1927,6.4152,3.2798
686,47.2616,7.9751,2.9803
687,47.3305,10.3745,3.1912
688,47.3994,11.5911,3.7249
689,47.4683,12.5464,5.3302
690,47.5372,14.8276,5.5874
691,47.6061,15.2487,5.9714
692,47.675,19.5722,6.4526
693,47.7439,23.515,6.7819
694,47.8128,27.538,7.3793
695,47.8817,34.6235,8.2378
696,47.9506,44.9068,8.6666
697,48.0195,42.8487,7.4912
698,48.0884,31.5341,7.6128
699,48.1573,23.825,6.489
700,48.2261,21.2068,5.6616
701,48.295,17.9594,4.7005
702,48.3639,16.4797,4.78
703,48.4328,17.9236,4.2934
704,48.5017,16.1113,3.1049
705,48.5706,13.9274,5.0056
706,48.6395,16.0485,5.9307
707,48.7084,16.6845,5.7264
708,48.7773,16.7073,5.6594
709,48.8462,16.5496,5.7149
710,48.9151,12.6831,5.8328
711,48.984,17.2597,6.3699
712,49.0529,22.9335,6.0274
713,49.1218,22.0577,7.0184
714,49.1907,21.5835,7.3573
715,49.2596,15.2705,6.0593
716,49.3285,14.4313,6.9904
717,49.3974,18.3921,6.0314
718,49.4662,18.3092,7.6747
719,49.5351,18.1956,6.9349
720,49.604,10.5684,5.6187
721,49.6729,9.2766,4.2941
722,49.7418,8.1857,3.8938
723,49.8107,8.7991,2.949
724,49.8796,9.6646,3.2397
725,49.9485,9.8415,3.5465
726,50.0174,8.2598,3.4194
727,50.0863,9.5498,4.8085
728,50.1552,10.406,4.1369
729,50.2241,9.6052,4.5959
730,50.293,12.3636,5.0918
731,50.3619,17.0835,5.0807
732,50.4308,20.0577,6.2638
733,50.4997,18.527,6.2086
734,50.5686,15.1977,5.4783
735,50.6375,14.8023,5.3517
736,50.7063,13.0632,5.1996
737,50.7752,12.1585,4.5109
738,50.8441,8.5771,3.6949
739,50.913,6.1649,2.3812
740,50.9819,4.6706,1.8242
741,51.0508,4.0235,2.0318
742,51.1197,3.1609,2.1849
743,51.1886,3.2811,1.5999
744,51.2575,3.6526,1.923
745,51.3264,3.8929,2.3113
746,51.3953,6.2395,2.8323
747,51.4642,7.7047,2.9591
748,51.5331,10.7779,3.9179
749,51.602,14.3853,4.0738
750,51.6709,22.2498,4.8261
751,51.7398,29.5076,5.9118
752,51.8087,39.6388,7.5319
753,51.8776,53.5154,8.5834
754,51.9464,64.4522,11.2514
755,52.0153,61.2261,11.686
756,52.0842,50.6529,10.7833
757,52.1531,36.4259,9.2036
758,52.222,23.0816,6.6132
759,52.2909,16.0375,5.6823
760,52.3598,10.8043,3.7365
761,52.4287,7.1439,3.2097
762,52.4976,5.0656,3.0868
763,52.5665,4.7276,3.5286
764,52.6354,6.8588,2.9213
765,52.7043,8.7541,3.6127
766,52.7732,9.5292,5.004
767,52.8421,10.9022,4.9507
768,52.911,14.2517,3.8966
769,52.9799,17.0055,5.2357
770,53.0488,14.582,5.4259
771,53.1177,11.2157,6.0576
772,53.1866,9.0105,5.3246
773,53.2554,9.3391,5.5528
774,53.3243,9.3919,4.9613
775,53.3932,11.8251,4.1409
776,53.4621,8.9222,4.901
777,53.531,9.796,4.5482
778,53.5999,9.2549,3.8483
779,53.6688,7.946,4.2836
780,53.7377,4.7754,3.5362
781,53.8066,5.0373,3.2888
782,53.8755,7.3443,3.7296
783,53.9444,8.0156,4.8869
784,54.0133,10.3393,5.0059
785,54.0822,11.92,5.5898
786,54.1511,14.3645,5.9152
787,54.22,15.1539,5.9429
788,54.2889,19.2917,5.4098
789,54.3578,24.1673,6.035
790,54.4267,31.0251,8.2406
791,54.4955,32.9841,8.0539
792,54.5644,31.7841,8.941
793,54.6333,24.4004,9.0692
794,54.7022,18.5799,5.8803
795,54.7711,13.7391,3.9047
796,54.84,12.2306,3.8277
797,54.9089,15.5571,4.5819
798,54.9778,18.1105,4.6113
799,55.0467,19.5625,4.6454
800,55.1156,25.3882,5.9151
801,55.1845,33.8399,6.2935
802,55.2534,38.7368,7.5463
803,55.3223,35.9701,7.6819
804,55.3912,28.8985,6.795
805,55.4601,21.1132,6.9019
806,55.529,18.7858,6.9587
807,55.5979,20.0805,6.5456
808,55.6668,17.9101,6.6992
809,55.7356,19.4539,7.0406
810,55.8045,26.0422,6.0242
811,55.8734,28.09,5.9267
812,55.9423,30.8327,6.1852
813,56.0112,29.9766,6.7722
814,56.0801,30.3336,8.2692
815,56.149,28.5503,8.8663
816,56.2179,23.4406,8.0957
817,56.2868,14.7208,6.8159
818,56.3557,11.1744,5.1082
819,56.4246,9.2324,4.006
820,56.4935,8.8524,3.5493
821,56.5624,6.0362,3.3057
822,56.6313,5.0927,2.9417
823,56.7002,3.5311,3.0655
824,56.7691,3.6348,3.2032
825,56.838,5.2126,2.9609
826,56.9069,5.3291,2.9573
827,56.9757,6.1223,4.5701
828,57.0446,6.3949,4.9183
829,57.1135,11.3773,4.9366
830,57.1824,14.6721,6.1924
831,57.2513,25.1265,7.2909
832,57.3202,38.8221,9.2373
833,57.3891,41.8775,9.0777
834,57.458,39.8731,9.4071
835,57.5269,40.4165,10.8303
