,position (um),Lar intensity,Abi intensity
127,8.7496,53.623,12.6431
128,8.8185,38.539,10.652
129,8.8874,28.279,9.2118
130,8.9563,21.331,7.6437
131,9.0252,17.554,6.297
132,9.0941,15.736,6.8286
133,9.163,15.701,6.9474
134,9.2319,13.805,6.4116
135,9.3008,12.829,6.8011
136,9.3697,12.311,6.2547
137,9.4385,11.895,6.0575
138,9.5074,10.347,5.6067
139,9.5763,9.855,4.0879
140,9.6452,9.917,4.0795
141,9.7141,8.283,3.7776
142,9.783,9.565,3.6756
143,9.8519,9.079,3.8088
144,9.9208,9.965,4.1082
145,9.9897,8.854,3.7639
146,10.0586,6.799,3.465
147,10.1275,5.741,3.7881
148,10.1964,5.801,3.3134
149,10.2653,5.464,3.3555
150,10.3342,6.036,3.3445
151,10.4031,5.923,3.084
152,10.472,7.17,2.4996
153,10.5409,6.842,2.7338
154,10.6098,5.088,2.0559
155,10.6786,6.386,2.6007
156,10.7475,7.226,1.5638
157,10.8164,10.148,1.9243
158,10.8853,12.114,2.9278
159,10.9542,15.615,3.2767
160,11.0231,17.046,4.1782
161,11.092,18.122,3.5196
162,11.1609,18.76,4.077
163,11.2298,14.883,5.5554
164,11.2987,14.111,4.4156
165,11.3676,13.722,4.8837
166,11.4365,15.051,5.8123
167,11.5054,14.603,5.0934
168,11.5743,13.902,4.9365
169,11.6432,18.693,6.566
170,11.7121,18.821,6.2944
171,11.781,14.647,5.6685
172,11.8499,14.056,4.7423
173,11.9187,10.365,5.5503
174,11.9876,7.629,6.1404
175,12.0565,8.948,5.8825
176,12.1254,9.495,5.0285
177,12.1943,11.225,4.5719
178,12.2632,10.628,6.5078
179,12.3321,13.422,7.6454
180,12.401,14.395,6.9338
181,12.4699,17.729,8.1815
182,12.5388,28.158,9.2698
183,12.6077,47.014,12.1637
184,12.6766,50.902,13.1531
185,12.7455,36.613,13.2217
186,12.8144,14.376,8.4956
187,12.8833,9.203,5.7656
188,12.9522,8.113,5.5662
189,13.0211,8.089,5.2283
190,13.09,7.656,6.103
191,13.1588,7.65,5.9974
192,13.2277,9.084,5.4479
193,13.2966,11.561,5.3449
194,13.3655,10.517,4.5517
195,13.4344,7.684,4.5898
196,13.5033,8.827,4.8518
197,13.5722,11.244,4.3011
198,13.6411,9.984,3.6743
199,13.71,8.818,3.8413
200,13.7789,8.664,3.8092
201,13.8478,9.435,4.234
202,13.9167,9.532,4.4065
203,13.9856,9.947,5.8686
204,14.0545,11.081,5.49
205,14.1234,13.051,6.916
206,14.1923,13.348,7.361
207,14.2612,11.651,8.3155
208,14.3301,9.999,7.3906
209,14.3989,8.263,7.2753
210,14.4678,7.539,6.2484
211,14.5367,6.657,7.0128
212,14.6056,8.191,5.1575
213,14.6745,6.479,5.0176
214,14.7434,10.687,4.2632
215,14.8123,8.715,5.4911
216,14.8812,13.838,4.9694
217,14.9501,17.915,4.6502
218,15.019,15.51,5.4907
219,15.0879,13.755,5.8039
220,15.1568,12.043,6.004
221,15.2257,10.464,6.045
222,15.2946,8.417,5.5042
223,15.3635,7.924,4.8837
224,15.4324,6.326,4.7767
225,15.5013,5.247,3.87
226,15.5702,4.562,3.6557
227,15.6391,4.317,3.1326
228,15.7079,4.392,3.2566
229,15.7768,3.213,2.4762
230,15.8457,4.036,2.6712
231,15.9146,5.236,2.8614
232,15.9835,7.328,2.4144
233,16.0524,7.22,3.1805
234,16.1213,11.649,3.674
235,16.1902,12.855,4.0146
236,16.2591,12.332,3.4576
237,16.328,11.416,4.8501
238,16.3969,10.4,5.5981
239,16.4658,12.434,6.4337
240,16.5347,15.343,7.406
241,16.6036,16.703,6.9984
242,16.6725,17.031,6.3741
243,16.7414,15.64,6.1992
244,16.8103,12.736,6.4843
245,16.8792,10.981,6.1858
246,16.948,9.254,4.8275
247,17.0169,7.902,3.6867
248,17.0858,9.309,4.0878
249,17.1547,9.775,4.0371
250,17.2236,12.837,4.7126
251,17.2925,14.134,4.9228
252,17.3614,12.911,4.7595
253,17.4303,11.306,4.6659
254,17.4992,10.62,4.1706
255,17.5681,11.355,5.382
256,17.637,12.39,6.8442
257,17.7059,15.118,6.0223
258,17.7748,19.981,8.1242
259,17.8437,25.775,7.5657
260,17.9126,22.391,5.4721
261,17.9815,13.177,4.3184
262,18.0504,11.693,4.5438
263,18.1193,8.302,4.549
264,18.1881,6.082,4.4069
265,18.257,7.11,4.4887
266,18.3259,8.171,3.6211
267,18.3948,6.396,3.9809
268,18.4637,7.745,4.8301
269,18.5326,10.774,4.9115
270,18.6015,12.47,6.1402
271,18.6704,17.677,6.8925
272,18.7393,25.568,7.7932
273,18.8082,31.357,8.4347
274,18.8771,36.848,8.3825
275,18.946,54.918,10.177
276,19.0149,71.589,12.7019
277,19.0838,74.834,13.7969
278,19.1527,62.242,13.9968
279,19.2216,53.452,14.7788
280,19.2905,52.559,13.5745
281,19.3594,56.456,14.4655
282,19.4282,51.227,13.8676
283,19.4971,46.024,14.5201
284,19.566,37.361,11.0518
285,19.6349,30.741,9.5918
286,19.7038,21.695,8.2104
287,19.7727,15.789,7.476
288,19.8416,18.105,6.0059
289,19.9105,13.69,5.4591
290,19.9794,12.956,5.5105
291,20.0483,11.484,5.2614
292,20.1172,7.788,5.1306
293,20.1861,7.212,4.1968
294,20.255,7.781,3.4445
295,20.3239,6.7,2.8591
296,20.3928,7.95,3.0163
297,20.4617,9.902,3.232
298,20.5306,10.8,3.4588
299,20.5995,11.419,4.2243
300,20.6683,11.324,3.6338
301,20.7372,10.362,4.9811
302,20.8061,11.201,5.4511
303,20.875,13.278,4.223
304,20.9439,15.699,4.1537
305,21.0128,14.738,3.3041
306,21.0817,8.592,3.5083
307,21.1506,7.375,3.6626
308,21.2195,8.927,3.8355
309,21.2884,8.949,4.1332
310,21.3573,9.754,4.7458
311,21.4262,10.674,4.7479
312,21.4951,10.862,5.4079
313,21.564,13.36,6.0692
314,21.6329,16.647,6.0793
315,21.7018,17.322,5.8419
316,21.7707,26.013,8.4601
317,21.8396,37.056,10.465
318,21.9084,49.164,13.0884
319,21.9773,52.954,15.2143
320,22.0462,55.482,14.1656
321,22.1151,48.605,11.9831
322,22.184,39.507,8.7758
323,22.2529,22.537,7.4793
324,22.3218,14.554,5.8678
325,22.3907,11.537,4.864
326,22.4596,11.574,3.8329
327,22.5285,9.175,3.6212
328,22.5974,9.374,5.0241
329,22.6663,10.179,3.616
330,22.7352,8.263,3.6611
331,22.8041,6.907,2.8518
332,22.873,5.899,2.0264
333,22.9419,5.609,1.6428
334,23.0108,5.849,1.6166
335,23.0797,5.895,2.5134
336,23.1486,7.086,3.3952
337,23.2174,7.234,3.0704
338,23.2863,6.399,3.3264
339,23.3552,5.122,4.2742
340,23.4241,10.969,5.404
341,23.493,19.533,6.3162
342,23.5619,21.414,4.6677
343,23.6308,14.198,3.4787
344,23.6997,6.458,3.4957
345,23.7686,7.004,3.2275
346,23.8375,10.065,3.2831
347,23.9064,10.725,3.266
348,23.9753,11.479,3.6211
349,24.0442,12.975,4.1136
350,24.1131,22.836,5.6703
351,24.182,23.702,6.9607
352,24.2509,26.484,7.9936
353,24.3198,22.787,6.0229
354,24.3887,15.23,5.4444
355,24.4575,7.712,4.5741
356,24.5264,5.722,3.8897
357,24.5953,5.246,3.227
358,24.6642,6.878,3.9986
359,24.7331,10.931,4.1145
360,24.802,12.95,4.2796
361,24.8709,13.249,4.3117
362,24.9398,15.457,5.5266
363,25.0087,24.786,6.9277
364,25.0776,42.058,8.601
365,25.1465,53.939,9.1036
366,25.2154,62.777,10.5815
367,25.2843,61.343,11.0478
368,25.3532,55.332,10.1937
369,25.4221,44.097,9.389
370,25.491,37.847,9.0314
371,25.5599,33.087,8.3818
372,25.6288,30.147,6.6966
373,25.6976,27.933,6.1254
374,25.7665,26.402,5.8092
375,25.8354,30.548,6.0348
376,25.9043,30.738,6.702
377,25.9732,26.796,7.1246
378,26.0421,24.172,8.293
379,26.111,22.58,7.5945
380,26.1799,22.85,7.1082
381,26.2488,16.208,6.6425
382,26.3177,11.485,5.6987
383,26.3866,10.667,4.588
384,26.4555,9.354,4.2811
385,26.5244,12.022,4.6167
386,26.5933,14.973,5.6306
387,26.6622,19.402,5.5837
388,26.7311,22.727,5.8708
389,26.8,33.091,5.9527
390,26.8689,46.48,7.6141
391,26.9377,50.987,10.1752
392,27.0066,43.212,11.0553
393,27.0755,34.649,9.1778
394,27.1444,22.687,6.9248
395,27.2133,14.392,5.4237
396,27.2822,10.69,4.3199
397,27.3511,9.533,4.0544
398,27.42,8.575,3.7007
399,27.4889,10.954,5.1072
400,27.5578,11.764,6.1382
401,27.6267,11.773,4.8442
402,27.6956,8.065,6.175
403,27.7645,9.422,5.6771
404,27.8334,11.462,5.8203
405,27.9023,14.506,6.6737
406,27.9712,15.528,5.9022
407,28.0401,16.833,4.359
408,28.109,14.035,4.4284
409,28.1778,11.234,3.8292
410,28.2467,8.983,2.64
411,28.3156,8.011,2.4371
412,28.3845,7.892,4.1659
413,28.4534,8.704,3.7336
414,28.5223,9.32,3.7792
415,28.5912,12.47,4.4063
416,28.6601,17.628,3.7291
417,28.729,20.148,4.2133
418,28.7979,22.495,5.0306
419,28.8668,19.679,4.4821
420,28.9357,23.212,5.4928
421,29.0046,27.308,5.1911
422,29.0735,32.515,6.3636
423,29.1424,34.283,6.2682
424,29.2113,24.778,5.7302
425,29.2802,16.949,5.6558
426,29.3491,10.417,4.6776
427,29.4179,12.35,3.9083
428,29.4868,9.872,4.3408
429,29.5557,10.89,5.9381
430,29.6246,18.038,6.1865
431,29.6935,20.986,6.6545
432,29.7624,27.511,7.1586
433,29.8313,37.367,8.0986
434,29.9002,52.09,11.3377
435,29.9691,56.766,14.5743
436,30.038,51.868,15.2681
437,30.1069,35.4,13.7604
438,30.1758,23.421,10.1743
439,30.2447,13.913,6.3045
440,30.3136,9.419,5.1271
441,30.3825,6.797,4.4451
442,30.4514,4.862,3.7597
443,30.5203,5.547,3.8522
444,30.5892,5.798,3.1656
445,30.6581,4.438,3.0482
446,30.7269,5.364,2.8493
447,30.7958,5.409,3.6358
448,30.8647,4.704,3.5482
449,30.9336,6.051,3.1351
450,31.0025,6.706,3.0929
451,31.0714,8.007,2.8891
452,31.1403,9.074,4.7387
453,31.2092,14.857,5.9965
454,31.2781,18.736,7.4778
455,31.347,25.551,7.8109
456,31.4159,34.302,8.1095
457,31.4848,37.158,8.5019
458,31.5537,33.135,7.8389
459,31.6226,32.593,7.1342
460,31.6915,29.131,6.0564
461,31.7604,24.891,5.8495
462,31.8293,25.276,6.9993
463,31.8982,16.369,5.9672
464,31.967,10.932,4.1953
465,32.0359,10.583,4.3621
466,32.1048,9.851,3.5023
467,32.1737,10.077,4.1335
468,32.2426,12.455,4.0787
469,32.3115,15.364,4.0291
470,32.3804,15.668,3.792
471,32.4493,11.843,3.9348
472,32.5182,6.781,3.4259
473,32.5871,5.739,3.1344
474,32.656,5.343,3.5687
475,32.7249,8.29,2.7776
476,32.7938,8.975,2.7576
477,32.8627,8.399,2.7687
478,32.9316,7.593,3.6086
479,33.0005,10.322,3.6613
480,33.0694,13.012,3.5685
481,33.1383,14.365,4.093
482,33.2071,15.91,4.3059
483,33.276,18.916,4.8915
484,33.3449,22.546,6.4869
485,33.4138,23.319,6.2762
486,33.4827,23.514,6.5086
487,33.5516,21.993,5.3805
488,33.6205,19.1,5.4803
489,33.6894,19.072,5.2231
490,33.7583,18.023,5.455
491,33.8272,23.25,5.2661
492,33.8961,31.73,5.2776
493,33.965,33.29,5.5744
494,34.0339,29.248,6.0638
495,34.1028,21.869,6.3783
496,34.1717,18.62,6.1846
497,34.2406,20.308,8.1088
498,34.3095,19.893,6.6843
499,34.3784,13.567,6.641
500,34.4472,12.208,5.9646
501,34.5161,11.302,5.9195
502,34.585,12.914,4.1985
503,34.6539,13.577,3.5984
504,34.7228,14.375,4.0875
505,34.7917,10.624,5.0282
506,34.8606,9.023,3.6943
507,34.9295,9.01,3.6551
508,34.9984,4.626,4.066
509,35.0673,4.16,4.1601
510,35.1362,5.674,3.7425
511,35.2051,6.695,3.4111
512,35.274,7.892,3.2142
513,35.3429,11.928,4.2456
514,35.4118,16.066,5.8088
515,35.4807,16.94,6.1979
516,35.5496,20.254,6.9088
517,35.6185,17.746,7.6756
518,35.6873,13.875,7.468
519,35.7562,8.101,6.0426
520,35.8251,5.287,3.7375
521,35.894,7.768,4.4387
522,35.9629,12.854,4.4181
523,36.0318,15.766,5.0362
524,36.1007,18.447,5.1385
525,36.1696,21.268,5.9598
526,36.2385,26.352,7.0449
527,36.3074,35.592,8.2013
528,36.3763,36.998,7.9288
529,36.4452,35.918,8.5558
530,36.5141,39.641,7.9325
531,36.583,39.686,7.7454
532,36.6519,44.101,9.2876
533,36.7208,57.794,11.8986
534,36.7897,70.371,12.647
535,36.8586,70.876,12.5976
536,36.9274,63.201,12.1943
537,36.9963,51.149,12.2542
538,37.0652,40.733,11.1614
539,37.1341,28.911,9.6893
540,37.203,24.065,9.9127
541,37.2719,22.901,10.2723
542,37.3408,27.071,9.9527
543,37.4097,30.402,10.973
544,37.4786,32.291,9.7382
545,37.5475,32.928,9.534
546,37.6164,29.954,8.129
547,37.6853,27.31,7.0348
548,37.7542,27.898,6.9391
549,37.8231,24.305,5.856
550,37.892,24.13,5.3894
551,37.9609,22.434,6.366
552,38.0298,24.46,5.2615
553,38.0987,22.428,5.9998
554,38.1675,16.675,6.1336
555,38.2364,11.872,6.8003
556,38.3053,7.758,5.8367
557,38.3742,7.415,5.1426
558,38.4431,8.058,3.233
559,38.512,7.218,3.9089
560,38.5809,5.974,2.736
561,38.6498,5.624,3.5652
562,38.7187,7.464,3.5572
563,38.7876,6.645,2.4509
564,38.8565,6.093,3.1281
565,38.9254,4.91,3.9054
566,38.9943,7.889,4.206
567,39.0632,10.551,5.1684
568,39.1321,13.377,6.6507
569,39.201,13.674,7.349
570,39.2699,13.297,6.6987
571,39.3388,14.052,6.1748
572,39.4076,11.779,5.4345
573,39.4765,9.509,4.7861
574,39.5454,10.218,5.7668
575,39.6143,15.054,6.6946
576,39.6832,26.545,4.9744
577,39.7521,27.874,4.1774
578,39.821,25.455,5.0468
579,39.8899,18.871,4.5707
580,39.9588,23.311,7.0362
581,40.0277,33.721,8.582
582,40.0966,40.476,10.7112
583,40.1655,37.118,10.5152
584,40.2344,25.77,9.0606
585,40.3033,17.843,6.9162
586,40.3722,19.399,6.2262
587,40.4411,22.09,6.5847
588,40.51,19.247,6.2078
589,40.5789,17.404,6.6788
590,40.6478,17.023,6.0039
591,40.7166,15.0,5.1455
592,40.7855,13.595,6.0503
593,40.8544,11.542,5.9623
594,40.9233,12.214,5.3049
595,40.9922,13.547,4.7881
596,41.0611,14.675,4.2094
597,41.13,24.072,4.8628
598,41.1989,32.875,6.8721
599,41.2678,33.975,7.452
600,41.3367,29.864,7.7789
601,41.4056,31.353,7.7557
602,41.4745,36.91,9.211
603,41.5434,39.542,10.0738
604,41.6123,43.294,10.3756
605,41.6812,46.072,11.6471
606,41.7501,52.662,11.3593
607,41.819,49.33,11.6658
608,41.8879,37.795,10.3435
609,41.9567,26.075,8.4819
610,42.0256,22.366,7.0867
611,42.0945,16.141,6.7688
612,42.1634,15.1,6.8575
613,42.2323,18.901,7.5434
614,42.3012,17.902,7.1314
615,42.3701,19.929,7.182
616,42.439,17.81,6.5435
617,42.5079,13.893,6.388
618,42.5768,11.259,6.6454
619,42.6457,12.223,5.7217
620,42.7146,11.517,6.0097
621,42.7835,11.534,6.2194
622,42.8524,11.79,4.6947
623,42.9213,11.801,4.414
624,42.9902,8.043,4.0235
625,43.0591,5.268,4.3004
626,43.128,4.263,3.4242
627,43.1968,3.128,3.0622
628,43.2657,3.504,3.152
629,43.3346,3.52,3.3832
630,43.4035,3.63,2.9555
631,43.4724,4.21,2.7014
632,43.5413,2.585,3.0439
633,43.6102,2.323,2.5646
634,43.6791,3.485,2.7051
635,43.748,4.338,2.228
636,43.8169,5.71,3.0719
637,43.8858,5.215,3.1513
638,43.9547,3.912,2.7824
639,44.0236,4.118,3.6815
640,44.0925,4.42,3.6613
641,44.1614,3.663,3.58
642,44.2303,4.87,3.5517
643,44.2992,8.061,3.9003
644,44.3681,7.973,3.6867
645,44.437,9.587,4.8047
646,44.5058,9.329,4.6459
647,44.5747,16.447,6.3151
648,44.6436,18.606,7.7118
649,44.7125,25.107,7.3483
650,44.7814,32.69,7.7263
651,44.8503,39.969,7.7278
652,44.9192,34.259,8.4896
653,44.9881,25.056,7.1727
654,45.057,22.246,7.3202
655,45.1259,16.425,5.8234
656,45.1948,12.751,6.0943
657,45.2637,8.469,6.5435
658,45.3326,7.471,5.0413
659,45.4015,8.593,5.7272
660,45.4704,7.838,7.2425
661,45.5393,9.273,7.0575
662,45.6082,10.083,7.5256
663,45.6771,11.173,6.6111
664,45.7459,10.248,6.6087
665,45.8148,13.417,6.5442
666,45.8837,17.486,7.2254
667,45.9526,22.652,9.5437
668,46.0215,24.622,9.9991
669,46.0904,21.471,9.1792
670,46.1593,25.285,7.1654
671,46.2282,27.067,7.3473
672,46.2971,26.166,7.5692
673,46.366,25.719,7.6885
674,46.4349,28.351,7.4135
675,46.5038,27.231,7.7744
676,46.5727,28.017,7.063
677,46.6416,30.588,7.649
678,46.7105,40.53,9.1888
679,46.7794,48.212,10.6841
680,46.8483,46.203,10.567
681,46.9172,46.345,10.2463
682,46.986,47.909,10.3145
683,47.0549,45.888,11.1411
684,47.1238,40.255,8.3535
685,47.1927,37.812,7.8127
686,47.2616,39.553,7.4815
687,47.3305,32.151,5.9237
688,47.3994,24.996,6.0552
689,47.4683,20.145,6.2093
690,47.5372,22.247,6.4889
691,47.6061,22.472,5.8575
692,47.675,19.047,5.4336
693,47.7439,16.78,5.9214
694,47.8128,17.46,7.1711
695,47.8817,19.926,6.8717
696,47.9506,27.642,7.3384
697,48.0195,32.157,8.4457
698,48.0884,35.881,9.9181
699,48.1573,41.96,9.9192
700,48.2261,49.428,12.239
701,48.295,53.809,14.0277
702,48.3639,58.077,15.1295
703,48.4328,66.377,15.1293
704,48.5017,74.464,16.6861
705,48.5706,69.886,17.6718
706,48.6395,61.345,16.5396
707,48.7084,56.378,16.1358
708,48.7773,50.486,15.635
709,48.8462,40.152,14.1217
710,48.9151,30.457,12.3721
711,48.984,18.953,7.7947
712,49.0529,12.837,5.8579
713,49.1218,9.205,4.977
714,49.1907,9.612,4.888
715,49.2596,10.903,4.1837
716,49.3285,13.146,4.242
717,49.3974,15.091,4.5594
718,49.4662,17.783,5.119
719,49.5351,16.834,5.1599
720,49.604,15.873,4.7459
721,49.6729,18.712,4.7494
722,49.7418,17.178,3.8915
723,49.8107,16.86,4.1278
724,49.8796,12.278,3.2461
725,49.9485,7.766,3.5505
726,50.0174,7.812,4.0391
727,50.0863,6.078,4.1582
728,50.1552,6.788,3.213
729,50.2241,4.699,3.9225
730,50.293,5.094,3.3271
731,50.3619,5.441,3.1886
732,50.4308,7.139,3.8833
733,50.4997,10.808,3.7189
734,50.5686,15.311,5.8463
735,50.6375,25.304,6.2093
736,50.7063,42.12,8.7028
737,50.7752,47.154,10.5286
738,50.8441,52.319,14.2819
739,50.913,58.313,14.4474
740,50.9819,56.733,15.2773
741,51.0508,38.498,10.4033
742,51.1197,22.547,8.5819
743,51.1886,19.411,6.7896
744,51.2575,18.235,6.3704
745,51.3264,17.938,6.2279
746,51.3953,17.517,6.5865
747,51.4642,17.41,7.0884
748,51.5331,14.364,7.0436
749,51.602,14.963,6.3557
750,51.6709,12.049,5.4135
751,51.7398,9.16,3.9774
752,51.8087,6.805,4.1137
753,51.8776,6.507,3.5192
754,51.9464,5.875,3.8233
755,52.0153,6.054,3.7705
756,52.0842,8.08,4.6987
757,52.1531,11.961,5.1825
758,52.222,15.228,4.0419
759,52.2909,18.166,5.4399
760,52.3598,23.706,5.8646
761,52.4287,31.721,4.5648
762,52.4976,36.032,5.0985
763,52.5665,34.883,5.5766
764,52.6354,34.403,5.4158
765,52.7043,33.699,5.8269
766,52.7732,31.453,5.2287
767,52.8421,28.18,5.0563
768,52.911,24.803,5.2512
769,52.9799,19.961,4.7004
770,53.0488,19.445,4.0653
771,53.1177,20.418,4.3678
772,53.1866,19.725,5.1601
773,53.2554,26.15,4.3329
774,53.3243,23.626,4.9048
775,53.3932,19.848,5.391
776,53.4621,16.946,4.9281
777,53.531,12.801,4.632
778,53.5999,12.71,4.15
779,53.6688,13.139,4.3494
780,53.7377,13.951,4.6058
781,53.8066,17.937,5.6844
782,53.8755,23.647,5.795
783,53.9444,31.602,7.8459
784,54.0133,36.103,8.7871
785,54.0822,42.205,8.725
786,54.1511,35.875,7.9561
787,54.22,30.778,7.5226
788,54.2889,22.785,6.6388
789,54.3578,24.297,7.2812
790,54.4267,26.108,6.4029
791,54.4955,35.952,6.8079
792,54.5644,41.604,9.6406
793,54.6333,49.173,11.8226
794,54.7022,58.241,14.1893
795,54.7711,69.033,15.3516
796,54.84,70.142,16.651
797,54.9089,65.729,17.365
798,54.9778,64.095,14.0597
799,55.0467,54.122,13.0868
800,55.1156,41.291,10.3575
801,55.1845,29.481,7.836
802,55.2534,23.347,7.0304
803,55.3223,18.894,6.5606
804,55.3912,16.3,6.0793
805,55.4601,11.949,6.4824
806,55.529,13.047,5.9193
807,55.5979,15.805,6.7409
808,55.6668,21.312,6.7911
809,55.7356,23.896,7.7631
810,55.8045,33.596,10.8954
811,55.8734,50.53,14.3723
812,55.9423,64.307,13.6103
813,56.0112,58.882,12.3511
814,56.0801,48.095,12.4878
815,56.149,37.937,10.4531
816,56.2179,26.752,8.5871
817,56.2868,15.438,7.5223
818,56.3557,12.641,6.3632
819,56.4246,11.894,5.1165
820,56.4935,11.154,3.884
821,56.5624,12.828,3.272
822,56.6313,15.062,3.0474
823,56.7002,22.715,2.9042
824,56.7691,28.041,4.3226
825,56.838,29.058,5.6247
826,56.9069,30.133,6.5034
827,56.9757,28.194,7.4919
828,57.0446,26.473,6.6008
829,57.1135,25.044,5.4075
830,57.1824,18.672,4.988
831,57.2513,25.871,5.3176
832,57.3202,36.463,5.4025
833,57.3891,46.925,7.5236
834,57.458,50.713,8.9014
835,57.5269,42.137,8.9481
836,57.5958,32.8,8.0996
837,57.6647,26.543,6.5818
838,57.7336,25.859,5.4343
839,57.8025,32.992,6.9593
840,57.8714,45.531,9.0717
841,57.9403,59.316,13.327
842,58.0092,78.233,15.6952
843,58.0781,93.506,20.7034
844,58.147,107.895,24.1578
953,0.0,67.2579,17.5323
954,0.0689,44.0106,13.0436
955,0.1378,31.9778,8.5289
956,0.2067,26.3143,7.0274
957,0.2756,21.5189,6.2303
958,0.3445,18.4322,5.4397
959,0.4134,14.1785,3.8474
960,0.4823,13.0807,3.168
961,0.5512,14.5229,3.7016
962,0.6201,17.0614,3.5442
963,0.6889,20.5795,4.2158
964,0.7578,16.7855,3.9431
965,0.8267,14.705,3.7698
966,0.8956,13.5209,4.267
967,0.9645,10.2392,4.7214
968,1.0334,8.9909,3.6684
969,1.1023,9.1727,3.4996
970,1.1712,10.222,3.2036
971,1.2401,12.875,3.2231
972,1.309,12.5892,3.171
973,1.3779,10.991,3.0244
974,1.4468,8.093,2.0281
975,1.5157,9.8634,2.6397
976,1.5846,11.2472,2.7511
977,1.6535,11.2276,3.2103
978,1.7224,12.4553,3.7975
979,1.7913,10.9408,4.4744
980,1.8602,8.4826,3.9889
981,1.929,6.8934,3.774
982,1.9979,6.6635,3.646
983,2.0668,7.5794,3.6118
984,2.1357,9.9465,3.7926
985,2.2046,11.678,4.7843
986,2.2735,15.8063,4.1949
987,2.3424,21.1178,3.7664
988,2.4113,24.7548,4.2382
989,2.4802,26.472,4.2801
