,position (um),Lar intensity,Abi intensity
336,23.1486,18.4582,6.1136
337,23.2174,19.0229,6.8697
338,23.2863,13.7604,5.6636
339,23.3552,11.2395,6.5491
340,23.4241,12.9296,6.0903
341,23.493,15.2621,5.5237
342,23.5619,17.4368,5.239
343,23.6308,13.3414,4.712
344,23.6997,8.9162,5.1856
345,23.7686,6.6355,3.8502
346,23.8375,9.6732,5.0805
347,23.9064,13.9586,4.5689
348,23.9753,23.6824,5.3179
349,24.0442,38.7775,6.8298
350,24.1131,46.6283,9.07
351,24.182,46.7633,7.3834
352,24.2509,38.9097,7.3675
353,24.3198,29.5773,6.9553
354,24.3887,32.3902,6.1616
355,24.4575,40.9121,7.673
356,24.5264,47.4769,8.6418
357,24.5953,49.1407,10.0578
358,24.6642,52.1701,10.8174
359,24.7331,55.3041,13.5448
360,24.802,60.1037,13.3506
361,24.8709,52.3622,13.0484
362,24.9398,53.3585,11.4917
363,25.0087,53.2474,9.567
364,25.0776,47.9934,10.1231
365,25.1465,42.1206,10.189
366,25.2154,42.257,8.3672
367,25.2843,39.3065,8.4487
368,25.3532,39.1242,7.0539
369,25.4221,31.0692,6.6272
370,25.491,25.0128,5.7263
371,25.5599,19.5283,4.5282
372,25.6288,14.5076,2.9467
373,25.6976,8.9752,2.6699
374,25.7665,5.9282,2.631
375,25.8354,3.9753,3.2386
376,25.9043,7.3425,4.1564
377,25.9732,7.6273,4.3782
378,26.0421,8.6873,4.5485
379,26.111,10.3192,4.4965
380,26.1799,7.612,3.8798
381,26.2488,6.5718,3.1713
382,26.3177,4.8439,4.3491
383,26.3866,5.2566,3.6024
384,26.4555,8.8457,4.3061
385,26.5244,11.7114,4.8923
386,26.5933,12.5671,5.6656
387,26.6622,13.6359,5.1282
388,26.7311,14.9528,5.6886
389,26.8,22.7111,4.9034
390,26.8689,26.3034,5.7484
391,26.9377,24.9784,6.3182
392,27.0066,24.8457,6.7462
393,27.0755,22.199,7.1172
394,27.1444,23.1522,6.6484
395,27.2133,18.7136,6.7297
396,27.2822,16.7839,6.6384
397,27.3511,12.4679,6.1249
398,27.42,12.1283,6.9577
399,27.4889,12.2189,7.434
400,27.5578,12.932,7.6335
401,27.6267,15.5064,6.935
402,27.6956,13.83,7.0604
403,27.7645,11.4674,6.2322
404,27.8334,11.2426,5.8778
405,27.9023,11.5711,4.8531
406,27.9712,11.5614,4.2431
407,28.0401,10.2619,4.1197
408,28.109,8.9686,5.0604
409,28.1778,9.7235,4.1074
410,28.2467,9.2478,3.3249
411,28.3156,7.8857,3.0197
412,28.3845,10.7447,3.5577
413,28.4534,14.8655,5.2361
414,28.5223,20.7066,6.4344
415,28.5912,24.4599,7.1206
416,28.6601,27.3567,8.3
417,28.729,22.8759,7.6943
418,28.7979,22.3875,7.3648
419,28.8668,19.3808,5.0921
420,28.9357,13.445,4.1307
421,29.0046,9.5067,3.8389
422,29.0735,8.0816,4.0039
423,29.1424,7.7801,4.8876
424,29.2113,7.3766,3.9103
425,29.2802,8.4351,4.3241
426,29.3491,9.4045,4.3575
427,29.4179,10.4482,4.1514
428,29.4868,15.4143,4.2163
429,29.5557,16.6246,5.84
430,29.6246,14.4792,6.3878
431,29.6935,16.9635,6.8886
432,29.7624,17.2816,8.0426
433,29.8313,14.9742,8.3593
434,29.9002,18.2989,7.016
435,29.9691,19.5941,6.6585
436,30.038,24.6523,6.2955
437,30.1069,19.9748,6.0354
438,30.1758,16.0652,6.491
439,30.2447,15.9882,6.4406
440,30.3136,22.039,5.7379
441,30.3825,24.8299,6.3764
442,30.4514,17.1359,5.7856
443,30.5203,12.2056,4.7208
444,30.5892,6.3128,4.6393
445,30.6581,8.4748,5.2641
446,30.7269,9.7285,3.0767
447,30.7958,10.7466,3.078
448,30.8647,13.4116,3.73
449,30.9336,20.5261,4.3843
450,31.0025,21.742,4.3965
451,31.0714,24.7067,4.1936
452,31.1403,17.3743,4.5839
453,31.2092,16.4958,4.544
454,31.2781,18.8232,4.3173
455,31.347,14.2435,4.4752
456,31.4159,14.4716,5.2948
457,31.4848,13.7212,4.744
458,31.5537,11.938,5.4848
459,31.6226,19.1682,5.5508
460,31.6915,26.2862,4.8976
461,31.7604,30.0702,6.4766
462,31.8293,28.6572,7.1735
463,31.8982,31.2683,8.6189
464,31.967,30.8528,7.8264
465,32.0359,32.1966,9.7559
466,32.1048,40.7324,10.4419
467,32.1737,46.0298,9.4736
468,32.2426,47.264,9.8208
469,32.3115,49.7882,9.4913
470,32.3804,47.7135,10.8548
471,32.4493,47.087,11.8194
472,32.5182,45.516,13.6668
473,32.5871,43.7416,12.5081
474,32.656,38.2478,12.7137
475,32.7249,31.5403,10.4814
476,32.7938,25.1202,9.0395
477,32.8627,21.4594,7.3127
478,32.9316,16.608,5.985
479,33.0005,12.2765,5.3291
480,33.0694,10.2507,4.4026
481,33.1383,9.6225,5.4864
482,33.2071,11.0672,5.2495
483,33.276,7.8436,3.7997
484,33.3449,7.6451,3.1266
485,33.4138,8.4409,3.5759
486,33.4827,11.1436,3.5616
487,33.5516,11.6217,3.7502
488,33.6205,15.0208,4.9592
489,33.6894,16.9282,4.1869
490,33.7583,17.3522,3.6725
491,33.8272,14.2659,3.5998
492,33.8961,11.5173,3.7025
493,33.965,9.6017,3.7364
494,34.0339,10.0211,3.4614
495,34.1028,11.6645,2.9307
496,34.1717,9.5073,2.9485
497,34.2406,9.0042,2.9574
498,34.3095,10.0102,5.322
499,34.3784,12.651,5.2419
500,34.4472,19.5307,4.6594
501,34.5161,28.1116,6.0967
502,34.585,37.6919,6.0204
503,34.6539,45.2225,6.6171
504,34.7228,32.2986,6.0751
505,34.7917,20.2898,5.4329
506,34.8606,17.4043,6.9009
507,34.9295,18.9946,7.2626
508,34.9984,25.5847,6.9031
509,35.0673,26.2069,6.2712
510,35.1362,33.2918,6.9301
511,35.2051,39.7267,7.1399
512,35.274,44.7201,8.3047
513,35.3429,50.8168,9.6096
514,35.4118,54.7111,10.7966
515,35.4807,55.3297,9.9344
516,35.5496,57.5575,11.4038
517,35.6185,55.8735,11.6029
518,35.6873,55.3904,11.9489
519,35.7562,60.8263,14.0189
520,35.8251,58.1525,12.5567
521,35.894,50.7269,9.9474
522,35.9629,42.7772,8.6024
523,36.0318,27.7014,8.0137
524,36.1007,21.8208,6.7594
525,36.1696,17.1483,6.0846
526,36.2385,13.9813,5.597
527,36.3074,9.4313,4.5611
528,36.3763,6.9637,2.5647
529,36.4452,5.9493,2.6508
530,36.5141,8.0705,3.4269
531,36.583,9.4181,4.4209
532,36.6519,9.0966,3.3833
533,36.7208,8.1873,3.2417
534,36.7897,6.8,2.5934
535,36.8586,7.6354,3.0298
536,36.9274,5.8776,3.5676
537,36.9963,6.055,2.711
538,37.0652,5.0821,2.771
539,37.1341,6.77,2.3814
540,37.203,5.3668,2.582
541,37.2719,4.5632,2.839
542,37.3408,4.8522,2.9926
543,37.4097,6.4345,3.7037
544,37.4786,7.8394,4.1123
545,37.5475,8.9754,3.4738
546,37.6164,10.9185,3.5534
547,37.6853,14.9127,5.1421
548,37.7542,17.7982,6.0619
549,37.8231,23.1785,6.6539
550,37.892,25.3363,7.3837
551,37.9609,24.2174,6.8183
552,38.0298,21.3013,6.0848
553,38.0987,18.3902,5.6396
554,38.1675,21.8194,5.0858
555,38.2364,22.4605,4.5133
556,38.3053,20.0329,5.2598
557,38.3742,17.0199,4.99
558,38.4431,19.1292,6.1893
559,38.512,30.0962,8.8213
560,38.5809,61.6336,13.7557
561,38.6498,82.6572,18.2089
562,38.7187,90.3312,22.6789
563,38.7876,77.5322,23.5134
564,38.8565,65.9352,21.979
565,38.9254,64.34,20.3288
566,38.9943,65.2866,18.1732
567,39.0632,58.6918,17.0424
568,39.1321,47.8628,14.7061
569,39.201,35.5527,14.3788
570,39.2699,29.7634,13.0468
571,39.3388,29.0513,11.3767
572,39.4076,32.4902,10.753
573,39.4765,30.5499,11.592
574,39.5454,31.6534,11.3007
575,39.6143,35.5937,12.9163
576,39.6832,41.9893,12.5615
577,39.7521,33.5924,10.8082
578,39.821,22.7592,9.5798
579,39.8899,15.1066,6.0769
580,39.9588,10.8711,4.45
581,40.0277,11.1788,5.37
582,40.0966,12.6029,5.6072
583,40.1655,13.2591,7.1261
584,40.2344,12.9472,8.1626
585,40.3033,11.4004,5.8897
586,40.3722,14.7263,5.177
587,40.4411,18.8187,5.1609
588,40.51,19.1266,5.5101
589,40.5789,17.8518,5.4156
590,40.6478,17.5449,5.3319
591,40.7166,15.9385,4.7404
592,40.7855,14.4282,5.0179
593,40.8544,13.6865,5.7622
594,40.9233,11.0588,5.6351
595,40.9922,9.7756,4.7641
596,41.0611,10.1964,6.0845
597,41.13,13.7972,7.0796
598,41.1989,16.3261,7.8543
599,41.2678,20.1821,9.4612
600,41.3367,17.2327,9.0672
601,41.4056,14.5444,10.2107
602,41.4745,11.8948,9.8159
603,41.5434,9.3272,8.7472
604,41.6123,10.3907,6.9425
605,41.6812,11.7049,5.6767
606,41.7501,14.2922,5.7443
607,41.819,14.4274,4.258
608,41.8879,10.462,3.7693
609,41.9567,9.3154,3.6644
610,42.0256,6.8114,3.0258
611,42.0945,5.0958,3.7278
612,42.1634,3.485,3.7965
613,42.2323,3.091,4.5722
614,42.3012,4.9458,5.2577
615,42.3701,8.3988,4.2275
616,42.439,7.9336,4.3279
617,42.5079,9.5024,6.6834
618,42.5768,12.0801,6.5448
619,42.6457,12.3581,8.5649
620,42.7146,12.0879,8.7994
621,42.7835,14.7784,8.2123
622,42.8524,21.3782,7.0047
623,42.9213,24.8661,8.27
624,42.9902,27.1764,8.8333
625,43.0591,32.4309,10.3976
626,43.128,37.0222,9.6608
627,43.1968,42.4588,11.5609
628,43.2657,36.1807,11.2502
629,43.3346,33.0395,10.6667
630,43.4035,34.5922,10.8709
631,43.4724,31.8385,13.2785
632,43.5413,31.6545,13.2937
633,43.6102,34.7118,12.6205
634,43.6791,27.8933,11.6901
635,43.748,25.443,9.6317
636,43.8169,15.7472,6.3041
637,43.8858,11.3488,5.9804
638,43.9547,6.3892,3.9624
639,44.0236,4.4737,3.7626
640,44.0925,3.6087,3.2933
641,44.1614,3.1431,2.6836
642,44.2303,3.4109,2.5623
643,44.2992,3.091,2.4283
644,44.3681,4.7895,2.8083
645,44.437,3.1689,2.4867
646,44.5058,4.2633,3.2611
647,44.5747,6.5299,3.548
648,44.6436,14.2329,4.3195
649,44.7125,19.0967,5.2247
650,44.7814,26.3624,6.6102
651,44.8503,30.8223,8.4983
652,44.9192,32.892,8.6194
653,44.9881,25.9439,6.9494
654,45.057,21.2133,6.5092
655,45.1259,19.9395,5.6544
656,45.1948,20.5139,5.0158
657,45.2637,18.3554,4.4421
658,45.3326,20.574,5.4573
659,45.4015,18.3353,5.1136
660,45.4704,21.5429,3.8725
661,45.5393,32.1608,5.7608
662,45.6082,37.7352,7.8947
663,45.6771,36.0246,7.3453
664,45.7459,31.0838,8.2843
665,45.8148,23.5373,8.7065
666,45.8837,21.8965,8.5138
667,45.9526,31.553,7.6551
668,46.0215,33.0565,7.4798
669,46.0904,26.8943,7.535
670,46.1593,19.989,6.1813
671,46.2282,12.241,5.294
672,46.2971,10.3193,4.8914
673,46.366,6.9996,4.5953
674,46.4349,6.8923,3.618
675,46.5038,8.3154,3.1549
676,46.5727,10.4632,4.3671
677,46.6416,12.1538,4.1916
678,46.7105,14.673,5.1146
679,46.7794,18.0997,6.5743
680,46.8483,22.2622,8.098
681,46.9172,21.7285,8.9969
682,46.986,22.7529,7.6076
683,47.0549,19.1523,7.398
684,47.1238,19.5309,6.1292
685,47.1927,19.45,6.2713
686,47.2616,15.5055,5.3161
687,47.3305,9.5901,3.7734
688,47.3994,7.0634,3.6701
689,47.4683,6.3289,4.2117
690,47.5372,5.4688,3.783
691,47.6061,5.2427,3.4527
692,47.675,6.5563,3.7757
693,47.7439,9.0359,5.0481
694,47.8128,12.1707,4.3776
695,47.8817,15.961,3.4295
696,47.9506,13.7445,5.4139
697,48.0195,10.7702,5.0697
698,48.0884,15.7473,4.8139
699,48.1573,17.8488,4.8975
700,48.2261,18.8159,5.3242
701,48.295,19.622,5.7736
702,48.3639,16.3632,6.9711
703,48.4328,13.8141,5.1045
704,48.5017,13.0371,5.1556
705,48.5706,12.3332,6.2435
706,48.6395,10.0224,6.5677
707,48.7084,11.9571,6.8437
708,48.7773,11.4615,7.3966
709,48.8462,13.1199,7.2512
710,48.9151,14.3086,7.9162
711,48.984,16.4309,8.5991
712,49.0529,18.7103,8.5596
713,49.1218,15.4503,7.9633
714,49.1907,14.2174,7.107
715,49.2596,12.4983,6.2461
716,49.3285,11.8621,6.0329
717,49.3974,11.6473,4.9842
718,49.4662,12.2162,4.7639
719,49.5351,11.2099,5.2647
720,49.604,9.9903,4.2115
721,49.6729,8.9053,5.2193
722,49.7418,13.6024,4.3622
723,49.8107,14.2636,5.3492
724,49.8796,11.6236,5.3067
725,49.9485,12.8698,5.8299
726,50.0174,13.4083,5.8935
727,50.0863,11.846,6.1277
728,50.1552,11.847,6.2978
729,50.2241,10.2677,4.8345
730,50.293,11.9317,4.1265
731,50.3619,13.121,3.5833
732,50.4308,13.0379,3.0727
733,50.4997,11.7232,3.5841
734,50.5686,10.4721,3.2128
735,50.6375,10.9045,3.5393
736,50.7063,7.9084,3.3463
737,50.7752,9.493,3.8743
738,50.8441,9.0879,5.0432
739,50.913,9.2817,6.1418
740,50.9819,7.3459,5.5345
741,51.0508,5.8981,6.5129
742,51.1197,8.0707,4.9781
743,51.1886,12.9663,4.9475
744,51.2575,16.8895,5.5888
745,51.3264,23.4092,6.0263
746,51.3953,27.0335,8.3123
747,51.4642,27.9949,9.0558
748,51.5331,24.5166,8.9575
749,51.602,22.2649,10.4338
750,51.6709,28.1542,12.3942
751,51.7398,28.5971,10.7142
752,51.8087,23.3306,9.2082
753,51.8776,19.163,6.7654
754,51.9464,16.1081,6.4196
755,52.0153,13.4762,5.5256
756,52.0842,10.2521,5.1416
757,52.1531,8.7659,4.8072
758,52.222,10.0593,4.3602
759,52.2909,10.8513,2.7711
760,52.3598,11.8919,3.5896
761,52.4287,10.4781,2.7365
762,52.4976,11.7866,3.9322
763,52.5665,12.0708,3.5543
764,52.6354,14.211,4.1237
765,52.7043,16.1337,4.4918
766,52.7732,16.5167,4.2117
767,52.8421,21.4216,5.126
768,52.911,26.875,6.7288
769,52.9799,23.0918,7.8587
770,53.0488,21.4625,7.6083
771,53.1177,15.6037,6.7323
772,53.1866,10.9988,6.7747
773,53.2554,8.3856,4.3139
774,53.3243,5.6213,2.5919
775,53.3932,5.9849,3.105
776,53.4621,6.016,2.2818
777,53.531,6.7559,2.0008
778,53.5999,7.8178,1.8682
779,53.6688,10.6055,2.4961
780,53.7377,11.9358,2.5931
781,53.8066,14.7398,3.1539
782,53.8755,15.2261,3.6779
783,53.9444,15.5144,4.1135
784,54.0133,14.8829,4.1023
785,54.0822,15.6889,3.9112
786,54.1511,11.0011,3.3398
787,54.22,7.9452,4.1515
788,54.2889,7.3054,3.5137
789,54.3578,10.6002,2.2445
790,54.4267,16.2092,2.9629
791,54.4955,14.5762,3.1182
792,54.5644,14.8526,3.5395
793,54.6333,13.0926,3.8922
794,54.7022,12.0684,3.3075
795,54.7711,13.9738,3.4973
796,54.84,16.8277,4.6415
797,54.9089,15.9841,5.3919
798,54.9778,13.2933,6.1864
799,55.0467,13.5918,5.759
800,55.1156,18.9288,4.86
801,55.1845,27.7625,5.5534
802,55.2534,34.8268,5.4677
803,55.3223,38.398,6.4864
804,55.3912,37.2398,7.5483
805,55.4601,29.7583,7.6791
806,55.529,29.3286,8.078
807,55.5979,31.5951,6.7984
808,55.6668,28.8338,6.8848
809,55.7356,24.8314,6.5845
810,55.8045,21.6129,6.3789
811,55.8734,21.9242,7.1588
812,55.9423,27.8958,6.6521
813,56.0112,35.1418,5.789
814,56.0801,36.8017,6.1942
815,56.149,44.9123,6.3285
816,56.2179,50.0518,7.0762
817,56.2868,52.3687,9.3618
818,56.3557,53.7684,8.806
819,56.4246,51.8164,10.6175
820,56.4935,55.6785,12.1895
821,56.5624,52.3868,12.2559
822,56.6313,47.1007,12.404
823,56.7002,38.3311,9.9128
824,56.7691,34.6793,8.9318
825,56.838,26.9799,8.5831
826,56.9069,18.8244,7.1676
827,56.9757,15.9041,5.5381
828,57.0446,13.0707,5.6363
829,57.1135,14.2406,4.84
830,57.1824,9.5675,5.3303
831,57.2513,7.645,4.1087
832,57.3202,7.9245,3.3121
833,57.3891,8.7158,3.825
834,57.458,9.7806,3.7596
