,position (um),Lar intensity,Abi intensity
158,10.8853,17.0275,3.7531
159,10.9542,17.7905,3.2343
160,11.0231,12.8552,3.0241
161,11.092,8.4292,3.192
162,11.1609,5.6506,2.5542
163,11.2298,6.4055,2.3553
164,11.2987,8.2222,2.0752
165,11.3676,9.991,2.5405
166,11.4365,10.453,3.6959
167,11.5054,11.9287,4.1267
168,11.5743,10.514,3.4257
169,11.6432,12.6405,3.2137
170,11.7121,17.5274,4.091
171,11.781,25.3533,4.6034
172,11.8499,27.5055,5.7725
173,11.9187,25.5522,6.6777
174,11.9876,19.0956,5.1351
175,12.0565,14.9663,4.4941
176,12.1254,14.2102,4.1657
177,12.1943,14.1136,5.673
178,12.2632,17.5185,4.8247
179,12.3321,19.0654,6.4465
180,12.401,20.192,6.084
181,12.4699,22.1873,6.1241
182,12.5388,22.3068,6.3805
183,12.6077,25.3802,7.1511
184,12.6766,29.3126,6.7389
185,12.7455,29.9432,6.5625
186,12.8144,26.0916,5.1189
187,12.8833,26.2992,4.5187
188,12.9522,25.5741,3.2755
189,13.0211,20.7297,3.4451
190,13.09,13.1826,3.8219
191,13.1588,8.7993,2.7926
192,13.2277,6.4312,2.4257
193,13.2966,7.756,3.4477
194,13.3655,6.6638,3.7022
195,13.4344,10.4401,4.6795
196,13.5033,20.5849,5.1132
197,13.5722,21.5568,5.2676
198,13.6411,19.6942,4.2106
199,13.71,14.3069,3.7257
200,13.7789,10.7109,3.7002
201,13.8478,11.0427,3.4406
202,13.9167,9.2089,4.8614
203,13.9856,7.7339,5.0104
204,14.0545,8.2947,4.4105
205,14.1234,7.2671,4.3398
206,14.1923,8.1215,3.67
207,14.2612,9.7652,3.4261
208,14.3301,7.3041,2.6691
209,14.3989,9.4792,3.3053
210,14.4678,9.9714,3.5056
211,14.5367,7.1727,3.1117
212,14.6056,8.1086,3.1679
213,14.6745,8.5838,1.9727
214,14.7434,12.3975,3.6218
215,14.8123,12.778,2.7638
216,14.8812,10.4729,3.3334
217,14.9501,10.239,3.2228
218,15.019,10.49,2.7743
219,15.0879,10.5363,3.6158
220,15.1568,16.6176,3.073
221,15.2257,23.8445,4.6456
222,15.2946,30.6997,7.2653
223,15.3635,37.5936,9.4081
224,15.4324,45.9678,11.7308
225,15.5013,57.9483,14.1876
226,15.5702,64.2214,14.656
227,15.6391,63.0602,12.8483
228,15.7079,58.6755,11.9161
229,15.7768,54.6772,10.2326
230,15.8457,42.5708,9.6345
231,15.9146,34.1336,8.8742
232,15.9835,25.315,8.3631
233,16.0524,35.1728,9.2715
234,16.1213,33.0473,9.2742
235,16.1902,25.9788,8.4921
236,16.2591,20.8635,7.9032
237,16.328,18.6481,7.5787
238,16.3969,17.6315,8.511
239,16.4658,17.1847,6.4787
240,16.5347,16.8415,5.8562
241,16.6036,15.0143,5.5039
242,16.6725,14.3474,5.2618
243,16.7414,13.4461,4.7067
244,16.8103,14.1936,4.0073
245,16.8792,14.5614,3.983
246,16.948,12.4621,4.3727
247,17.0169,15.8919,5.0734
248,17.0858,14.398,4.5811
249,17.1547,14.4277,4.0485
250,17.2236,13.7372,4.4575
251,17.2925,14.239,3.2287
252,17.3614,13.6201,4.2762
253,17.4303,11.4004,4.13
254,17.4992,12.2033,5.1345
255,17.5681,9.4126,4.5836
256,17.637,7.8582,3.0819
257,17.7059,5.7919,2.7326
258,17.7748,4.8847,3.6587
259,17.8437,4.576,4.5365
260,17.9126,6.4823,4.5767
261,17.9815,6.689,4.5577
262,18.0504,4.6369,4.2401
263,18.1193,4.0129,5.1577
264,18.1881,6.1467,3.9672
265,18.257,7.7963,4.2864
266,18.3259,8.66,5.746
267,18.3948,9.5377,6.8622
268,18.4637,11.8623,7.3463
269,18.5326,10.5451,5.9011
270,18.6015,9.1169,5.2783
271,18.6704,10.9073,3.7196
272,18.7393,11.84,2.4747
273,18.8082,9.1356,2.9993
274,18.8771,7.2098,2.2553
275,18.946,7.9957,2.3631
276,19.0149,12.2402,3.3802
277,19.0838,13.9855,5.4725
278,19.1527,22.3343,5.6952
279,19.2216,30.9544,6.4901
280,19.2905,31.49,7.4031
281,19.3594,28.3953,7.1403
282,19.4282,23.7007,5.7947
283,19.4971,17.0108,5.0329
284,19.566,15.6785,4.3061
285,19.6349,14.6608,3.7711
286,19.7038,15.0457,3.2323
287,19.7727,14.3619,3.3779
288,19.8416,12.0276,3.4324
289,19.9105,10.8048,3.8318
290,19.9794,12.7427,3.9892
291,20.0483,17.4712,4.0562
292,20.1172,18.5205,4.7926
293,20.1861,16.6996,4.9215
294,20.255,13.8336,5.0915
295,20.3239,13.6031,3.9948
296,20.3928,15.0886,3.5747
297,20.4617,20.0209,4.8413
298,20.5306,22.617,5.8303
299,20.5995,26.6104,7.3182
300,20.6683,40.8036,10.0909
301,20.7372,57.1898,13.5479
302,20.8061,72.2818,14.6032
303,20.875,81.2013,17.2413
304,20.9439,79.7169,16.0976
305,21.0128,79.9046,15.4554
306,21.0817,69.4529,12.0905
307,21.1506,56.5412,10.5468
308,21.2195,45.9407,10.2709
309,21.2884,37.2688,9.2872
310,21.3573,30.895,8.5334
311,21.4262,26.8718,6.57
312,21.4951,24.4735,5.5199
313,21.564,23.0987,3.8518
314,21.6329,19.5489,3.7445
315,21.7018,17.0746,3.9809
316,21.7707,13.5837,3.9888
317,21.8396,14.0504,3.2876
318,21.9084,14.9965,4.0742
319,21.9773,20.1499,5.0261
320,22.0462,27.7978,5.1202
321,22.1151,32.3507,5.281
322,22.184,32.7684,5.852
323,22.2529,26.1705,6.3776
324,22.3218,18.7283,5.4343
325,22.3907,13.1558,5.3345
326,22.4596,8.0453,5.1274
327,22.5285,5.9404,4.2223
328,22.5974,5.9425,2.8731
329,22.6663,3.1465,2.2472
330,22.7352,2.5207,1.8997
331,22.8041,3.5297,1.829
332,22.873,3.2051,2.7518
333,22.9419,2.6993,2.2909
334,23.0108,3.2861,2.1274
335,23.0797,4.2697,1.9893
336,23.1486,6.4068,3.6697
337,23.2174,6.5514,3.6156
338,23.2863,5.6064,3.126
339,23.3552,5.8741,2.335
340,23.4241,10.3036,2.1849
341,23.493,14.9867,2.9574
342,23.5619,19.9419,3.4171
343,23.6308,19.6855,3.3634
344,23.6997,15.8069,3.2646
345,23.7686,13.6043,3.3109
346,23.8375,13.3372,2.7512
347,23.9064,11.3135,2.3308
348,23.9753,8.9549,2.1094
349,24.0442,6.9203,1.8387
350,24.1131,4.7613,2.0088
351,24.182,4.5223,2.0811
352,24.2509,4.7074,1.7962
353,24.3198,3.4811,1.5882
354,24.3887,3.095,1.289
355,24.4575,4.4311,1.8111
356,24.5264,2.4423,1.7647
357,24.5953,3.2054,1.9185
358,24.6642,5.2719,1.6326
359,24.7331,10.9897,3.1131
360,24.802,16.2466,3.3181
361,24.8709,18.8444,4.084
362,24.9398,19.7263,3.5779
363,25.0087,17.2801,3.531
364,25.0776,10.83,2.9522
365,25.1465,11.4678,2.5565
366,25.2154,13.4387,3.1402
367,25.2843,19.3392,3.673
368,25.3532,24.577,4.1508
369,25.4221,39.312,6.4609
370,25.491,41.9322,7.5461
371,25.5599,32.8083,8.2458
372,25.6288,23.9095,6.8887
373,25.6976,15.7389,6.4979
374,25.7665,12.2628,5.7123
375,25.8354,12.4169,4.625
376,25.9043,8.3485,3.2872
377,25.9732,6.0535,2.9801
378,26.0421,5.4977,1.9755
379,26.111,5.9773,2.4565
380,26.1799,3.7512,2.0828
381,26.2488,4.3856,2.2284
382,26.3177,6.0044,3.3827
383,26.3866,8.3739,3.3451
384,26.4555,9.6656,3.8793
385,26.5244,12.877,3.8277
386,26.5933,19.6082,5.6502
387,26.6622,31.5236,6.4313
388,26.7311,41.1046,7.3145
389,26.8,46.2978,8.3989
390,26.8689,39.7822,6.5158
391,26.9377,31.312,6.0881
392,27.0066,32.0364,5.797
393,27.0755,33.4931,6.616
394,27.1444,29.7237,8.038
395,27.2133,22.4225,6.6687
396,27.2822,16.1601,4.8728
397,27.3511,16.0329,4.1847
398,27.42,13.9349,4.5284
399,27.4889,15.1326,4.7035
400,27.5578,18.6626,4.8445
401,27.6267,18.7948,5.0636
402,27.6956,18.9473,5.3663
403,27.7645,17.6792,5.2697
404,27.8334,16.9052,4.447
405,27.9023,19.3025,4.2959
406,27.9712,22.4144,4.4798
407,28.0401,27.8425,3.5047
408,28.109,26.1592,3.7279
409,28.1778,24.5682,4.067
410,28.2467,19.7632,5.152
411,28.3156,15.923,6.0032
412,28.3845,11.2142,5.243
413,28.4534,7.8118,3.992
414,28.5223,6.7487,3.2086
415,28.5912,7.5288,2.8123
416,28.6601,11.4237,3.6432
417,28.729,14.7668,4.3223
418,28.7979,14.4285,5.0898
419,28.8668,14.6066,4.2711
420,28.9357,12.9249,4.247
421,29.0046,11.5371,4.1143
422,29.0735,11.9003,4.0228
423,29.1424,11.2469,4.1897
424,29.2113,16.5056,4.0764
425,29.2802,19.8075,4.8052
426,29.3491,21.2205,4.7961
427,29.4179,23.5982,6.1512
428,29.4868,32.2026,7.0773
429,29.5557,38.2869,7.0268
430,29.6246,44.1358,6.8992
431,29.6935,37.182,7.3737
432,29.7624,32.0799,6.5524
433,29.8313,31.7041,7.0057
434,29.9002,31.0315,6.6567
435,29.9691,33.1832,6.8711
436,30.038,32.2951,7.281
437,30.1069,32.1235,6.6173
438,30.1758,25.9785,5.9052
439,30.2447,21.8924,5.0624
440,30.3136,15.2981,3.603
441,30.3825,13.3092,3.6021
442,30.4514,19.4221,3.4241
443,30.5203,24.5563,4.2866
444,30.5892,28.5236,5.3078
445,30.6581,33.6116,5.987
446,30.7269,38.4428,6.1337
447,30.7958,36.7949,6.7277
448,30.8647,37.8748,6.5847
449,30.9336,42.0911,7.3563
450,31.0025,45.644,8.3924
451,31.0714,49.7274,10.4772
452,31.1403,49.3344,11.6317
453,31.2092,43.0255,10.915
454,31.2781,35.2349,9.5311
455,31.347,39.5198,8.8582
456,31.4159,38.9617,8.716
457,31.4848,31.2971,6.6989
458,31.5537,22.9641,4.9884
459,31.6226,14.1234,4.3554
460,31.6915,9.4628,3.7765
461,31.7604,8.1539,3.9509
462,31.8293,8.4108,2.9002
463,31.8982,11.9407,3.2299
464,31.967,15.8371,4.4698
465,32.0359,22.3425,5.7547
466,32.1048,27.4972,7.3454
467,32.1737,26.8825,7.4258
468,32.2426,25.8274,5.6162
469,32.3115,19.0807,4.0323
470,32.3804,8.7639,2.1987
471,32.4493,5.5906,2.2714
472,32.5182,4.0913,1.843
473,32.5871,2.3286,2.0031
474,32.656,2.711,2.1506
475,32.7249,3.7938,2.7808
476,32.7938,3.8712,2.4857
477,32.8627,3.099,2.3082
478,32.9316,3.6227,2.5927
479,33.0005,5.6905,3.4101
480,33.0694,8.1758,4.0992
481,33.1383,7.6565,3.9392
482,33.2071,8.753,3.848
483,33.276,9.5886,3.1886
484,33.3449,9.4507,2.9195
485,33.4138,6.5196,2.2517
486,33.4827,4.357,2.1583
487,33.5516,3.1644,1.991
488,33.6205,2.697,1.2335
489,33.6894,3.2964,1.3182
490,33.7583,2.7022,2.3668
491,33.8272,2.8585,2.6644
492,33.8961,2.656,1.9314
493,33.965,4.1675,2.3605
494,34.0339,5.7401,3.3784
495,34.1028,7.5619,3.2098
496,34.1717,6.4426,2.5768
497,34.2406,7.4501,2.8652
498,34.3095,8.2336,4.0135
499,34.3784,9.7511,4.2172
500,34.4472,15.19,4.5256
501,34.5161,20.6427,5.2969
502,34.585,23.3137,5.9554
503,34.6539,22.629,6.5934
504,34.7228,22.2695,6.9348
505,34.7917,19.4904,5.8932
506,34.8606,18.5771,4.455
507,34.9295,13.723,4.4175
508,34.9984,9.8778,4.8326
509,35.0673,8.1985,3.7645
510,35.1362,6.1548,4.0406
511,35.2051,5.1811,4.2212
512,35.274,3.8822,3.4377
513,35.3429,4.2354,3.1957
514,35.4118,3.9196,3.3922
515,35.4807,3.1867,2.9281
516,35.5496,3.3198,3.3039
517,35.6185,5.0215,3.2176
518,35.6873,5.5156,3.0285
519,35.7562,8.0448,3.1648
520,35.8251,8.3842,3.7589
521,35.894,10.3755,4.1161
522,35.9629,8.5215,4.8344
523,36.0318,11.0792,4.3008
524,36.1007,15.0119,5.4723
525,36.1696,16.8698,5.1423
526,36.2385,16.7887,4.9164
527,36.3074,11.8086,5.1112
528,36.3763,10.257,4.0742
529,36.4452,7.4312,4.0136
530,36.5141,7.6542,3.4676
531,36.583,8.7916,2.773
532,36.6519,9.0173,4.6587
533,36.7208,16.0964,5.4935
534,36.7897,25.4146,7.2058
535,36.8586,26.7046,8.2783
536,36.9274,25.4104,8.3548
537,36.9963,22.3444,7.3562
538,37.0652,20.8832,7.7505
539,37.1341,16.9394,6.2374
540,37.203,16.044,5.8301
541,37.2719,15.4789,4.8053
542,37.3408,12.232,4.175
543,37.4097,10.0013,3.5703
544,37.4786,8.8712,3.3621
545,37.5475,11.7531,4.231
546,37.6164,14.5505,4.8409
547,37.6853,16.7112,5.515
548,37.7542,16.9249,4.0517
549,37.8231,19.3105,4.9573
550,37.892,20.1879,5.4299
551,37.9609,19.9764,4.2679
552,38.0298,18.0604,4.6651
553,38.0987,15.0743,4.8178
554,38.1675,12.6101,3.9899
555,38.2364,11.0374,3.4119
556,38.3053,11.4328,3.2098
557,38.3742,13.019,3.0858
558,38.4431,12.1585,3.5235
559,38.512,10.7466,3.6928
560,38.5809,6.4275,3.2106
561,38.6498,5.7541,2.9606
562,38.7187,4.8837,2.7806
563,38.7876,4.0487,2.1497
564,38.8565,4.2083,2.3911
565,38.9254,4.1393,2.5635
566,38.9943,3.3374,2.1737
567,39.0632,3.87,2.7273
568,39.1321,2.8402,2.9182
569,39.201,2.7176,3.9408
570,39.2699,3.899,4.2412
571,39.3388,4.5774,4.0478
572,39.4076,6.9143,3.9768
573,39.4765,11.2649,3.9246
574,39.5454,12.4147,3.5163
575,39.6143,12.6968,3.6042
576,39.6832,15.1592,3.6248
577,39.7521,20.2884,4.6012
578,39.821,21.0263,5.0259
579,39.8899,23.1609,4.6976
580,39.9588,23.9624,5.7881
581,40.0277,23.2572,6.6436
582,40.0966,19.85,7.5423
583,40.1655,23.5487,5.9151
584,40.2344,18.9935,5.7288
585,40.3033,14.7006,5.5907
586,40.3722,13.8057,5.0882
587,40.4411,15.9615,6.899
588,40.51,14.9852,5.0431
589,40.5789,20.5814,5.2155
590,40.6478,30.9527,5.967
591,40.7166,49.8629,8.2472
592,40.7855,56.9392,9.9467
593,40.8544,56.4882,10.3311
594,40.9233,47.1907,8.2039
595,40.9922,33.9696,7.0653
596,41.0611,35.019,6.6866
597,41.13,33.1279,7.5073
598,41.1989,39.4408,7.1023
599,41.2678,45.1099,8.0807
600,41.3367,42.9978,9.8567
601,41.4056,44.9323,9.4661
602,41.4745,47.1037,8.8362
603,41.5434,57.4999,9.9639
604,41.6123,61.2859,9.3161
605,41.6812,55.3664,10.0245
606,41.7501,40.829,8.6767
607,41.819,30.7186,7.0491
608,41.8879,27.7509,6.9228
609,41.9567,29.9133,7.3035
610,42.0256,36.7746,7.5057
611,42.0945,41.6676,7.1496
612,42.1634,36.2385,6.0302
613,42.2323,35.7115,7.3353
614,42.3012,32.8896,7.9956
615,42.3701,32.6789,6.7313
616,42.439,29.9501,7.3002
617,42.5079,21.5872,8.177
618,42.5768,14.6694,7.732
619,42.6457,12.9777,6.5592
620,42.7146,9.8974,5.7703
621,42.7835,8.8677,5.2711
622,42.8524,11.1472,5.2451
623,42.9213,13.1226,5.3039
624,42.9902,12.694,4.2076
625,43.0591,9.9655,3.2173
626,43.128,10.0267,2.4589
627,43.1968,10.5466,2.4996
628,43.2657,8.2399,2.5829
629,43.3346,5.7826,2.8605
630,43.4035,6.5574,2.9573
631,43.4724,5.0084,2.3085
632,43.5413,3.4144,1.8934
633,43.6102,2.9487,2.2878
634,43.6791,3.9564,2.4531
635,43.748,4.5496,2.7174
636,43.8169,5.6728,2.5742
637,43.8858,4.9021,2.3619
638,43.9547,6.6261,3.1649
639,44.0236,9.6428,3.9964
640,44.0925,15.3145,4.0932
641,44.1614,18.1933,6.3529
642,44.2303,29.6748,7.4287
643,44.2992,42.9394,9.2632
644,44.3681,47.5404,10.9288
645,44.437,44.8369,12.9595
646,44.5058,51.1985,16.8516
647,44.5747,60.9089,18.4175
648,44.6436,55.3107,18.568
649,44.7125,51.5693,14.7539
650,44.7814,35.6424,11.4866
651,44.8503,20.7243,7.0049
652,44.9192,15.7433,5.0127
653,44.9881,13.8666,4.3722
654,45.057,11.9518,4.6687
655,45.1259,15.3095,4.8705
656,45.1948,17.5495,5.2254
657,45.2637,14.7854,5.0371
658,45.3326,11.4468,4.5696
659,45.4015,10.7331,4.3888
660,45.4704,9.6655,3.335
661,45.5393,7.3375,3.3654
662,45.6082,6.529,3.2566
663,45.6771,5.0957,3.1328
664,45.7459,4.9599,3.8049
665,45.8148,4.8615,3.9538
666,45.8837,4.0481,3.9357
667,45.9526,3.5435,3.7339
668,46.0215,4.0444,2.5395
669,46.0904,6.5799,2.9514
670,46.1593,7.3076,3.3742
671,46.2282,6.4366,3.1753
672,46.2971,6.8736,2.3254
673,46.366,7.1484,1.5028
674,46.4349,5.4228,1.7253
675,46.5038,5.0545,1.7998
676,46.5727,5.1205,1.9317
677,46.6416,3.7533,1.9255
678,46.7105,2.1184,2.2298
679,46.7794,1.5154,2.1864
680,46.8483,2.543,2.6891
681,46.9172,5.509,2.7991
682,46.986,6.2271,2.6204
683,47.0549,8.8157,2.5178
684,47.1238,7.5939,2.7456
685,47.1927,7.4803,2.6763
686,47.2616,7.472,2.531
687,47.3305,5.828,3.0819
688,47.3994,4.9744,3.0507
689,47.4683,4.8885,2.9218
690,47.5372,2.8899,2.6641
691,47.6061,2.5679,3.0119
692,47.675,3.8896,3.063
693,47.7439,5.6521,3.1459
694,47.8128,6.5175,2.806
695,47.8817,5.9258,2.8393
696,47.9506,5.7801,2.9066
697,48.0195,5.2049,2.4214
698,48.0884,4.0523,2.0765
699,48.1573,3.4438,1.9129
700,48.2261,6.0323,1.9749
701,48.295,9.2634,1.6756
702,48.3639,10.5369,2.4122
703,48.4328,10.1232,2.1581
704,48.5017,7.5424,2.634
705,48.5706,7.311,2.4353
706,48.6395,5.0697,2.9656
707,48.7084,5.6634,2.4596
708,48.7773,5.6875,2.2868
709,48.8462,7.9885,2.0156
710,48.9151,11.6141,3.806
711,48.984,12.4194,5.3439
712,49.0529,13.1166,5.6903
713,49.1218,19.8884,5.9497
714,49.1907,27.7406,8.7982
715,49.2596,42.2583,10.3124
716,49.3285,55.8812,11.1339
717,49.3974,68.1899,13.6698
718,49.4662,74.8862,15.1431
719,49.5351,65.7889,13.3756
720,49.604,54.9534,10.9534
721,49.6729,32.7986,8.392
722,49.7418,20.2376,8.0528
723,49.8107,13.382,6.2478
724,49.8796,5.3348,4.0448
725,49.9485,4.8428,2.1526
726,50.0174,4.8218,1.5484
727,50.0863,5.076,2.0198
728,50.1552,7.7937,2.5734
729,50.2241,10.4459,3.7077
730,50.293,10.7082,3.9178
731,50.3619,12.3688,3.2531
732,50.4308,13.6871,3.9555
733,50.4997,16.0485,5.0304
734,50.5686,19.5779,4.986
735,50.6375,18.9069,5.4142
736,50.7063,17.7387,5.5134
737,50.7752,16.0924,6.4654
738,50.8441,21.6377,6.1574
739,50.913,23.737,6.4416
740,50.9819,19.0385,5.1828
741,51.0508,19.1064,4.9424
742,51.1197,31.3556,4.7001
743,51.1886,32.4164,5.2797
744,51.2575,18.4649,4.0761
745,51.3264,13.0406,4.623
746,51.3953,11.4509,3.8512
747,51.4642,11.0305,4.0338
748,51.5331,13.4135,3.2817
749,51.602,14.3202,4.1518
750,51.6709,16.7056,3.6669
751,51.7398,17.9755,4.7896
752,51.8087,13.6185,4.19
753,51.8776,14.1666,5.2603
754,51.9464,19.1475,5.5305
755,52.0153,21.6791,6.1324
756,52.0842,19.4608,7.6396
757,52.1531,14.5869,8.5078
758,52.222,9.3273,9.0314
759,52.2909,7.5616,5.6467
760,52.3598,7.4996,4.3029
761,52.4287,6.5691,4.3416
762,52.4976,6.3454,5.2712
763,52.5665,8.5338,5.4144
764,52.6354,10.1421,5.7259
765,52.7043,10.6093,5.7794
766,52.7732,12.6135,6.0852
767,52.8421,14.8399,5.5066
768,52.911,19.1376,4.3326
769,52.9799,19.705,4.0062
770,53.0488,18.3464,3.4011
771,53.1177,17.9503,3.245
772,53.1866,16.6945,3.6289
773,53.2554,12.8009,3.4509
774,53.3243,11.8414,4.5379
775,53.3932,9.6777,5.9347
776,53.4621,10.3943,7.026
777,53.531,8.6146,5.708
778,53.5999,5.9949,4.8782
779,53.6688,5.4583,4.3748
780,53.7377,6.3953,2.8486
781,53.8066,5.497,2.1205
782,53.8755,7.5462,3.3185
783,53.9444,6.0383,2.4104
784,54.0133,5.3821,1.9643
785,54.0822,6.2013,1.8589
786,54.1511,3.6239,3.1232
787,54.22,2.4584,2.2539
788,54.2889,1.7674,1.4822
789,54.3578,1.6202,2.0277
790,54.4267,3.9858,2.343
791,54.4955,6.448,3.0626
792,54.5644,11.584,4.1878
793,54.6333,11.1813,4.2702
794,54.7022,14.3854,5.1018
795,54.7711,11.1842,5.1084
796,54.84,12.512,4.9397
797,54.9089,14.8544,6.0668
798,54.9778,14.1675,4.7483
799,55.0467,8.8133,4.3281
800,55.1156,8.372,4.9681
801,55.1845,10.9262,5.1741
802,55.2534,13.7812,6.0617
803,55.3223,15.0897,5.0276
804,55.3912,15.1808,5.113
805,55.4601,14.6088,5.3554
806,55.529,19.9685,6.3241
807,55.5979,22.3192,6.7115
808,55.6668,26.1089,6.7418
809,55.7356,19.5564,5.572
810,55.8045,17.3316,4.7278
811,55.8734,19.1846,4.8508
812,55.9423,23.5979,6.1909
813,56.0112,33.6826,9.3204
814,56.0801,45.4747,10.7655
815,56.149,55.9514,13.6888
816,56.2179,64.4153,16.8341
817,56.2868,77.3542,18.8616
818,56.3557,78.8703,20.6117
819,56.4246,73.5479,18.8473
820,56.4935,53.0151,18.2883
821,56.5624,39.2595,13.476
822,56.6313,33.3278,11.8381
823,56.7002,25.9072,10.0463
824,56.7691,17.3872,5.656
825,56.838,10.3372,3.5441
826,56.9069,7.8337,2.6755
827,56.9757,7.4513,2.8693
828,57.0446,6.5788,2.8586
829,57.1135,6.7099,2.4732
830,57.1824,4.7009,2.0672
831,57.2513,4.8926,1.945
832,57.3202,4.4686,1.4373
833,57.3891,5.2185,1.537
834,57.458,5.8623,2.0725
